t,V_e,V_m
-2.1580000000000003e-06,5.92,1.96
-2.156e-06,5.92,1.96
-2.154e-06,5.96,1.92
-2.1520000000000003e-06,5.92,1.96
-2.15e-06,5.92,1.96
-2.148e-06,5.92,1.96
-2.1460000000000003e-06,5.92,1.96
-2.144e-06,5.96,1.92
-2.142e-06,5.88,1.96
-2.1400000000000003e-06,5.88,1.92
-2.138e-06,5.92,1.96
-2.1360000000000004e-06,5.88,1.96
-2.1340000000000002e-06,5.92,1.92
-2.132e-06,5.96,1.96
-2.1300000000000004e-06,5.92,1.96
-2.128e-06,5.96,1.96
-2.126e-06,5.92,1.96
-2.1240000000000003e-06,5.92,1.92
-2.122e-06,5.92,1.92
-2.12e-06,5.92,1.96
-2.1180000000000003e-06,5.96,1.92
-2.116e-06,5.96,1.96
-2.114e-06,5.92,1.92
-2.1120000000000003e-06,5.92,1.96
-2.11e-06,5.96,1.96
-2.108e-06,5.92,1.96
-2.1060000000000002e-06,5.96,1.96
-2.104e-06,5.92,1.92
-2.1020000000000004e-06,5.92,1.92
-2.1000000000000002e-06,5.96,1.92
-2.098e-06,5.92,1.92
-2.0960000000000003e-06,5.92,1.96
-2.094e-06,5.92,1.96
-2.092e-06,5.84,1.92
-2.0900000000000003e-06,5.96,1.92
-2.088e-06,5.88,1.92
-2.086e-06,5.92,1.92
-2.0840000000000003e-06,5.92,1.92
-2.082e-06,5.92,1.92
-2.0800000000000004e-06,5.88,1.96
-2.0780000000000003e-06,5.92,1.96
-2.076e-06,5.96,1.92
-2.074e-06,5.92,2.0
-2.0720000000000002e-06,5.92,1.92
-2.07e-06,5.92,1.92
-2.0680000000000004e-06,5.92,1.92
-2.066e-06,5.96,1.92
-2.064e-06,5.96,1.92
-2.0620000000000003e-06,5.96,1.92
-2.06e-06,5.96,1.96
-2.058e-06,5.96,1.92
-2.0560000000000003e-06,5.92,1.96
-2.054e-06,5.92,1.92
-2.052e-06,5.96,1.96
-2.0500000000000003e-06,5.88,1.8800000000000001
-2.048e-06,5.84,1.96
-2.0460000000000004e-06,5.92,1.92
-2.0440000000000003e-06,5.88,1.92
-2.042e-06,5.92,1.96
-2.04e-06,5.92,1.92
-2.0380000000000002e-06,5.96,1.92
-2.036e-06,5.92,1.92
-2.0340000000000003e-06,5.88,1.96
-2.032e-06,5.96,1.92
-2.03e-06,5.92,1.92
-2.0280000000000003e-06,5.96,1.92
-2.026e-06,5.92,1.96
-2.024e-06,5.92,1.92
-2.0220000000000003e-06,5.92,1.96
-2.02e-06,5.92,1.96
-2.018e-06,5.92,1.92
-2.0160000000000003e-06,5.96,1.92
-2.014e-06,5.96,1.92
-2.0120000000000004e-06,5.88,1.96
-2.0100000000000002e-06,5.92,1.8800000000000001
-2.008e-06,5.96,1.92
-2.006e-06,5.92,1.92
-2.004e-06,5.92,1.92
-2.002e-06,5.92,1.96
-2.0000000000000003e-06,5.96,1.96
-1.998e-06,5.96,1.96
-1.996e-06,6.04,1.92
-1.9940000000000003e-06,6.12,1.92
-1.992e-06,6.36,1.96
-1.9900000000000004e-06,6.640000000000001,1.92
-1.9880000000000003e-06,6.96,1.96
-1.986e-06,7.2,2.0
-1.984e-06,7.36,1.96
-1.9820000000000003e-06,7.48,1.96
-1.98e-06,7.5600000000000005,2.08
-1.9780000000000004e-06,7.640000000000001,2.12
-1.9760000000000002e-06,7.72,2.16
-1.974e-06,7.76,2.2
-1.972e-06,7.84,2.24
-1.97e-06,7.96,2.32
-1.968e-06,8.040000000000001,2.36
-1.9660000000000003e-06,8.120000000000001,2.4
-1.964e-06,8.2,2.48
-1.962e-06,8.24,2.48
-1.9600000000000003e-06,8.2,2.56
-1.958e-06,8.24,2.6
-1.9560000000000004e-06,8.24,2.64
-1.9540000000000003e-06,8.16,2.64
-1.952e-06,8.16,2.72
-1.95e-06,8.16,2.7600000000000002
-1.9480000000000002e-06,8.2,2.8000000000000003
-1.946e-06,8.2,2.84
-1.9440000000000004e-06,8.24,2.88
-1.942e-06,8.24,2.96
-1.94e-06,8.32,2.96
-1.938e-06,8.32,3.04
-1.936e-06,8.36,3.0
-1.934e-06,8.36,3.04
-1.9320000000000003e-06,8.36,3.12
-1.93e-06,8.32,3.12
-1.928e-06,8.32,3.16
-1.9260000000000003e-06,8.24,3.16
-1.924e-06,8.28,3.24
-1.9220000000000004e-06,8.24,3.2
-1.9200000000000003e-06,8.32,3.24
-1.918e-06,8.32,3.3200000000000003
-1.916e-06,8.32,3.2800000000000002
-1.9140000000000002e-06,8.32,3.4
-1.912e-06,8.32,3.36
-1.9100000000000003e-06,8.36,3.44
-1.908e-06,8.32,3.44
-1.906e-06,8.32,3.44
-1.9040000000000003e-06,8.28,3.48
-1.9020000000000002e-06,8.36,3.52
-1.9e-06,8.28,3.52
-1.8980000000000003e-06,8.24,3.56
