,t,V1,V2
0,1.0689845085144043,-0.000245139,-0.000174566
1,2.113006830215454,-0.000244846,-0.000174577
2,3.1577982902526855,-0.000245129,-0.000175038
3,4.201397180557251,-0.00024516,-0.000175006
4,5.2463343143463135,-0.000245202,-0.000174881
5,6.291375160217285,-0.000245149,-0.000175059
6,7.336499929428101,-0.000245348,-0.000175415
7,8.381865739822388,-0.000245327,-0.000175457
8,9.427265644073486,-0.000245013,-0.00017552
9,10.472427606582642,-0.00024517,-0.000175247
10,11.517412900924683,-0.000245108,-0.000175729
11,12.561448097229004,-0.000245181,-0.000175572
12,13.606252193450928,-0.000245055,-0.000175981
13,14.650182485580444,-0.000245024,-0.000176285
14,15.693440198898315,-0.000245254,-0.000175908
15,16.73848056793213,-0.000245191,-0.000176243
16,17.782617568969727,-0.000245202,-0.000176411
17,18.82777714729309,-0.000245254,-0.000176149
18,19.87135124206543,-0.000245338,-0.000176243
19,20.915468215942383,-0.000245212,-0.000176568
20,21.95919418334961,-0.000245317,-0.000176589
21,23.00404667854309,-0.000245223,-0.000177039
22,24.0481595993042,-0.000245505,-0.000176788
23,25.092403173446655,-0.00024539,-0.000177207
24,26.136749505996704,-0.000245327,-0.000176903
25,27.18056082725525,-0.000245547,-0.000177249
26,28.225520133972168,-0.000245411,-0.000177375
27,29.270477533340454,-0.000245296,-0.000177459
28,30.315525770187378,-0.000245579,-0.000177563
29,31.361031532287598,-0.000245505,-0.000177438
30,32.40668535232544,-0.000245683,-0.000177291
31,33.451587438583374,-0.000245401,-0.000177563
32,34.49689292907715,-0.000245683,-0.000177563
33,35.54096984863281,-0.000245485,-0.000178108
34,36.584949254989624,-0.000245715,-0.000177616
35,37.628838777542114,-0.000245621,-0.000177679
36,38.67272400856018,-0.000245631,-0.00017793
37,39.71769380569458,-0.000245715,-0.00017814
38,40.76240158081055,-0.000245987,-0.00017815
39,41.806134939193726,-0.000245526,-0.000178307
40,42.850773096084595,-0.000245694,-0.000178611
41,43.89489769935608,-0.000245694,-0.000178527
42,44.9383430480957,-0.000245736,-0.000178779
43,45.982298374176025,-0.000245851,-0.000178768
44,47.02695608139038,-0.000245673,-0.0001788
45,48.070610761642456,-0.00024584,-0.000178517
46,49.114824295043945,-0.00024583,-0.000178894
47,50.159372091293335,-0.000246176,-0.000178779
48,51.2046959400177,-0.000246165,-0.000179135
49,52.24980807304382,-0.000246207,-0.000179062
50,53.295241594314575,-0.000245998,-0.000178779
51,54.33968663215637,-0.00024605,-0.000178873
52,55.385019302368164,-0.000246238,-0.000179062
53,56.42969870567322,-0.000246301,-0.000179408
54,57.47503733634949,-0.000246427,-0.000179607
55,58.51899456977844,-0.00024605,-0.000179533
56,59.562416553497314,-0.000246521,-0.000179135
57,60.60672473907471,-0.000246343,-0.000179879
58,61.65087890625,-0.000246165,-0.000180236
59,62.695953369140625,-0.000246196,-0.000180162
60,63.74075126647949,-0.000246217,-0.000180057
61,64.78407430648804,-0.000246364,-0.000180267
62,65.82873034477234,-0.000246584,-0.000180068
63,66.87306022644043,-0.000246291,-0.000180026
64,67.91705799102783,-0.000246542,-0.000180424
65,68.96098184585571,-0.000246322,-0.000180382
66,70.00521087646484,-0.000246563,-0.000180781
67,71.04894375801086,-0.000246783,-0.000180655
68,72.09418249130249,-0.000246825,-0.000180686
69,73.13918614387512,-0.000246374,-0.000180906
70,74.18415451049805,-0.000246709,-0.000180623
71,75.22913455963135,-0.000246898,-0.000180812
72,76.2746250629425,-0.000246835,-0.000180917
73,77.31927394866943,-0.000246919,-0.000181158
74,78.3646240234375,-0.000246982,-0.00018098
75,79.40887331962585,-0.000246982,-0.000181284
76,80.45374083518982,-0.000246793,-0.000181315
77,81.49725818634033,-0.000246961,-0.00018099
78,82.54105257987976,-0.000247128,-0.000181252
79,83.58573722839355,-0.000247076,-0.000181671
80,84.63053512573242,-0.000246919,-0.000181849
81,85.67512631416321,-0.000247086,-0.000181483
82,86.71917629241943,-0.000247285,-0.000181787
83,87.76237106323242,-0.000246699,-0.000181923
84,88.80730295181274,-0.000247212,-0.000181965
85,89.85132813453674,-0.000247359,-0.000182635
86,90.89531898498535,-0.000247317,-0.000181849
87,91.93888521194458,-0.000247285,-0.000182206
88,92.98381495475769,-0.000247474,-0.000182489
89,94.02755546569824,-0.000247264,-0.000182394
90,95.07306861877441,-0.000247484,-0.000182436
91,96.11845278739929,-0.000247296,-0.000182489
92,97.16413378715515,-0.00024739,-0.000183023
93,98.20852518081665,-0.000247421,-0.000182677
94,99.25359272956848,-0.000247453,-0.000182415
95,100.29948735237122,-0.000247599,-0.00018273
