,t,V1,V2
0,402.18848848342896,-0.000228366,0.000157087
1,403.23213744163513,-0.000235632,0.000164684
2,404.2766034603119,-0.000240606,0.000173686
3,405.3206331729889,-0.000243234,0.000180487
4,406.36532855033875,-0.000244155,0.00018645
5,407.40980553627014,-0.000244092,0.00019192
6,408.45445704460144,-0.00024382,0.000196301
7,409.4984128475189,-0.000242982,0.000200304
8,410.54233288764954,-0.000241893,0.00020394
9,411.58619236946106,-0.000240742,0.000207472
10,412.6298153400421,-0.00023915,0.000211087
11,413.6742584705353,-0.000238428,0.000213895
12,414.71791553497314,-0.000237151,0.000217301
13,415.7617266178131,-0.000235905,0.000220236
14,416.8076674938202,-0.000234449,0.000223075
15,417.8526554107666,-0.000233266,0.000226167
16,418.8984088897705,-0.000232481,0.000229133
17,419.9427924156189,-0.000230513,0.000231553
18,420.98839569091797,-0.000229633,0.000232884
19,422.033408164978,-0.000228628,0.000235735
20,423.07798314094543,-0.000227382,0.000238491
21,424.1224045753479,-0.000226325,0.000241414
22,425.1667432785034,-0.00022511,0.000244862
23,426.2104551792145,-0.000224126,0.000247367
24,427.25351095199585,-0.000222681,0.000249987
25,428.2987880706787,-0.000221697,0.000252449
26,429.3427996635437,-0.000220839,0.000255163
27,430.38774704933167,-0.000219237,0.000257951
28,431.4311378002167,-0.000218295,0.000260152
29,432.47580742836,-0.000217708,0.000263065
30,433.51944494247437,-0.000216358,0.000265863
31,434.563551902771,-0.000215216,0.000268001
32,435.6079294681549,-0.000214546,0.000270338
33,436.6518967151642,-0.00021373,0.000273513
34,437.6956379413605,-0.0002124,0.000275818
35,438.7399263381958,-0.000211259,0.000278271
36,439.7849922180176,-0.000210474,0.000280985
37,440.8308491706848,-0.000209259,0.000283374
38,441.87605357170105,-0.000208516,0.000286004
39,442.920836687088,-0.00020771,0.000287639
40,443.9661567211151,-0.000206705,0.000290437
41,445.01088070869446,-0.000205521,0.000292963
42,446.0564935207367,-0.000204987,0.000295122
43,447.10045289993286,-0.00020394,0.000297731
44,448.14388489723206,-0.00020282,0.000299879
45,449.1880347728729,-0.00020192,0.000301818
46,450.2319688796997,-0.000200957,0.000304176
47,451.2769296169281,-0.000200077,0.000306565
48,452.3210201263428,-0.000199753,0.000308629
49,453.36482644081116,-0.000198559,0.000310495
50,454.409343957901,-0.000197564,0.000312622
51,455.4528832435608,-0.000196884,0.000315567
52,456.49699687957764,-0.000196067,0.000317327
53,457.5409326553345,-0.000194968,0.000319863
54,458.58578515052795,-0.000194403,0.000321907
55,459.629109621048,-0.000193439,0.000324317
56,460.67401576042175,-0.000192518,0.00032613
57,461.718022108078,-0.000192235,0.000328425
58,462.7637758255005,-0.000191262,0.000330594
59,463.80883598327637,-0.000190236,0.000332868
60,464.8531131744385,-0.000189241,0.00033421
61,465.8983197212219,-0.000188791,0.000337364
62,466.94381380081177,-0.000188089,0.000338852
63,467.98844718933105,-0.000187702,0.000341399
64,469.0321455001831,-0.000186613,0.000342887
65,470.0760476589203,-0.000185775,0.000345098
66,471.11972856521606,-0.0001852,0.000346953
67,472.16485929489136,-0.000184017,0.000349248
68,473.20984506607056,-0.000183399,0.000350841
69,474.2538425922394,-0.000183085,0.000353062
70,475.29739022254944,-0.000181902,0.000354708
71,476.3412218093872,-0.000181116,0.000356803
72,477.385568857193,-0.000180624,0.000358805
73,478.4291548728943,-0.00017985,0.000360733
74,479.4738371372223,-0.00017896,0.000362127
75,480.5177364349365,-0.000178593,0.000363489
76,481.56216526031494,-0.000177913,0.000365973
77,482.6060469150543,-0.000176855,0.000367995
78,483.65126943588257,-0.000176478,0.000370028
79,484.6961724758148,-0.000176028,0.000371726
80,485.74117851257324,-0.000174897,0.000374346
81,486.78634309768677,-0.00017451,0.000376578
82,487.8316469192505,-0.000173568,0.000378548
83,488.87676978111267,-0.000172898,0.000380414
84,489.9213967323303,-0.000172437,0.000382971
85,490.96630477905273,-0.0001714,0.000384343
86,492.00961470603943,-0.000170919,0.000385989
87,493.0536541938782,-0.000170364,0.000387948
88,494.097980260849,-0.000169526,0.000389677
89,495.14226150512695,-0.000168835,0.00039126
90,496.1873621940613,-0.000168479,0.000393492
91,497.23192977905273,-0.000167527,0.000395231
92,498.26813673973083,-0.000167254,0.000397118
93,499.3101191520691,-0.000166344,0.000398773
94,500.36346983909607,-0.000165946,0.000400387
95,501.40617871284485,-0.000165066,0.000402567
