,t,V1,V2
0,201.63333082199097,-0.000264351,-0.000125323
1,202.6776475906372,-0.000272046,-0.000117956
2,203.72193884849548,-0.000277459,-0.000111291
3,204.76661348342896,-0.000280307,-0.000107068
4,205.81022334098816,-0.00028283,-0.000102929
5,206.85433983802795,-0.000283877,-0.000100802
6,207.89844608306885,-0.000283929,-9.8266e-05
7,208.94251203536987,-0.000283929,-9.6547e-05
8,209.98672008514404,-0.000284181,-9.5006e-05
9,211.03072142601013,-0.000283657,-9.334e-05
10,212.07652235031128,-0.000283123,-9.246e-05
11,213.12139177322388,-0.000282757,-9.0846e-05
12,214.16662693023682,-0.000282296,-8.9369e-05
13,215.21190524101257,-0.000282118,-8.8279e-05
14,216.25668621063232,-0.000281532,-8.7828e-05
15,217.30146670341492,-0.000281103,-8.6277e-05
16,218.3469524383545,-0.000280412,-8.5701e-05
17,219.3917326927185,-0.00028016,-8.4412e-05
18,220.43578577041626,-0.000279511,-8.3448e-05
19,221.47979497909546,-0.000279239,-8.2138e-05
20,222.52420258522034,-0.000278988,-8.1488e-05
21,223.5687849521637,-0.000278621,-8.0283e-05
22,224.61387538909912,-0.000278401,-7.9434e-05
23,225.65872144699097,-0.000277763,-7.8648e-05
24,226.70257592201233,-0.000277595,-7.7757e-05
25,227.74681878089905,-0.000276601,-7.6636e-05
26,228.79151248931885,-0.000276538,-7.5682e-05
27,229.8349609375,-0.000276381,-7.4027e-05
28,230.87961721420288,-0.000275962,-7.3838e-05
29,231.9237277507782,-0.000275648,-7.2842e-05
30,232.96797919273376,-0.000275145,-7.1899e-05
31,234.0120849609375,-0.00027503,-7.1071e-05
32,235.05574655532837,-0.000274371,-7.0275e-05
33,236.10086846351624,-0.000274339,-6.9028e-05
34,237.14625716209412,-0.000274203,-6.8399e-05
35,238.1916732788086,-0.000273543,-6.6743e-05
36,239.23661637306213,-0.000273543,-6.6576e-05
37,240.2820200920105,-0.00027279,-6.5486e-05
38,241.3276789188385,-0.000272476,-6.4564e-05
39,242.37172603607178,-0.00027235,-6.3621e-05
40,243.415855884552,-0.000272193,-6.2541e-05
41,244.46019530296326,-0.000271628,-6.1629e-05
42,245.50388526916504,-0.000271439,-6.1147e-05
43,246.5479645729065,-0.000271282,-6.0215e-05
44,247.59289574623108,-0.0002708,-5.9261e-05
45,248.6381254196167,-0.000270581,-5.8349e-05
46,249.68179321289062,-0.00027035,-5.7668e-05
47,250.7260513305664,-0.000269921,-5.6715e-05
48,251.77017879486084,-0.000269774,-5.5992e-05
49,252.81414127349854,-0.000269021,-5.5321e-05
50,253.85821390151978,-0.000269377,-5.4535e-05
51,254.90184211730957,-0.000268811,-5.333e-05
52,255.94607305526733,-0.000268759,-5.2837e-05
53,256.9911775588989,-0.000268696,-5.1695e-05
54,258.0363218784332,-0.000267481,-5.1161e-05
55,259.0812063217163,-0.000268036,-5.0396e-05
56,260.1266119480133,-0.000267314,-4.9809e-05
57,261.17121481895447,-0.000267272,-4.8488e-05
58,262.2170162200928,-0.000266822,-4.7744e-05
59,263.2619197368622,-0.000266843,-4.6833e-05
60,264.30701661109924,-0.000266571,-4.6026e-05
61,265.35135674476624,-0.000266257,-4.5156e-05
62,266.39496779441833,-0.000265995,-4.4716e-05
63,267.4385335445404,-0.000265869,-4.3102e-05
64,268.4831018447876,-0.000265513,-4.3249e-05
65,269.5273063182831,-0.000265356,-4.2022e-05
66,270.57220673561096,-0.000265367,-4.1635e-05
67,271.6163160800934,-0.000264676,-4.0765e-05
68,272.6610598564148,-0.000264519,-3.9969e-05
69,273.7051827907562,-0.000264854,-3.8753e-05
70,274.7492916584015,-0.000264299,-3.868e-05
71,275.7929484844208,-0.000264079,-3.8889e-05
72,276.8374798297882,-0.000264142,-3.7129e-05
73,277.88170528411865,-0.000263723,-3.6081e-05
74,278.92535638809204,-0.000263409,-3.5075e-05
75,279.9705066680908,-0.000263283,-3.4572e-05
76,281.0147171020508,-0.000263074,-3.3786e-05
77,282.06060671806335,-0.000262697,-3.3104e-05
78,283.10587072372437,-0.000262592,-3.2046e-05
79,284.15089893341064,-0.000262665,-3.1166e-05
80,285.1953685283661,-0.000262121,-3.0223e-05
81,286.2411699295044,-0.000261597,-2.9835e-05
82,287.2859454154968,-0.000261723,-2.8724e-05
83,288.3294265270233,-0.000261503,-2.819e-05
84,289.3734984397888,-0.000261451,-2.7634e-05
85,290.41781735420227,-0.0002612,-2.6848e-05
86,291.4621958732605,-0.000260886,-2.5779e-05
87,292.50703167915344,-0.000260467,-2.5612e-05
88,293.5514748096466,-0.000260404,-2.4679e-05
89,294.5945477485657,-0.000260257,-2.3327e-05
90,295.6385610103607,-0.000260184,-2.2908e-05
91,296.6832914352417,-0.000260006,-2.2353e-05
92,297.7274510860443,-0.000259723,-2.1808e-05
93,298.7708263397217,-0.000259273,-2.0927e-05
94,299.8153409957886,-0.000259263,-2.033e-05
95,300.85949897766113,-0.000259158,-1.9523e-05
