,t,V1,V2
0,301.91161155700684,-0.000259556,-1.639e-05
1,302.9547472000122,-0.000267377,-8.384e-06
2,304.0006058216095,-0.000272287,-7.44e-07
3,305.0445396900177,-0.000275292,5.072e-06
4,306.09033393859863,-0.000276747,9.327e-06
5,307.1345615386963,-0.000277658,1.3833e-05
6,308.1797318458557,-0.00027704,1.7029e-05
7,309.22561407089233,-0.000276883,2.0728e-05
8,310.26960372924805,-0.000276287,2.2604e-05
9,311.3145730495453,-0.000275501,2.4962e-05
10,312.35773038864136,-0.000274789,2.7425e-05
11,313.4016876220703,-0.000274119,2.9248e-05
12,314.44551849365234,-0.000273135,3.1365e-05
13,315.49032855033875,-0.000272371,3.3199e-05
14,316.5349771976471,-0.000271596,3.5515e-05
15,317.57551407814026,-0.0002708,3.7537e-05
16,318.6229147911072,-0.000269816,3.9633e-05
17,319.66618490219116,-0.000269492,4.1079e-05
18,320.71063685417175,-0.000268508,4.3469e-05
19,321.7479066848755,-0.000267398,4.5082e-05
20,322.7996702194214,-0.000266895,4.7063e-05
21,323.8360252380371,-0.000266508,4.8593e-05
22,324.8817548751831,-0.000265356,5.0113e-05
23,325.9325940608978,-0.000264812,5.2229e-05
24,326.97676515579224,-0.000264089,5.3833e-05
25,328.02248334884644,-0.000263346,5.551e-05
26,329.0668406486511,-0.000262571,5.7354e-05
27,330.1119725704193,-0.000262037,5.8947e-05
28,331.1570851802826,-0.000260739,6.0802e-05
29,332.2024714946747,-0.000260509,6.274e-05
30,333.2469594478607,-0.000259975,6.4124e-05
31,334.29084515571594,-0.000259137,6.6031e-05
32,335.33472180366516,-0.000258519,6.777e-05
33,336.3788857460022,-0.000257985,6.8881e-05
34,337.42264771461487,-0.000257514,7.0589e-05
35,338.46807837486267,-0.000256729,7.2423e-05
36,339.5118877887726,-0.000256436,7.4142e-05
37,340.5561261177063,-0.000255567,7.5326e-05
38,341.6001853942871,-0.000255012,7.6971e-05
39,342.64383840560913,-0.000254405,7.8763e-05
40,343.68803906440735,-0.000253682,8.023e-05
41,344.7320919036865,-0.000253023,8.153e-05
42,345.7760648727417,-0.00025296,8.284e-05
43,346.8200693130493,-0.000252217,8.4517e-05
44,347.8649570941925,-0.000251745,8.6633e-05
45,348.9103457927704,-0.000250992,8.7639e-05
46,349.95575523376465,-0.000250384,9.006e-05
47,351.00116086006165,-0.000249693,9.1475e-05
48,352.04610443115234,-0.000249222,9.2921e-05
49,353.09152126312256,-0.000248814,9.422e-05
50,354.1359267234802,-0.000248112,9.6222e-05
51,355.18109464645386,-0.000247516,9.7207e-05
52,356.22484612464905,-0.000247222,9.9104e-05
53,357.26908588409424,-0.000246626,0.000100141
54,358.31285786628723,-0.000246238,0.00010164
55,359.35640239715576,-0.000245631,0.000103338
56,360.40159940719604,-0.000245202,0.000104962
57,361.4460837841034,-0.000244616,0.000106062
58,362.49016547203064,-0.000244322,0.000107938
59,363.5342617034912,-0.000243621,0.000108965
60,364.5782299041748,-0.000243003,0.000110977
61,365.62293767929077,-0.000242878,0.000111815
62,366.6662104129791,-0.000242396,0.000113607
63,367.71112751960754,-0.000241757,0.000113576
64,368.7551381587982,-0.000241265,0.000115724
65,369.79939341545105,-0.000240773,0.000116887
66,370.84403443336487,-0.000240333,0.000118292
67,371.88928747177124,-0.000239286,0.000119885
68,372.9340453147888,-0.000239601,0.000121247
69,373.9792859554291,-0.000238909,0.000123112
70,375.024197101593,-0.000238732,0.000123919
71,376.0694296360016,-0.00023826,0.000124978
72,377.1150462627411,-0.000237423,0.000125973
73,378.1593897342682,-0.000237109,0.000127891
74,379.2031514644623,-0.000236836,0.000128865
75,380.2470667362213,-0.000236208,0.000129997
76,381.29039788246155,-0.000235905,0.000130836
77,382.335248708725,-0.000235632,0.000131936
78,383.380380153656,-0.000235078,0.000133057
79,384.42421984672546,-0.000234711,0.000134619
80,385.46827507019043,-0.000234052,0.000135729
81,386.5122458934784,-0.000233989,0.000136966
82,387.55643224716187,-0.000233371,0.000138391
83,388.6002707481384,-0.000233497,0.000139607
84,389.64427399635315,-0.00023223,0.000140141
85,390.68853092193604,-0.000232167,0.000141284
86,391.73318457603455,-0.000231801,0.000142426
87,392.7773599624634,-0.000231288,0.00014382
88,393.82314705848694,-0.000231329,0.000145454
89,394.86890602111816,-0.000230335,0.000146125
90,395.913223028183,-0.000230502,0.00014689
91,396.95897102355957,-0.000229832,0.000149206
92,398.00382566452026,-0.000229654,0.000149699
93,399.04948258399963,-0.000229581,0.000151145
94,400.09371614456177,-0.000228639,0.000152203
95,401.1375901699066,-0.000228398,0.000153995
