,t,V1,V2
0,703.0168359279633,9.205e-05,0.001224562
1,704.0604128837585,8.581e-05,0.001238332
2,705.1044833660126,8.2711e-05,0.001254052
3,706.148717880249,8.1361e-05,0.001268188
4,707.1928243637085,8.2125e-05,0.001281057
5,708.23752784729,8.358e-05,0.001292679
6,709.2817776203156,8.5569e-05,0.00130255
7,710.3260209560394,8.8417e-05,0.001312097
8,711.3698189258575,9.0972e-05,0.001320743
9,712.4152147769928,9.494e-05,0.001328686
10,713.4600536823273,9.7494e-05,0.001336745
11,714.5053651332855,0.000100688,0.001344877
12,715.5502429008484,0.000104457,0.001352768
13,716.5960566997528,0.000107263,0.001360533
14,717.6406059265137,0.000111199,0.001367565
15,718.6861925125122,0.000114131,0.001375592
16,719.7303438186646,0.000117157,0.001383326
17,720.7738392353058,0.000120486,0.001389781
18,721.8184654712677,0.000123533,0.001397358
19,722.8618915081024,0.000126695,0.001404347
20,723.907867193222,0.000129249,0.001410845
21,724.9527287483215,0.000132223,0.001418138
22,725.996325969696,0.000135489,0.001425055
23,727.0409362316132,0.000138662,0.001431363
24,728.085414648056,0.000141823,0.001438123
25,729.129487991333,0.000144713,0.001444159
26,730.1737191677094,0.000148158,0.001450352
27,731.2174820899963,0.000150974,0.001457248
28,732.2615268230438,0.000153403,0.001463839
29,733.3058037757874,0.000156041,0.001470032
30,734.3511319160461,0.000158795,0.001476614
31,735.3969969749451,0.00016202,0.001483373
32,736.4419455528259,0.00016492,0.001489493
33,737.4870574474335,0.000167631,0.001496283
34,738.5329434871674,0.000170291,0.001502644
35,739.5782971382141,0.000173149,0.001508702
36,740.6242868900299,0.00017607,0.001514549
37,741.6694648265839,0.000178719,0.001520983
38,742.713808298111,0.000181776,0.001526579
39,743.7576100826263,0.000184037,0.001533119
40,744.8013801574707,0.000187137,0.001539029
41,745.8456649780273,0.000189304,0.001544772
42,746.8906979560852,0.000192225,0.001550148
43,747.9353051185608,0.000194727,0.00155676
44,748.9799723625183,0.000197292,0.001562388
45,750.0238871574402,0.000199983,0.001568308
46,751.0680954456329,0.000202328,0.001574083
47,752.1119518280029,0.000204757,0.001579951
48,753.1560688018799,0.000207228,0.001584856
49,754.200404882431,0.000210044,0.001591028
50,755.2446000576019,0.000212253,0.001596383
51,756.2882385253906,0.000214892,0.00160222
52,757.333160161972,0.000217258,0.001607868
53,758.3786792755127,0.000219383,0.001613454
54,759.4240775108337,0.000222147,0.001619322
55,760.4698920249939,0.000224179,0.00162452
56,761.5149669647217,0.000226545,0.001630619
57,762.5602307319641,0.000229131,0.001636289
58,763.6049816608429,0.000231989,0.001641864
59,764.6503539085388,0.000233978,0.001647103
60,765.6938605308533,0.000236072,0.001652594
61,766.7383143901825,0.000238648,0.001657824
62,767.7814774513245,0.000240825,0.001663116
63,768.8266093730927,0.00024316,0.001668513
64,769.8714764118195,0.000245558,0.001673658
65,770.9160776138306,0.000247809,0.001679097
66,771.9605844020844,0.000249903,0.001684588
67,773.0038833618164,0.000252206,0.001689419
68,774.0480401515961,0.000254028,0.001695309
69,775.092865228653,0.000256865,0.001700213
70,776.1368553638458,0.000258614,0.001705547
71,777.1804893016815,0.00026098,0.001710609
72,778.2249391078949,0.000263178,0.001715429
73,779.2696652412415,0.00026544,0.001720795
74,780.3140165805817,0.000267314,0.001725929
75,781.3595416545868,0.000269544,0.001731033
76,782.4052684307098,0.000271554,0.001736671
77,783.4495348930359,0.000273146,0.001741397
78,784.4949781894684,0.00027547,0.001746322
79,785.5405538082123,0.00027771,0.001751091
80,786.585884809494,0.000279637,0.001756121
81,787.6299130916595,0.000281752,0.00176114
82,788.673926115036,0.000283657,0.001765385
83,789.7180261611938,0.00028594,0.001770467
84,790.7624428272247,0.00028795,0.00177578
85,791.8073883056641,0.000290347,0.001780967
86,792.8525426387787,0.000292305,0.00178562
87,793.8963403701782,0.000294609,0.001790598
88,794.9409594535828,0.000296943,0.001795576
89,795.9845550060272,0.000299153,0.001799872
90,797.0287029743195,0.000301278,0.001805343
91,798.0728669166565,0.000303141,0.001810236
92,799.1173253059387,0.000305382,0.001814774
93,800.1620216369629,0.000307445,0.001819699
94,801.2056889533997,0.000309685,0.00182474
95,802.2514522075653,0.000311706,0.001829581
