t,V_out,V_in
-4.64e-05,0.08,2.96
-4.63e-05,0.04,3.04
-4.620000000000001e-05,0.08,3.12
-4.610000000000001e-05,0.08,2.96
-4.600000000000001e-05,0.08,2.96
-4.5900000000000004e-05,0.08,3.04
-4.58e-05,0.04,3.04
-4.57e-05,0.12,3.04
-4.560000000000001e-05,0.04,3.04
-4.550000000000001e-05,0.08,3.04
-4.5400000000000006e-05,0.08,3.04
-4.53e-05,0.08,3.04
-4.52e-05,0.04,3.04
-4.510000000000001e-05,0.08,3.04
-4.500000000000001e-05,0.04,3.04
-4.490000000000001e-05,0.08,3.04
-4.4800000000000005e-05,0.08,2.96
-4.47e-05,0.08,3.04
-4.46e-05,0.12,2.88
-4.450000000000001e-05,0.08,2.96
-4.440000000000001e-05,0.04,3.04
-4.4300000000000006e-05,0.08,2.96
-4.4200000000000004e-05,0.08,3.12
-4.41e-05,0.08,2.96
