,V_e,V_m,fase,Re,Im
69,2.1818181818181817,9.16607e-13,-50.208,5.86201e-13,-7.04329e-13
70,2.242424242424242,4.66741e-13,-6.354,4.63633e-13,-5.19587e-14
71,2.3030303030303028,8.13575e-13,-58.11,4.2988e-13,-6.91006e-13
72,2.3636363636363633,9.2016e-13,-46.95,6.27946e-13,-6.72799e-13
73,2.4242424242424248,1.03962e-12,-51.366,6.49262e-13,-8.12687e-13
74,2.4848484848484853,1.02807e-12,-45.84,7.15875e-13,-7.37636e-13
75,2.545454545454546,1.00587e-12,-32.298,8.50434e-13,-5.37796e-13
76,2.6060606060606064,7.68722e-13,-25.878,6.91894e-13,-3.35733e-13
77,2.666666666666667,9.65901e-13,-38.046,7.60284e-13,-5.95527e-13
78,2.7272727272727275,8.87738e-13,-43.068,6.48374e-13,-6.06629e-13
79,2.787878787878788,9.0861e-13,-47.574,6.13291e-13,-6.71022e-13
80,2.8484848484848486,9.05945e-13,-51.168,5.67994e-13,-7.06105e-13
81,2.909090909090909,9.42808e-13,-35.676,7.65613e-13,-5.5023e-13
82,2.9696969696969697,9.77447e-13,-46.962,6.67025e-13,-7.14987e-13
83,3.0303030303030303,1.05605e-12,-44.502,7.53179e-13,-7.403e-13
84,3.090909090909091,8.55319e-13,-39.738,6.577e-13,-5.47121e-13
85,3.1515151515151514,1.02319e-12,-47.22,6.94559e-13,-7.50958e-13
86,3.212121212121212,1.04673e-12,-45.618,7.31862e-13,-7.48294e-13
87,3.2727272727272725,9.89882e-13,-41.766,7.3808e-13,-6.59476e-13
88,3.333333333333334,9.29042e-13,-39.294,7.18984e-13,-5.88866e-13
89,3.3939393939393945,1.06982e-12,-41.286,8.03805e-13,-7.05661e-13
90,3.454545454545455,9.47249e-13,-48.366,6.29278e-13,-7.08326e-13
91,3.5151515151515156,9.92546e-13,-25.506,8.96175e-13,-4.2766e-13
92,3.575757575757576,1.08891e-12,-45.594,7.61616e-13,-7.78048e-13
93,3.6363636363636367,9.33038e-13,-37.656,7.38524e-13,-5.70658e-13
94,3.6969696969696972,8.82409e-13,-42.768,6.4793e-13,-5.99524e-13
95,3.757575757575758,1.01031e-12,-48.702,6.66581e-13,-7.59396e-13
96,3.8181818181818183,9.56575e-13,-39.258,7.403e-13,-6.05297e-13
97,3.878787878787879,1.10623e-12,-37.41,8.78412e-13,-6.72355e-13
98,3.9393939393939394,7.6961e-13,-41.772,5.74211e-13,-5.13371e-13
99,4.0,7.33639e-13,-43.254,5.34243e-13,-5.03157e-13
