,V_e,V_m,fase,Re,Im
0,-2.0,1.23324e-12,-37.182,9.82776e-13,-7.45629e-13
1,-1.9393939393939394,6.96335e-13,-60.882,3.38842e-13,-6.08406e-13
2,-1.878787878787879,8.18904e-13,-52.536,4.98272e-13,-6.50594e-13
3,-1.8181818181818181,6.51926e-13,-68.142,2.42474e-13,-6.05297e-13
4,-1.7575757575757576,6.23061e-13,-57.918,3.30848e-13,-5.28026e-13
5,-1.696969696969697,1.02052e-12,-66.966,3.99238e-13,-9.397e-13
6,-1.6363636363636362,7.5984e-13,-56.484,4.19222e-13,-6.33719e-13
7,-1.5757575757575757,7.05661e-13,-68.85,2.54465e-13,-6.58588e-13
8,-1.5151515151515151,1.29542e-12,-86.178,8.61537e-14,-1.29275e-12
9,-1.4545454545454546,1.24168e-12,-49.236,8.1091e-13,-9.41032e-13
10,-1.393939393939394,9.55243e-13,-89.46,8.88184e-15,-9.55687e-13
11,-1.3333333333333333,6.77684e-13,-87.18,3.33069e-14,-6.77684e-13
12,-1.2727272727272727,6.09738e-13,-57.132,3.30848e-13,-5.12482e-13
13,-1.2121212121212122,5.57335e-13,-46.164,3.85915e-13,-4.02347e-13
14,-1.1515151515151514,7.55843e-13,-65.988,3.07311e-13,-6.91006e-13
15,-1.0909090909090908,7.6961e-13,-91.788,-2.4425e-14,-7.70054e-13
16,-1.0303030303030303,7.96255e-13,-77.19,1.76304e-13,-7.7716e-13
17,-0.9696969696969697,6.31498e-13,-98.004,-8.83742e-14,-6.25725e-13
18,-0.9090909090909092,5.79984e-13,-74.814,1.51879e-13,-5.6e-13
19,-0.8484848484848484,7.80268e-13,-75.96,1.89183e-13,-7.57176e-13
20,-0.7878787878787878,7.66057e-13,-54.528,4.44535e-13,-6.24393e-13
21,-0.7272727272727273,5.00492e-13,-101.322,-9.81441e-14,-4.91166e-13
22,-0.6666666666666665,6.57256e-13,-81.432,9.77001e-14,-6.50594e-13
23,-0.606060606060606,7.96255e-13,-80.748,1.27899e-13,-7.86041e-13
24,-0.5454545454545454,6.19952e-13,-92.34,-2.57573e-14,-6.19952e-13
25,-0.48484848484848486,6.15955e-13,-78.078,1.2701e-13,-6.03077e-13
26,-0.4242424242424243,7.9892e-13,-80.712,1.28787e-13,-7.88706e-13
27,-0.36363636363636354,6.27502e-13,-100.344,-1.13243e-13,-6.17732e-13
28,-0.303030303030303,6.48818e-13,-81.078,1.00365e-13,-6.41268e-13
29,-0.24242424242424243,6.27946e-13,-86.562,3.73037e-14,-6.27057e-13
30,-0.18181818181818166,6.43045e-13,-84.558,6.08407e-14,-6.4038e-13
31,-0.1212121212121211,7.16319e-13,-85.038,6.17288e-14,-7.14099e-13
32,-0.06060606060606055,6.46153e-13,-79.362,1.19017e-13,-6.35495e-13
33,0.0,8.94843e-13,-75.426,2.25154e-13,-8.66866e-13
34,0.06060606060606055,6.38604e-13,-84.192,6.43934e-14,-6.35939e-13
35,0.1212121212121211,7.29198e-13,-89.868,1.33227e-15,-7.29642e-13
36,0.18181818181818166,8.95287e-13,-60.726,4.37874e-13,-7.816e-13
37,0.24242424242424265,8.34891e-13,-53.244,4.99604e-13,-6.69246e-13
38,0.3030303030303032,7.82933e-13,-36.696,6.27946e-13,-4.68073e-13
39,0.36363636363636376,6.90118e-13,-63.84,3.04203e-13,-6.19952e-13
40,0.4242424242424243,8.65533e-13,-51.3,5.40904e-13,-6.75907e-13
41,0.48484848484848486,9.17939e-13,-39.036,7.13211e-13,-5.78652e-13
42,0.5454545454545454,8.9662e-13,-44.112,6.43933e-13,-6.24393e-13
43,0.606060606060606,9.53911e-13,-38.208,7.49626e-13,-5.90642e-13
44,0.666666666666667,8.21124e-13,-38.274,6.44377e-13,-5.0893e-13
45,0.7272727272727275,8.17572e-13,-34.854,6.70578e-13,-4.67629e-13
46,0.7878787878787881,8.72639e-13,-55.404,4.95607e-13,-7.18984e-13
47,0.8484848484848486,1.00187e-12,-27.852,8.85961e-13,-4.68518e-13
48,0.9090909090909092,1.12222e-12,-30.336,9.68566e-13,-5.67105e-13
49,0.9696969696969697,1.1009e-12,-31.932,9.33927e-13,-5.82649e-13
50,1.0303030303030303,1.41621e-12,-40.866,1.07071e-12,-9.26821e-13
51,1.0909090909090908,1.13732e-12,-56.196,6.32831e-13,-9.45473e-13
52,1.1515151515151514,6.58588e-13,-46.374,4.53861e-13,-4.76955e-13
53,1.2121212121212124,7.68278e-13,-31.41,6.55479e-13,-4.0057e-13
54,1.272727272727273,7.98476e-13,-51.492,4.96939e-13,-6.25281e-13
55,1.3333333333333335,1.07026e-12,3.0,1.06893e-12,5.59555e-14
56,1.393939393939394,2.04949e-12,-33.6,1.70709e-12,-1.13465e-12
57,1.4545454545454546,1.28254e-12,-35.526,1.04362e-12,-7.45629e-13
58,1.5151515151515151,1.64891e-12,-30.216,1.42509e-12,-8.30006e-13
59,1.5757575757575757,1.75594e-12,-17.802,1.672e-12,-5.37351e-13
60,1.6363636363636367,1.44863e-12,-17.082,1.38468e-12,-4.25883e-13
