,V_e,V_m,fase,Re,Im
0,-2.0,6.23061e-13,-46.692,4.27216e-13,-4.53861e-13
1,-1.9393939393939394,1.07159e-12,-28.032,9.45917e-13,-5.04045e-13
2,-1.878787878787879,1.09513e-12,-48.84,7.21204e-13,-8.24677e-13
3,-1.8181818181818181,8.82853e-13,-81.576,1.29231e-13,-8.73971e-13
4,-1.7575757575757576,9.93879e-13,-30.27,8.57984e-13,-5.0138e-13
5,-1.696969696969697,6.12847e-13,-28.794,5.36907e-13,-2.95321e-13
6,-1.6363636363636362,1.398e-12,-51.138,8.7708e-13,-1.08891e-12
7,-1.5757575757575757,6.15067e-13,-21.714,5.71546e-13,-2.27819e-13
8,-1.5151515151515151,6.93671e-13,-70.47,2.31816e-13,-6.54147e-13
9,-1.4545454545454546,9.02393e-13,-50.904,5.68882e-13,-7.00776e-13
10,-1.393939393939394,6.21728e-13,-85.326,5.06264e-14,-6.20396e-13
11,-1.3333333333333333,7.4785e-13,-72.09,2.29596e-13,-7.11878e-13
12,-1.2727272727272727,6.86121e-13,-53.868,4.04567e-13,-5.54671e-13
13,-1.2121212121212122,8.76191e-13,-59.082,4.49864e-13,-7.52291e-13
14,-1.1515151515151514,8.22901e-13,-81.03,1.27899e-13,-8.13131e-13
15,-1.0909090909090908,7.76271e-13,-79.392,1.42554e-13,-7.63393e-13
16,-1.0303030303030303,7.75383e-13,-73.698,2.17605e-13,-7.44297e-13
17,-0.9696969696969697,6.22617e-13,-77.034,1.39445e-13,-6.06629e-13
18,-0.9090909090909092,5.59556e-13,-72.114,1.71863e-13,-5.33355e-13
19,-0.8484848484848484,8.28674e-13,-61.098,4.0057e-13,-7.25645e-13
20,-0.7878787878787878,6.83901e-13,-84.972,5.99525e-14,-6.8168e-13
21,-0.7272727272727273,4.70738e-13,-76.2,1.11911e-13,-4.57415e-13
22,-0.6666666666666665,7.64725e-13,-84.726,7.01665e-14,-7.62061e-13
23,-0.606060606060606,7.58952e-13,-75.618,1.88295e-13,-7.35859e-13
24,-0.5454545454545454,8.03805e-13,-92.52,-3.55274e-14,-8.03361e-13
25,-0.48484848484848486,7.84265e-13,-75.306,1.98953e-13,-7.59396e-13
26,-0.4242424242424243,6.69246e-13,-53.79,3.95241e-13,-5.40016e-13
27,-0.36363636363636354,6.2839e-13,-76.914,1.42109e-13,-6.12402e-13
28,-0.303030303030303,7.82933e-13,-78.462,1.5632e-13,-7.67834e-13
29,-0.24242424242424243,7.54955e-13,-84.912,6.66138e-14,-7.52291e-13
30,-0.18181818181818166,9.0639e-13,-76.434,2.12276e-13,-8.81521e-13
31,-0.1212121212121211,8.7708e-13,-80.754,1.40777e-13,-8.65977e-13
32,-0.06060606060606055,7.9892e-13,-45.492,5.6e-13,-5.70214e-13
33,0.0,7.9892e-13,-55.728,4.49864e-13,-6.60364e-13
34,0.06060606060606055,9.27265e-13,-52.98,5.58224e-13,-7.403e-13
35,0.1212121212121211,1.11067e-12,-51.36,6.93227e-13,-8.67754e-13
