,V_e,V_m,fase,Re,Im
0,-2.0,6.55923e-13,-90.438,-5.3291e-15,-6.56367e-13
1,-1.9393939393939394,8.4777e-13,-39.852,6.50594e-13,-5.43569e-13
2,-1.878787878787879,6.83901e-13,-63.486,3.05535e-13,-6.12402e-13
3,-1.8181818181818181,8.03361e-13,-63.042,3.64155e-13,-7.16319e-13
4,-1.7575757575757576,7.61172e-13,-66.384,3.04647e-13,-6.98112e-13
5,-1.696969696969697,6.70134e-13,-61.884,3.15749e-13,-5.9153e-13
6,-1.6363636363636362,6.80348e-13,-49.368,4.43203e-13,-5.16923e-13
7,-1.5757575757575757,7.90482e-13,-63.318,3.54829e-13,-7.06549e-13
8,-1.5151515151515151,6.82124e-13,-58.194,3.5927e-13,-5.79984e-13
9,-1.4545454545454546,7.27866e-13,-80.142,1.24346e-13,-7.17652e-13
10,-1.393939393939394,5.92863e-13,-61.464,2.82887e-13,-5.21364e-13
11,-1.3333333333333333,7.21204e-13,-69.732,2.4958e-13,-6.7724e-13
12,-1.2727272727272727,5.44013e-13,-82.368,7.19429e-14,-5.40016e-13
13,-1.2121212121212122,7.99808e-13,-70.836,2.62458e-13,-7.55843e-13
14,-1.1515151515151514,5.94195e-13,-68.76,2.1494e-13,-5.54227e-13
15,-1.0909090909090908,7.06993e-13,-72.558,2.11831e-13,-6.75019e-13
16,-1.0303030303030303,5.66217e-13,-69.282,2.00285e-13,-5.29802e-13
17,-0.9696969696969697,6.1107e-13,-56.772,3.34845e-13,-5.11594e-13
18,-0.9090909090909092,6.35939e-13,-83.808,6.83902e-14,-6.32831e-13
19,-0.8484848484848484,6.93227e-13,-67.554,2.64235e-13,-6.40824e-13
20,-0.7878787878787878,8.92623e-13,-79.092,1.68755e-13,-8.7708e-13
21,-0.7272727272727273,1.07381e-12,-65.07,4.52529e-13,-9.74339e-13
22,-0.6666666666666665,1.15775e-12,-28.47,1.01786e-12,-5.52006e-13
23,-0.606060606060606,8.29562e-13,-29.58,7.21204e-13,-4.09896e-13
24,-0.5454545454545454,1.3345e-12,-15.198,1.28787e-12,-3.50388e-13
25,-0.48484848484848486,1.12799e-12,-95.988,-1.17685e-13,-1.12266e-12
26,-0.4242424242424243,6.73243e-13,-86.424,4.17446e-14,-6.72355e-13
27,-0.36363636363636354,5.76431e-13,-74.784,1.50991e-13,-5.56447e-13
28,-0.303030303030303,5.6e-13,-82.512,7.28311e-14,-5.56003e-13
29,-0.24242424242424243,6.43933e-13,-71.976,1.98953e-13,-6.12847e-13
30,-0.18181818181818166,6.33275e-13,-77.76,1.34116e-13,-6.19508e-13
