,V_e,V_m,fase,Re,Im
0,-2.0,1.26921e-12,-54.864,7.3053e-13,-1.03873e-12
1,-1.9393939393939394,9.42808e-13,-40.656,7.14987e-13,-6.14623e-13
2,-1.878787878787879,8.70862e-13,-48.972,5.71546e-13,-6.577e-13
3,-1.8181818181818181,7.42077e-13,-57.45,3.99238e-13,-6.25725e-13
4,-1.7575757575757576,7.64725e-13,-63.222,3.44615e-13,-6.83013e-13
5,-1.696969696969697,7.90038e-13,-39.66,6.07962e-13,-5.04489e-13
6,-1.6363636363636362,7.9892e-13,-72.654,2.38034e-13,-7.63393e-13
7,-1.5757575757575757,9.37479e-13,-83.448,1.06582e-13,-9.31706e-13
8,-1.5151515151515151,7.78936e-13,-71.34,2.49136e-13,-7.38524e-13
9,-1.4545454545454546,6.13291e-13,-58.164,3.23299e-13,-5.21364e-13
10,-1.393939393939394,8.39776e-13,-61.866,3.95685e-13,-7.41188e-13
11,-1.3333333333333333,6.41268e-13,-87.918,2.30927e-14,-6.41268e-13
12,-1.2727272727272727,5.24917e-13,-93.126,-2.8866e-14,-5.24917e-13
13,-1.2121212121212122,8.33115e-13,-90.342,-5.3291e-15,-8.33559e-13
14,-1.1515151515151514,5.82204e-13,-77.436,1.26566e-13,-5.67994e-13
15,-1.0909090909090908,8.16684e-13,-86.022,5.63995e-14,-8.15351e-13
16,-1.0303030303030303,6.29722e-13,-91.182,-1.33227e-14,-6.30166e-13
17,-0.9696969696969697,9.02393e-13,-88.602,2.17605e-14,-9.02393e-13
18,-0.9090909090909092,4.44979e-13,-112.074,-1.67422e-13,-4.13005e-13
19,-0.8484848484848484,7.54955e-13,-84.582,7.10547e-14,-7.52291e-13
20,-0.7878787878787878,6.33275e-13,-111.744,-2.34925e-13,-5.88422e-13
21,-0.7272727272727273,7.02997e-13,-79.014,1.34116e-13,-6.90562e-13
22,-0.6666666666666665,6.59476e-13,-86.352,4.17446e-14,-6.58588e-13
23,-0.606060606060606,6.57256e-13,-99.252,-1.05694e-13,-6.48818e-13
24,-0.5454545454545454,6.86565e-13,-96.048,-7.28311e-14,-6.83013e-13
25,-0.48484848484848486,6.25281e-13,-108.0,-1.9318e-13,-5.94639e-13
26,-0.4242424242424243,8.94843e-13,-91.134,-1.77637e-14,-8.94843e-13
27,-0.36363636363636354,7.37636e-13,-86.868,3.99682e-14,-7.37192e-13
28,-0.303030303030303,1.00187e-12,-105.75,-2.72228e-13,-9.64569e-13
29,-0.24242424242424243,7.82045e-13,-142.584,-6.21728e-13,-4.76067e-13
30,-0.18181818181818166,1.17818e-12,-102.582,-2.56685e-13,-1.1502e-12
31,-0.1212121212121211,3.56161e-13,-163.428,-3.4195e-13,-1.01697e-13
32,-0.06060606060606055,9.67677e-13,-129.3,-6.13291e-13,-7.49182e-13
33,0.0,1.0112e-12,-76.506,2.36257e-13,-9.83665e-13
34,0.06060606060606055,7.32751e-13,-127.98,-4.50752e-13,-5.77764e-13
35,0.1212121212121211,5.90198e-13,-52.338,3.60602e-13,-4.68073e-13
36,0.18181818181818166,3.68596e-13,-81.108,5.68439e-14,-3.64599e-13
37,0.24242424242424265,7.6961e-13,-43.056,5.6222e-13,-5.25805e-13
38,0.3030303030303032,7.58952e-13,-43.47,5.5023e-13,-5.22696e-13
39,0.36363636363636376,1.06449e-12,-51.57,6.61252e-13,-8.34003e-13
40,0.4242424242424243,1.04228e-12,-24.06,9.5169e-13,-4.24995e-13
41,0.48484848484848486,1.17995e-12,-44.544,8.41108e-13,-8.2823e-13
42,0.5454545454545454,8.22457e-13,-81.75,1.17685e-13,-8.14019e-13
43,0.606060606060606,1.54766e-12,-12.084,1.51346e-12,-3.24187e-13
44,0.666666666666667,1.45573e-12,-25.014,1.31895e-12,-6.16399e-13
45,0.7272727272727275,1.76615e-12,-46.818,1.20882e-12,-1.28831e-12
46,0.7878787878787881,1.86785e-12,-15.522,1.79946e-12,-5.00048e-13
47,0.8484848484848486,1.59606e-12,-27.078,1.42109e-12,-7.26978e-13
48,0.9090909090909092,1.43974e-12,-25.62,1.29808e-12,-6.23061e-13
49,0.9696969696969697,1.63781e-12,-27.162,1.45751e-12,-7.48294e-13
50,1.0303030303030303,1.70709e-12,-12.918,1.66357e-12,-3.81918e-13
51,1.0909090909090908,1.82744e-12,-21.42,1.70087e-12,-6.6747e-13
52,1.1515151515151514,1.87718e-12,-20.322,1.76038e-12,-6.52371e-13
53,1.2121212121212124,2.00819e-12,-19.566,1.89183e-12,-6.72799e-13
54,1.272727272727273,2.03394e-12,-17.802,1.93669e-12,-6.22172e-13
55,1.3333333333333335,2.12098e-12,-10.116,2.08812e-12,-3.73037e-13
56,1.393939393939394,2.12409e-12,-25.176,1.92248e-12,-9.03725e-13
57,1.4545454545454546,2.11121e-12,-17.148,2.01751e-12,-6.23061e-13
58,1.5151515151515151,2.33814e-12,-12.228,2.2853e-12,-4.95607e-13
59,1.5757575757575757,2.5069e-12,-12.66,2.44606e-12,-5.49786e-13
