,V_e,V_m,fase,Re,Im
0,-2.0,1.10224e-12,-14.478,1.0676e-12,-2.75337e-13
1,-1.9393939393939394,8.58428e-13,-54.162,5.02268e-13,-6.96335e-13
2,-1.878787878787879,9.58796e-13,-49.17,6.26613e-13,-7.25645e-13
3,-1.8181818181818181,7.49626e-13,-51.912,4.623e-13,-5.90642e-13
4,-1.7575757575757576,9.45917e-13,-50.172,6.05741e-13,-7.26978e-13
5,-1.696969696969697,5.59556e-13,-62.274,2.60238e-13,-4.95607e-13
6,-1.6363636363636362,6.22172e-13,-65.88,2.54021e-13,-5.67994e-13
7,-1.5757575757575757,6.63029e-13,-71.418,2.10943e-13,-6.28834e-13
8,-1.5151515151515151,7.68722e-13,-67.896,2.89104e-13,-7.12767e-13
9,-1.4545454545454546,9.11722e-13,-65.928,3.71704e-13,-8.32671e-13
10,-1.393939393939394,7.97588e-13,-67.548,3.04647e-13,-7.37636e-13
11,-1.3333333333333333,5.79096e-13,-78.21,1.18129e-13,-5.67105e-13
12,-1.2727272727272727,3.85915e-13,-76.518,8.97065e-14,-3.75701e-13
13,-1.2121212121212122,4.72958e-13,-41.202,3.55717e-13,-3.11752e-13
14,-1.1515151515151514,7.1854e-13,-145.062,-5.89754e-13,-4.11672e-13
15,-1.0909090909090908,1.64092e-12,-73.884,4.55639e-13,-1.57652e-12
16,-1.0303030303030303,5.09374e-13,-105.516,-1.36336e-13,-4.91166e-13
17,-0.9696969696969697,1.15686e-12,-73.272,3.32625e-13,-1.10801e-12
18,-0.9090909090909092,9.01505e-13,-107.91,-2.77557e-13,-8.57984e-13
19,-0.8484848484848484,7.80712e-13,-89.658,4.44092e-15,-7.81156e-13
20,-0.7878787878787878,3.47279e-13,-100.002,-6.03966e-14,-3.42395e-13
21,-0.7272727272727273,7.02109e-13,-78.612,1.38557e-13,-6.88786e-13
22,-0.6666666666666665,7.43853e-13,-84.81,6.70579e-14,-7.41632e-13
23,-0.606060606060606,7.64725e-13,-87.702,3.06424e-14,-7.64725e-13
24,-0.5454545454545454,7.70054e-13,-97.956,-1.07026e-13,-7.63393e-13
25,-0.48484848484848486,6.64805e-13,-91.98,-2.30927e-14,-6.64805e-13
26,-0.4242424242424243,7.90038e-13,-93.312,-4.57414e-14,-7.8915e-13
27,-0.36363636363636354,9.18828e-13,-84.15,9.32592e-14,-9.14387e-13
28,-0.303030303030303,3.25963e-13,-106.248,-9.14828e-14,-3.13529e-13
29,-0.24242424242424243,7.1854e-13,-36.852,5.74655e-13,-4.31212e-13
30,-0.18181818181818166,1.42287e-12,-96.9,-1.71419e-13,-1.41265e-12
31,-0.1212121212121211,1.00631e-12,-31.704,8.56207e-13,-5.29358e-13
32,-0.06060606060606055,6.97224e-13,-89.232,9.32593e-15,-6.97668e-13
33,0.0,8.70862e-13,-66.63,3.45503e-13,-8.00252e-13
34,0.06060606060606055,4.75623e-13,-80.328,7.99365e-14,-4.69406e-13
35,0.1212121212121211,5.70214e-13,-68.334,2.10499e-13,-5.3069e-13
36,0.18181818181818166,8.70418e-13,-61.56,4.14337e-13,-7.66057e-13
37,0.24242424242424265,7.61172e-13,-77.688,1.62093e-13,-7.43853e-13
38,0.3030303030303032,7.68278e-13,-65.616,3.17081e-13,-7.00332e-13
39,0.36363636363636376,9.81888e-13,-57.768,5.23585e-13,-8.31338e-13
40,0.4242424242424243,1.0485e-12,-39.468,8.09578e-13,-6.67025e-13
41,0.48484848484848486,1.18661e-12,-29.994,1.02763e-12,-5.93307e-13
42,0.5454545454545454,1.23369e-12,-37.656,9.76559e-13,-7.54067e-13
43,0.606060606060606,1.23102e-12,-23.25,1.1311e-12,-4.86281e-13
44,0.666666666666667,1.26966e-12,-32.232,1.07426e-12,-6.77684e-13
45,0.7272727272727275,1.55876e-12,-30.222,1.34649e-12,-7.84709e-13
46,0.7878787878787881,1.31851e-12,-20.802,1.23235e-12,-4.68518e-13
47,0.8484848484848486,1.47483e-12,-21.768,1.36958e-12,-5.47121e-13
48,0.9090909090909092,1.57741e-12,-21.114,1.47127e-12,-5.68438e-13
49,0.9696969696969697,1.79946e-12,-14.904,1.73906e-12,-4.63189e-13
50,1.0303030303030303,1.73151e-12,-25.146,1.5672e-12,-7.36303e-13
51,1.0909090909090908,1.76304e-12,-22.86,1.62449e-12,-6.85233e-13
52,1.1515151515151514,1.71686e-12,-27.03,1.52901e-12,-7.80712e-13
53,1.2121212121212124,1.59295e-12,-24.6,1.44818e-12,-6.63473e-13
54,1.272727272727273,1.98642e-12,-18.492,1.88384e-12,-6.30166e-13
55,1.3333333333333335,2.08412e-12,-20.106,1.95712e-12,-7.16763e-13
56,1.393939393939394,2.06503e-12,-17.64,1.96777e-12,-6.26169e-13
57,1.4545454545454546,2.12498e-12,-15.516,2.04771e-12,-5.68882e-13
58,1.5151515151515151,2.13919e-12,-17.004,2.04549e-12,-6.25725e-13
59,1.5757575757575757,2.22312e-12,-12.954,2.16628e-12,-4.98716e-13
60,1.6363636363636367,2.04416e-12,-14.076,1.98287e-12,-4.97383e-13
61,1.6969696969696972,2.17383e-12,-17.688,2.07125e-12,-6.60808e-13
62,1.7575757575757578,2.47936e-12,-11.256,2.43185e-12,-4.84061e-13
63,1.8181818181818183,2.45316e-12,-16.374,2.35369e-12,-6.91894e-13
64,1.878787878787879,2.36879e-12,-15.384,2.28396e-12,-6.28834e-13
65,1.9393939393939394,2.43051e-12,-16.5,2.33015e-12,-6.90562e-13
66,2.0,2.55353e-12,-11.682,2.50068e-12,-5.17367e-13
67,2.0606060606060606,2.46693e-12,-10.296,2.42741e-12,-4.40982e-13
68,2.121212121212121,2.55841e-12,-13.536,2.4878e-12,-5.9908e-13
69,2.1818181818181817,2.77468e-12,-14.628,2.68453e-12,-7.00776e-13
70,2.242424242424242,2.47714e-12,-10.968,2.43185e-12,-4.71626e-13
71,2.3030303030303028,2.46293e-12,-12.09,2.40831e-12,-5.16035e-13
72,2.3636363636363633,2.65123e-12,-11.214,2.6006e-12,-5.16035e-13
73,2.4242424242424248,2.57173e-12,-8.778,2.54198e-12,-3.93021e-13
74,2.4848484848484853,2.98829e-12,-9.138,2.9501e-12,-4.74735e-13
75,2.545454545454546,2.82176e-12,-6.222,2.80533e-12,-3.05979e-13
76,2.6060606060606064,2.99628e-12,-9.576,2.95454e-12,-4.98716e-13
77,2.666666666666667,2.66544e-12,-10.464,2.62103e-12,-4.84061e-13
78,2.7272727272727275,2.96209e-12,-9.318,2.92301e-12,-4.80064e-13
79,2.787878787878788,3.03003e-12,-8.976,2.99273e-12,-4.72958e-13
80,2.8484848484848486,2.70008e-12,-11.892,2.6419e-12,-5.56447e-13
81,2.909090909090909,2.85506e-12,-8.892,2.82042e-12,-4.41426e-13
82,2.9696969696969697,2.8222e-12,-9.06,2.78712e-12,-4.44535e-13
83,3.0303030303030303,2.87372e-12,-13.812,2.79067e-12,-6.86121e-13
84,3.090909090909091,3.10287e-12,-11.334,3.04202e-12,-6.10182e-13
85,3.1515151515151514,2.97408e-12,-16.458,2.85195e-12,-8.42885e-13
86,3.212121212121212,2.92878e-12,-9.486,2.88926e-12,-4.82728e-13
87,3.2727272727272725,3.38264e-12,-11.94,3.30937e-12,-7.00332e-13
88,3.333333333333334,3.61534e-12,-8.508,3.57626e-12,-5.35131e-13
89,3.3939393939393945,3.02737e-12,-13.668,2.9421e-12,-7.15875e-13
90,3.454545454545455,3.22721e-12,-6.042,3.20945e-12,-3.3973e-13
91,3.5151515151515156,3.74326e-12,-14.136,3.63e-12,-9.14387e-13
92,3.575757575757576,3.7246e-12,-6.414,3.70107e-12,-4.16113e-13
93,3.6363636363636367,3.10731e-12,-2.862,3.10331e-12,-1.55432e-13
94,3.6969696969696972,3.38753e-12,-11.076,3.32447e-12,-6.51038e-13
95,3.757575757575758,3.26629e-12,-7.704,3.23698e-12,-4.38318e-13
96,3.8181818181818183,2.99895e-12,-9.336,2.95942e-12,-4.86725e-13
97,3.878787878787879,3.17525e-12,-9.378,3.13306e-12,-5.17811e-13
98,3.9393939393939394,3.18591e-12,-6.546,3.16504e-12,-3.63711e-13
99,4.0,3.35067e-12,-1.818,3.34889e-12,-1.06582e-13
