,V_e,V_m,fase,Re,Im
67,2.0606060606060606,2.05837e-12,-20.76,1.9247e-12,-7.29642e-13
68,2.121212121212121,2.08457e-12,-7.95,2.06458e-12,-2.8866e-13
69,2.1818181818181817,2.31772e-12,-15.228,2.23645e-12,-6.09294e-13
70,2.242424242424242,2.1725e-12,-13.494,2.1121e-12,-5.07153e-13
71,2.3030303030303028,2.00152e-12,-17.28,1.91093e-12,-5.94639e-13
72,2.3636363636363633,1.9056e-12,-16.698,1.82522e-12,-5.4801e-13
73,2.4242424242424248,2.05481e-12,-20.292,1.92692e-12,-7.12767e-13
74,2.4848484848484853,1.82877e-12,-18.774,1.73151e-12,-5.88866e-13
75,2.545454545454546,3.12241e-12,-19.92,2.93544e-12,-1.06404e-12
76,2.6060606060606064,1.78125e-12,-7.452,1.76615e-12,-2.31372e-13
77,2.666666666666667,2.33948e-12,5.394,2.32926e-12,2.19825e-13
78,2.7272727272727275,1.88784e-12,-21.906,1.75149e-12,-7.04329e-13
79,2.787878787878788,2.33015e-12,-8.184,2.30661e-12,-3.31736e-13
80,2.8484848484848486,2.27775e-12,-5.694,2.2662e-12,-2.26042e-13
81,2.909090909090909,2.15784e-12,-8.274,2.13564e-12,-3.10864e-13
82,2.9696969696969697,2.34036e-12,-9.294,2.30972e-12,-3.78366e-13
83,3.0303030303030303,2.75559e-12,-4.146,2.74848e-12,-1.99397e-13
84,3.090909090909091,2.50334e-12,-16.236,2.40342e-12,-7.00332e-13
85,3.1515151515151514,2.54376e-12,-14.694,2.46071e-12,-6.45709e-13
86,3.212121212121212,2.62369e-12,-9.348,2.58861e-12,-4.26327e-13
87,3.2727272727272725,2.42074e-12,-12.432,2.3639e-12,-5.21364e-13
88,3.333333333333334,2.43407e-12,-7.182,2.41497e-12,-3.04647e-13
89,3.3939393939393945,1.75238e-12,-13.26,1.70575e-12,-4.02347e-13
90,3.454545454545455,2.67743e-12,-4.986,2.66766e-12,-2.32704e-13
91,3.5151515151515156,1.74883e-12,-11.286,1.71508e-12,-3.42395e-13
92,3.575757575757576,2.04149e-12,-11.502,2.00019e-12,-4.07232e-13
93,3.6363636363636367,2.58106e-12,-14.052,2.50379e-12,-6.27057e-13
94,3.6969696969696972,2.47714e-12,-16.122,2.37944e-12,-6.88342e-13
95,3.757575757575758,2.68276e-12,-7.59,2.65922e-12,-3.54385e-13
96,3.8181818181818183,2.65123e-12,-11.604,2.59705e-12,-5.33355e-13
97,3.878787878787879,2.51622e-12,-15.6,2.42341e-12,-6.76795e-13
98,3.9393939393939394,2.56907e-12,-9.54,2.5331e-12,-4.25883e-13
99,4.0,2.71207e-12,-10.518,2.66633e-12,-4.95163e-13
