,V_e,V_m,fase,Re,Im
0,-2.0,5.59112e-13,-20.586,5.23585e-13,-1.96732e-13
1,-1.9393939393939394,8.83741e-13,-65.772,3.62379e-13,-8.06025e-13
2,-1.878787878787879,5.24029e-13,-78.528,1.03917e-13,-5.14259e-13
3,-1.8181818181818181,9.01949e-13,-62.406,4.1789e-13,-7.99808e-13
4,-1.7575757575757576,6.15955e-13,-55.158,3.51276e-13,-5.05821e-13
5,-1.696969696969697,7.83821e-13,-54.168,4.58748e-13,-6.35939e-13
6,-1.6363636363636362,9.59684e-13,-58.896,4.95607e-13,-8.22013e-13
7,-1.5757575757575757,8.00252e-13,-59.892,4.01458e-13,-6.92783e-13
8,-1.5151515151515151,7.03441e-13,-70.458,2.34925e-13,-6.63029e-13
9,-1.4545454545454546,7.56287e-13,-53.472,4.49864e-13,-6.08406e-13
10,-1.393939393939394,8.05581e-13,-65.664,3.31736e-13,-7.34083e-13
11,-1.3333333333333333,8.05581e-13,-67.296,3.10864e-13,-7.43409e-13
12,-1.2727272727272727,6.21284e-13,-63.63,2.75337e-13,-5.56891e-13
13,-1.2121212121212122,6.10626e-13,-77.268,1.3456e-13,-5.95971e-13
14,-1.1515151515151514,6.27946e-13,-59.406,3.19302e-13,-5.40904e-13
15,-1.0909090909090908,6.95891e-13,-55.08,3.9835e-13,-5.71102e-13
16,-1.0303030303030303,8.28674e-13,-70.992,2.69564e-13,-7.83377e-13
17,-0.9696969696969697,7.8693e-13,-69.738,2.72228e-13,-7.38968e-13
18,-0.9090909090909092,8.07358e-13,-69.06,2.88216e-13,-7.54511e-13
19,-0.8484848484848484,6.7191e-13,-58.23,3.53941e-13,-5.7199e-13
20,-0.7878787878787878,8.22901e-13,-53.982,4.83617e-13,-6.65693e-13
21,-0.7272727272727273,9.47249e-13,-61.968,4.44979e-13,-8.36668e-13
22,-0.6666666666666665,7.39856e-13,-60.918,3.5927e-13,-6.47041e-13
23,-0.606060606060606,6.97224e-13,-83.058,8.39333e-14,-6.92783e-13
24,-0.5454545454545454,6.27057e-13,-57.408,3.37954e-13,-5.28914e-13
25,-0.48484848484848486,5.98636e-13,-74.472,1.60317e-13,-5.77319e-13
26,-0.4242424242424243,7.06105e-13,-87.054,3.59714e-14,-7.05661e-13
27,-0.36363636363636354,8.33559e-13,-75.582,2.07391e-13,-8.07802e-13
28,-0.303030303030303,6.32831e-13,-75.546,1.57653e-13,-6.13291e-13
29,-0.24242424242424243,9.69454e-13,-69.432,3.40618e-13,-9.08166e-13
30,-0.18181818181818166,8.81521e-13,-79.194,1.65202e-13,-8.66422e-13
31,-0.1212121212121211,6.71466e-13,-70.704,2.21601e-13,-6.34163e-13
32,-0.06060606060606055,5.15591e-13,-60.186,2.56241e-13,-4.47644e-13
33,0.0,6.21728e-13,-80.682,1.00365e-13,-6.13735e-13
34,0.06060606060606055,6.09294e-13,-68.442,2.23822e-13,-5.67105e-13
35,0.1212121212121211,7.77604e-13,-62.28,3.6149e-13,-6.88342e-13
36,0.18181818181818166,9.57463e-13,-71.706,3.00206e-13,-9.09502e-13
37,0.24242424242424265,9.37479e-13,-54.912,5.38684e-13,-7.6739e-13
38,0.3030303030303032,6.99888e-13,-44.058,5.03157e-13,-4.87169e-13
39,0.36363636363636376,8.55319e-13,-74.382,2.3004e-13,-8.24233e-13
40,0.4242424242424243,1.13288e-12,-58.14,5.98192e-13,-9.62792e-13
41,0.48484848484848486,1.25989e-12,-49.776,8.13575e-13,-9.62348e-13
42,0.5454545454545454,8.64201e-13,-53.562,5.12927e-13,-6.95447e-13
43,0.606060606060606,7.21204e-13,-59.718,3.63711e-13,-6.23505e-13
44,0.666666666666667,1.00765e-12,-75.09,2.58906e-13,-9.74339e-13
45,0.7272727272727275,8.76191e-13,-60.618,4.2988e-13,-7.63837e-13
46,0.7878787878787881,1.08803e-12,-50.52,6.91894e-13,-8.4022e-13
47,0.8484848484848486,8.35779e-13,-52.926,5.03601e-13,-6.67025e-13
48,0.9090909090909092,9.6146e-13,-63.702,4.25883e-13,-8.61981e-13
49,0.9696969696969697,6.70134e-13,-44.094,4.80952e-13,-4.66741e-13
50,1.0303030303030303,5.19144e-13,-45.258,3.65487e-13,-3.6904e-13
51,1.0909090909090908,7.38968e-13,-68.742,2.67788e-13,-6.8923e-13
52,1.1515151515151514,6.6214e-13,-61.71,3.13973e-13,-5.83537e-13
53,1.2121212121212124,1.03118e-12,-58.572,5.37351e-13,-8.80188e-13
54,1.272727272727273,1.13421e-12,-44.844,8.04249e-13,-8.00252e-13
55,1.3333333333333335,7.94923e-13,-37.626,6.29722e-13,-4.85393e-13
56,1.393939393939394,1.26655e-12,-51.066,7.96255e-13,-9.85885e-13
57,1.4545454545454546,8.37556e-13,-51.3,5.23585e-13,-6.53703e-13
58,1.5151515151515151,7.66057e-13,-46.092,5.31134e-13,-5.52006e-13
59,1.5757575757575757,1.03029e-12,-36.222,8.30894e-13,-6.09294e-13
60,1.6363636363636367,8.4022e-13,-46.284,5.80872e-13,-6.07962e-13
61,1.6969696969696972,8.51322e-13,-39.906,6.53259e-13,-5.46677e-13
62,1.7575757575757578,8.02473e-13,-53.748,4.74291e-13,-6.47486e-13
63,1.8181818181818183,7.26089e-13,-40.848,5.48898e-13,-4.75179e-13
64,1.878787878787879,1.02363e-12,-58.17,5.39572e-13,-8.69974e-13
65,1.9393939393939394,9.25933e-13,-36.69,7.42521e-13,-5.53339e-13
66,2.0,1.0374e-12,-49.518,6.73243e-13,-7.89594e-13
67,2.0606060606060606,9.43252e-13,-31.794,8.01584e-13,-4.97383e-13
68,2.121212121212121,6.90562e-13,-49.32,4.49864e-13,-5.24029e-13
69,2.1818181818181817,9.7345e-13,-36.468,7.82933e-13,-5.78652e-13
70,2.242424242424242,9.6901e-13,-33.054,8.12243e-13,-5.28914e-13
71,2.3030303030303028,9.86329e-13,-42.822,7.23425e-13,-6.71022e-13
72,2.3636363636363633,8.13575e-13,-37.74,6.43045e-13,-4.98272e-13
73,2.4242424242424248,9.19716e-13,-49.188,6.00856e-13,-6.96335e-13
74,2.4848484848484853,9.62792e-13,-59.778,4.84505e-13,-8.32227e-13
75,2.545454545454546,1.08225e-12,-34.782,8.8907e-13,-6.17732e-13
76,2.6060606060606064,8.36223e-13,-46.806,5.72434e-13,-6.10182e-13
77,2.666666666666667,7.79824e-13,-42.732,5.72879e-13,-5.29358e-13
78,2.7272727272727275,1.27943e-12,-34.656,1.0525e-12,-7.27866e-13
79,2.787878787878788,7.32307e-13,-50.094,4.6985e-13,-5.6222e-13
80,2.8484848484848486,9.62348e-13,-51.3,6.01744e-13,-7.51402e-13
81,2.909090909090909,1.06094e-12,-49.968,6.82569e-13,-8.12687e-13
82,2.9696969696969697,6.59032e-13,-52.17,4.04123e-13,-5.2092e-13
83,3.0303030303030303,9.11278e-13,-48.012,6.09738e-13,-6.77684e-13
84,3.090909090909091,1.10757e-12,-27.738,9.80556e-13,-5.16035e-13
85,3.1515151515151514,1.07781e-12,-31.092,9.22824e-13,-5.56891e-13
86,3.212121212121212,1.14354e-12,-39.918,8.7708e-13,-7.34083e-13
87,3.2727272727272725,1.08936e-12,-32.268,9.21048e-13,-5.8176e-13
88,3.333333333333334,9.92102e-13,-42.102,7.35859e-13,-6.65693e-13
89,3.3939393939393945,8.41553e-13,-50.01,5.40904e-13,-6.45265e-13
90,3.454545454545455,9.48581e-13,-32.01,8.04249e-13,-5.03157e-13
91,3.5151515151515156,9.40144e-13,-40.848,7.1099e-13,-6.15067e-13
92,3.575757575757576,1.05694e-12,-31.764,8.9884e-13,-5.56891e-13
93,3.6363636363636367,1.08625e-12,-30.918,9.3215e-13,-5.58668e-13
94,3.6969696969696972,8.57096e-13,-42.114,6.35939e-13,-5.75099e-13
95,3.757575757575758,1.02319e-12,-36.24,8.25121e-13,-6.05297e-13
96,3.8181818181818183,9.91658e-13,-52.608,6.02188e-13,-7.88262e-13
97,3.878787878787879,1.05916e-12,-41.316,7.95367e-13,-6.99444e-13
98,3.9393939393939394,1.11201e-12,-34.686,9.14387e-13,-6.33275e-13
99,4.0,8.69974e-13,-25.788,7.83377e-13,-3.78366e-13
