,V_e,V_m,fase,Re,Im
0,-2.0,1.46817e-12,-48.36,9.75671e-13,-1.09735e-12
1,-1.9393939393939394,8.34003e-13,-31.554,7.10546e-13,-4.36986e-13
2,-1.878787878787879,6.85233e-13,-35.64,5.56891e-13,-3.99682e-13
3,-1.8181818181818181,9.45473e-13,-51.456,5.88866e-13,-7.39856e-13
4,-1.7575757575757576,9.39256e-13,-65.892,3.83251e-13,-8.5754e-13
5,-1.696969696969697,6.53703e-13,-58.02,3.45947e-13,-5.54671e-13
6,-1.6363636363636362,7.35415e-13,-53.808,4.33877e-13,-5.93751e-13
7,-1.5757575757575757,6.19064e-13,-52.434,3.77478e-13,-4.91166e-13
8,-1.5151515151515151,6.92339e-13,-63.384,3.09976e-13,-6.19508e-13
9,-1.4545454545454546,7.92259e-13,-61.206,3.81474e-13,-6.94559e-13
10,-1.393939393939394,3.21966e-13,-29.592,2.79778e-13,-1.59429e-13
11,-1.3333333333333333,6.15511e-13,-77.016,1.38113e-13,-5.99968e-13
12,-1.2727272727272727,1.10179e-12,-37.512,8.73527e-13,-6.71022e-13
13,-1.2121212121212122,9.02837e-13,-63.444,4.03235e-13,-8.07802e-13
14,-1.1515151515151514,7.42521e-13,-103.338,-1.71419e-13,-7.22981e-13
15,-1.0909090909090908,1.33627e-12,-80.466,2.21157e-13,-1.31895e-12
16,-1.0303030303030303,9.24601e-13,-112.596,-3.55717e-13,-8.53987e-13
17,-0.9696969696969697,7.6961e-13,-82.008,1.06582e-13,-7.62505e-13
18,-0.9090909090909092,8.46438e-13,-54.054,4.96939e-13,-6.85677e-13
19,-0.8484848484848484,6.00856e-13,-71.064,1.94956e-13,-5.68882e-13
20,-0.7878787878787878,4.96939e-13,-70.302,1.67422e-13,-4.68518e-13
21,-0.7272727272727273,6.9145e-13,-86.352,4.3965e-14,-6.90562e-13
22,-0.6666666666666665,5.74655e-13,-75.192,1.4655e-13,-5.56003e-13
23,-0.606060606060606,8.7708e-13,-97.668,-1.1724e-13,-8.6953e-13
24,-0.5454545454545454,4.13005e-13,-67.47,1.57653e-13,-3.81918e-13
25,-0.48484848484848486,7.73163e-13,-85.872,5.59555e-14,-7.71386e-13
26,-0.4242424242424243,6.13735e-13,-76.698,1.41221e-13,-5.97748e-13
27,-0.36363636363636354,1.07559e-12,-61.698,5.09818e-13,-9.47249e-13
28,-0.303030303030303,8.83297e-13,-48.978,5.7954e-13,-6.67025e-13
29,-0.24242424242424243,4.15669e-13,-72.99,1.21237e-13,-3.97906e-13
30,-0.18181818181818166,7.61172e-13,-108.132,-2.37145e-13,-7.23869e-13
31,-0.1212121212121211,5.47121e-13,-52.842,3.30404e-13,-4.36541e-13
32,-0.06060606060606055,8.96175e-13,-67.152,3.47724e-13,-8.26009e-13
33,0.0,9.20604e-13,-57.132,4.99604e-13,-7.73607e-13
34,0.06060606060606055,8.45549e-13,-45.894,5.88422e-13,-6.07518e-13
35,0.1212121212121211,8.92179e-13,-54.24,5.21364e-13,-7.24313e-13
36,0.18181818181818166,9.77447e-13,-60.84,4.76067e-13,-8.53987e-13
37,0.24242424242424265,8.46882e-13,-56.766,4.64077e-13,-7.0877e-13
38,0.3030303030303032,9.83665e-13,-30.006,8.51767e-13,-4.92054e-13
39,0.36363636363636376,9.09502e-13,-17.082,8.6953e-13,-2.67343e-13
40,0.4242424242424243,9.06834e-13,-31.584,7.72275e-13,-4.75179e-13
41,0.48484848484848486,1.05205e-12,-29.22,9.17939e-13,-5.13815e-13
42,0.5454545454545454,1.32162e-12,-21.45,1.23013e-12,-4.83617e-13
43,0.606060606060606,1.29097e-12,-35.214,1.05472e-12,-7.44297e-13
44,0.666666666666667,1.62182e-12,-29.19,1.41576e-12,-7.9137e-13
45,0.7272727272727275,1.32872e-12,-28.2,1.17107e-12,-6.2839e-13
46,0.7878787878787881,1.46284e-12,-31.23,1.25101e-12,-7.58952e-13
47,0.8484848484848486,1.66712e-12,-21.186,1.55432e-12,-6.02633e-13
48,0.9090909090909092,1.35759e-12,-33.426,1.13288e-12,-7.48294e-13
49,0.9696969696969697,1.82655e-12,-22.974,1.68133e-12,-7.13211e-13
50,1.0303030303030303,1.59695e-12,-18.39,1.51524e-12,-5.04045e-13
51,1.0909090909090908,1.75194e-12,-12.504,1.71019e-12,-3.79698e-13
52,1.1515151515151514,1.72885e-12,-14.274,1.67556e-12,-4.26327e-13
53,1.2121212121212124,1.86341e-12,-20.634,1.7435e-12,-6.56811e-13
54,1.272727272727273,1.90871e-12,-11.388,1.87096e-12,-3.77033e-13
55,1.3333333333333335,2.0859e-12,-20.376,1.95534e-12,-7.26533e-13
56,1.393939393939394,2.14719e-12,-19.302,2.02684e-12,-7.10102e-13
57,1.4545454545454546,2.05481e-12,-12.894,2.0033e-12,-4.58748e-13
58,1.5151515151515151,1.97976e-12,-19.284,1.86874e-12,-6.54147e-13
59,1.5757575757575757,2.09345e-12,-13.752,2.0335e-12,-4.97827e-13
60,1.6363636363636367,2.34303e-12,-12.204,2.29018e-12,-4.95607e-13
61,1.6969696969696972,1.96244e-12,-8.094,1.94335e-12,-2.76669e-13
62,1.7575757575757578,2.30928e-12,-19.554,2.17605e-12,-7.73163e-13
63,1.8181818181818183,2.56152e-12,-14.184,2.4838e-12,-6.27946e-13
64,1.878787878787879,2.25377e-12,-12.078,2.20403e-12,-4.7207e-13
65,1.9393939393939394,2.08679e-12,-11.766,2.04282e-12,-4.25883e-13
66,2.0,2.28574e-12,-13.494,2.22268e-12,-5.33355e-13
67,2.0606060606060606,2.40831e-12,-17.952,2.29107e-12,-7.42521e-13
68,2.121212121212121,2.42341e-12,-15.948,2.33015e-12,-6.66581e-13
69,2.1818181818181817,3.15305e-12,-26.754,2.8151e-12,-1.41932e-12
70,2.242424242424242,2.89814e-12,-0.942,2.89814e-12,-4.79619e-14
71,2.3030303030303028,2.90613e-12,-21.918,2.69608e-12,-1.08536e-12
72,2.3636363636363633,2.74138e-12,0.564,2.74182e-12,2.66455e-14
73,2.4242424242424248,2.72805e-12,-9.114,2.69341e-12,-4.32545e-13
74,2.4848484848484853,2.38966e-12,-19.596,2.2511e-12,-8.02029e-13
75,2.545454545454546,2.77468e-12,-12.408,2.7094e-12,-5.96415e-13
76,2.6060606060606064,2.94832e-12,-10.926,2.89503e-12,-5.59112e-13
77,2.666666666666667,2.82575e-12,-11.652,2.76758e-12,-5.70658e-13
78,2.7272727272727275,2.80488e-12,-8.07,2.77735e-12,-3.94353e-13
79,2.787878787878788,2.81909e-12,-11.064,2.76669e-12,-5.41348e-13
80,2.8484848484848486,2.88482e-12,-8.238,2.85506e-12,-4.13449e-13
81,2.909090909090909,2.94788e-12,-15.222,2.84441e-12,-7.74495e-13
82,2.9696969696969697,3.04158e-12,-10.284,2.99273e-12,-5.43125e-13
83,3.0303030303030303,3.03892e-12,-12.822,2.96342e-12,-6.75019e-13
84,3.090909090909091,2.93988e-12,-14.448,2.84707e-12,-7.33639e-13
85,3.1515151515151514,2.57706e-12,-16.254,2.47403e-12,-7.21648e-13
86,3.212121212121212,3.58603e-12,-12.624,3.49899e-12,-7.84265e-13
87,3.2727272727272725,3.21566e-12,-27.666,2.84796e-12,-1.49348e-12
88,3.333333333333334,3.14061e-12,-13.38,3.05535e-12,-7.27422e-13
89,3.3939393939393945,3.25386e-12,-6.786,3.23121e-12,-3.85027e-13
90,3.454545454545455,3.02737e-12,-10.608,2.97586e-12,-5.57335e-13
91,3.5151515151515156,3.18635e-12,-6.012,3.16859e-12,-3.33957e-13
92,3.575757575757576,3.21433e-12,-9.738,3.1677e-12,-5.44013e-13
93,3.6363636363636367,3.2996e-12,-11.484,3.23343e-12,-6.57256e-13
94,3.6969696969696972,3.14683e-12,-10.41,3.09532e-12,-5.68882e-13
95,3.757575757575758,3.22366e-12,-12.504,3.14727e-12,-6.98112e-13
96,3.8181818181818183,2.96475e-12,-9.114,2.92745e-12,-4.6985e-13
97,3.878787878787879,3.23076e-12,-10.254,3.1788e-12,-5.75543e-13
98,3.9393939393939394,3.28228e-12,-8.19,3.24897e-12,-4.68073e-13
99,4.0,3.09532e-12,-10.212,3.04647e-12,-5.49342e-13
