,V_e,V_m,fase,Re,Im
0,-2.0,8.22901e-13,-72.732,2.44251e-13,-7.86041e-13
1,-1.9393939393939394,8.74859e-13,-61.434,4.1789e-13,-7.68722e-13
2,-1.878787878787879,5.12482e-13,-51.468,3.19302e-13,-4.01014e-13
3,-1.8181818181818181,6.56367e-13,-79.35,1.21237e-13,-6.45709e-13
4,-1.7575757575757576,6.83013e-13,-63.372,3.05979e-13,-6.1107e-13
5,-1.696969696969697,7.95811e-13,-92.592,-3.64155e-14,-7.95367e-13
6,-1.6363636363636362,9.03281e-13,-51.108,5.67105e-13,-7.03441e-13
7,-1.5757575757575757,4.01902e-13,-72.03,1.23902e-13,-3.82363e-13
8,-1.5151515151515151,7.35859e-13,-69.642,2.55797e-13,-6.90118e-13
9,-1.4545454545454546,8.82409e-13,-62.808,4.03235e-13,-7.85153e-13
10,-1.393939393939394,7.22537e-13,-76.098,1.7364e-13,-7.01664e-13
11,-1.3333333333333333,9.65457e-13,-74.172,2.62903e-13,-9.29042e-13
12,-1.2727272727272727,7.17208e-13,-62.4,3.3218e-13,-6.35939e-13
13,-1.2121212121212122,7.09658e-13,-94.254,-5.28468e-14,-7.08326e-13
14,-1.1515151515151514,7.11878e-13,-95.238,-6.52815e-14,-7.09214e-13
15,-1.0909090909090908,6.80348e-13,-92.748,-3.28628e-14,-6.80348e-13
16,-1.0303030303030303,8.64645e-13,-83.226,1.01697e-13,-8.59316e-13
17,-0.9696969696969697,4.90278e-13,-97.266,-6.21729e-14,-4.86725e-13
18,-0.9090909090909092,6.88342e-13,-88.422,1.86519e-14,-6.88342e-13
19,-0.8484848484848484,9.13054e-13,-50.718,5.78208e-13,-7.06993e-13
20,-0.7878787878787878,4.472e-13,-56.76,2.45139e-13,-3.74369e-13
21,-0.7272727272727273,7.21204e-13,-72.696,2.14496e-13,-6.8923e-13
22,-0.6666666666666665,1.66889e-12,-82.218,2.26042e-13,-1.6538e-12
23,-0.606060606060606,1.54588e-12,-83.004,1.88295e-13,-1.53478e-12
24,-0.5454545454545454,1.26833e-12,-42.102,9.41032e-13,-8.50878e-13
25,-0.48484848484848486,1.21193e-12,-69.096,4.32545e-13,-1.13288e-12
26,-0.4242424242424243,5.01824e-13,-65.07,2.11387e-13,-4.55639e-13
27,-0.36363636363636354,5.70214e-13,-49.764,3.68596e-13,-4.35653e-13
28,-0.303030303030303,8.17572e-13,-71.664,2.57129e-13,-7.76715e-13
29,-0.24242424242424243,6.63917e-13,-76.884,1.50547e-13,-6.47041e-13
30,-0.18181818181818166,8.21569e-13,-64.878,3.48612e-13,-7.44297e-13
31,-0.1212121212121211,7.42521e-13,-61.446,3.54829e-13,-6.52371e-13
32,-0.06060606060606055,6.13291e-13,-51.708,3.80142e-13,-4.8184e-13
33,0.0,8.14463e-13,-57.006,4.43203e-13,-6.83457e-13
34,0.06060606060606055,6.45265e-13,-43.848,4.65409e-13,-4.47644e-13
35,0.1212121212121211,6.50594e-13,-50.634,4.12561e-13,-5.03601e-13
36,0.18181818181818166,9.90326e-13,-53.346,5.91086e-13,-7.94923e-13
37,0.24242424242424265,6.60808e-13,-21.39,6.15067e-13,-2.41142e-13
38,0.3030303030303032,1.4504e-12,-45.762,1.01164e-12,-1.03962e-12
39,0.36363636363636376,1.57342e-12,-9.126,1.55343e-12,-2.4958e-13
40,0.4242424242424243,1.11734e-12,0.36,1.11734e-12,6.66137e-15
41,0.48484848484848486,1.17151e-12,-30.336,1.0112e-12,-5.91974e-13
42,0.5454545454545454,1.39089e-12,-25.77,1.25234e-12,-6.04853e-13
43,0.606060606060606,1.61649e-12,-19.632,1.52279e-12,-5.44013e-13
44,0.666666666666667,1.83988e-12,-20.808,1.71996e-12,-6.53703e-13
45,0.7272727272727275,1.73329e-12,-21.27,1.61516e-12,-6.29278e-13
46,0.7878787878787881,1.94957e-12,-23.214,1.79146e-12,-7.68722e-13
47,0.8484848484848486,1.94912e-12,-25.644,1.75682e-12,-8.43773e-13
48,0.9090909090909092,1.95134e-12,-16.938,1.86652e-12,-5.68882e-13
49,0.9696969696969697,1.93091e-12,-13.944,1.87407e-12,-4.65409e-13
50,1.0303030303030303,1.87052e-12,-15.774,1.80034e-12,-5.0893e-13
51,1.0909090909090908,2.21113e-12,-23.412,2.0295e-12,-8.78856e-13
