t,V_m,V_e
-0.00025,-0.08,-2.56
-0.0002498,-0.1,-2.56
-0.0002496,-0.1,-2.56
-0.0002494,-0.12,-2.48
-0.0002492,-0.12,-2.48
-0.000249,-0.12,-2.48
-0.00024880000000000003,-0.14,-2.48
-0.0002486,-0.12,-2.48
-0.0002484,-0.14,-2.4
-0.0002482,-0.14,-2.4
-0.000248,-0.16,-2.48
-0.0002478,-0.14,-2.48
-0.0002476,-0.14,-2.32
-0.0002474,-0.16,-2.4
-0.0002472,-0.16,-2.32
-0.000247,-0.16,-2.32
-0.0002468,-0.18,-2.48
-0.00024660000000000003,-0.16,-2.4
-0.0002464,-0.18,-2.32
-0.0002462,-0.18,-2.4
-0.000246,-0.18,-2.32
-0.0002458,-0.18,-2.24
-0.0002456,-0.18,-2.32
-0.0002454,-0.18,-2.32
-0.0002452,-0.22,-2.24
-0.000245,-0.22,-2.24
-0.0002448,-0.22,-2.32
-0.0002446,-0.22,-2.24
-0.00024440000000000003,-0.2,-2.16
-0.0002442,-0.22,-2.16
-0.000244,-0.2,-2.16
-0.00024380000000000002,-0.24,-2.16
-0.0002436,-0.2,-2.16
-0.0002434,-0.24,-2.16
-0.0002432,-0.24,-2.16
-0.000243,-0.24,-2.16
-0.0002428,-0.24,-2.08
-0.00024260000000000002,-0.24,-2.08
-0.0002424,-0.26,-2.08
-0.0002422,-0.24,-2.0
-0.000242,-0.28,-2.0
-0.0002418,-0.26,-2.08
-0.00024160000000000002,-0.24,-1.92
-0.0002414,-0.26,-2.08
-0.0002412,-0.26,-1.92
-0.000241,-0.28,-1.92
-0.0002408,-0.28,-1.84
-0.0002406,-0.26,-1.84
-0.00024040000000000002,-0.26,-1.76
-0.0002402,-0.3,-1.84
-0.00024,-0.3,-1.84
-0.0002398,-0.28,-1.76
-0.0002396,-0.28,-1.68
-0.00023940000000000002,-0.3,-1.76
-0.00023920000000000001,-0.3,-1.68
-0.000239,-0.3,-1.68
-0.0002388,-0.28,-1.76
-0.0002386,-0.3,-1.68
-0.0002384,-0.3,-1.6
-0.00023820000000000002,-0.3,-1.6
-0.000238,-0.3,-1.6
-0.0002378,-0.32,-1.6
-0.0002376,-0.32,-1.52
-0.0002374,-0.3,-1.52
-0.00023720000000000002,-0.3,-1.6
-0.00023700000000000001,-0.32,-1.44
-0.0002368,-0.32,-1.44
-0.0002366,-0.3,-1.52
-0.0002364,-0.34,-1.44
-0.0002362,-0.3,-1.36
-0.00023600000000000002,-0.32,-1.36
-0.0002358,-0.32,-1.36
-0.0002356,-0.32,-1.28
-0.0002354,-0.34,-1.28
-0.0002352,-0.34,-1.2
-0.00023500000000000002,-0.34,-1.28
-0.00023480000000000002,-0.34,-1.2
-0.0002346,-0.34,-1.2
-0.0002344,-0.34,-1.2
-0.0002342,-0.36,-1.2
-0.000234,-0.36,-1.12
-0.0002338,-0.32,-1.12
-0.0002336,-0.36,-1.12
-0.0002334,-0.36,-1.04
-0.0002332,-0.32,-1.04
-0.000233,-0.34,-1.04
-0.00023280000000000002,-0.32,-0.96
-0.00023260000000000002,-0.36,-0.88
-0.0002324,-0.36,-0.88
-0.0002322,-0.32,-0.88
-0.000232,-0.34,-0.8
-0.0002318,-0.34,-0.8
-0.0002316,-0.36,-0.88
-0.00023140000000000001,-0.34,-0.8
-0.0002312,-0.34,-0.72
-0.000231,-0.38,-0.64
-0.0002308,-0.36,-0.72
-0.0002306,-0.36,-0.8
-0.00023040000000000002,-0.36,-0.64
-0.0002302,-0.36,-0.64
-0.00023,-0.36,-0.64
-0.0002298,-0.36,-0.64
-0.0002296,-0.36,-0.48
-0.0002294,-0.4,-0.56
-0.00022920000000000001,-0.38,-0.56
-0.000229,-0.38,-0.48
-0.0002288,-0.36,-0.32
-0.0002286,-0.36,-0.32
-0.0002284,-0.36,-0.32
-0.00022820000000000002,-0.36,-0.24
-0.000228,-0.34,-0.32
-0.0002278,-0.36,-0.24
-0.0002276,-0.34,-0.32
-0.0002274,-0.36,-0.24
-0.0002272,-0.36,-0.16
-0.00022700000000000002,-0.36,-0.16
-0.0002268,-0.36,-0.08
-0.0002266,-0.34,-0.16
-0.0002264,-0.36,-0.08
-0.0002262,-0.36,-0.08
-0.00022600000000000002,-0.38,0.0
-0.0002258,-0.34,0.0
-0.0002256,-0.34,0.0
-0.0002254,-0.36,0.0
-0.0002252,-0.36,0.0
-0.000225,-0.34,0.16
-0.00022480000000000002,-0.36,0.08
-0.0002246,-0.34,0.24
-0.0002244,-0.34,0.24
-0.0002242,-0.34,0.24
-0.000224,-0.34,0.24
-0.00022380000000000002,-0.34,0.32
-0.00022360000000000001,-0.34,0.24
-0.0002234,-0.34,0.32
-0.0002232,-0.32,0.24
-0.000223,-0.34,0.4
-0.0002228,-0.36,0.48
-0.00022260000000000002,-0.36,0.48
-0.0002224,-0.36,0.48
-0.0002222,-0.36,0.48
-0.000222,-0.32,0.4
-0.0002218,-0.32,0.56
-0.00022160000000000002,-0.32,0.56
-0.00022140000000000001,-0.32,0.64
-0.0002212,-0.32,0.64
-0.000221,-0.32,0.72
-0.0002208,-0.32,0.64
-0.0002206,-0.3,0.72
-0.00022040000000000002,-0.32,0.8
-0.0002202,-0.32,0.72
-0.00022,-0.3,0.8
-0.0002198,-0.32,0.8
-0.0002196,-0.34,0.88
-0.00021940000000000002,-0.32,0.88
-0.00021920000000000002,-0.32,0.96
-0.000219,-0.32,1.04
-0.0002188,-0.3,0.96
-0.0002186,-0.3,1.04
-0.0002184,-0.28,0.96
-0.0002182,-0.3,1.12
-0.000218,-0.28,1.12
-0.0002178,-0.3,1.04
-0.0002176,-0.28,1.04
-0.0002174,-0.3,1.12
-0.00021720000000000002,-0.28,1.2
-0.00021700000000000002,-0.28,1.28
-0.0002168,-0.26,1.2
-0.0002166,-0.26,1.2
-0.0002164,-0.24,1.28
-0.0002162,-0.26,1.28
-0.000216,-0.26,1.36
-0.00021580000000000001,-0.28,1.36
-0.0002156,-0.24,1.36
-0.0002154,-0.28,1.44
-0.0002152,-0.26,1.36
-0.00021500000000000002,-0.26,1.36
-0.00021480000000000002,-0.24,1.44
-0.0002146,-0.24,1.36
-0.0002144,-0.24,1.44
-0.0002142,-0.26,1.6
-0.000214,-0.24,1.52
-0.0002138,-0.22,1.6
-0.00021360000000000001,-0.22,1.6
-0.0002134,-0.22,1.6
-0.0002132,-0.22,1.68
-0.000213,-0.22,1.76
-0.00021280000000000002,-0.22,1.76
-0.00021260000000000002,-0.2,1.68
-0.0002124,-0.22,1.76
-0.0002122,-0.2,1.84
-0.000212,-0.2,1.76
-0.0002118,-0.16,1.84
-0.0002116,-0.18,1.84
-0.00021140000000000002,-0.16,1.92
-0.0002112,-0.2,1.92
-0.000211,-0.18,1.92
-0.0002108,-0.16,1.92
-0.00021060000000000002,-0.18,1.84
-0.00021040000000000002,-0.16,1.92
-0.00021020000000000001,-0.16,1.92
-0.00021,-0.14,2.0
-0.0002098,-0.16,2.08
-0.0002096,-0.16,2.0
-0.0002094,-0.16,2.0
-0.00020920000000000002,-0.16,2.0
-0.000209,-0.12,2.08
-0.0002088,-0.12,2.16
-0.0002086,-0.12,2.08
-0.00020840000000000002,-0.12,2.16
-0.00020820000000000002,-0.14,2.16
-0.00020800000000000001,-0.14,2.16
-0.0002078,-0.1,2.08
-0.0002076,-0.1,2.16
-0.0002074,-0.1,2.24
-0.0002072,-0.1,2.16
-0.00020700000000000002,-0.08,2.16
-0.0002068,-0.1,2.24
-0.0002066,-0.1,2.24
