date/time: ,19/10/2022,06:38 p.m.
Run 1

time	Velocity 2
0,000000	7,177417E-1
0,016667	7,174562E-1
0,033333	7,176904E-1
0,050000	7,175587E-1
0,066667	7,177636E-1
0,083333	7,176758E-1
0,100000	7,175806E-1
0,116667	7,173171E-1
0,133333	7,171048E-1
0,150000	7,173244E-1
0,166667	7,170608E-1
0,183333	7,172073E-1
0,200000	7,170242E-1
0,216667	7,170316E-1
0,233333	7,169583E-1
0,250000	7,168998E-1
0,266667	7,167387E-1
0,283333	7,168632E-1
0,300000	7,167534E-1
0,316667	7,168119E-1
0,333333	7,170023E-1
0,350000	7,168046E-1
0,366667	7,170608E-1
0,383333	7,168046E-1
0,400000	7,171926E-1
0,416667	7,169657E-1
0,433333	7,172146E-1
0,450000	7,170535E-1
0,466667	7,174049E-1
0,483333	7,173244E-1
0,500000	7,173098E-1
0,516667	7,176538E-1
0,533333	7,174635E-1
0,550000	7,177344E-1
0,566667	7,175587E-1
0,583333	7,176685E-1
0,600000	7,174488E-1
0,616667	7,176319E-1
0,633333	7,178076E-1
0,650000	7,174781E-1
0,666667	7,177783E-1
0,683333	7,174488E-1
0,700000	7,174122E-1
0,716667	7,175806E-1
0,733333	7,172805E-1
0,750000	7,173098E-1
0,766667	7,170389E-1
0,783333	7,171633E-1
0,800000	7,169071E-1
0,816667	7,171121E-1
0,833333	7,168193E-1
0,850000	7,170169E-1
0,866667	7,168119E-1
0,883333	7,171414E-1
0,900000	7,170828E-1
0,916667	7,168485E-1
0,933333	7,169803E-1
0,950000	7,168559E-1
0,966667	7,170608E-1
0,983333	7,169657E-1
1,000000	7,171853E-1
1,016667	7,174708E-1
1,033333	7,173537E-1
1,050000	7,172658E-1
1,066667	7,175440E-1
1,083333	7,175587E-1
1,100000	7,177929E-1
1,116667	7,175953E-1
1,133333	7,178295E-1
1,150000	7,176831E-1
1,166667	7,178588E-1
1,183333	7,176026E-1
1,200000	7,178881E-1
1,216667	7,175879E-1
1,233333	7,177783E-1
1,250000	7,178295E-1
1,266667	7,177563E-1
1,283333	7,174488E-1
1,300000	7,176026E-1
1,316667	7,173024E-1
1,333333	7,173464E-1
1,350000	7,171999E-1
1,366667	7,172805E-1
1,383333	7,170242E-1
1,400000	7,172292E-1
1,416667	7,168339E-1
1,433333	7,170096E-1
1,450000	7,169876E-1
1,466667	7,167534E-1
1,483333	7,170242E-1
1,500000	7,167680E-1
1,516667	7,169876E-1
1,533333	7,168998E-1
1,550000	7,171121E-1
1,566667	7,170242E-1
1,583333	7,172146E-1
1,600000	7,175147E-1
1,616667	7,173537E-1
1,633333	7,172585E-1
1,650000	7,174122E-1
1,666667	7,175953E-1
1,683333	7,174562E-1
1,700000	7,176758E-1
1,716667	7,179686E-1
1,733333	7,176831E-1
1,750000	7,179906E-1
1,766667	7,177197E-1
1,783333	7,178515E-1
1,800000	7,175733E-1
1,816667	7,178003E-1
1,833333	7,177856E-1
1,850000	7,175440E-1
1,866667	7,176831E-1
1,883333	7,174415E-1
1,900000	7,176392E-1
1,916667	7,172951E-1
1,933333	7,172219E-1
1,950000	7,173171E-1
1,966667	7,169803E-1
1,983333	7,172146E-1
2,000000	7,169217E-1
2,016667	7,168851E-1
2,033333	7,170901E-1
2,050000	7,168998E-1
2,066667	7,170901E-1
2,083333	7,168559E-1
2,100000	7,170755E-1
2,116667	7,172585E-1
2,133333	7,171121E-1
2,150000	7,170096E-1
2,166667	7,171853E-1
2,183333	7,174781E-1
2,200000	7,174562E-1
2,216667	7,175513E-1
2,233333	7,174635E-1
2,250000	7,176465E-1
2,266667	7,178881E-1
2,283333	7,176758E-1
2,300000	7,179027E-1
2,316667	7,177344E-1
2,333333	7,179101E-1
2,350000	7,177051E-1
2,366667	7,179101E-1
2,383333	7,176245E-1
2,400000	7,177270E-1
2,416667	7,177783E-1
2,433333	7,174708E-1
2,450000	7,176099E-1
2,466667	7,172219E-1
2,483333	7,173610E-1
2,500000	7,170242E-1
2,516667	7,172878E-1
2,533333	7,170682E-1
2,550000	7,171780E-1
2,566667	7,169803E-1
2,583333	7,169510E-1
2,600000	7,171267E-1
2,616667	7,168412E-1
2,633333	7,169950E-1
2,650000	7,168339E-1
2,666667	7,169657E-1
2,683333	7,168119E-1
2,700000	7,170316E-1
2,716667	7,169437E-1
2,733333	7,173024E-1
2,750000	7,171267E-1
2,766667	7,174342E-1
2,783333	7,174855E-1
2,800000	7,172146E-1
2,816667	7,176172E-1
