date/time: ,19/10/2022,06:12 p.m.
Run 1

time	Velocity 2
0,000000	5,674436E-1
0,016667	5,673119E-1
0,033333	5,673558E-1
0,050000	5,671362E-1
0,066667	5,671801E-1
0,083333	5,674363E-1
0,100000	5,674876E-1
0,116667	5,670849E-1
0,133333	5,674949E-1
0,150000	5,673558E-1
0,166667	5,674510E-1
0,183333	5,675168E-1
0,200000	5,672386E-1
0,216667	5,673851E-1
0,233333	5,675974E-1
0,250000	5,673411E-1
0,266667	5,675534E-1
0,283333	5,676486E-1
0,300000	5,673997E-1
0,316667	5,673997E-1
0,333333	5,675461E-1
0,350000	5,677365E-1
0,366667	5,676852E-1
0,383333	5,676413E-1
0,400000	5,677950E-1
0,416667	5,679122E-1
0,433333	5,679415E-1
0,450000	5,679561E-1
0,466667	5,679561E-1
0,483333	5,678682E-1
0,500000	5,679048E-1
0,516667	5,679341E-1
0,533333	5,680439E-1
0,550000	5,680439E-1
0,566667	5,678975E-1
0,583333	5,676267E-1
0,600000	5,677145E-1
0,616667	5,677950E-1
0,633333	5,677072E-1
0,650000	5,675974E-1
0,666667	5,675901E-1
0,683333	5,677584E-1
0,700000	5,678024E-1
0,716667	5,676633E-1
0,733333	5,674510E-1
0,750000	5,675315E-1
0,766667	5,674583E-1
0,783333	5,676633E-1
0,800000	5,673338E-1
0,816667	5,673777E-1
0,833333	5,674070E-1
0,850000	5,675095E-1
0,866667	5,672386E-1
0,883333	5,672679E-1
0,900000	5,675315E-1
0,916667	5,674656E-1
0,933333	5,674729E-1
0,950000	5,671874E-1
0,966667	5,673119E-1
0,983333	5,674070E-1
1,000000	5,672020E-1
1,016667	5,673119E-1
1,033333	5,674436E-1
1,050000	5,675534E-1
1,066667	5,673192E-1
1,083333	5,674363E-1
1,100000	5,674876E-1
1,116667	5,674217E-1
1,133333	5,676413E-1
1,150000	5,673192E-1
1,166667	5,675315E-1
1,183333	5,676925E-1
1,200000	5,678170E-1
1,216667	5,675242E-1
1,233333	5,677584E-1
1,250000	5,679122E-1
1,266667	5,676267E-1
1,283333	5,677218E-1
1,300000	5,678682E-1
1,316667	5,677877E-1
1,333333	5,679781E-1
1,350000	5,676852E-1
1,366667	5,678536E-1
1,383333	5,680073E-1
1,400000	5,678097E-1
1,416667	5,678975E-1
1,433333	5,680000E-1
1,450000	5,677145E-1
1,466667	5,677877E-1
1,483333	5,679048E-1
1,500000	5,680073E-1
1,516667	5,679415E-1
1,533333	5,679634E-1
1,550000	5,676120E-1
1,566667	5,677365E-1
1,583333	5,677877E-1
1,600000	5,674656E-1
1,616667	5,674802E-1
1,633333	5,674729E-1
1,650000	5,675974E-1
1,666667	5,676633E-1
1,683333	5,672826E-1
1,700000	5,674363E-1
1,716667	5,673558E-1
1,733333	5,674729E-1
1,750000	5,671728E-1
1,766667	5,672167E-1
1,783333	5,672972E-1
1,800000	5,673558E-1
1,816667	5,670849E-1
1,833333	5,672386E-1
1,850000	5,674363E-1
1,866667	5,671654E-1
1,883333	5,673265E-1
1,900000	5,674363E-1
1,916667	5,674949E-1
1,933333	5,675461E-1
1,950000	5,671801E-1
1,966667	5,674217E-1
1,983333	5,675608E-1
2,000000	5,672606E-1
2,016667	5,673411E-1
2,033333	5,675827E-1
2,050000	5,677291E-1
2,066667	5,674583E-1
2,083333	5,677584E-1
2,100000	5,674217E-1
2,116667	5,678097E-1
2,133333	5,675974E-1
2,150000	5,678316E-1
2,166667	5,678536E-1
2,183333	5,676559E-1
2,200000	5,678463E-1
2,216667	5,676047E-1
2,233333	5,677145E-1
2,250000	5,679415E-1
2,266667	5,680073E-1
2,283333	5,676633E-1
2,300000	5,676413E-1
2,316667	5,676706E-1
2,333333	5,677804E-1
2,350000	5,679341E-1
2,366667	5,676047E-1
2,383333	5,676486E-1
2,400000	5,677877E-1
2,416667	5,674729E-1
2,433333	5,675095E-1
2,450000	5,675974E-1
2,466667	5,677072E-1
2,483333	5,673265E-1
2,500000	5,675974E-1
2,516667	5,673265E-1
2,533333	5,674143E-1
2,550000	5,675168E-1
2,566667	5,672240E-1
2,583333	5,673851E-1
2,600000	5,673338E-1
2,616667	5,675095E-1
2,633333	5,671801E-1
2,650000	5,673045E-1
2,666667	5,673997E-1
2,683333	5,674876E-1
2,700000	5,674217E-1
2,716667	5,671801E-1
2,733333	5,673997E-1
2,750000	5,675242E-1
2,766667	5,675534E-1
2,783333	5,673119E-1
2,800000	5,674217E-1
2,816667	5,675242E-1
2,833333	5,672899E-1
2,850000	5,674510E-1
2,866667	5,676047E-1
2,883333	5,676193E-1
2,900000	5,676633E-1
2,916667	5,677511E-1
2,933333	5,674583E-1
2,950000	5,676413E-1
2,966667	5,677804E-1
2,983333	5,678756E-1
3,000000	5,676340E-1
3,016667	5,677584E-1
3,033333	5,678536E-1
3,050000	5,680366E-1
3,066667	5,677804E-1
3,083333	5,679048E-1
3,100000	5,677950E-1
3,116667	5,678024E-1
3,133333	5,680220E-1
3,150000	5,680879E-1
3,166667	5,676340E-1
3,183333	5,678316E-1
3,200000	5,678975E-1
3,216667	5,676120E-1
3,233333	5,678170E-1
3,250000	5,678316E-1
3,266667	5,675242E-1
3,283333	5,676047E-1
3,300000	5,674363E-1
3,316667	5,676267E-1
3,333333	5,677072E-1
3,350000	5,677658E-1
3,366667	5,674363E-1
3,383333	5,675608E-1
3,400000	5,672972E-1
3,416667	5,673265E-1
3,433333	5,674510E-1
3,450000	5,675095E-1
3,466667	5,675461E-1
