date/time: ,19/10/2022,06:58 p.m.
Run 1

time	Velocity 2
0,000000	6,867962E-1
0,016667	6,863423E-1
0,033333	6,866645E-1
0,050000	6,871696E-1
0,066667	6,880481E-1
0,083333	6,895782E-1
0,100000	6,916646E-1
0,116667	6,935608E-1
0,133333	6,959547E-1
0,150000	6,981802E-1
0,166667	7,004497E-1
0,183333	7,026094E-1
0,200000	7,051717E-1
0,216667	7,071557E-1
0,233333	7,088468E-1
0,250000	7,104281E-1
0,266667	7,120899E-1
0,283333	7,130929E-1
0,300000	7,141178E-1
0,316667	7,141178E-1
0,333333	7,138396E-1
0,350000	7,134370E-1
0,366667	7,122876E-1
0,383333	7,108015E-1
0,400000	7,093153E-1
0,416667	7,073606E-1
0,433333	7,052303E-1
0,450000	7,031951E-1
0,466667	7,009622E-1
0,483333	6,985609E-1
0,500000	6,962402E-1
0,516667	6,943368E-1
0,533333	6,918696E-1
0,550000	6,900394E-1
0,566667	6,886045E-1
0,583333	6,876015E-1
0,600000	6,869500E-1
0,616667	6,867523E-1
0,633333	6,869646E-1
0,650000	6,872501E-1
0,666667	6,881360E-1
0,683333	6,892707E-1
0,700000	6,903103E-1
0,716667	6,920966E-1
0,733333	6,941318E-1
0,750000	6,964232E-1
0,766667	6,992052E-1
0,783333	7,015991E-1
0,800000	7,039711E-1
0,816667	7,060795E-1
0,833333	7,082465E-1
0,850000	7,098644E-1
0,866667	7,112334E-1
0,883333	7,127928E-1
0,900000	7,135102E-1
0,916667	7,142862E-1
0,933333	7,143375E-1
0,950000	7,139714E-1
0,966667	7,137005E-1
0,983333	7,124340E-1
1,000000	7,107942E-1
1,016667	7,089859E-1
1,033333	7,072435E-1
1,050000	7,049814E-1
1,066667	7,025215E-1
1,083333	7,001349E-1
1,100000	6,978581E-1
1,116667	6,957497E-1
1,133333	6,936486E-1
1,150000	6,915695E-1
1,166667	6,897392E-1
1,183333	6,882677E-1
1,200000	6,872355E-1
1,216667	6,864375E-1
1,233333	6,861886E-1
1,250000	6,864668E-1
1,266667	6,871476E-1
1,283333	6,882458E-1
1,300000	6,891682E-1
1,316667	6,906544E-1
1,333333	6,925065E-1
1,350000	6,944978E-1
1,366667	6,967380E-1
1,383333	6,990734E-1
1,400000	7,016796E-1
1,416667	7,040882E-1
1,433333	7,063138E-1
1,450000	7,083050E-1
1,466667	7,100255E-1
1,483333	7,117019E-1
1,500000	7,126317E-1
1,516667	7,136347E-1
1,533333	7,138323E-1
1,550000	7,137372E-1
1,566667	7,135175E-1
1,583333	7,127049E-1
1,600000	7,118337E-1
1,616667	7,102597E-1
1,633333	7,089200E-1
1,650000	7,067311E-1
1,666667	7,044762E-1
1,683333	7,020018E-1
1,700000	6,999153E-1
1,716667	6,974482E-1
1,733333	6,951421E-1
1,750000	6,931288E-1
1,766667	6,913279E-1
1,783333	6,896001E-1
1,800000	6,884215E-1
1,816667	6,874917E-1
1,833333	6,870086E-1
1,850000	6,867377E-1
1,866667	6,870012E-1
1,883333	6,873526E-1
1,900000	6,884508E-1
1,916667	6,899808E-1
1,933333	6,916793E-1
1,950000	6,936779E-1
1,966667	6,956765E-1
1,983333	6,977337E-1
2,000000	6,999958E-1
2,016667	7,022141E-1
2,033333	7,045641E-1
2,050000	7,066652E-1
2,066667	7,090079E-1
2,083333	7,106843E-1
2,100000	7,123169E-1
2,116667	7,132613E-1
2,133333	7,138616E-1
2,150000	7,142862E-1
2,166667	7,142130E-1
2,183333	7,135981E-1
2,200000	7,126756E-1
2,216667	7,113652E-1
2,233333	7,101646E-1
2,250000	7,081952E-1
2,266667	7,061893E-1
2,283333	7,043664E-1
2,300000	7,019359E-1
2,316667	6,992930E-1
2,333333	6,968259E-1
2,350000	6,947833E-1
2,366667	6,927042E-1
2,383333	6,909326E-1
2,400000	6,894171E-1
2,416667	6,883922E-1
2,433333	6,871989E-1
2,450000	6,868182E-1
2,466667	6,867523E-1
2,483333	6,865839E-1
2,500000	6,873014E-1
2,516667	6,884801E-1
2,533333	6,897612E-1
2,550000	6,916061E-1
2,566667	6,936413E-1
2,583333	6,960352E-1
2,600000	6,982315E-1
2,616667	7,004644E-1
2,633333	7,026753E-1
2,650000	7,051278E-1
2,666667	7,070605E-1
2,683333	7,088907E-1
2,700000	7,104354E-1
2,716667	7,121705E-1
2,733333	7,132833E-1
2,750000	7,138250E-1
2,766667	7,139129E-1
2,783333	7,140666E-1
2,800000	7,133199E-1
2,816667	7,125292E-1
2,833333	7,110577E-1
2,850000	7,092055E-1
2,866667	7,076901E-1
2,883333	7,055890E-1
2,900000	7,032243E-1
2,916667	7,011598E-1
2,933333	6,988318E-1
2,950000	6,965404E-1
2,966667	6,943807E-1
2,983333	6,922650E-1
3,000000	6,904713E-1
3,016667	6,889852E-1
3,033333	6,879310E-1
3,050000	6,873233E-1
3,066667	6,869939E-1
3,083333	6,867011E-1
3,100000	6,874917E-1
3,116667	6,883483E-1
3,133333	6,891170E-1
3,150000	6,904933E-1
3,166667	6,922723E-1
3,183333	6,943441E-1
3,200000	6,965257E-1
3,216667	6,989050E-1
3,233333	7,012331E-1
3,250000	7,034733E-1
3,266667	7,061015E-1
3,283333	7,079024E-1
3,300000	7,098205E-1
3,316667	7,112188E-1
3,333333	7,122803E-1
3,350000	7,135395E-1
3,366667	7,139421E-1
3,383333	7,139787E-1
3,400000	7,139129E-1
3,416667	7,131661E-1
3,433333	7,123755E-1
3,450000	7,107649E-1
3,466667	7,089420E-1
3,483333	7,069580E-1
3,500000	7,051790E-1
3,516667	7,028217E-1
3,533333	7,004717E-1
3,550000	6,981217E-1
3,566667	6,958595E-1
3,583333	6,937877E-1
3,600000	6,917891E-1
3,616667	6,899662E-1
3,633333	6,884947E-1
3,650000	6,874478E-1
3,666667	6,868695E-1
3,683333	6,864302E-1
3,700000	6,866498E-1
3,716667	6,872794E-1
3,733333	6,882897E-1
3,750000	6,896001E-1
3,766667	6,910570E-1
3,783333	6,927994E-1
3,800000	6,944466E-1
3,816667	6,969869E-1
3,833333	6,993223E-1
3,850000	7,015698E-1
3,866667	7,037222E-1
3,883333	7,059111E-1
3,900000	7,081513E-1
3,916667	7,098571E-1
3,933333	7,112261E-1
3,950000	7,126390E-1
3,966667	7,132979E-1
3,983333	7,138836E-1
4,000000	7,137372E-1
4,016667	7,136566E-1
4,033333	7,127854E-1
4,050000	7,118923E-1
4,066667	7,103988E-1
4,083333	7,085027E-1
4,100000	7,067896E-1
4,116667	7,046226E-1
4,133333	7,023092E-1
4,150000	6,998201E-1
4,166667	6,978069E-1
4,183333	6,955447E-1
4,200000	6,935608E-1
4,216667	6,917012E-1
4,233333	6,901565E-1
4,250000	6,886997E-1
4,266667	6,878285E-1
4,283333	6,872428E-1
4,300000	6,867011E-1
4,316667	6,868475E-1
4,333333	6,875576E-1
4,350000	6,886850E-1
4,366667	6,901492E-1
4,383333	6,915036E-1
4,400000	6,933192E-1
4,416667	6,954862E-1
4,433333	6,979020E-1
4,450000	7,001130E-1
4,466667	7,022799E-1
4,483333	7,044543E-1
4,500000	7,065920E-1
4,516667	7,089566E-1
4,533333	7,105672E-1
4,550000	7,119216E-1
4,566667	7,132320E-1
4,583333	7,137811E-1
4,600000	7,138616E-1
4,616667	7,137591E-1
4,633333	7,132759E-1
4,650000	7,126903E-1
4,666667	7,113798E-1
4,683333	7,101499E-1
4,700000	7,082392E-1
4,716667	7,061893E-1
4,733333	7,042493E-1
4,750000	7,017455E-1
4,766667	6,992637E-1
4,783333	6,968991E-1
4,800000	6,947394E-1
4,816667	6,929385E-1
4,833333	6,911815E-1
4,850000	6,893000E-1
4,866667	6,884361E-1
4,883333	6,874624E-1
4,900000	6,869573E-1
4,916667	6,867596E-1
4,933333	6,871184E-1
4,950000	6,873526E-1
4,966667	6,885313E-1
4,983333	6,899808E-1
5,000000	6,919575E-1
5,016667	6,935168E-1
5,033333	6,956545E-1
5,050000	6,979826E-1
5,066667	7,005888E-1
5,083333	7,027778E-1
5,100000	7,048203E-1
5,116667	7,069141E-1
5,133333	7,090664E-1
5,150000	7,106111E-1
5,166667	7,117459E-1
5,183333	7,128879E-1
5,200000	7,134004E-1
5,216667	7,140959E-1
5,233333	7,136786E-1
5,250000	7,134809E-1
5,266667	7,123974E-1
5,283333	7,112920E-1
5,300000	7,095276E-1
5,316667	7,075656E-1
5,333333	7,058452E-1
5,350000	7,035538E-1
5,366667	7,012770E-1
5,383333	6,992052E-1
5,400000	6,969210E-1
5,416667	6,947614E-1
5,433333	6,927555E-1
5,450000	6,910716E-1
5,466667	6,892121E-1
5,483333	6,880920E-1
5,500000	6,874551E-1
5,516667	6,871989E-1
5,533333	6,869427E-1
5,550000	6,874332E-1
5,566667	6,880554E-1
5,583333	6,891682E-1
5,600000	6,905958E-1
5,616667	6,923162E-1
5,633333	6,943075E-1
5,650000	6,964964E-1
5,666667	6,988172E-1
5,683333	7,010940E-1
5,700000	7,033049E-1
5,716667	7,058599E-1
5,733333	7,076828E-1
5,750000	7,095789E-1
5,766667	7,109186E-1
5,783333	7,119948E-1
5,800000	7,133565E-1
5,816667	7,136493E-1
5,833333	7,141032E-1
5,850000	7,136932E-1
5,866667	7,133345E-1
5,883333	7,121924E-1
5,900000	7,105086E-1
5,916667	7,090811E-1
5,933333	7,070385E-1
5,950000	7,051497E-1
5,966667	7,030706E-1
5,983333	7,007206E-1
6,000000	6,983413E-1
