date/time: ,19/10/2022,07:16 p.m.
Run 1

time	Velocity 2
0,000000	5,653791E-1
0,016667	5,654890E-1
0,033333	5,652620E-1
0,050000	5,654084E-1
0,066667	5,656134E-1
0,083333	5,653425E-1
0,100000	5,657891E-1
0,116667	5,658623E-1
0,133333	5,655768E-1
0,150000	5,659648E-1
0,166667	5,659575E-1
0,183333	5,658477E-1
0,200000	5,656793E-1
0,216667	5,658404E-1
0,233333	5,660453E-1
0,250000	5,661332E-1
0,266667	5,661698E-1
0,283333	5,659868E-1
0,300000	5,662576E-1
0,316667	5,659282E-1
0,333333	5,660527E-1
0,350000	5,658184E-1
0,366667	5,659355E-1
0,383333	5,660673E-1
0,400000	5,658257E-1
0,416667	5,659648E-1
0,433333	5,657013E-1
0,450000	5,657964E-1
0,466667	5,656720E-1
0,483333	5,657745E-1
0,500000	5,654890E-1
0,516667	5,656207E-1
0,533333	5,657452E-1
0,550000	5,654523E-1
0,566667	5,655475E-1
0,583333	5,652986E-1
0,600000	5,654084E-1
0,616667	5,655256E-1
0,633333	5,651229E-1
0,650000	5,651961E-1
0,666667	5,651888E-1
0,683333	5,652986E-1
0,700000	5,649838E-1
0,716667	5,650570E-1
0,733333	5,652913E-1
0,750000	5,650790E-1
0,766667	5,652547E-1
0,783333	5,652840E-1
0,800000	5,650497E-1
0,816667	5,652034E-1
0,833333	5,654084E-1
0,850000	5,651449E-1
0,866667	5,651376E-1
0,883333	5,654377E-1
0,900000	5,651961E-1
0,916667	5,654304E-1
0,933333	5,652327E-1
0,950000	5,654890E-1
0,966667	5,655988E-1
0,983333	5,654743E-1
1,000000	5,656793E-1
1,016667	5,659062E-1
1,033333	5,655988E-1
1,050000	5,658843E-1
1,066667	5,659282E-1
1,083333	5,660527E-1
1,100000	5,658770E-1
1,116667	5,661039E-1
1,133333	5,657379E-1
1,150000	5,659428E-1
1,166667	5,661698E-1
1,183333	5,658477E-1
1,200000	5,659941E-1
1,216667	5,660966E-1
1,233333	5,658257E-1
1,250000	5,659428E-1
1,266667	5,659355E-1
1,283333	5,657891E-1
1,300000	5,657891E-1
1,316667	5,659648E-1
1,333333	5,655622E-1
1,350000	5,656866E-1
1,366667	5,657086E-1
1,383333	5,654597E-1
1,400000	5,655256E-1
1,416667	5,656720E-1
1,433333	5,653645E-1
1,450000	5,654450E-1
1,466667	5,653645E-1
1,483333	5,651009E-1
1,500000	5,651961E-1
1,516667	5,652620E-1
1,533333	5,654084E-1
1,550000	5,651376E-1
1,566667	5,653059E-1
1,583333	5,650058E-1
1,600000	5,651815E-1
1,616667	5,649618E-1
1,633333	5,650204E-1
1,650000	5,651961E-1
1,666667	5,650863E-1
1,683333	5,653059E-1
1,700000	5,653865E-1
1,716667	5,652327E-1
1,733333	5,654523E-1
1,750000	5,653279E-1
1,766667	5,655109E-1
1,783333	5,652986E-1
1,800000	5,654816E-1
1,816667	5,657086E-1
1,833333	5,654890E-1
1,850000	5,655914E-1
1,866667	5,657671E-1
1,883333	5,655329E-1
1,900000	5,657379E-1
1,916667	5,659721E-1
1,933333	5,656720E-1
1,950000	5,659136E-1
1,966667	5,660234E-1
1,983333	5,658257E-1
2,000000	5,659795E-1
2,016667	5,661405E-1
2,033333	5,659575E-1
2,050000	5,658623E-1
2,066667	5,660161E-1
2,083333	5,657818E-1
2,100000	5,659209E-1
2,116667	5,660234E-1
2,133333	5,657232E-1
2,150000	5,658770E-1
2,166667	5,659648E-1
2,183333	5,656939E-1
2,200000	5,657598E-1
2,216667	5,655036E-1
2,233333	5,656500E-1
2,250000	5,655329E-1
2,266667	5,656573E-1
2,283333	5,653865E-1
2,300000	5,654816E-1
2,316667	5,651961E-1
2,333333	5,652766E-1
2,350000	5,653572E-1
2,366667	5,650204E-1
2,383333	5,652254E-1
2,400000	5,653352E-1
2,416667	5,651083E-1
2,433333	5,652181E-1
2,450000	5,651961E-1
2,466667	5,653425E-1
2,483333	5,650058E-1
2,500000	5,651376E-1
2,516667	5,653425E-1
2,533333	5,651009E-1
2,550000	5,652620E-1
2,566667	5,650351E-1
2,583333	5,652400E-1
2,600000	5,654377E-1
2,616667	5,652547E-1
2,633333	5,654011E-1
2,650000	5,654377E-1
2,666667	5,652693E-1
2,683333	5,654597E-1
2,700000	5,656354E-1
2,716667	5,654890E-1
2,733333	5,657745E-1
2,750000	5,655182E-1
2,766667	5,657305E-1
2,783333	5,659721E-1
2,800000	5,656720E-1
2,816667	5,658404E-1
2,833333	5,660307E-1
2,850000	5,660307E-1
2,866667	5,657745E-1
2,883333	5,659428E-1
2,900000	5,657013E-1
2,916667	5,658770E-1
2,933333	5,660307E-1
2,950000	5,657379E-1
2,966667	5,656061E-1
