date/time: ,19/10/2022,06:17 p.m.
Run 1

time	Velocity 2
0,000000	6,327680E-1
0,016667	6,324313E-1
0,033333	6,322482E-1
0,050000	6,322775E-1
0,066667	6,321531E-1
0,083333	6,321018E-1
0,100000	6,319481E-1
0,116667	6,318383E-1
0,133333	6,322043E-1
0,150000	6,321604E-1
0,166667	6,318822E-1
0,183333	6,320579E-1
0,200000	6,317504E-1
0,216667	6,318822E-1
0,233333	6,318236E-1
0,250000	6,317504E-1
0,266667	6,319700E-1
0,283333	6,321897E-1
0,300000	6,322116E-1
0,316667	6,319700E-1
0,333333	6,321531E-1
0,350000	6,318456E-1
0,366667	6,321677E-1
0,383333	6,322336E-1
0,400000	6,323214E-1
0,416667	6,320945E-1
0,433333	6,321165E-1
0,450000	6,323214E-1
0,466667	6,324313E-1
0,483333	6,325923E-1
0,500000	6,323068E-1
0,516667	6,324971E-1
0,533333	6,326143E-1
0,550000	6,322848E-1
0,566667	6,325264E-1
0,583333	6,322848E-1
0,600000	6,324825E-1
0,616667	6,324459E-1
0,633333	6,325630E-1
0,650000	6,322263E-1
0,666667	6,324020E-1
0,683333	6,324825E-1
0,700000	6,321677E-1
0,716667	6,321750E-1
0,733333	6,323654E-1
0,750000	6,324166E-1
0,766667	6,320945E-1
0,783333	6,322409E-1
0,800000	6,320872E-1
0,816667	6,321823E-1
0,833333	6,322629E-1
0,850000	6,320359E-1
0,866667	6,321750E-1
0,883333	6,318749E-1
0,900000	6,319993E-1
0,916667	6,320725E-1
0,933333	6,321970E-1
0,950000	6,319920E-1
0,966667	6,320872E-1
0,983333	6,322482E-1
1,000000	6,321823E-1
1,016667	6,321604E-1
1,033333	6,320066E-1
1,050000	6,322116E-1
1,066667	6,323288E-1
1,083333	6,320798E-1
1,100000	6,322702E-1
1,116667	6,324679E-1
1,133333	6,322336E-1
1,150000	6,323654E-1
1,166667	6,325264E-1
1,183333	6,325337E-1
1,200000	6,323214E-1
1,216667	6,324093E-1
1,233333	6,325557E-1
1,250000	6,326948E-1
1,266667	6,327534E-1
1,283333	6,325118E-1
1,300000	6,325996E-1
1,316667	6,327168E-1
1,333333	6,323873E-1
1,350000	6,324679E-1
1,366667	6,326289E-1
1,383333	6,324459E-1
1,400000	6,325703E-1
1,416667	6,326289E-1
1,433333	6,323873E-1
1,450000	6,325777E-1
1,466667	6,321531E-1
1,483333	6,322116E-1
1,500000	6,321457E-1
1,516667	6,321238E-1
1,533333	6,322189E-1
1,550000	6,319554E-1
1,566667	6,321750E-1
1,583333	6,318822E-1
1,600000	6,319993E-1
1,616667	6,321018E-1
1,633333	6,318309E-1
1,650000	6,319700E-1
1,666667	6,320945E-1
1,683333	6,317211E-1
1,700000	6,319774E-1
1,716667	6,320652E-1
1,733333	6,317797E-1
1,750000	6,321018E-1
1,766667	6,318383E-1
1,783333	6,320579E-1
1,800000	6,322409E-1
1,816667	6,320066E-1
1,833333	6,321384E-1
1,850000	6,323214E-1
1,866667	6,321091E-1
1,883333	6,323068E-1
1,900000	6,325118E-1
1,916667	6,322116E-1
1,933333	6,324459E-1
1,950000	6,323727E-1
1,966667	6,326436E-1
1,983333	6,323580E-1
2,000000	6,324532E-1
2,016667	6,326802E-1
2,033333	6,324020E-1
2,050000	6,325411E-1
2,066667	6,327460E-1
2,083333	6,324020E-1
2,100000	6,325484E-1
2,116667	6,326143E-1
2,133333	6,325630E-1
2,150000	6,322922E-1
2,166667	6,323507E-1
2,183333	6,325118E-1
2,200000	6,321970E-1
2,216667	6,323361E-1
2,233333	6,324679E-1
2,250000	6,324532E-1
2,266667	6,321384E-1
2,283333	6,322336E-1
2,300000	6,323580E-1
2,316667	6,320872E-1
2,333333	6,320140E-1
2,350000	6,321165E-1
2,366667	6,319041E-1
2,383333	6,320579E-1
2,400000	6,321970E-1
2,416667	6,318309E-1
2,433333	6,319920E-1
2,450000	6,322189E-1
2,466667	6,319920E-1
2,483333	6,321750E-1
2,500000	6,322702E-1
2,516667	6,322922E-1
2,533333	6,323361E-1
2,550000	6,320945E-1
2,566667	6,323434E-1
2,583333	6,324313E-1
2,600000	6,326143E-1
2,616667	6,323288E-1
2,633333	6,325703E-1
2,650000	6,323141E-1
2,666667	6,323288E-1
2,683333	6,324898E-1
2,700000	6,325118E-1
2,716667	6,327168E-1
2,733333	6,323873E-1
2,750000	6,326802E-1
2,766667	6,327241E-1
2,783333	6,324239E-1
2,800000	6,325411E-1
2,816667	6,326509E-1
2,833333	6,322555E-1
2,850000	6,323654E-1
2,866667	6,324898E-1
2,883333	6,322409E-1
2,900000	6,321457E-1
2,916667	6,320359E-1
2,933333	6,321018E-1
2,950000	6,321750E-1
2,966667	6,322629E-1
2,983333	6,320286E-1
3,000000	6,321750E-1
3,016667	6,319188E-1
3,033333	6,319774E-1
3,050000	6,320066E-1
3,066667	6,317504E-1
3,083333	6,317650E-1
3,100000	6,318163E-1
3,116667	6,319554E-1
3,133333	6,316626E-1
3,150000	6,316918E-1
3,166667	6,317943E-1
3,183333	6,318895E-1
3,200000	6,320872E-1
3,216667	6,320798E-1
3,233333	6,321823E-1
3,250000	6,319554E-1
3,266667	6,319993E-1
3,283333	6,321823E-1
3,300000	6,323654E-1
3,316667	6,321897E-1
3,333333	6,323946E-1
3,350000	6,325264E-1
3,366667	6,322409E-1
3,383333	6,323873E-1
3,400000	6,324166E-1
3,416667	6,325703E-1
3,433333	6,326802E-1
3,450000	6,323946E-1
3,466667	6,327900E-1
3,483333	6,324605E-1
3,500000	6,326436E-1
3,516667	6,327534E-1
3,533333	6,327607E-1
3,550000	6,323800E-1
