date/time: ,19/10/2022,06:03 p.m.
Run 1

time	Velocity 2
0,000000	5,519014E-1
0,016667	5,518208E-1
0,033333	5,516378E-1
0,050000	5,518501E-1
0,066667	5,515280E-1
0,083333	5,516744E-1
0,100000	5,516525E-1
0,116667	5,516159E-1
0,133333	5,518940E-1
0,150000	5,515646E-1
0,166667	5,518208E-1
0,183333	5,517183E-1
0,200000	5,514914E-1
0,216667	5,517183E-1
0,233333	5,517037E-1
0,250000	5,514255E-1
0,266667	5,517037E-1
0,283333	5,512718E-1
0,300000	5,514694E-1
0,316667	5,513084E-1
0,333333	5,515353E-1
0,350000	5,512205E-1
0,366667	5,513523E-1
0,383333	5,512864E-1
0,400000	5,512205E-1
0,416667	5,510448E-1
0,433333	5,513084E-1
0,450000	5,512498E-1
0,466667	5,510961E-1
0,483333	5,509423E-1
0,500000	5,511180E-1
0,516667	5,511107E-1
0,533333	5,507959E-1
0,550000	5,510375E-1
0,566667	5,510521E-1
0,583333	5,508984E-1
0,600000	5,508984E-1
0,616667	5,508618E-1
0,633333	5,511766E-1
0,650000	5,511693E-1
0,666667	5,510668E-1
0,683333	5,508911E-1
0,700000	5,513084E-1
0,716667	5,512571E-1
0,733333	5,510229E-1
0,750000	5,513669E-1
0,766667	5,513230E-1
0,783333	5,513523E-1
0,800000	5,511986E-1
0,816667	5,515353E-1
0,833333	5,514255E-1
0,850000	5,512718E-1
0,866667	5,512791E-1
0,883333	5,516744E-1
0,900000	5,515646E-1
0,916667	5,514768E-1
0,933333	5,516378E-1
0,950000	5,515060E-1
0,966667	5,518062E-1
0,983333	5,516378E-1
1,000000	5,515792E-1
1,016667	5,518135E-1
1,033333	5,516964E-1
1,050000	5,516012E-1
1,066667	5,514035E-1
1,083333	5,517403E-1
1,100000	5,515646E-1
1,116667	5,514035E-1
1,133333	5,514768E-1
1,150000	5,512791E-1
1,166667	5,515426E-1
1,183333	5,514255E-1
1,200000	5,512718E-1
1,216667	5,511473E-1
1,233333	5,514182E-1
1,250000	5,512644E-1
1,266667	5,511327E-1
1,283333	5,510155E-1
1,300000	5,512937E-1
1,316667	5,510814E-1
1,333333	5,512132E-1
1,350000	5,510375E-1
1,366667	5,510082E-1
1,383333	5,508398E-1
1,400000	5,507666E-1
1,416667	5,510521E-1
1,433333	5,510082E-1
1,450000	5,509204E-1
