date/time: ,19/10/2022,07:18 p.m.
Run 1

time	Velocity 2
0,000000	5,617260E-1
0,016667	5,633146E-1
0,033333	5,646178E-1
0,050000	5,664187E-1
0,066667	5,682782E-1
0,083333	5,696399E-1
0,100000	5,712725E-1
0,116667	5,727879E-1
0,133333	5,742887E-1
0,150000	5,755845E-1
0,166667	5,763751E-1
0,183333	5,773122E-1
0,200000	5,781541E-1
0,216667	5,790107E-1
0,233333	5,794279E-1
0,250000	5,793035E-1
0,266667	5,792522E-1
0,283333	5,790326E-1
0,300000	5,786666E-1
0,316667	5,780223E-1
0,333333	5,772902E-1
0,350000	5,763532E-1
0,366667	5,752550E-1
0,383333	5,740398E-1
0,400000	5,722535E-1
0,416667	5,710894E-1
0,433333	5,694203E-1
0,450000	5,674802E-1
0,466667	5,660014E-1
0,483333	5,645080E-1
0,500000	5,625899E-1
0,516667	5,611037E-1
0,533333	5,595590E-1
0,550000	5,578679E-1
0,566667	5,568137E-1
0,583333	5,554154E-1
0,600000	5,545515E-1
0,616667	5,532704E-1
0,633333	5,528311E-1
0,650000	5,521869E-1
0,666667	5,518428E-1
0,683333	5,517403E-1
0,700000	5,518794E-1
0,716667	5,523626E-1
0,733333	5,526993E-1
0,750000	5,531825E-1
0,766667	5,542880E-1
0,783333	5,552397E-1
0,800000	5,562353E-1
0,816667	5,576629E-1
0,833333	5,593467E-1
0,850000	5,605181E-1
0,866667	5,623703E-1
0,883333	5,637759E-1
0,900000	5,656720E-1
0,916667	5,674729E-1
0,933333	5,689078E-1
0,950000	5,706721E-1
0,966667	5,722242E-1
0,983333	5,734321E-1
1,000000	5,748011E-1
1,016667	5,761555E-1
1,033333	5,768730E-1
1,050000	5,778613E-1
1,066667	5,785055E-1
1,083333	5,789740E-1
1,100000	5,792888E-1
1,116667	5,793621E-1
1,133333	5,791864E-1
1,150000	5,789301E-1
1,166667	5,783884E-1
1,183333	5,776416E-1
1,200000	5,768656E-1
1,216667	5,756870E-1
1,233333	5,745595E-1
1,250000	5,732564E-1
1,266667	5,719679E-1
1,283333	5,704379E-1
1,300000	5,685198E-1
1,316667	5,670263E-1
1,333333	5,655256E-1
1,350000	5,639150E-1
1,366667	5,619896E-1
1,383333	5,605986E-1
1,400000	5,588635E-1
1,416667	5,573994E-1
1,433333	5,563525E-1
1,450000	5,549835E-1
1,466667	5,543099E-1
1,483333	5,533875E-1
1,500000	5,526115E-1
1,516667	5,524138E-1
1,533333	5,520112E-1
1,550000	5,520331E-1
1,566667	5,521430E-1
1,583333	5,522674E-1
1,600000	5,527506E-1
1,616667	5,534827E-1
1,633333	5,546467E-1
1,650000	5,556936E-1
1,666667	5,571138E-1
1,683333	5,582559E-1
1,700000	5,599104E-1
1,716667	5,611550E-1
1,733333	5,629706E-1
1,750000	5,643615E-1
1,766667	5,661698E-1
1,783333	5,680147E-1
1,800000	5,693397E-1
1,816667	5,708991E-1
1,833333	5,724365E-1
1,850000	5,738641E-1
1,866667	5,751745E-1
1,883333	5,763458E-1
1,900000	5,772976E-1
1,916667	5,777807E-1
1,933333	5,783737E-1
1,950000	5,788569E-1
1,966667	5,791571E-1
1,983333	5,791937E-1
2,000000	5,789814E-1
2,016667	5,784835E-1
2,033333	5,779052E-1
2,050000	5,771438E-1
2,066667	5,762360E-1
2,083333	5,751891E-1
2,100000	5,740178E-1
2,116667	5,727293E-1
2,133333	5,713603E-1
2,150000	5,694642E-1
2,166667	5,680147E-1
2,183333	5,664480E-1
2,200000	5,645153E-1
2,216667	5,628754E-1
2,233333	5,614112E-1
2,250000	5,600568E-1
2,266667	5,583438E-1
2,283333	5,572383E-1
2,300000	5,557522E-1
2,316667	5,549322E-1
2,333333	5,538634E-1
2,350000	5,529629E-1
2,366667	5,526774E-1
2,383333	5,521722E-1
2,400000	5,521064E-1
2,416667	5,519380E-1
2,433333	5,524211E-1
2,450000	5,526847E-1
2,466667	5,531020E-1
2,483333	5,542001E-1
2,500000	5,551518E-1
2,516667	5,560743E-1
2,533333	5,575531E-1
2,550000	5,588269E-1
2,566667	5,605254E-1
2,583333	5,618212E-1
2,600000	5,634245E-1
2,616667	5,652913E-1
2,633333	5,670922E-1
2,650000	5,684978E-1
2,666667	5,703061E-1
2,683333	5,718655E-1
2,700000	5,730002E-1
2,716667	5,743472E-1
2,733333	5,756211E-1
2,750000	5,766314E-1
2,766667	5,775318E-1
2,783333	5,784543E-1
2,800000	5,790399E-1
2,816667	5,792596E-1
2,833333	5,793694E-1
2,850000	5,792669E-1
2,866667	5,789887E-1
2,883333	5,785128E-1
2,900000	5,777954E-1
2,916667	5,770267E-1
2,933333	5,761701E-1
2,950000	5,750134E-1
2,966667	5,734102E-1
2,983333	5,720924E-1
3,000000	5,704818E-1
3,016667	5,689225E-1
3,033333	5,674070E-1
3,050000	5,657379E-1
3,066667	5,638418E-1
3,083333	5,624142E-1
3,100000	5,610012E-1
3,116667	5,592442E-1
3,133333	5,580582E-1
3,150000	5,565428E-1
3,166667	5,551079E-1
3,183333	5,543978E-1
3,200000	5,535925E-1
3,216667	5,527286E-1
3,233333	5,524944E-1
3,250000	5,520405E-1
3,266667	5,517476E-1
3,283333	5,521210E-1
3,300000	5,522454E-1
3,316667	5,525456E-1
3,333333	5,535266E-1
3,350000	5,542660E-1
3,366667	5,556643E-1
3,383333	5,566453E-1
3,400000	5,580948E-1
3,416667	5,593101E-1
3,433333	5,609939E-1
3,450000	5,626704E-1
3,466667	5,641858E-1
3,483333	5,660673E-1
3,500000	5,674802E-1
3,516667	5,692153E-1
3,533333	5,709650E-1
3,550000	5,721363E-1
3,566667	5,735932E-1
3,583333	5,749842E-1
3,600000	5,760164E-1
3,616667	5,769901E-1
3,633333	5,780736E-1
3,650000	5,787471E-1
