date/time: ,19/10/2022,06:41 p.m.
Run 1

time	Velocity 2
0,000000	7,339062E-1
0,016667	7,338403E-1
0,033333	7,339868E-1
0,050000	7,339135E-1
0,066667	7,337818E-1
0,083333	7,341185E-1
0,100000	7,341259E-1
0,116667	7,338037E-1
0,133333	7,341039E-1
0,150000	7,337086E-1
0,166667	7,337452E-1
0,183333	7,337452E-1
0,200000	7,338111E-1
0,216667	7,338769E-1
0,233333	7,339355E-1
0,250000	7,340234E-1
0,266667	7,336500E-1
0,283333	7,337452E-1
0,300000	7,339135E-1
0,316667	7,337818E-1
0,333333	7,338989E-1
0,350000	7,340600E-1
0,366667	7,337012E-1
0,383333	7,337232E-1
0,400000	7,338989E-1
0,416667	7,339721E-1
0,433333	7,340966E-1
0,450000	7,340453E-1
0,466667	7,340673E-1
0,483333	7,341039E-1
0,500000	7,339868E-1
0,516667	7,340234E-1
0,533333	7,340746E-1
0,550000	7,339428E-1
0,566667	7,339941E-1
0,583333	7,340234E-1
0,600000	7,340087E-1
0,616667	7,341771E-1
0,633333	7,340600E-1
0,650000	7,338403E-1
0,666667	7,338257E-1
0,683333	7,338477E-1
0,700000	7,337378E-1
0,716667	7,337159E-1
0,733333	7,336939E-1
0,750000	7,337671E-1
0,766667	7,338769E-1
0,783333	7,339355E-1
0,800000	7,339868E-1
0,816667	7,339941E-1
0,833333	7,336646E-1
0,850000	7,337232E-1
0,866667	7,338330E-1
0,883333	7,336720E-1
0,900000	7,337598E-1
0,916667	7,338037E-1
0,933333	7,338843E-1
0,950000	7,340087E-1
0,966667	7,340160E-1
0,983333	7,340819E-1
1,000000	7,340966E-1
1,016667	7,337891E-1
1,033333	7,338550E-1
1,050000	7,338623E-1
1,066667	7,339209E-1
1,083333	7,342137E-1
1,100000	7,341771E-1
1,116667	7,338769E-1
1,133333	7,339282E-1
1,150000	7,339575E-1
1,166667	7,339941E-1
1,183333	7,339941E-1
1,200000	7,340307E-1
1,216667	7,341185E-1
1,233333	7,341112E-1
1,250000	7,337305E-1
1,266667	7,339868E-1
1,283333	7,340746E-1
1,300000	7,340234E-1
1,316667	7,336280E-1
1,333333	7,340234E-1
1,350000	7,337086E-1
1,366667	7,337818E-1
1,383333	7,338550E-1
1,400000	7,338403E-1
1,416667	7,339355E-1
1,433333	7,340087E-1
1,450000	7,339502E-1
1,466667	7,339502E-1
1,483333	7,340380E-1
1,500000	7,341405E-1
1,516667	7,337598E-1
1,533333	7,338769E-1
1,550000	7,338477E-1
1,566667	7,339135E-1
1,583333	7,340307E-1
1,600000	7,340746E-1
1,616667	7,341771E-1
1,633333	7,341917E-1
1,650000	7,340380E-1
1,666667	7,340819E-1
1,683333	7,341259E-1
1,700000	7,338403E-1
1,716667	7,338037E-1
1,733333	7,339135E-1
1,750000	7,339575E-1
1,766667	7,340014E-1
1,783333	7,340307E-1
1,800000	7,340014E-1
1,816667	7,336500E-1
1,833333	7,339648E-1
1,850000	7,339502E-1
1,866667	7,336500E-1
1,883333	7,336354E-1
1,900000	7,336866E-1
1,916667	7,337305E-1
1,933333	7,337964E-1
1,950000	7,339062E-1
1,966667	7,339135E-1
1,983333	7,340014E-1
2,000000	7,341039E-1
2,016667	7,338477E-1
2,033333	7,339062E-1
2,050000	7,339941E-1
2,066667	7,340673E-1
2,083333	7,341405E-1
2,100000	7,342064E-1
2,116667	7,338403E-1
2,133333	7,339062E-1
2,150000	7,339721E-1
2,166667	7,340160E-1
2,183333	7,341039E-1
2,200000	7,341698E-1
2,216667	7,340746E-1
2,233333	7,340673E-1
2,250000	7,341039E-1
2,266667	7,341551E-1
2,283333	7,341332E-1
2,300000	7,338623E-1
2,316667	7,340673E-1
2,333333	7,340160E-1
2,350000	7,341039E-1
2,366667	7,338037E-1
2,383333	7,341478E-1
2,400000	7,340380E-1
2,416667	7,341332E-1
2,433333	7,337452E-1
2,450000	7,338916E-1
2,466667	7,338111E-1
2,483333	7,339868E-1
2,500000	7,341405E-1
2,516667	7,337525E-1
2,533333	7,338184E-1
2,550000	7,338916E-1
2,566667	7,338916E-1
2,583333	7,337891E-1
2,600000	7,338477E-1
2,616667	7,340160E-1
2,633333	7,340087E-1
2,650000	7,341112E-1
2,666667	7,341551E-1
2,683333	7,342137E-1
2,700000	7,338477E-1
2,716667	7,339062E-1
2,733333	7,340160E-1
2,750000	7,340380E-1
2,766667	7,340893E-1
2,783333	7,339282E-1
2,800000	7,339502E-1
2,816667	7,340307E-1
2,833333	7,340380E-1
2,850000	7,340600E-1
2,866667	7,341551E-1
2,883333	7,338477E-1
2,900000	7,338769E-1
2,916667	7,338769E-1
2,933333	7,339794E-1
2,950000	7,340307E-1
2,966667	7,338257E-1
2,983333	7,338696E-1
3,000000	7,339941E-1
3,016667	7,340526E-1
3,033333	7,337086E-1
3,050000	7,337232E-1
3,066667	7,338037E-1
3,083333	7,338769E-1
3,100000	7,338916E-1
3,116667	7,340307E-1
3,133333	7,340087E-1
3,150000	7,340673E-1
3,166667	7,340014E-1
3,183333	7,340014E-1
