date/time: ,19/10/2022,06:42 p.m.
Run 1

time	Velocity 2
0,000000	7,386868E-1
0,016667	7,365564E-1
0,033333	7,342357E-1
0,050000	7,319955E-1
0,066667	7,298431E-1
0,083333	7,279031E-1
0,100000	7,261534E-1
0,116667	7,246746E-1
0,133333	7,231299E-1
0,150000	7,224051E-1
0,166667	7,223172E-1
0,183333	7,222367E-1
0,200000	7,230347E-1
0,216667	7,237595E-1
0,233333	7,253261E-1
0,250000	7,266439E-1
0,266667	7,286571E-1
0,283333	7,308973E-1
0,300000	7,331741E-1
0,316667	7,352313E-1
0,333333	7,374715E-1
0,350000	7,396531E-1
0,366667	7,419299E-1
0,383333	7,434234E-1
0,400000	7,446679E-1
0,416667	7,454440E-1
0,433333	7,462200E-1
0,450000	7,461321E-1
0,466667	7,453634E-1
0,483333	7,448803E-1
0,500000	7,435332E-1
0,516667	7,418421E-1
0,533333	7,399240E-1
0,550000	7,379254E-1
0,566667	7,357218E-1
0,583333	7,335402E-1
0,600000	7,313805E-1
0,616667	7,293014E-1
0,633333	7,269880E-1
0,650000	7,253627E-1
0,666667	7,240743E-1
0,683333	7,228297E-1
0,700000	7,220537E-1
0,716667	7,220537E-1
0,733333	7,224344E-1
0,750000	7,228956E-1
0,766667	7,241255E-1
0,783333	7,256849E-1
0,800000	7,275590E-1
0,816667	7,291110E-1
0,833333	7,313732E-1
0,850000	7,337598E-1
0,866667	7,360220E-1
0,883333	7,381304E-1
0,900000	7,402388E-1
0,916667	7,420764E-1
0,933333	7,437382E-1
0,950000	7,449095E-1
0,966667	7,457222E-1
0,983333	7,463078E-1
1,000000	7,461980E-1
1,016667	7,456636E-1
1,033333	7,446606E-1
1,050000	7,433648E-1
1,066667	7,417323E-1
1,083333	7,400997E-1
1,100000	7,381377E-1
1,116667	7,358389E-1
1,133333	7,336793E-1
1,150000	7,314684E-1
1,166667	7,290525E-1
1,183333	7,272149E-1
1,200000	7,255458E-1
1,216667	7,239132E-1
1,233333	7,230567E-1
1,250000	7,225662E-1
1,266667	7,225149E-1
1,283333	7,225662E-1
1,300000	7,233934E-1
1,316667	7,242866E-1
1,333333	7,259118E-1
1,350000	7,277640E-1
1,366667	7,297553E-1
1,383333	7,315343E-1
1,400000	7,339062E-1
1,416667	7,362196E-1
1,433333	7,385550E-1
1,450000	7,405682E-1
1,466667	7,421642E-1
1,483333	7,436064E-1
1,500000	7,446972E-1
1,516667	7,454293E-1
1,533333	7,460882E-1
1,550000	7,458613E-1
1,566667	7,453342E-1
1,583333	7,443532E-1
1,600000	7,430354E-1
1,616667	7,413150E-1
1,633333	7,394481E-1
1,650000	7,376106E-1
1,666667	7,354143E-1
1,683333	7,332913E-1
1,700000	7,310730E-1
1,716667	7,286352E-1
1,733333	7,267976E-1
1,750000	7,252602E-1
1,766667	7,236863E-1
1,783333	7,228517E-1
1,800000	7,225149E-1
1,816667	7,221781E-1
1,833333	7,225149E-1
1,850000	7,235179E-1
