date/time: ,19/10/2022,07:04 p.m.
Run 1

time	Velocity 2
0,000000	5,819683E-1
0,016667	5,828102E-1
0,033333	5,842378E-1
0,050000	5,858484E-1
0,066667	5,876932E-1
0,083333	5,897797E-1
0,100000	5,918515E-1
0,116667	5,945236E-1
0,133333	5,967345E-1
0,150000	5,990992E-1
0,166667	6,012662E-1
0,183333	6,039164E-1
0,200000	6,058198E-1
0,216667	6,079355E-1
0,233333	6,100366E-1
0,250000	6,119693E-1
0,266667	6,131919E-1
0,283333	6,145829E-1
0,300000	6,156810E-1
0,316667	6,160983E-1
0,333333	6,166767E-1
0,350000	6,165595E-1
0,366667	6,166840E-1
0,383333	6,158201E-1
0,400000	6,151173E-1
0,416667	6,140412E-1
0,433333	6,129211E-1
0,450000	6,110176E-1
0,466667	6,093997E-1
0,483333	6,074377E-1
0,500000	6,050877E-1
0,516667	6,030086E-1
0,533333	6,005121E-1
0,550000	5,979279E-1
0,566667	5,959146E-1
0,583333	5,934255E-1
0,600000	5,910975E-1
0,616667	5,891721E-1
0,633333	5,870490E-1
0,650000	5,852115E-1
0,666667	5,836375E-1
0,683333	5,823343E-1
0,700000	5,811923E-1
0,716667	5,805261E-1
0,733333	5,800063E-1
0,750000	5,798892E-1
0,766667	5,798892E-1
0,783333	5,804968E-1
0,800000	5,810825E-1
0,816667	5,821586E-1
0,833333	5,834544E-1
0,850000	5,849918E-1
0,866667	5,867781E-1
0,883333	5,887035E-1
0,900000	5,910828E-1
0,916667	5,933157E-1
0,933333	5,955412E-1
0,950000	5,977522E-1
0,966667	6,004023E-1
0,983333	6,025986E-1
1,000000	6,049632E-1
1,016667	6,072840E-1
1,033333	6,091362E-1
1,050000	6,111714E-1
1,066667	6,125330E-1
1,083333	6,140485E-1
1,100000	6,153003E-1
1,116667	6,158421E-1
1,133333	6,165376E-1
1,150000	6,167133E-1
1,166667	6,169256E-1
1,183333	6,162081E-1
1,200000	6,158860E-1
1,216667	6,145683E-1
1,233333	6,134116E-1
1,250000	6,121084E-1
1,266667	6,100879E-1
1,283333	6,083748E-1
1,300000	6,064274E-1
1,316667	6,039822E-1
1,333333	6,019251E-1
1,350000	5,993554E-1
1,366667	5,969395E-1
1,383333	5,948750E-1
1,400000	5,922102E-1
1,416667	5,899920E-1
1,433333	5,882569E-1
1,450000	5,863169E-1
1,466667	5,846770E-1
1,483333	5,831543E-1
1,500000	5,819317E-1
1,516667	5,809141E-1
1,533333	5,802698E-1
1,550000	5,798965E-1
1,566667	5,798233E-1
1,583333	5,801820E-1
1,600000	5,805773E-1
1,616667	5,813680E-1
1,633333	5,824954E-1
1,650000	5,838717E-1
1,666667	5,854677E-1
1,683333	5,872833E-1
1,700000	5,895381E-1
1,716667	5,916319E-1
1,733333	5,938648E-1
1,750000	5,965149E-1
1,766667	5,989015E-1
1,783333	6,010758E-1
1,800000	6,033234E-1
1,816667	6,054098E-1
1,833333	6,077525E-1
1,850000	6,095534E-1
1,866667	6,114788E-1
1,883333	6,131260E-1
1,900000	6,140778E-1
1,916667	6,153736E-1
1,933333	6,160398E-1
1,950000	6,166913E-1
1,966667	6,165449E-1
1,983333	6,165961E-1
2,000000	6,160324E-1
2,016667	6,152930E-1
2,033333	6,139460E-1
2,050000	6,127746E-1
2,066667	6,114203E-1
2,083333	6,093485E-1
2,100000	6,075548E-1
2,116667	6,052634E-1
2,133333	6,031477E-1
2,150000	6,006073E-1
2,166667	5,985135E-1
2,183333	5,959878E-1
2,200000	5,937769E-1
2,216667	5,914196E-1
2,233333	5,892599E-1
2,250000	5,872320E-1
2,266667	5,853213E-1
2,283333	5,840914E-1
2,300000	5,827516E-1
2,316667	5,812655E-1
2,333333	5,804163E-1
2,350000	5,798892E-1
2,366667	5,797135E-1
2,383333	5,801161E-1
2,400000	5,805334E-1
2,416667	5,811484E-1
2,433333	5,821074E-1
2,450000	5,829566E-1
2,466667	5,844208E-1
2,483333	5,861485E-1
2,500000	5,884473E-1
2,516667	5,905704E-1
2,533333	5,927007E-1
2,550000	5,949629E-1
2,566667	5,971665E-1
2,583333	5,996336E-1
2,600000	6,017860E-1
2,616667	6,042751E-1
2,633333	6,062883E-1
2,650000	6,085432E-1
2,666667	6,101977E-1
2,683333	6,120718E-1
2,700000	6,136898E-1
2,716667	6,146415E-1
2,733333	6,159592E-1
2,750000	6,163326E-1
2,766667	6,167572E-1
2,783333	6,167133E-1
2,800000	6,165229E-1
2,816667	6,160910E-1
2,833333	6,149123E-1
2,850000	6,138874E-1
2,866667	6,122841E-1
2,883333	6,108200E-1
2,900000	6,087042E-1
