date/time: ,19/10/2022,07:00 p.m.
Run 1

time	Velocity 2
0,000000	5,983012E-1
0,016667	5,982646E-1
0,033333	5,979718E-1
0,050000	5,981109E-1
0,066667	5,978034E-1
0,083333	5,974886E-1
0,100000	5,977448E-1
0,116667	5,974593E-1
0,133333	5,975765E-1
0,150000	5,974666E-1
0,166667	5,972836E-1
0,183333	5,974886E-1
0,200000	5,975765E-1
0,216667	5,974081E-1
0,233333	5,973202E-1
0,250000	5,976497E-1
0,266667	5,976057E-1
0,283333	5,975911E-1
0,300000	5,980011E-1
0,316667	5,977448E-1
0,333333	5,981255E-1
0,350000	5,981182E-1
0,366667	5,981328E-1
0,383333	5,984842E-1
0,400000	5,983232E-1
0,416667	5,984403E-1
0,433333	5,989162E-1
0,450000	5,988869E-1
0,466667	5,989235E-1
0,483333	5,988503E-1
0,500000	5,992383E-1
0,516667	5,992676E-1
0,533333	5,991724E-1
0,550000	5,991285E-1
0,566667	5,994945E-1
0,583333	5,992383E-1
0,600000	5,992237E-1
0,616667	5,995018E-1
0,633333	5,991358E-1
0,650000	5,993920E-1
0,666667	5,992237E-1
0,683333	5,988356E-1
0,700000	5,990333E-1
0,716667	5,989308E-1
0,733333	5,987478E-1
0,750000	5,984330E-1
0,766667	5,985941E-1
0,783333	5,983744E-1
0,800000	5,981402E-1
0,816667	5,982646E-1
0,833333	5,980450E-1
0,850000	5,977668E-1
0,866667	5,979498E-1
0,883333	5,976936E-1
0,900000	5,975838E-1
0,916667	5,975545E-1
0,933333	5,976277E-1
0,950000	5,974520E-1
0,966667	5,972836E-1
0,983333	5,974740E-1
1,000000	5,973641E-1
1,016667	5,973275E-1
1,033333	5,972250E-1
1,050000	5,975765E-1
1,066667	5,975765E-1
1,083333	5,974300E-1
1,100000	5,976643E-1
1,116667	5,976643E-1
1,133333	5,980523E-1
1,150000	5,978107E-1
1,166667	5,982207E-1
1,183333	5,982793E-1
1,200000	5,982793E-1
1,216667	5,983598E-1
1,233333	5,987039E-1
1,250000	5,986233E-1
1,266667	5,986307E-1
1,283333	5,990699E-1
1,300000	5,991138E-1
1,316667	5,990772E-1
1,333333	5,990333E-1
1,350000	5,992969E-1
1,366667	5,992456E-1
1,383333	5,994945E-1
1,400000	5,994286E-1
1,416667	5,991724E-1
1,433333	5,994360E-1
1,450000	5,992676E-1
1,466667	5,990187E-1
1,483333	5,992383E-1
1,500000	5,992237E-1
1,516667	5,989455E-1
1,533333	5,990919E-1
1,550000	5,988503E-1
1,566667	5,984916E-1
1,583333	5,986746E-1
1,600000	5,983891E-1
