date/time: ,19/10/2022,06:53 p.m.
Run 1

time	Velocity 2
0,000000	7,656936E-1
0,016667	7,681973E-1
0,033333	7,704741E-1
0,050000	7,732414E-1
0,066667	7,753206E-1
0,083333	7,770702E-1
0,100000	7,782416E-1
0,116667	7,784393E-1
0,133333	7,785564E-1
0,150000	7,780220E-1
0,166667	7,770849E-1
0,183333	7,751741E-1
0,200000	7,731316E-1
0,216667	7,710598E-1
0,233333	7,683803E-1
0,250000	7,658473E-1
0,266667	7,630141E-1
0,283333	7,606495E-1
0,300000	7,581238E-1
0,316667	7,564766E-1
0,333333	7,549245E-1
0,350000	7,544487E-1
0,366667	7,542071E-1
0,383333	7,544340E-1
0,400000	7,552247E-1
0,416667	7,567840E-1
0,433333	7,590096E-1
0,450000	7,610814E-1
0,466667	7,633509E-1
0,483333	7,660523E-1
0,500000	7,689733E-1
0,516667	7,712575E-1
0,533333	7,738051E-1
0,550000	7,757086E-1
0,566667	7,774875E-1
0,583333	7,785710E-1
0,600000	7,786808E-1
0,616667	7,785417E-1
0,633333	7,777438E-1
0,650000	7,764699E-1
0,666667	7,747642E-1
0,683333	7,722531E-1
0,700000	7,698372E-1
0,716667	7,673701E-1
0,733333	7,644783E-1
0,750000	7,620917E-1
0,766667	7,596758E-1
0,783333	7,578749E-1
0,800000	7,560153E-1
0,816667	7,552027E-1
0,833333	7,544926E-1
0,850000	7,545438E-1
0,866667	7,553784E-1
0,883333	7,563960E-1
0,900000	7,579554E-1
0,916667	7,603420E-1
0,933333	7,624943E-1
0,950000	7,653275E-1
0,966667	7,677288E-1
0,983333	7,703570E-1
1,000000	7,728973E-1
1,016667	7,752107E-1
1,033333	7,767042E-1
1,050000	7,781171E-1
1,066667	7,787980E-1
1,083333	7,788639E-1
1,100000	7,781025E-1
1,116667	7,770995E-1
1,133333	7,755914E-1
1,150000	7,737539E-1
1,166667	7,710744E-1
1,183333	7,689367E-1
1,200000	7,659718E-1
1,216667	7,634900E-1
1,233333	7,607886E-1
1,250000	7,587534E-1
1,266667	7,566083E-1
1,283333	7,555175E-1
1,300000	7,544267E-1
1,316667	7,540241E-1
1,333333	7,546537E-1
1,350000	7,553272E-1
1,366667	7,568426E-1
1,383333	7,585484E-1
1,400000	7,610960E-1
1,416667	7,634241E-1
1,433333	7,661255E-1
1,450000	7,684902E-1
1,466667	7,711330E-1
1,483333	7,735635E-1
1,500000	7,752839E-1
1,516667	7,768653E-1
1,533333	7,778902E-1
1,550000	7,787101E-1
1,566667	7,784100E-1
1,583333	7,777731E-1
1,600000	7,765871E-1
1,616667	7,747129E-1
1,633333	7,727729E-1
1,650000	7,701300E-1
1,666667	7,675604E-1
1,683333	7,651079E-1
1,700000	7,622674E-1
1,716667	7,601443E-1
1,733333	7,580286E-1
1,750000	7,563448E-1
1,766667	7,551002E-1
1,783333	7,548074E-1
1,800000	7,546317E-1
1,816667	7,550417E-1
1,833333	7,564033E-1
1,850000	7,578822E-1
1,866667	7,597490E-1
1,883333	7,622967E-1
1,900000	7,647492E-1
1,916667	7,676043E-1
1,933333	7,702106E-1
1,950000	7,723849E-1
1,966667	7,746910E-1
1,983333	7,766090E-1
2,000000	7,779707E-1
2,016667	7,784173E-1
2,033333	7,786369E-1
2,050000	7,782855E-1
2,066667	7,774729E-1
2,083333	7,760234E-1
2,100000	7,742663E-1
2,116667	7,719383E-1
2,133333	7,696469E-1
2,150000	7,666380E-1
2,166667	7,641415E-1
2,183333	7,618281E-1
2,200000	7,593097E-1
2,216667	7,572233E-1
2,233333	7,559568E-1
2,250000	7,548513E-1
2,266667	7,546317E-1
2,283333	7,546683E-1
2,300000	7,555175E-1
2,316667	7,564766E-1
2,333333	7,585044E-1
2,350000	7,604225E-1
2,366667	7,631020E-1
2,383333	7,653861E-1
2,400000	7,682559E-1
2,416667	7,704448E-1
2,433333	7,728754E-1
2,450000	7,750570E-1
2,466667	7,767408E-1
2,483333	7,775900E-1
2,500000	7,784759E-1
2,516667	7,786003E-1
2,533333	7,781245E-1
2,550000	7,767262E-1
2,566667	7,752034E-1
2,583333	7,732634E-1
2,600000	7,709427E-1
2,616667	7,681754E-1
2,633333	7,656130E-1
2,650000	7,632264E-1
2,666667	7,605104E-1
2,683333	7,583727E-1
2,700000	7,568499E-1
2,716667	7,554516E-1
2,733333	7,545365E-1
2,750000	7,545731E-1
2,766667	7,547488E-1
2,783333	7,559714E-1
2,800000	7,572160E-1
2,816667	7,589803E-1
2,833333	7,613742E-1
2,850000	7,637169E-1
2,866667	7,665208E-1
2,883333	7,692808E-1
2,900000	7,714551E-1
2,916667	7,738124E-1
2,933333	7,759501E-1
2,950000	7,775607E-1
2,966667	7,781391E-1
2,983333	7,786662E-1
3,000000	7,784685E-1
3,016667	7,778170E-1
3,033333	7,765871E-1
3,050000	7,749179E-1
3,066667	7,728534E-1
3,083333	7,700641E-1
3,100000	7,677141E-1
3,116667	7,652397E-1
3,133333	7,625236E-1
3,150000	7,603786E-1
3,166667	7,581384E-1
3,183333	7,566669E-1
3,200000	7,553199E-1
3,216667	7,545951E-1
3,233333	7,549026E-1
3,250000	7,552906E-1
3,266667	7,564619E-1
3,283333	7,579115E-1
3,300000	7,602029E-1
3,316667	7,624065E-1
3,333333	7,650640E-1
3,350000	7,674652E-1
3,366667	7,701081E-1
3,383333	7,726338E-1
3,400000	7,744933E-1
3,416667	7,762576E-1
3,433333	7,775827E-1
3,450000	7,782050E-1
3,466667	7,785784E-1
3,483333	7,782416E-1
3,500000	7,772533E-1
3,516667	7,758769E-1
3,533333	7,736587E-1
3,550000	7,714844E-1
3,566667	7,691490E-1
3,583333	7,665940E-1
3,600000	7,637096E-1
3,616667	7,613962E-1
3,633333	7,592219E-1
3,650000	7,572013E-1
3,666667	7,556493E-1
3,683333	7,550124E-1
3,700000	7,544633E-1
3,716667	7,545292E-1
3,733333	7,555029E-1
3,750000	7,566010E-1
3,766667	7,586948E-1
3,783333	7,606055E-1
3,800000	7,627872E-1
3,816667	7,656057E-1
3,833333	7,681754E-1
3,850000	7,708475E-1
3,866667	7,729632E-1
3,883333	7,751668E-1
3,900000	7,768872E-1
3,916667	7,779854E-1
3,933333	7,786076E-1
3,950000	7,786808E-1
3,966667	7,777584E-1
3,983333	7,767115E-1
4,000000	7,751595E-1
4,016667	7,730730E-1
4,033333	7,708548E-1
4,050000	7,685487E-1
4,066667	7,657229E-1
4,083333	7,632191E-1
4,100000	7,610302E-1
4,116667	7,587241E-1
4,133333	7,567914E-1
4,150000	7,558030E-1
4,166667	7,549465E-1
4,183333	7,547708E-1
4,200000	7,553418E-1
4,216667	7,562716E-1
4,233333	7,580725E-1
4,250000	7,597856E-1
4,266667	7,622820E-1
4,283333	7,645881E-1
4,300000	7,670406E-1
4,316667	7,696761E-1
4,333333	7,722751E-1
4,350000	7,745006E-1
4,366667	7,759282E-1
4,383333	7,773997E-1
4,400000	7,784612E-1
4,416667	7,783807E-1
4,433333	7,781684E-1
4,450000	7,773924E-1
4,466667	7,761478E-1
4,483333	7,744420E-1
4,500000	7,722677E-1
4,516667	7,694931E-1
4,533333	7,670333E-1
4,550000	7,641781E-1
4,566667	7,617989E-1
4,583333	7,595147E-1
4,600000	7,574063E-1
4,616667	7,561105E-1
4,633333	7,550270E-1
4,650000	7,547561E-1
4,666667	7,547488E-1
4,683333	7,552466E-1
4,700000	7,566815E-1
4,716667	7,582189E-1
4,733333	7,604006E-1
4,750000	7,625456E-1
4,766667	7,651372E-1
4,783333	7,679264E-1
4,800000	7,702106E-1
4,816667	7,727582E-1
4,833333	7,749106E-1
4,850000	7,762796E-1
4,866667	7,775461E-1
4,883333	7,783514E-1
4,900000	7,783880E-1
4,916667	7,779268E-1
4,933333	7,769458E-1
4,950000	7,754450E-1
4,966667	7,734537E-1
4,983333	7,712501E-1
5,000000	7,684828E-1
5,016667	7,660377E-1
5,033333	7,636657E-1
5,050000	7,610302E-1
5,066667	7,590608E-1
5,083333	7,570549E-1
5,100000	7,560080E-1
5,116667	7,550563E-1
5,133333	7,546976E-1
5,150000	7,550197E-1
5,166667	7,557664E-1
5,183333	7,571281E-1
5,200000	7,592878E-1
5,216667	7,613962E-1
5,233333	7,639951E-1
5,250000	7,663305E-1
5,266667	7,690246E-1
5,283333	7,716601E-1
5,300000	7,736441E-1
5,316667	7,755621E-1
5,333333	7,771874E-1
5,350000	7,780000E-1
5,366667	7,785198E-1
5,383333	7,785564E-1
5,400000	7,779488E-1
5,416667	7,764626E-1
5,433333	7,748081E-1
5,450000	7,728461E-1
5,466667	7,706425E-1
5,483333	7,677507E-1
5,500000	7,652690E-1
5,516667	7,628604E-1
5,533333	7,605031E-1
5,550000	7,583141E-1
5,566667	7,568133E-1
5,583333	7,555395E-1
5,600000	7,551661E-1
5,616667	7,550636E-1
5,633333	7,553784E-1
5,650000	7,565791E-1
5,666667	7,579700E-1
5,683333	7,596538E-1
5,700000	7,621429E-1
5,716667	7,647052E-1
5,733333	7,669674E-1
5,750000	7,697493E-1
5,766667	7,718358E-1
5,783333	7,741712E-1
5,800000	7,760526E-1
5,816667	7,773850E-1
5,833333	7,778389E-1
5,850000	7,781245E-1
5,866667	7,780000E-1
5,883333	7,772167E-1
5,900000	7,757891E-1
5,916667	7,739076E-1
5,933333	7,718358E-1
5,950000	7,691198E-1
5,966667	7,667331E-1
5,983333	7,642953E-1
6,000000	7,615939E-1
6,016667	7,595879E-1
6,033333	7,575088E-1
6,050000	7,563667E-1
6,066667	7,549977E-1
6,083333	7,548220E-1
6,100000	7,551149E-1
6,116667	7,556054E-1
6,133333	7,567987E-1
6,150000	7,587387E-1
6,166667	7,606202E-1
6,183333	7,632484E-1
6,200000	7,654959E-1
6,216667	7,682925E-1
6,233333	7,705254E-1
6,250000	7,729852E-1
6,266667	7,752107E-1
6,283333	7,766603E-1
6,300000	7,780220E-1
6,316667	7,786516E-1
6,333333	7,783660E-1
6,350000	7,779634E-1
6,366667	7,769970E-1
6,383333	7,754304E-1
6,400000	7,736148E-1
6,416667	7,713966E-1
6,433333	7,685634E-1
6,450000	7,661401E-1
6,466667	7,638048E-1
6,483333	7,613669E-1
6,500000	7,590828E-1
6,516667	7,574795E-1
6,533333	7,560519E-1
6,550000	7,552174E-1
6,566667	7,551808E-1
6,583333	7,554077E-1
6,600000	7,560959E-1
6,616667	7,577284E-1
6,633333	7,594196E-1
6,650000	7,613889E-1
6,666667	7,638926E-1
6,683333	7,665501E-1
6,700000	7,688562E-1
6,716667	7,714624E-1
6,733333	7,736880E-1
6,750000	7,755987E-1
6,766667	7,771288E-1
6,783333	7,781391E-1
6,800000	7,782050E-1
6,816667	7,780366E-1
6,833333	7,774070E-1
6,850000	7,760453E-1
6,866667	7,744420E-1
6,883333	7,724874E-1
6,900000	7,701593E-1
6,916667	7,673335E-1
6,933333	7,649688E-1
6,950000	7,625090E-1
6,966667	7,600052E-1
6,983333	7,581604E-1
7,000000	7,563814E-1
7,016667	7,555322E-1
7,033333	7,548294E-1
7,050000	7,548220E-1
7,066667	7,552174E-1
7,083333	7,565498E-1
7,100000	7,579041E-1
7,116667	7,601663E-1
7,133333	7,623479E-1
7,150000	7,645369E-1
7,166667	7,673115E-1
7,183333	7,699617E-1
7,200000	7,720481E-1
7,216667	7,742224E-1
7,233333	7,758916E-1
7,250000	7,772533E-1
7,266667	7,781025E-1
7,283333	7,784027E-1
7,300000	7,782123E-1
7,316667	7,773045E-1
7,333333	7,760234E-1
7,350000	7,738271E-1
7,366667	7,716601E-1
7,383333	7,695517E-1
7,400000	7,667112E-1
7,416667	7,643172E-1
7,433333	7,618281E-1
7,450000	7,599027E-1
7,466667	7,579041E-1
7,483333	7,567035E-1
7,500000	7,555981E-1
7,516667	7,551734E-1
7,533333	7,555468E-1
7,550000	7,562203E-1
7,566667	7,572086E-1
7,583333	7,591780E-1
7,600000	7,610521E-1
7,616667	7,634680E-1
7,633333	7,658253E-1
7,650000	7,685487E-1
7,666667	7,711037E-1
7,683333	7,731096E-1
7,700000	7,751961E-1
7,716667	7,768360E-1
7,733333	7,779927E-1
7,750000	7,782269E-1
7,766667	7,783002E-1
7,783333	7,778170E-1
7,800000	7,766676E-1
7,816667	7,751449E-1
7,833333	7,732487E-1
7,850000	7,710012E-1
7,866667	7,682778E-1
7,883333	7,658766E-1
7,900000	7,634314E-1
7,916667	7,608325E-1
7,933333	7,590535E-1
7,950000	7,571428E-1
7,966667	7,556786E-1
7,983333	7,551515E-1
8,000000	7,551661E-1
8,016667	7,553784E-1
8,033333	7,560959E-1
8,050000	7,578016E-1
8,066667	7,593976E-1
8,083333	7,617915E-1
8,100000	7,640390E-1
8,116667	7,663671E-1
8,133333	7,690905E-1
8,150000	7,716308E-1
8,166667	7,734537E-1
8,183333	7,752400E-1
8,200000	7,770556E-1
8,216667	7,776706E-1
8,233333	7,780439E-1
8,250000	7,779634E-1
8,266667	7,773045E-1
8,283333	7,761185E-1
8,300000	7,741272E-1
8,316667	7,720994E-1
8,333333	7,699836E-1
8,350000	7,674725E-1
8,366667	7,650640E-1
8,383333	7,624284E-1
8,400000	7,600126E-1
8,416667	7,583287E-1
8,433333	7,566230E-1
8,450000	7,559128E-1
8,466667	7,552613E-1
8,483333	7,550783E-1
8,500000	7,558323E-1
8,516667	7,567987E-1
8,533333	7,582189E-1
8,550000	7,604445E-1
8,566667	7,626627E-1
8,583333	7,649688E-1
8,600000	7,676775E-1
8,616667	7,700641E-1
8,633333	7,725752E-1
8,650000	7,747495E-1
8,666667	7,760966E-1
8,683333	7,773338E-1
8,700000	7,782416E-1
8,716667	7,784685E-1
8,733333	7,780586E-1
8,750000	7,770117E-1
8,766667	7,756939E-1
8,783333	7,736221E-1
8,800000	7,715942E-1
8,816667	7,692369E-1
8,833333	7,668356E-1
8,850000	7,641415E-1
8,866667	7,616232E-1
8,883333	7,597270E-1
8,900000	7,575967E-1
8,916667	7,565058E-1
8,933333	7,556786E-1
8,950000	7,552027E-1
8,966667	7,553272E-1
8,983333	7,559055E-1
9,000000	7,574136E-1
9,016667	7,589364E-1
9,033333	7,611400E-1
9,050000	7,633289E-1
9,066667	7,659791E-1
9,083333	7,682193E-1
9,100000	7,708036E-1
9,116667	7,731536E-1
9,133333	7,750716E-1
9,150000	7,766237E-1
9,166667	7,772899E-1
9,183333	7,779707E-1
9,200000	7,781171E-1
9,216667	7,772167E-1
9,233333	7,761039E-1
9,250000	7,746104E-1
9,266667	7,727290E-1
9,283333	7,706279E-1
9,300000	7,679191E-1
9,316667	7,657375E-1
9,333333	7,630068E-1
9,350000	7,608691E-1
9,366667	7,586948E-1
9,383333	7,568938E-1
9,400000	7,558470E-1
9,416667	7,550417E-1
9,433333	7,551734E-1
9,450000	7,553711E-1
9,466667	7,562789E-1
9,483333	7,579993E-1
9,500000	7,596245E-1
9,516667	7,618208E-1
9,533333	7,640317E-1
9,550000	7,667258E-1
9,566667	7,694345E-1
9,583333	7,715137E-1
9,600000	7,738198E-1
9,616667	7,757305E-1
9,633333	7,772020E-1
9,650000	7,780805E-1
9,666667	7,784759E-1
9,683333	7,779195E-1
9,700000	7,771215E-1
9,716667	7,759209E-1
9,733333	7,742151E-1
9,750000	7,722824E-1
9,766667	7,701300E-1
9,783333	7,673554E-1
9,800000	7,651518E-1
9,816667	7,624211E-1
9,833333	7,604225E-1
9,850000	7,583141E-1
9,866667	7,570915E-1
9,883333	7,557225E-1
9,900000	7,554590E-1
9,916667	7,553418E-1
9,933333	7,561325E-1
9,950000	7,571940E-1
9,966667	7,586143E-1
9,983333	7,607520E-1
10,000000	7,628604E-1

