t,V_out,V_R
-0.05,3.4000000000000004,4.0
-0.049960000000000004,3.4000000000000004,4.0
-0.049920000000000006,3.6,4.0
-0.04988,3.6,4.2
-0.04984,3.6,4.2
-0.049800000000000004,3.6,4.2
-0.049760000000000006,3.6,4.2
-0.04972,3.6,4.2
-0.04968,3.6,4.2
-0.049640000000000004,3.8000000000000003,4.2
-0.049600000000000005,3.6,4.4
-0.04956,3.8000000000000003,4.4
-0.04952,3.8000000000000003,4.4
-0.04948,3.8000000000000003,4.4
-0.049440000000000005,3.8000000000000003,4.4
-0.0494,4.0,4.4
-0.04936,4.0,4.4
-0.04932,4.0,4.6000000000000005
-0.049280000000000004,4.0,4.6000000000000005
-0.049240000000000006,4.0,4.6000000000000005
-0.0492,4.0,4.6000000000000005
-0.04916,4.2,4.800000000000001
-0.049120000000000004,4.2,4.6000000000000005
-0.049080000000000006,4.2,4.800000000000001
-0.04904,4.0,4.800000000000001
-0.049,4.2,4.800000000000001
-0.048960000000000004,4.2,4.800000000000001
-0.048920000000000005,4.2,4.800000000000001
-0.04888,4.2,4.800000000000001
-0.04884,4.2,4.800000000000001
-0.0488,4.4,4.800000000000001
-0.048760000000000005,4.4,4.800000000000001
-0.04872,4.4,5.0
-0.04868,4.4,5.0
-0.04864,4.4,5.0
-0.048600000000000004,4.4,5.0
-0.048560000000000006,4.4,5.2
-0.04852,4.4,5.2
-0.04848,4.4,5.0
-0.048440000000000004,4.6000000000000005,5.2
-0.048400000000000006,4.4,5.2
-0.04836,4.6000000000000005,5.2
-0.04832,4.6000000000000005,5.2
-0.04828,4.6000000000000005,5.2
-0.048240000000000005,4.6000000000000005,5.2
-0.0482,4.6000000000000005,5.2
-0.04816,4.800000000000001,5.2
-0.04812,4.6000000000000005,5.4
-0.048080000000000005,4.6000000000000005,5.2
-0.04804,4.800000000000001,5.4
-0.048,4.800000000000001,5.4
-0.04796,4.800000000000001,5.4
-0.047920000000000004,4.800000000000001,5.4
-0.047880000000000006,4.6000000000000005,5.4
-0.04784,4.800000000000001,5.4
-0.0478,4.800000000000001,5.4
-0.047760000000000004,4.800000000000001,5.4
-0.047720000000000005,4.800000000000001,5.6000000000000005
-0.04768,5.0,5.6000000000000005
-0.04764,5.0,5.6000000000000005
-0.0476,5.0,5.6000000000000005
-0.047560000000000005,4.800000000000001,5.6000000000000005
-0.04752,4.800000000000001,5.6000000000000005
-0.04748,5.0,5.6000000000000005
-0.04744,5.0,5.6000000000000005
-0.047400000000000005,5.0,5.6000000000000005
-0.04736,5.0,5.6000000000000005
-0.04732,5.0,5.6000000000000005
-0.04728,5.0,5.800000000000001
-0.047240000000000004,5.2,5.800000000000001
-0.047200000000000006,5.2,5.800000000000001
-0.04716,5.0,5.800000000000001
-0.04712,5.2,5.800000000000001
-0.047080000000000004,5.2,5.800000000000001
-0.047040000000000005,5.0,5.800000000000001
-0.047,5.2,5.800000000000001
-0.04696,5.2,5.800000000000001
-0.04692,5.2,5.800000000000001
-0.046880000000000005,5.2,5.800000000000001
-0.04684,5.2,5.800000000000001
-0.0468,5.2,5.800000000000001
-0.04676,5.2,5.800000000000001
-0.046720000000000005,5.2,5.800000000000001
-0.04668,5.2,5.800000000000001
-0.04664,5.2,5.800000000000001
-0.0466,5.2,5.800000000000001
-0.046560000000000004,5.2,5.800000000000001
-0.046520000000000006,5.2,5.800000000000001
-0.04648,5.2,5.800000000000001
-0.04644,5.2,5.800000000000001
-0.046400000000000004,5.2,5.800000000000001
-0.046360000000000005,5.2,5.800000000000001
-0.04632,5.2,6.0
-0.04628,5.4,5.800000000000001
-0.04624,5.4,5.800000000000001
-0.046200000000000005,5.2,5.800000000000001
-0.04616,5.4,5.800000000000001
-0.04612,5.4,5.800000000000001
-0.04608,5.4,5.800000000000001
-0.046040000000000005,5.4,5.800000000000001
-0.046,5.2,6.0
-0.04596,5.2,6.0
-0.04592,5.2,5.800000000000001
-0.045880000000000004,5.2,5.800000000000001
-0.045840000000000006,5.2,5.800000000000001
-0.0458,5.4,5.800000000000001
-0.04576,5.4,6.0
-0.045720000000000004,5.4,5.800000000000001
-0.045680000000000005,5.4,5.800000000000001
-0.04564,5.4,5.800000000000001
-0.0456,5.4,5.800000000000001
-0.04556,5.4,6.0
-0.045520000000000005,5.4,6.0
-0.04548,5.4,5.800000000000001
-0.04544,5.4,5.800000000000001
-0.0454,5.2,5.800000000000001
-0.045360000000000004,5.4,6.0
-0.04532,5.4,6.0
-0.04528,5.4,5.800000000000001
-0.04524,5.4,5.800000000000001
-0.045200000000000004,5.4,5.800000000000001
-0.045160000000000006,5.4,5.800000000000001
-0.04512,5.4,5.800000000000001
-0.04508,5.2,6.0
-0.045040000000000004,5.2,5.800000000000001
-0.045000000000000005,5.4,5.800000000000001
-0.04496,5.4,5.800000000000001
-0.04492,5.4,5.800000000000001
-0.04488,5.4,5.800000000000001
-0.044840000000000005,5.4,5.800000000000001
-0.0448,5.4,5.800000000000001
-0.04476,5.2,5.800000000000001
-0.04472,5.2,5.800000000000001
-0.044680000000000004,5.4,5.800000000000001
-0.04464,5.2,5.800000000000001
-0.0446,5.2,5.800000000000001
-0.04456,5.2,5.800000000000001
-0.044520000000000004,5.2,5.800000000000001
-0.044480000000000006,5.2,5.800000000000001
-0.04444,5.2,5.800000000000001
-0.0444,5.2,5.800000000000001
-0.044360000000000004,5.2,5.800000000000001
-0.044320000000000005,5.2,5.800000000000001
