t,V_out,V_in
-0.0125,0.0,0.06
-0.012490000000000001,0.0,0.06
-0.012480000000000002,0.2,0.06
-0.01247,0.2,0.04
-0.01246,0.2,0.04
-0.012450000000000001,0.2,0.04
-0.012440000000000001,0.4,0.04
-0.01243,0.6000000000000001,0.02
-0.01242,0.6000000000000001,0.04
-0.012410000000000001,0.4,0.02
-0.012400000000000001,0.6000000000000001,0.02
-0.01239,0.8,0.0
-0.01238,0.8,0.0
-0.01237,0.8,0.0
-0.012360000000000001,0.8,0.0
-0.01235,1.0,0.0
-0.01234,0.8,-0.02
-0.01233,1.0,-0.02
-0.012320000000000001,1.0,-0.04
-0.012310000000000001,1.2000000000000002,-0.04
-0.0123,1.0,-0.04
-0.01229,1.2000000000000002,-0.02
-0.012280000000000001,1.2000000000000002,-0.04
-0.012270000000000001,1.2000000000000002,-0.06
-0.01226,1.4000000000000001,-0.08
-0.01225,1.4000000000000001,-0.06
-0.012240000000000001,1.4000000000000001,-0.08
-0.012230000000000001,1.6,-0.08
-0.01222,1.4000000000000001,-0.1
-0.01221,1.6,-0.1
-0.0122,1.4000000000000001,-0.1
-0.012190000000000001,1.6,-0.1
-0.01218,1.6,-0.08
-0.01217,1.8,-0.1
-0.01216,1.8,-0.12
-0.012150000000000001,2.0,-0.1
-0.012140000000000001,2.0,-0.12
-0.01213,2.0,-0.12
-0.01212,2.0,-0.12
-0.012110000000000001,2.2,-0.12
-0.012100000000000001,2.2,-0.12
-0.01209,2.2,-0.14
-0.01208,2.2,-0.16
-0.01207,2.4000000000000004,-0.14
-0.012060000000000001,2.2,-0.16
-0.01205,2.4000000000000004,-0.16
-0.01204,2.4000000000000004,-0.16
-0.01203,2.4000000000000004,-0.18
-0.012020000000000001,2.4000000000000004,-0.18
-0.01201,2.6,-0.18
-0.012,2.6,-0.18
-0.01199,2.6,-0.18
-0.011980000000000001,2.6,-0.18
-0.011970000000000001,2.8000000000000003,-0.18
-0.01196,2.6,-0.2
-0.01195,2.8000000000000003,-0.2
-0.011940000000000001,2.8000000000000003,-0.2
-0.011930000000000001,2.8000000000000003,-0.22
-0.01192,3.0,-0.22
-0.01191,3.0,-0.22
-0.0119,3.0,-0.22
-0.011890000000000001,3.2,-0.22
-0.01188,3.2,-0.24
-0.01187,3.2,-0.24
-0.01186,3.2,-0.24
-0.011850000000000001,3.2,-0.24
-0.01184,3.2,-0.24
