t,V_out,V_in
-0.00125,-4.6000000000000005,0.52
-0.0012490000000000001,-4.4,0.5
-0.001248,-4.6000000000000005,0.52
-0.001247,-4.4,0.52
-0.001246,-4.6000000000000005,0.52
-0.001245,-4.4,0.5
-0.001244,-4.6000000000000005,0.5
-0.001243,-4.6000000000000005,0.52
-0.001242,-4.6000000000000005,0.5
-0.0012410000000000001,-4.6000000000000005,0.52
-0.00124,-4.4,0.52
-0.001239,-4.6000000000000005,0.52
-0.001238,-4.4,0.52
-0.001237,-4.4,0.52
-0.0012360000000000001,-4.4,0.52
-0.001235,-4.4,0.52
-0.001234,-4.4,0.52
-0.001233,-4.4,0.52
-0.001232,-4.4,0.5
-0.001231,-4.4,0.52
-0.00123,-4.4,0.5
-0.001229,-4.4,0.5
-0.001228,-4.4,0.52
-0.001227,-4.2,0.5
-0.001226,-4.4,0.5
-0.001225,-4.4,0.5
-0.001224,-4.4,0.5
-0.0012230000000000001,-4.4,0.5
-0.001222,-4.4,0.48
-0.001221,-4.2,0.48
-0.00122,-4.4,0.5
-0.001219,-4.4,0.48
-0.0012180000000000001,-4.2,0.5
-0.001217,-4.2,0.5
-0.001216,-4.2,0.48
-0.001215,-4.2,0.48
-0.001214,-4.2,0.48
-0.001213,-4.2,0.48
-0.001212,-4.2,0.48
-0.001211,-4.0,0.48
-0.0012100000000000001,-4.0,0.46
-0.001209,-4.2,0.48
-0.001208,-3.8000000000000003,0.48
-0.001207,-4.0,0.48
-0.001206,-4.0,0.46
-0.0012050000000000001,-4.0,0.46
-0.001204,-3.8000000000000003,0.46
-0.001203,-3.8000000000000003,0.46
-0.001202,-3.8000000000000003,0.46
-0.001201,-3.8000000000000003,0.44
-0.0012000000000000001,-3.8000000000000003,0.44
-0.001199,-3.8000000000000003,0.44
-0.001198,-3.8000000000000003,0.44
-0.001197,-3.6,0.44
-0.001196,-3.8000000000000003,0.42
-0.001195,-3.6,0.44
-0.001194,-3.8000000000000003,0.42
-0.001193,-3.6,0.42
-0.001192,-3.6,0.4
-0.001191,-3.6,0.4
-0.00119,-3.4000000000000004,0.4
-0.001189,-3.4000000000000004,0.4
-0.001188,-3.4000000000000004,0.4
-0.0011870000000000001,-3.4000000000000004,0.4
-0.001186,-3.4000000000000004,0.38
-0.001185,-3.2,0.38
-0.001184,-3.4000000000000004,0.38
-0.001183,-3.2,0.38
-0.001182,-3.2,0.38
-0.001181,-3.2,0.38
-0.00118,-3.0,0.38
-0.001179,-3.0,0.38
-0.001178,-3.0,0.36
-0.001177,-3.0,0.36
-0.001176,-3.0,0.34
-0.001175,-3.0,0.34
-0.0011740000000000001,-3.0,0.36
-0.001173,-2.8000000000000003,0.34
-0.001172,-2.8000000000000003,0.34
-0.001171,-2.8000000000000003,0.32
-0.00117,-2.6,0.32
-0.0011690000000000001,-2.8000000000000003,0.32
-0.001168,-2.4000000000000004,0.32
-0.001167,-2.6,0.32
-0.001166,-2.6,0.32
-0.001165,-2.4000000000000004,0.3
-0.001164,-2.4000000000000004,0.3
-0.001163,-2.4000000000000004,0.28
-0.001162,-2.2,0.3
-0.0011610000000000001,-2.2,0.28
-0.00116,-2.2,0.28
-0.001159,-2.2,0.28
-0.001158,-2.2,0.28
-0.001157,-2.0,0.26
-0.0011560000000000001,-2.0,0.26
-0.001155,-1.8,0.26
-0.001154,-2.0,0.26
-0.001153,-1.8,0.24
-0.001152,-1.8,0.24
-0.0011510000000000001,-1.8,0.24
-0.00115,-1.8,0.24
-0.001149,-1.6,0.24
-0.001148,-1.6,0.22
-0.001147,-1.6,0.22
-0.001146,-1.6,0.22
-0.001145,-1.6,0.22
-0.001144,-1.4000000000000001,0.2
-0.001143,-1.4000000000000001,0.2
-0.001142,-1.4000000000000001,0.2
-0.001141,-1.2000000000000002,0.2
-0.00114,-1.2000000000000002,0.18
-0.001139,-1.2000000000000002,0.16
-0.0011380000000000001,-1.0,0.18
-0.001137,-1.0,0.16
-0.001136,-1.0,0.14
-0.001135,-1.0,0.14
-0.001134,-0.8,0.14
-0.0011330000000000001,-0.8,0.14
-0.001132,-0.8,0.14
-0.001131,-0.6000000000000001,0.12
-0.00113,-0.6000000000000001,0.12
-0.001129,-0.8,0.12
-0.001128,-0.6000000000000001,0.12
-0.001127,-0.6000000000000001,0.1
-0.001126,-0.4,0.1
-0.0011250000000000001,-0.4,0.1
-0.001124,-0.4,0.08
-0.001123,-0.2,0.08
-0.001122,-0.2,0.08
-0.001121,0.0,0.08
-0.0011200000000000001,0.0,0.08
-0.001119,0.0,0.06
-0.001118,0.0,0.06
-0.001117,0.2,0.06
-0.001116,0.2,0.04
-0.001115,0.4,0.04
-0.001114,0.2,0.02
-0.001113,0.4,0.04
-0.0011120000000000001,0.4,0.02
-0.001111,0.6000000000000001,0.02
-0.00111,0.6000000000000001,0.02
-0.001109,0.6000000000000001,0.02
-0.001108,0.6000000000000001,0.0
-0.001107,0.8,-0.02
-0.001106,0.8,0.0
-0.001105,1.0,-0.02
-0.001104,1.0,-0.02
-0.001103,1.0,-0.02
-0.0011020000000000001,1.0,-0.04
-0.001101,1.2000000000000002,-0.04
-0.0011,1.2000000000000002,-0.06
-0.0010990000000000002,1.2000000000000002,-0.06
-0.001098,1.4000000000000001,-0.04
-0.001097,1.4000000000000001,-0.06
-0.001096,1.4000000000000001,-0.06
-0.001095,1.4000000000000001,-0.06
-0.001094,1.6,-0.08
-0.001093,1.6,-0.08
-0.001092,1.6,-0.1
-0.001091,1.8,-0.1
-0.00109,1.8,-0.1
-0.0010890000000000001,1.8,-0.12
-0.001088,1.8,-0.12
-0.001087,2.0,-0.12
-0.001086,2.0,-0.12
-0.001085,2.0,-0.12
-0.0010840000000000001,2.0,-0.14
-0.001083,2.0,-0.14
-0.001082,2.2,-0.14
-0.001081,2.2,-0.14
-0.00108,2.2,-0.16
-0.001079,2.4000000000000004,-0.14
-0.001078,2.4000000000000004,-0.14
-0.001077,2.4000000000000004,-0.18
-0.0010760000000000001,2.6,-0.18
-0.001075,2.4000000000000004,-0.18
-0.001074,2.6,-0.18
-0.001073,2.4000000000000004,-0.2
-0.001072,2.6,-0.18
-0.0010710000000000001,2.6,-0.2
-0.00107,2.8000000000000003,-0.2
-0.001069,2.8000000000000003,-0.22
-0.001068,2.8000000000000003,-0.22
-0.001067,3.0,-0.22
-0.001066,2.8000000000000003,-0.22
-0.001065,3.0,-0.24
-0.001064,3.0,-0.22
-0.0010630000000000001,3.0,-0.24
-0.001062,3.2,-0.24
-0.001061,3.2,-0.24
-0.00106,3.4000000000000004,-0.24
-0.001059,3.4000000000000004,-0.26
-0.001058,3.4000000000000004,-0.26
-0.001057,3.4000000000000004,-0.26
-0.001056,3.4000000000000004,-0.26
-0.001055,3.6,-0.28
-0.001054,3.4000000000000004,-0.28
-0.0010530000000000001,3.6,-0.28
-0.001052,3.6,-0.28
-0.001051,3.8000000000000003,-0.3
-0.0010500000000000002,3.8000000000000003,-0.3
-0.001049,3.8000000000000003,-0.32
-0.001048,3.8000000000000003,-0.32
-0.001047,3.8000000000000003,-0.32
-0.001046,3.8000000000000003,-0.32
-0.001045,3.8000000000000003,-0.32
-0.001044,4.0,-0.34
-0.001043,4.0,-0.32
-0.001042,4.0,-0.34
-0.001041,4.2,-0.34
-0.0010400000000000001,4.2,-0.34
-0.001039,4.2,-0.34
-0.001038,4.2,-0.36
-0.001037,4.2,-0.36
-0.001036,4.2,-0.36
-0.0010350000000000001,4.4,-0.38
-0.001034,4.2,-0.36
-0.001033,4.2,-0.38
-0.001032,4.4,-0.4
-0.001031,4.4,-0.38
-0.00103,4.4,-0.38
-0.001029,4.6000000000000005,-0.38
-0.001028,4.6000000000000005,-0.4
-0.0010270000000000001,4.6000000000000005,-0.4
-0.001026,4.6000000000000005,-0.4
-0.001025,4.6000000000000005,-0.4
-0.001024,4.800000000000001,-0.4
-0.001023,4.800000000000001,-0.4
-0.0010220000000000001,4.800000000000001,-0.4
-0.001021,4.800000000000001,-0.42
-0.00102,4.800000000000001,-0.42
-0.001019,4.800000000000001,-0.42
-0.001018,4.800000000000001,-0.42
-0.0010170000000000001,5.0,-0.42
-0.001016,5.0,-0.44
-0.001015,5.0,-0.42
-0.0010140000000000001,4.800000000000001,-0.44
-0.001013,5.0,-0.42
-0.001012,5.0,-0.44
-0.001011,5.0,-0.44
-0.00101,5.0,-0.44
-0.0010090000000000001,5.2,-0.44
-0.001008,5.0,-0.44
-0.001007,5.0,-0.46
-0.001006,5.2,-0.46
-0.001005,5.0,-0.46
-0.0010040000000000001,5.2,-0.46
-0.001003,5.2,-0.48
-0.001002,5.2,-0.46
-0.0010010000000000002,5.2,-0.48
-0.001,5.2,-0.46
-0.000999,5.2,-0.46
-0.000998,5.2,-0.48
-0.000997,5.4,-0.48
-0.000996,5.4,-0.46
-0.000995,5.2,-0.46
-0.000994,5.4,-0.46
-0.000993,5.4,-0.46
-0.000992,5.4,-0.46
-0.0009910000000000001,5.4,-0.48
-0.00099,5.2,-0.48
-0.000989,5.4,-0.5
-0.0009880000000000002,5.4,-0.48
-0.000987,5.6000000000000005,-0.48
-0.0009860000000000001,5.4,-0.48
-0.000985,5.4,-0.48
-0.000984,5.4,-0.48
-0.000983,5.4,-0.48
-0.000982,5.4,-0.48
-0.000981,5.6000000000000005,-0.48
-0.00098,5.6000000000000005,-0.48
-0.000979,5.4,-0.48
-0.0009780000000000001,5.4,-0.48
-0.000977,5.6000000000000005,-0.48
-0.0009760000000000001,5.4,-0.5
-0.0009750000000000001,5.4,-0.48
-0.000974,5.6000000000000005,-0.48
-0.000973,5.4,-0.5
-0.000972,5.4,-0.48
-0.0009710000000000001,5.4,-0.48
-0.00097,5.4,-0.48
-0.000969,5.4,-0.5
-0.0009680000000000001,5.4,-0.48
-0.000967,5.4,-0.5
-0.0009660000000000001,5.4,-0.48
-0.000965,5.4,-0.5
-0.000964,5.4,-0.48
-0.0009630000000000001,5.4,-0.48
-0.000962,5.4,-0.48
-0.000961,5.4,-0.48
-0.00096,5.4,-0.48
-0.000959,5.4,-0.48
-0.0009580000000000001,5.4,-0.48
-0.0009570000000000001,5.2,-0.46
-0.000956,5.4,-0.48
-0.0009550000000000001,5.4,-0.46
-0.000954,5.2,-0.46
-0.0009530000000000001,5.2,-0.48
-0.000952,5.2,-0.48
-0.000951,5.4,-0.46
-0.0009500000000000001,5.2,-0.46
-0.000949,5.2,-0.46
-0.0009480000000000001,5.4,-0.46
-0.000947,5.2,-0.46
-0.000946,5.2,-0.46
-0.0009450000000000001,5.2,-0.44
-0.000944,5.2,-0.44
-0.000943,5.2,-0.46
-0.000942,5.0,-0.46
-0.000941,5.0,-0.44
-0.0009400000000000001,5.2,-0.46
-0.0009390000000000001,5.2,-0.46
-0.000938,5.2,-0.46
-0.0009370000000000001,5.0,-0.44
-0.000936,5.0,-0.44
-0.0009350000000000001,5.0,-0.44
-0.000934,5.0,-0.42
-0.000933,5.0,-0.44
-0.0009320000000000001,5.0,-0.42
-0.000931,4.800000000000001,-0.42
-0.00093,4.800000000000001,-0.42
-0.000929,4.800000000000001,-0.42
-0.000928,4.800000000000001,-0.42
-0.0009270000000000001,4.800000000000001,-0.4
-0.0009260000000000001,4.6000000000000005,-0.4
-0.000925,4.800000000000001,-0.42
-0.000924,4.800000000000001,-0.4
-0.000923,4.6000000000000005,-0.4
-0.0009220000000000001,4.6000000000000005,-0.42
-0.000921,4.800000000000001,-0.38
-0.00092,4.6000000000000005,-0.38
-0.0009190000000000001,4.4,-0.38
-0.000918,4.6000000000000005,-0.4
-0.0009170000000000001,4.4,-0.38
-0.000916,4.4,-0.38
-0.000915,4.2,-0.38
-0.0009140000000000001,4.2,-0.38
-0.000913,4.4,-0.36
-0.000912,4.4,-0.36
-0.000911,4.2,-0.36
-0.00091,4.2,-0.36
-0.0009090000000000001,4.2,-0.34
-0.0009080000000000001,4.2,-0.34
-0.000907,4.2,-0.36
-0.0009060000000000001,4.2,-0.32
-0.000905,4.0,-0.32
-0.0009040000000000001,4.0,-0.32
-0.000903,4.0,-0.32
-0.000902,4.0,-0.34
-0.0009010000000000001,4.0,-0.32
-0.0009,3.8000000000000003,-0.32
-0.0008990000000000001,3.8000000000000003,-0.3
-0.000898,3.8000000000000003,-0.32
-0.000897,3.8000000000000003,-0.3
-0.0008960000000000001,3.8000000000000003,-0.3
-0.000895,3.6,-0.28
-0.000894,3.6,-0.28
-0.000893,3.6,-0.28
-0.000892,3.6,-0.26
-0.0008910000000000001,3.4000000000000004,-0.28
-0.0008900000000000001,3.4000000000000004,-0.26
-0.000889,3.4000000000000004,-0.26
-0.0008880000000000001,3.2,-0.26
-0.000887,3.2,-0.24
-0.0008860000000000001,3.2,-0.24
-0.000885,3.2,-0.24
-0.000884,3.0,-0.22
-0.0008830000000000001,3.0,-0.22
-0.000882,3.0,-0.22
-0.0008810000000000001,3.0,-0.22
-0.00088,3.0,-0.22
-0.000879,2.8000000000000003,-0.2
-0.0008780000000000001,2.8000000000000003,-0.2
-0.0008770000000000001,2.8000000000000003,-0.2
-0.000876,2.6,-0.18
-0.000875,2.6,-0.18
-0.000874,2.6,-0.18
-0.0008730000000000001,2.4000000000000004,-0.18
-0.000872,2.4000000000000004,-0.16
-0.000871,2.4000000000000004,-0.18
-0.0008700000000000001,2.4000000000000004,-0.16
-0.000869,2.2,-0.16
-0.0008680000000000001,2.4000000000000004,-0.16
-0.000867,2.2,-0.16
-0.000866,2.4000000000000004,-0.14
-0.0008650000000000001,2.2,-0.12
-0.000864,2.0,-0.14
-0.000863,2.0,-0.12
-0.000862,2.0,-0.14
-0.000861,2.0,-0.12
-0.0008600000000000001,2.0,-0.1
-0.0008590000000000001,1.8,-0.12
-0.000858,1.8,-0.08
-0.0008570000000000001,1.6,-0.1
-0.000856,1.6,-0.08
-0.0008550000000000001,1.6,-0.08
-0.000854,1.6,-0.08
-0.000853,1.4000000000000001,-0.08
-0.0008520000000000001,1.4000000000000001,-0.08
-0.000851,1.4000000000000001,-0.04
-0.0008500000000000001,1.2000000000000002,-0.04
-0.000849,1.2000000000000002,-0.04
-0.000848,1.2000000000000002,-0.04
-0.0008470000000000001,1.2000000000000002,-0.02
-0.000846,1.2000000000000002,-0.02
-0.000845,1.0,-0.02
-0.000844,0.8,-0.02
-0.000843,0.8,0.0
-0.0008420000000000001,0.8,0.02
-0.0008410000000000001,0.8,0.0
-0.00084,0.6000000000000001,0.0
-0.0008390000000000001,0.6000000000000001,0.0
-0.000838,0.6000000000000001,0.02
-0.0008370000000000001,0.6000000000000001,0.02
-0.000836,0.6000000000000001,0.04
-0.000835,0.4,0.02
-0.0008340000000000001,0.4,0.04
-0.000833,0.2,0.04
-0.0008320000000000001,0.2,0.06
-0.000831,0.2,0.06
-0.00083,0.0,0.08
-0.0008290000000000001,0.0,0.08
-0.0008280000000000001,0.0,0.08
-0.000827,0.0,0.08
-0.000826,0.0,0.08
-0.000825,-0.2,0.1
-0.0008240000000000001,-0.4,0.1
-0.0008230000000000001,-0.4,0.1
-0.000822,-0.4,0.1
-0.0008210000000000001,-0.6000000000000001,0.1
-0.00082,-0.4,0.12
-0.0008190000000000001,-0.6000000000000001,0.12
-0.000818,-0.6000000000000001,0.14
-0.000817,-0.6000000000000001,0.14
-0.0008160000000000001,-0.8,0.14
-0.000815,-0.8,0.14
-0.000814,-1.0,0.14
-0.000813,-0.8,0.16
-0.000812,-1.0,0.16
-0.0008110000000000001,-1.0,0.16
-0.0008100000000000001,-1.0,0.16
-0.000809,-1.2000000000000002,0.2
-0.0008080000000000001,-1.4000000000000001,0.2
-0.000807,-1.2000000000000002,0.2
-0.0008060000000000001,-1.4000000000000001,0.2
-0.000805,-1.4000000000000001,0.2
-0.000804,-1.4000000000000001,0.22
-0.0008030000000000001,-1.4000000000000001,0.22
-0.000802,-1.6,0.2
-0.0008010000000000001,-1.6,0.24
-0.0008,-1.6,0.22
-0.000799,-1.6,0.24
-0.0007980000000000001,-1.6,0.24
-0.000797,-1.8,0.26
-0.000796,-1.6,0.26
-0.000795,-1.8,0.26
-0.000794,-1.8,0.26
-0.0007930000000000001,-2.0,0.28
-0.0007920000000000001,-2.0,0.28
-0.000791,-2.0,0.28
-0.0007900000000000001,-2.0,0.28
-0.000789,-2.2,0.28
-0.0007880000000000001,-2.2,0.3
-0.000787,-2.4000000000000004,0.3
-0.000786,-2.2,0.3
-0.0007850000000000001,-2.4000000000000004,0.28
-0.000784,-2.4000000000000004,0.3
-0.0007830000000000001,-2.4000000000000004,0.32
-0.000782,-2.4000000000000004,0.32
-0.000781,-2.6,0.32
-0.0007800000000000001,-2.6,0.34
-0.0007790000000000001,-2.6,0.34
-0.000778,-2.6,0.34
-0.000777,-2.8000000000000003,0.34
-0.000776,-2.8000000000000003,0.32
-0.0007750000000000001,-2.8000000000000003,0.32
-0.0007740000000000001,-2.8000000000000003,0.36
-0.000773,-2.8000000000000003,0.36
-0.0007720000000000001,-3.0,0.36
-0.000771,-3.0,0.36
-0.0007700000000000001,-3.0,0.36
-0.000769,-3.0,0.36
-0.000768,-3.0,0.38
-0.0007670000000000001,-3.2,0.38
-0.000766,-3.2,0.38
-0.0007650000000000001,-3.4000000000000004,0.4
-0.000764,-3.2,0.4
-0.000763,-3.2,0.38
-0.0007620000000000001,-3.4000000000000004,0.4
-0.0007610000000000001,-3.4000000000000004,0.38
-0.00076,-3.4000000000000004,0.4
-0.000759,-3.4000000000000004,0.4
-0.0007580000000000001,-3.6,0.42
-0.0007570000000000001,-3.6,0.4
-0.000756,-3.6,0.42
-0.000755,-3.6,0.4
-0.000754,-3.6,0.42
-0.0007530000000000001,-3.6,0.44
-0.0007520000000000001,-3.8000000000000003,0.46
-0.000751,-3.8000000000000003,0.44
-0.00075,-3.8000000000000003,0.44
-0.0007490000000000001,-3.6,0.46
-0.0007480000000000001,-3.8000000000000003,0.44
-0.000747,-3.8000000000000003,0.46
-0.000746,-4.0,0.46
-0.000745,-3.8000000000000003,0.46
-0.0007440000000000001,-3.8000000000000003,0.46
-0.0007430000000000001,-4.0,0.46
-0.000742,-4.0,0.46
-0.000741,-4.0,0.46
-0.0007400000000000001,-4.0,0.46
-0.0007390000000000001,-4.0,0.48
-0.000738,-4.2,0.48
-0.000737,-4.2,0.48
-0.000736,-4.2,0.48
-0.0007350000000000001,-4.0,0.48
-0.0007340000000000001,-4.0,0.48
-0.000733,-4.0,0.48
-0.000732,-4.2,0.48
-0.0007310000000000001,-4.2,0.48
-0.0007300000000000001,-4.2,0.48
-0.000729,-4.2,0.48
-0.000728,-4.2,0.5
-0.000727,-4.4,0.5
-0.0007260000000000001,-4.2,0.5
-0.0007250000000000001,-4.2,0.48
-0.000724,-4.2,0.5
-0.000723,-4.4,0.5
-0.0007220000000000001,-4.4,0.52
-0.0007210000000000001,-4.4,0.5
-0.00072,-4.4,0.5
-0.000719,-4.4,0.5
-0.000718,-4.4,0.5
-0.0007170000000000001,-4.4,0.5
-0.0007160000000000001,-4.4,0.5
-0.000715,-4.2,0.5
-0.000714,-4.6000000000000005,0.52
-0.0007130000000000001,-4.6000000000000005,0.5
-0.0007120000000000001,-4.4,0.5
-0.000711,-4.4,0.5
-0.00071,-4.4,0.52
-0.0007090000000000001,-4.6000000000000005,0.52
-0.0007080000000000001,-4.6000000000000005,0.52
-0.0007070000000000001,-4.4,0.5
-0.000706,-4.4,0.52
-0.000705,-4.6000000000000005,0.52
-0.0007040000000000001,-4.4,0.52
-0.0007030000000000001,-4.4,0.52
-0.000702,-4.4,0.52
-0.000701,-4.4,0.52
-0.0007000000000000001,-4.4,0.52
-0.0006990000000000001,-4.4,0.52
-0.000698,-4.4,0.5
-0.000697,-4.4,0.54
-0.000696,-4.4,0.52
-0.0006950000000000001,-4.4,0.5
-0.0006940000000000001,-4.6000000000000005,0.5
-0.000693,-4.4,0.52
-0.000692,-4.4,0.5
-0.0006910000000000001,-4.4,0.52
-0.0006900000000000001,-4.4,0.5
-0.000689,-4.4,0.5
-0.000688,-4.4,0.5
-0.000687,-4.4,0.5
-0.0006860000000000001,-4.4,0.5
-0.0006850000000000001,-4.4,0.52
-0.000684,-4.4,0.5
-0.000683,-4.4,0.5
-0.0006820000000000001,-4.4,0.5
-0.0006810000000000001,-4.2,0.5
-0.00068,-4.2,0.5
-0.000679,-4.2,0.5
-0.000678,-4.2,0.5
-0.0006770000000000001,-4.2,0.5
-0.0006760000000000001,-4.4,0.5
-0.000675,-4.2,0.48
-0.000674,-4.2,0.5
-0.0006730000000000001,-4.4,0.5
-0.0006720000000000001,-4.0,0.48
-0.000671,-4.0,0.5
-0.00067,-4.2,0.48
-0.000669,-4.2,0.48
-0.0006680000000000001,-4.0,0.48
-0.0006670000000000001,-4.0,0.48
-0.000666,-4.0,0.48
-0.000665,-4.0,0.48
-0.0006640000000000001,-4.0,0.48
-0.0006630000000000001,-4.0,0.48
-0.000662,-4.0,0.46
-0.000661,-4.0,0.46
-0.0006600000000000001,-4.0,0.46
-0.0006590000000000001,-3.8000000000000003,0.46
-0.0006580000000000001,-4.0,0.46
-0.000657,-3.8000000000000003,0.44
-0.000656,-3.8000000000000003,0.46
-0.0006550000000000001,-3.8000000000000003,0.44
-0.0006540000000000001,-3.6,0.44
-0.000653,-3.6,0.44
-0.000652,-3.6,0.44
-0.0006510000000000001,-3.6,0.46
-0.0006500000000000001,-3.6,0.42
-0.0006490000000000001,-3.6,0.44
-0.000648,-3.4000000000000004,0.42
-0.000647,-3.6,0.42
-0.0006460000000000001,-3.4000000000000004,0.42
-0.0006450000000000001,-3.4000000000000004,0.42
-0.000644,-3.4000000000000004,0.4
-0.000643,-3.4000000000000004,0.4
-0.0006420000000000001,-3.2,0.4
-0.0006410000000000001,-3.4000000000000004,0.4
-0.00064,-3.4000000000000004,0.38
-0.000639,-3.4000000000000004,0.38
-0.000638,-3.2,0.38
-0.0006370000000000001,-3.2,0.38
-0.0006360000000000001,-3.2,0.38
-0.000635,-3.2,0.36
-0.000634,-3.0,0.36
-0.0006330000000000001,-3.2,0.36
-0.0006320000000000001,-2.8000000000000003,0.36
-0.000631,-3.0,0.36
-0.00063,-3.0,0.34
-0.000629,-3.0,0.34
-0.0006280000000000001,-2.8000000000000003,0.34
-0.0006270000000000001,-3.0,0.34
-0.000626,-2.8000000000000003,0.34
-0.000625,-2.6,0.34
-0.0006240000000000001,-2.6,0.32
-0.0006230000000000001,-2.6,0.32
-0.000622,-2.6,0.32
-0.000621,-2.6,0.3
-0.0006200000000000001,-2.4000000000000004,0.3
-0.0006190000000000001,-2.4000000000000004,0.3
-0.0006180000000000001,-2.4000000000000004,0.3
-0.000617,-2.4000000000000004,0.3
-0.000616,-2.2,0.28
-0.0006150000000000001,-2.4000000000000004,0.28
-0.0006140000000000001,-2.2,0.28
-0.000613,-2.2,0.28
-0.000612,-2.0,0.28
-0.0006110000000000001,-2.0,0.28
-0.0006100000000000001,-1.8,0.26
-0.0006090000000000001,-2.0,0.26
-0.000608,-1.8,0.26
-0.000607,-2.0,0.26
-0.0006060000000000001,-1.6,0.26
-0.0006050000000000001,-1.8,0.22
-0.000604,-1.8,0.24
-0.000603,-1.6,0.24
-0.0006020000000000001,-1.6,0.22
-0.0006010000000000001,-1.6,0.22
-0.0006000000000000001,-1.4000000000000001,0.22
-0.000599,-1.6,0.2
-0.000598,-1.6,0.2
-0.0005970000000000001,-1.4000000000000001,0.2
-0.0005960000000000001,-1.4000000000000001,0.2
-0.000595,-1.2000000000000002,0.18
-0.000594,-1.2000000000000002,0.18
-0.0005930000000000001,-1.2000000000000002,0.16
-0.0005920000000000001,-1.2000000000000002,0.16
-0.000591,-1.2000000000000002,0.16
-0.00059,-1.0,0.16
-0.000589,-1.0,0.14
-0.0005880000000000001,-0.8,0.14
-0.0005870000000000001,-0.8,0.14
-0.000586,-0.8,0.14
-0.000585,-0.8,0.14
-0.0005840000000000001,-0.8,0.12
-0.0005830000000000001,-0.6000000000000001,0.12
-0.000582,-0.6000000000000001,0.1
-0.000581,-0.6000000000000001,0.1
-0.00058,-0.4,0.1
-0.0005790000000000001,-0.4,0.1
-0.0005780000000000001,-0.2,0.08
-0.000577,-0.4,0.1
-0.000576,-0.2,0.08
-0.0005750000000000001,0.0,0.08
-0.0005740000000000001,0.0,0.06
-0.000573,0.2,0.06
-0.000572,0.2,0.06
-0.0005710000000000001,0.2,0.04
-0.0005700000000000001,0.2,0.04
-0.0005690000000000001,0.4,0.04
-0.000568,0.4,0.04
-0.000567,0.4,0.02
-0.0005660000000000001,0.6000000000000001,0.02
-0.0005650000000000001,0.6000000000000001,0.02
-0.000564,0.8,0.02
-0.000563,0.8,0.0
-0.0005620000000000001,0.8,0.0
-0.0005610000000000001,0.8,0.0
-0.0005600000000000001,1.0,0.0
-0.000559,1.0,-0.02
-0.000558,1.0,-0.02
-0.0005570000000000001,1.0,-0.02
-0.0005560000000000001,1.2000000000000002,-0.02
-0.000555,1.2000000000000002,-0.04
-0.000554,1.2000000000000002,-0.04
-0.0005530000000000001,1.4000000000000001,-0.06
-0.0005520000000000001,1.4000000000000001,-0.04
-0.0005510000000000001,1.4000000000000001,-0.06
-0.00055,1.4000000000000001,-0.08
-0.000549,1.4000000000000001,-0.08
-0.0005480000000000001,1.6,-0.08
-0.0005470000000000001,1.6,-0.08
-0.000546,1.6,-0.1
-0.000545,1.6,-0.1
