t,V_out,V_in
-0.025,-0.6000000000000001,0.12
-0.024980000000000002,-0.6000000000000001,0.14
-0.024960000000000003,-0.6000000000000001,0.12
-0.02494,-0.6000000000000001,0.12
-0.02492,-0.8,0.14
-0.024900000000000002,-0.8,0.16
-0.024880000000000003,-0.8,0.16
-0.02486,-0.8,0.16
-0.02484,-1.2000000000000002,0.16
-0.024820000000000002,-1.0,0.18
-0.024800000000000003,-1.0,0.18
-0.02478,-1.2000000000000002,0.18
-0.02476,-1.2000000000000002,0.2
-0.02474,-1.4000000000000001,0.22
-0.024720000000000002,-1.2000000000000002,0.2
-0.0247,-1.4000000000000001,0.2
-0.02468,-1.4000000000000001,0.22
-0.02466,-1.6,0.22
-0.024640000000000002,-1.6,0.22
-0.024620000000000003,-1.6,0.22
-0.0246,-1.6,0.22
-0.02458,-1.8,0.24
-0.024560000000000002,-1.8,0.24
-0.024540000000000003,-1.8,0.24
-0.02452,-1.8,0.26
-0.0245,-2.0,0.28
-0.024480000000000002,-2.0,0.26
-0.024460000000000003,-2.2,0.26
-0.02444,-2.2,0.28
-0.02442,-2.2,0.28
-0.0244,-2.2,0.28
-0.024380000000000002,-2.2,0.28
-0.02436,-2.4000000000000004,0.3
-0.02434,-2.4000000000000004,0.28
-0.02432,-2.4000000000000004,0.3
-0.024300000000000002,-2.4000000000000004,0.32
-0.024280000000000003,-2.6,0.32
-0.02426,-2.6,0.32
-0.02424,-2.6,0.32
-0.024220000000000002,-2.6,0.34
-0.024200000000000003,-2.8000000000000003,0.34
-0.02418,-2.6,0.34
-0.02416,-2.8000000000000003,0.34
-0.02414,-2.8000000000000003,0.34
-0.024120000000000003,-3.0,0.36
-0.0241,-3.0,0.36
-0.02408,-3.0,0.36
-0.02406,-3.0,0.36
-0.024040000000000002,-3.2,0.36
-0.02402,-3.2,0.36
-0.024,-3.2,0.38
-0.02398,-3.2,0.38
-0.023960000000000002,-3.4000000000000004,0.38
-0.023940000000000003,-3.2,0.4
-0.02392,-3.4000000000000004,0.4
-0.0239,-3.4000000000000004,0.4
-0.023880000000000002,-3.4000000000000004,0.4
-0.023860000000000003,-3.6,0.4
-0.02384,-3.6,0.42
-0.02382,-3.6,0.42
-0.0238,-3.6,0.42
-0.023780000000000003,-3.4000000000000004,0.44
-0.02376,-3.6,0.42
-0.02374,-3.6,0.44
-0.02372,-3.8000000000000003,0.44
-0.023700000000000002,-3.8000000000000003,0.44
-0.02368,-3.8000000000000003,0.44
-0.02366,-3.8000000000000003,0.44
-0.02364,-3.8000000000000003,0.44
-0.023620000000000002,-3.8000000000000003,0.46
-0.023600000000000003,-3.8000000000000003,0.46
-0.02358,-3.8000000000000003,0.46
-0.02356,-3.8000000000000003,0.46
-0.023540000000000002,-4.0,0.48
-0.023520000000000003,-4.0,0.48
-0.0235,-4.0,0.48
-0.02348,-4.0,0.48
-0.02346,-4.0,0.48
-0.023440000000000003,-4.0,0.48
-0.02342,-4.2,0.48
-0.0234,-4.2,0.48
-0.02338,-4.0,0.48
-0.023360000000000002,-4.2,0.48
-0.02334,-4.2,0.5
-0.02332,-4.2,0.5
-0.0233,-4.2,0.5
-0.023280000000000002,-4.2,0.5
-0.023260000000000003,-4.2,0.48
-0.02324,-4.4,0.5
-0.02322,-4.2,0.5
-0.023200000000000002,-4.4,0.5
-0.023180000000000003,-4.4,0.5
-0.02316,-4.4,0.5
-0.02314,-4.4,0.5
-0.02312,-4.2,0.5
-0.023100000000000002,-4.2,0.52
-0.02308,-4.4,0.5
-0.02306,-4.4,0.5
-0.02304,-4.4,0.52
-0.023020000000000002,-4.4,0.52
-0.023,-4.4,0.52
-0.02298,-4.4,0.5
-0.02296,-4.4,0.52
-0.022940000000000002,-4.6000000000000005,0.52
-0.022920000000000003,-4.4,0.52
-0.0229,-4.6000000000000005,0.52
-0.02288,-4.4,0.52
-0.022860000000000002,-4.4,0.52
-0.022840000000000003,-4.4,0.52
-0.02282,-4.4,0.52
-0.0228,-4.6000000000000005,0.52
-0.02278,-4.4,0.5
-0.022760000000000002,-4.4,0.52
-0.02274,-4.4,0.52
-0.02272,-4.6000000000000005,0.52
-0.0227,-4.4,0.5
-0.022680000000000002,-4.6000000000000005,0.52
-0.02266,-4.6000000000000005,0.5
-0.02264,-4.4,0.52
-0.02262,-4.4,0.5
-0.022600000000000002,-4.4,0.5
-0.022580000000000003,-4.4,0.5
-0.02256,-4.4,0.5
-0.02254,-4.4,0.5
-0.022520000000000002,-4.4,0.5
-0.022500000000000003,-4.2,0.52
-0.02248,-4.2,0.5
-0.02246,-4.4,0.5
-0.02244,-4.4,0.5
-0.022420000000000002,-4.4,0.52
-0.0224,-4.0,0.5
-0.02238,-4.2,0.5
-0.02236,-4.2,0.5
-0.022340000000000002,-4.2,0.5
-0.02232,-4.2,0.48
-0.0223,-4.2,0.5
-0.02228,-4.2,0.48
-0.022260000000000002,-4.2,0.48
-0.022240000000000003,-4.2,0.48
-0.02222,-4.2,0.5
-0.0222,-4.0,0.48
-0.022180000000000002,-4.0,0.48
-0.022160000000000003,-4.0,0.48
-0.02214,-4.0,0.46
-0.02212,-4.0,0.46
-0.0221,-4.0,0.46
-0.022080000000000002,-4.0,0.48
-0.02206,-4.0,0.48
-0.02204,-3.8000000000000003,0.48
-0.02202,-3.8000000000000003,0.46
-0.022000000000000002,-3.8000000000000003,0.44
-0.02198,-3.6,0.44
-0.02196,-3.6,0.46
-0.02194,-3.8000000000000003,0.44
-0.021920000000000002,-3.8000000000000003,0.44
-0.021900000000000003,-3.6,0.44
-0.02188,-3.6,0.44
-0.02186,-3.6,0.44
-0.021840000000000002,-3.6,0.4
-0.021820000000000003,-3.6,0.4
-0.0218,-3.6,0.4
-0.02178,-3.4000000000000004,0.4
-0.02176,-3.4000000000000004,0.4
-0.021740000000000002,-3.4000000000000004,0.4
-0.02172,-3.2,0.4
-0.0217,-3.4000000000000004,0.4
-0.02168,-3.4000000000000004,0.4
-0.021660000000000002,-3.4000000000000004,0.38
-0.02164,-3.2,0.38
-0.02162,-3.2,0.36
-0.0216,-3.0,0.36
-0.021580000000000002,-3.2,0.38
-0.021560000000000003,-3.0,0.36
-0.02154,-3.0,0.34
-0.02152,-3.0,0.36
-0.021500000000000002,-2.6,0.36
-0.021480000000000003,-2.8000000000000003,0.34
-0.02146,-2.8000000000000003,0.34
-0.02144,-2.8000000000000003,0.32
-0.02142,-2.6,0.32
-0.021400000000000002,-2.8000000000000003,0.32
-0.02138,-2.6,0.32
-0.02136,-2.6,0.32
-0.02134,-2.4000000000000004,0.3
-0.021320000000000002,-2.4000000000000004,0.3
-0.0213,-2.4000000000000004,0.3
-0.02128,-2.2,0.3
-0.02126,-2.4000000000000004,0.3
-0.021240000000000002,-2.2,0.3
-0.021220000000000003,-2.4000000000000004,0.28
-0.0212,-2.2,0.28
-0.02118,-1.8,0.28
-0.02116,-2.2,0.26
-0.021140000000000003,-1.8,0.28
-0.02112,-1.8,0.26
-0.0211,-1.8,0.26
-0.02108,-1.8,0.26
-0.021060000000000002,-1.8,0.24
-0.021040000000000003,-1.6,0.22
-0.02102,-1.6,0.24
-0.021,-1.6,0.22
-0.020980000000000002,-1.4000000000000001,0.22
-0.02096,-1.6,0.22
-0.02094,-1.4000000000000001,0.2
-0.02092,-1.4000000000000001,0.2
-0.020900000000000002,-1.4000000000000001,0.2
-0.020880000000000003,-1.2000000000000002,0.2
-0.02086,-1.2000000000000002,0.18
-0.02084,-1.2000000000000002,0.18
-0.02082,-1.2000000000000002,0.16
-0.0208,-1.0,0.16
-0.02078,-1.0,0.14
-0.02076,-0.8,0.16
-0.02074,-1.0,0.14
-0.020720000000000002,-0.8,0.14
-0.020700000000000003,-0.8,0.14
-0.02068,-0.6000000000000001,0.12
-0.02066,-0.6000000000000001,0.12
-0.020640000000000002,-0.4,0.12
-0.02062,-0.4,0.12
-0.0206,-0.4,0.1
-0.02058,-0.2,0.1
-0.020560000000000002,-0.2,0.1
-0.020540000000000003,0.0,0.08
-0.02052,-0.2,0.1
-0.0205,0.0,0.08
-0.02048,0.2,0.06
-0.02046,0.2,0.06
-0.02044,0.2,0.06
-0.02042,0.4,0.06
-0.0204,0.2,0.04
-0.020380000000000002,0.4,0.02
-0.020360000000000003,0.6000000000000001,0.02
-0.02034,0.6000000000000001,0.02
-0.02032,0.6000000000000001,0.02
-0.020300000000000002,0.6000000000000001,0.02
-0.02028,0.8,0.0
-0.02026,0.8,0.0
-0.02024,0.8,-0.02
-0.020220000000000002,0.8,-0.02
-0.020200000000000003,1.0,-0.02
-0.02018,1.0,-0.02
-0.02016,1.2000000000000002,-0.02
-0.02014,1.2000000000000002,-0.02
-0.02012,1.2000000000000002,-0.04
-0.0201,1.2000000000000002,-0.06
-0.02008,1.4000000000000001,-0.06
-0.02006,1.6,-0.06
-0.020040000000000002,1.6,-0.06
-0.020020000000000003,1.6,-0.08
-0.02,1.6,-0.08
-0.01998,1.6,-0.1
-0.019960000000000002,1.8,-0.1
-0.01994,2.0,-0.1
-0.01992,1.8,-0.12
-0.0199,1.8,-0.12
-0.019880000000000002,2.0,-0.12
-0.019860000000000003,2.0,-0.12
-0.01984,2.2,-0.14
-0.01982,2.4000000000000004,-0.14
-0.0198,2.2,-0.12
-0.01978,2.2,-0.14
-0.01976,2.2,-0.16
-0.01974,2.2,-0.16
-0.01972,2.4000000000000004,-0.16
