t,V_out,V_in
-0.0125,-4.4,0.52
-0.012490000000000001,-4.6000000000000005,0.52
-0.012480000000000002,-4.6000000000000005,0.5
-0.01247,-4.6000000000000005,0.52
-0.01246,-4.4,0.52
-0.012450000000000001,-4.6000000000000005,0.52
-0.012440000000000001,-4.6000000000000005,0.5
-0.01243,-4.4,0.52
-0.01242,-4.4,0.5
-0.012410000000000001,-4.2,0.52
-0.012400000000000001,-4.4,0.5
-0.01239,-4.4,0.5
-0.01238,-4.4,0.5
-0.01237,-4.4,0.52
-0.012360000000000001,-4.4,0.5
-0.01235,-4.4,0.5
-0.01234,-4.6000000000000005,0.5
-0.01233,-4.4,0.5
-0.012320000000000001,-4.4,0.5
-0.012310000000000001,-4.2,0.5
-0.0123,-4.4,0.5
-0.01229,-4.2,0.5
-0.012280000000000001,-4.4,0.5
-0.012270000000000001,-4.2,0.48
-0.01226,-4.4,0.5
-0.01225,-4.2,0.5
-0.012240000000000001,-4.0,0.5
-0.012230000000000001,-4.2,0.48
-0.01222,-4.2,0.48
-0.01221,-4.0,0.48
-0.0122,-4.0,0.48
-0.012190000000000001,-4.0,0.48
-0.01218,-4.0,0.48
-0.01217,-4.0,0.46
-0.01216,-3.8000000000000003,0.46
-0.012150000000000001,-4.0,0.46
-0.012140000000000001,-4.0,0.44
-0.01213,-3.6,0.44
-0.01212,-3.8000000000000003,0.42
-0.012110000000000001,-3.8000000000000003,0.44
-0.012100000000000001,-3.6,0.44
-0.01209,-3.6,0.44
-0.01208,-3.6,0.42
-0.01207,-3.6,0.4
-0.012060000000000001,-3.4000000000000004,0.4
-0.01205,-3.4000000000000004,0.4
-0.01204,-3.6,0.4
-0.01203,-3.2,0.4
-0.012020000000000001,-3.2,0.4
-0.01201,-3.2,0.36
-0.012,-3.2,0.38
-0.01199,-3.0,0.36
-0.011980000000000001,-3.0,0.36
-0.011970000000000001,-3.0,0.38
-0.01196,-3.0,0.34
-0.01195,-2.8000000000000003,0.34
-0.011940000000000001,-2.6,0.34
-0.011930000000000001,-2.8000000000000003,0.34
-0.01192,-2.8000000000000003,0.34
-0.01191,-2.4000000000000004,0.32
-0.0119,-2.6,0.32
-0.011890000000000001,-2.4000000000000004,0.32
-0.01188,-2.4000000000000004,0.3
-0.01187,-2.2,0.3
-0.01186,-2.2,0.28
-0.011850000000000001,-2.2,0.28
-0.01184,-2.2,0.28
-0.01183,-2.0,0.28
-0.01182,-2.0,0.26
-0.011810000000000001,-1.8,0.24
-0.011800000000000001,-1.8,0.24
-0.01179,-1.8,0.22
-0.01178,-1.6,0.24
-0.011770000000000001,-1.6,0.22
-0.011760000000000001,-1.6,0.22
-0.01175,-1.6,0.22
-0.01174,-1.4000000000000001,0.22
-0.01173,-1.2000000000000002,0.2
-0.011720000000000001,-1.2000000000000002,0.2
-0.01171,-1.0,0.18
-0.0117,-1.2000000000000002,0.2
