t,V_out,V_in
-0.002384,-2.6,0.32
-0.002382,-2.6,0.32
-0.00238,-2.6,0.32
-0.002378,-2.6,0.32
-0.002376,-2.6,0.34
-0.0023740000000000002,-2.6,0.34
-0.002372,-2.4000000000000004,0.34
-0.00237,-2.2,0.32
-0.002368,-2.4000000000000004,0.3
-0.002366,-2.4000000000000004,0.3
-0.002364,-2.4000000000000004,0.32
-0.002362,-2.2,0.3
-0.00236,-2.4000000000000004,0.3
-0.002358,-2.2,0.3
-0.002356,-2.2,0.28
-0.002354,-2.2,0.28
-0.002352,-2.2,0.28
-0.00235,-2.2,0.28
-0.0023480000000000003,-2.0,0.28
-0.002346,-2.0,0.26
-0.002344,-2.0,0.28
-0.002342,-2.0,0.26
-0.00234,-1.8,0.26
-0.0023380000000000002,-1.8,0.26
-0.002336,-1.8,0.26
-0.002334,-1.8,0.26
-0.002332,-1.8,0.24
-0.00233,-1.8,0.24
-0.002328,-1.6,0.24
-0.002326,-1.6,0.26
-0.002324,-1.8,0.22
-0.0023220000000000003,-1.6,0.22
-0.00232,-1.6,0.24
-0.002318,-1.4000000000000001,0.22
-0.002316,-1.6,0.22
-0.002314,-1.2000000000000002,0.22
-0.0023120000000000003,-1.4000000000000001,0.2
-0.00231,-1.2000000000000002,0.2
-0.002308,-1.4000000000000001,0.2
-0.002306,-1.4000000000000001,0.2
-0.002304,-1.2000000000000002,0.18
-0.0023020000000000002,-1.2000000000000002,0.18
-0.0023,-1.2000000000000002,0.18
-0.002298,-1.2000000000000002,0.18
-0.002296,-1.0,0.18
-0.002294,-1.0,0.18
-0.002292,-1.0,0.16
-0.00229,-0.8,0.16
-0.002288,-0.8,0.14
-0.002286,-0.8,0.16
-0.002284,-0.8,0.16
-0.002282,-0.6000000000000001,0.14
-0.00228,-0.8,0.12
-0.002278,-0.6000000000000001,0.14
-0.0022760000000000002,-0.6000000000000001,0.12
-0.002274,-0.6000000000000001,0.12
-0.002272,-0.6000000000000001,0.12
-0.00227,-0.6000000000000001,0.12
-0.002268,-0.6000000000000001,0.12
-0.0022660000000000002,-0.4,0.1
-0.002264,-0.4,0.1
-0.002262,-0.2,0.08
-0.00226,-0.4,0.1
-0.002258,-0.2,0.08
-0.002256,-0.2,0.1
-0.002254,-0.2,0.08
-0.002252,0.0,0.08
-0.0022500000000000003,0.0,0.08
-0.002248,0.2,0.08
-0.002246,0.0,0.08
-0.002244,0.2,0.06
-0.002242,0.2,0.04
-0.0022400000000000002,0.2,0.06
-0.002238,0.2,0.06
-0.002236,0.4,0.04
-0.002234,0.4,0.04
-0.002232,0.4,0.04
-0.00223,0.4,0.04
-0.002228,0.6000000000000001,0.02
-0.002226,0.6000000000000001,0.02
-0.0022240000000000003,0.6000000000000001,0.02
-0.002222,0.6000000000000001,0.02
-0.00222,0.6000000000000001,0.0
-0.002218,0.8,0.0
-0.002216,0.8,0.0
-0.002214,0.8,0.0
-0.002212,0.8,-0.02
-0.00221,1.0,0.0
-0.002208,1.0,-0.02
-0.002206,1.0,-0.02
-0.0022040000000000002,1.0,-0.02
-0.002202,1.0,-0.04
-0.0022,1.0,-0.04
-0.0021980000000000003,1.2000000000000002,-0.04
-0.002196,1.2000000000000002,-0.04
-0.002194,1.2000000000000002,-0.04
-0.002192,1.4000000000000001,-0.04
-0.00219,1.4000000000000001,-0.04
-0.002188,1.4000000000000001,-0.04
-0.002186,1.4000000000000001,-0.06
-0.002184,1.4000000000000001,-0.08
-0.002182,1.4000000000000001,-0.08
-0.00218,1.6,-0.1
-0.0021780000000000002,1.6,-0.08
-0.002176,1.6,-0.1
-0.002174,1.6,-0.1
-0.002172,1.8,-0.1
-0.00217,1.8,-0.08
-0.0021680000000000002,2.0,-0.1
-0.002166,2.0,-0.1
-0.002164,2.0,-0.1
-0.002162,2.0,-0.12
-0.00216,2.0,-0.12
-0.002158,2.2,-0.12
-0.002156,2.0,-0.12
-0.002154,2.0,-0.12
-0.0021520000000000003,2.2,-0.12
-0.00215,2.2,-0.14
-0.002148,2.2,-0.14
-0.002146,2.4000000000000004,-0.14
-0.002144,2.4000000000000004,-0.14
-0.0021420000000000002,2.2,-0.16
-0.00214,2.4000000000000004,-0.16
-0.002138,2.4000000000000004,-0.16
-0.002136,2.4000000000000004,-0.16
-0.002134,2.6,-0.18
-0.002132,2.6,-0.16
-0.00213,2.6,-0.18
-0.002128,2.6,-0.16
-0.0021260000000000003,2.6,-0.18
-0.002124,2.6,-0.18
-0.002122,2.6,-0.18
-0.00212,2.8000000000000003,-0.2
-0.002118,2.8000000000000003,-0.2
-0.002116,2.8000000000000003,-0.2
-0.002114,2.8000000000000003,-0.22
-0.002112,3.0,-0.2
-0.00211,3.0,-0.22
-0.002108,3.0,-0.22
-0.0021060000000000002,3.2,-0.24
-0.002104,3.0,-0.22
-0.002102,3.2,-0.22
-0.0021000000000000003,3.2,-0.22
-0.002098,3.2,-0.24
-0.002096,3.2,-0.24
-0.002094,3.4000000000000004,-0.24
-0.002092,3.2,-0.24
-0.00209,3.2,-0.26
-0.002088,3.4000000000000004,-0.26
-0.002086,3.4000000000000004,-0.26
-0.002084,3.4000000000000004,-0.26
-0.002082,3.6,-0.26
-0.0020800000000000003,3.6,-0.26
-0.002078,3.6,-0.28
-0.002076,3.6,-0.28
-0.002074,3.6,-0.28
-0.002072,3.6,-0.28
-0.0020700000000000002,3.8000000000000003,-0.28
-0.002068,3.8000000000000003,-0.28
-0.002066,3.8000000000000003,-0.28
-0.002064,4.0,-0.3
-0.002062,3.8000000000000003,-0.3
-0.00206,3.8000000000000003,-0.3
-0.002058,3.8000000000000003,-0.3
-0.002056,3.8000000000000003,-0.3
-0.0020540000000000003,4.0,-0.32
-0.002052,4.0,-0.32
-0.00205,4.0,-0.34
-0.002048,4.0,-0.34
-0.002046,4.0,-0.32
-0.0020440000000000002,4.2,-0.34
-0.002042,4.2,-0.34
-0.00204,4.2,-0.34
-0.002038,4.2,-0.36
-0.002036,4.2,-0.34
-0.0020340000000000002,4.2,-0.36
-0.002032,4.2,-0.36
-0.00203,4.4,-0.36
-0.0020280000000000003,4.4,-0.36
-0.002026,4.4,-0.36
-0.002024,4.4,-0.36
-0.002022,4.2,-0.36
-0.00202,4.4,-0.38
-0.0020180000000000003,4.6000000000000005,-0.38
-0.002016,4.6000000000000005,-0.38
-0.002014,4.4,-0.38
-0.002012,4.6000000000000005,-0.38
-0.00201,4.4,-0.38
-0.0020080000000000002,4.6000000000000005,-0.38
-0.002006,4.6000000000000005,-0.4
-0.002004,4.6000000000000005,-0.4
-0.0020020000000000003,4.6000000000000005,-0.38
-0.002,4.6000000000000005,-0.38
-0.001998,4.6000000000000005,-0.4
-0.001996,4.800000000000001,-0.4
-0.001994,4.6000000000000005,-0.4
-0.001992,4.800000000000001,-0.4
-0.00199,4.6000000000000005,-0.42
-0.001988,4.800000000000001,-0.42
-0.001986,4.800000000000001,-0.42
-0.001984,5.0,-0.42
-0.0019820000000000003,4.800000000000001,-0.42
-0.00198,4.800000000000001,-0.42
-0.001978,4.800000000000001,-0.42
-0.0019760000000000003,5.0,-0.42
-0.001974,5.0,-0.42
-0.0019720000000000002,5.0,-0.44
-0.00197,5.0,-0.42
-0.001968,5.2,-0.44
-0.001966,5.0,-0.44
-0.001964,5.2,-0.46
-0.001962,5.2,-0.44
-0.00196,5.0,-0.44
-0.001958,5.2,-0.44
-0.0019560000000000003,5.2,-0.44
-0.001954,5.0,-0.44
-0.0019520000000000002,5.0,-0.44
-0.0019500000000000001,5.2,-0.46
-0.001948,5.0,-0.44
-0.001946,5.2,-0.44
-0.001944,5.4,-0.44
-0.0019420000000000001,5.2,-0.44
-0.00194,5.2,-0.46
-0.001938,5.2,-0.46
-0.0019360000000000002,5.2,-0.46
-0.001934,5.2,-0.46
-0.0019320000000000001,5.4,-0.44
-0.00193,5.2,-0.44
-0.001928,5.4,-0.46
-0.0019260000000000002,5.4,-0.46
-0.001924,5.4,-0.46
-0.001922,5.4,-0.46
-0.00192,5.4,-0.46
-0.001918,5.4,-0.48
-0.0019160000000000002,5.4,-0.48
-0.0019140000000000001,5.4,-0.46
-0.001912,5.4,-0.48
-0.0019100000000000002,5.4,-0.46
-0.001908,5.4,-0.46
-0.0019060000000000001,5.4,-0.48
-0.001904,5.4,-0.46
-0.001902,5.4,-0.48
-0.0019000000000000002,5.6000000000000005,-0.48
-0.001898,5.4,-0.48
-0.0018960000000000001,5.4,-0.48
-0.001894,5.6000000000000005,-0.48
-0.001892,5.4,-0.5
-0.0018900000000000002,5.4,-0.48
-0.001888,5.6000000000000005,-0.48
-0.001886,5.6000000000000005,-0.48
-0.001884,5.4,-0.48
-0.001882,5.4,-0.48
-0.0018800000000000002,5.4,-0.48
-0.0018780000000000001,5.4,-0.48
-0.001876,5.6000000000000005,-0.48
-0.0018740000000000002,5.6000000000000005,-0.48
-0.001872,5.6000000000000005,-0.48
-0.0018700000000000001,5.6000000000000005,-0.48
-0.001868,5.6000000000000005,-0.48
-0.001866,5.4,-0.48
-0.0018640000000000002,5.4,-0.48
-0.001862,5.4,-0.48
-0.00186,5.6000000000000005,-0.48
-0.001858,5.6000000000000005,-0.48
-0.001856,5.4,-0.5
-0.0018540000000000002,5.6000000000000005,-0.5
-0.0018520000000000001,5.6000000000000005,-0.46
-0.00185,5.6000000000000005,-0.48
-0.001848,5.6000000000000005,-0.48
-0.001846,5.4,-0.48
-0.0018440000000000002,5.4,-0.48
-0.001842,5.4,-0.48
-0.00184,5.6000000000000005,-0.5
-0.0018380000000000002,5.6000000000000005,-0.48
-0.001836,5.4,-0.48
-0.0018340000000000001,5.6000000000000005,-0.48
-0.001832,5.6000000000000005,-0.46
-0.00183,5.4,-0.48
-0.0018280000000000002,5.6000000000000005,-0.48
-0.001826,5.4,-0.48
-0.001824,5.4,-0.48
-0.001822,5.4,-0.48
-0.00182,5.2,-0.46
-0.0018180000000000002,5.4,-0.48
-0.0018160000000000001,5.4,-0.46
-0.001814,5.4,-0.46
-0.0018120000000000002,5.4,-0.46
-0.00181,5.4,-0.46
-0.0018080000000000001,5.4,-0.46
-0.001806,5.4,-0.46
-0.001804,5.4,-0.46
-0.0018020000000000002,5.4,-0.48
-0.0018,5.4,-0.46
-0.0017980000000000001,5.4,-0.48
-0.001796,5.4,-0.46
-0.001794,5.2,-0.44
-0.0017920000000000002,5.2,-0.46
-0.00179,5.2,-0.46
-0.001788,5.2,-0.44
-0.001786,5.2,-0.44
-0.001784,5.4,-0.46
-0.0017820000000000002,5.2,-0.46
-0.0017800000000000001,5.2,-0.44
-0.001778,5.2,-0.44
-0.0017760000000000002,5.2,-0.44
-0.001774,5.0,-0.44
-0.0017720000000000001,5.2,-0.44
-0.00177,5.0,-0.46
-0.001768,5.0,-0.44
-0.0017660000000000002,5.2,-0.44
-0.001764,5.0,-0.44
-0.0017620000000000001,5.0,-0.44
-0.00176,5.0,-0.42
-0.001758,5.0,-0.42
-0.0017560000000000002,5.0,-0.44
-0.0017540000000000001,5.0,-0.42
-0.001752,5.0,-0.42
-0.00175,4.800000000000001,-0.42
-0.001748,5.0,-0.42
-0.0017460000000000002,4.800000000000001,-0.42
-0.001744,4.800000000000001,-0.42
-0.001742,4.800000000000001,-0.42
-0.0017400000000000002,4.800000000000001,-0.42
-0.001738,4.800000000000001,-0.42
-0.0017360000000000001,4.800000000000001,-0.42
-0.001734,4.800000000000001,-0.4
-0.001732,4.800000000000001,-0.4
-0.0017300000000000002,4.800000000000001,-0.4
-0.001728,4.6000000000000005,-0.4
-0.001726,4.800000000000001,-0.4
-0.001724,4.6000000000000005,-0.4
-0.001722,4.6000000000000005,-0.4
-0.0017200000000000002,4.6000000000000005,-0.38
-0.0017180000000000001,4.6000000000000005,-0.38
-0.001716,4.4,-0.38
-0.0017140000000000002,4.4,-0.38
-0.001712,4.4,-0.36
-0.0017100000000000001,4.4,-0.38
-0.001708,4.4,-0.38
-0.001706,4.4,-0.36
-0.0017040000000000002,4.4,-0.34
-0.001702,4.4,-0.36
-0.0017000000000000001,4.2,-0.36
-0.001698,4.2,-0.34
-0.001696,4.2,-0.36
-0.0016940000000000002,4.2,-0.36
-0.001692,4.2,-0.34
-0.00169,4.2,-0.34
-0.001688,4.2,-0.34
-0.001686,4.2,-0.34
-0.0016840000000000002,4.2,-0.34
-0.0016820000000000001,4.2,-0.34
-0.00168,4.0,-0.32
-0.0016780000000000002,4.0,-0.32
-0.001676,4.2,-0.32
-0.0016740000000000001,4.0,-0.32
-0.001672,3.8000000000000003,-0.3
-0.00167,3.8000000000000003,-0.32
-0.0016680000000000002,3.8000000000000003,-0.32
-0.001666,3.8000000000000003,-0.3
-0.0016640000000000001,3.8000000000000003,-0.3
-0.001662,3.8000000000000003,-0.28
-0.00166,3.8000000000000003,-0.28
-0.0016580000000000002,3.8000000000000003,-0.28
-0.0016560000000000001,3.6,-0.28
-0.001654,3.6,-0.28
-0.001652,3.6,-0.28
-0.00165,3.6,-0.28
-0.0016480000000000002,3.6,-0.28
-0.0016460000000000001,3.4000000000000004,-0.28
-0.001644,3.6,-0.26
-0.0016420000000000002,3.4000000000000004,-0.26
-0.00164,3.4000000000000004,-0.24
-0.0016380000000000001,3.2,-0.26
-0.001636,3.2,-0.24
-0.001634,3.4000000000000004,-0.26
-0.0016320000000000002,3.2,-0.24
-0.00163,3.2,-0.24
-0.001628,3.2,-0.22
-0.001626,3.2,-0.22
-0.001624,3.0,-0.22
-0.0016220000000000002,3.0,-0.22
-0.0016200000000000001,3.0,-0.22
-0.001618,2.8000000000000003,-0.2
-0.0016160000000000002,3.0,-0.22
-0.001614,3.0,-0.22
-0.0016120000000000002,2.8000000000000003,-0.2
-0.00161,3.0,-0.18
-0.001608,2.8000000000000003,-0.2
-0.0016060000000000002,2.8000000000000003,-0.18
-0.001604,2.4000000000000004,-0.18
-0.0016020000000000001,2.6,-0.18
-0.0016,2.6,-0.18
-0.001598,2.6,-0.18
-0.0015960000000000002,2.6,-0.16
-0.001594,2.4000000000000004,-0.16
-0.001592,2.6,-0.16
-0.00159,2.4000000000000004,-0.16
-0.001588,2.4000000000000004,-0.16
-0.0015860000000000002,2.4000000000000004,-0.16
-0.0015840000000000001,2.4000000000000004,-0.14
-0.001582,2.2,-0.14
-0.0015800000000000002,2.2,-0.12
-0.001578,2.2,-0.14
-0.0015760000000000001,2.2,-0.12
-0.001574,2.0,-0.14
-0.001572,2.0,-0.12
-0.0015700000000000002,2.2,-0.12
-0.001568,2.0,-0.12
-0.0015660000000000001,2.0,-0.12
-0.001564,2.0,-0.08
-0.001562,2.0,-0.1
-0.0015600000000000002,1.8,-0.1
-0.0015580000000000001,1.8,-0.1
-0.001556,1.8,-0.1
-0.001554,1.8,-0.1
-0.001552,1.6,-0.08
-0.0015500000000000002,1.6,-0.1
-0.0015480000000000001,1.6,-0.08
-0.001546,1.6,-0.08
-0.0015440000000000002,1.4000000000000001,-0.08
-0.001542,1.4000000000000001,-0.08
-0.0015400000000000001,1.4000000000000001,-0.06
-0.001538,1.4000000000000001,-0.06
-0.001536,1.2000000000000002,-0.04
-0.0015340000000000002,1.4000000000000001,-0.04
-0.001532,1.2000000000000002,-0.02
-0.0015300000000000001,1.2000000000000002,-0.02
-0.001528,1.0,-0.02
-0.001526,1.0,-0.04
-0.0015240000000000002,1.0,-0.02
-0.0015220000000000001,1.2000000000000002,-0.02
-0.00152,0.8,-0.02
-0.001518,0.8,0.0
-0.0015160000000000002,0.8,0.0
-0.0015140000000000002,0.8,0.02
-0.001512,0.8,0.02
-0.00151,0.8,0.02
-0.001508,0.8,0.02
-0.0015060000000000002,0.6000000000000001,0.02
-0.0015040000000000001,0.6000000000000001,0.02
-0.001502,0.6000000000000001,0.04
-0.0015,0.6000000000000001,0.04
-0.0014980000000000002,0.4,0.04
-0.0014960000000000002,0.4,0.04
-0.001494,0.4,0.04
-0.001492,0.4,0.04
-0.00149,0.2,0.06
-0.0014880000000000002,0.2,0.06
-0.0014860000000000001,0.2,0.06
-0.001484,0.2,0.06
-0.001482,0.0,0.06
-0.0014800000000000002,0.2,0.08
-0.0014780000000000001,0.0,0.08
-0.001476,0.0,0.1
-0.001474,0.0,0.1
-0.001472,-0.2,0.08
-0.0014700000000000002,-0.2,0.08
-0.0014680000000000001,-0.2,0.1
-0.001466,-0.4,0.1
-0.001464,-0.4,0.1
-0.0014620000000000002,-0.4,0.1
-0.0014600000000000001,-0.4,0.1
-0.001458,-0.4,0.12
-0.001456,-0.6000000000000001,0.14
-0.001454,-0.6000000000000001,0.12
-0.0014520000000000002,-0.6000000000000001,0.14
-0.0014500000000000001,-0.6000000000000001,0.12
-0.001448,-0.8,0.14
-0.001446,-0.8,0.14
-0.0014440000000000002,-0.8,0.16
-0.0014420000000000001,-0.8,0.14
-0.00144,-1.0,0.14
-0.001438,-1.0,0.18
-0.001436,-1.2000000000000002,0.16
-0.0014340000000000002,-1.0,0.18
-0.0014320000000000001,-1.0,0.18
-0.00143,-1.0,0.18
-0.001428,-1.2000000000000002,0.2
-0.0014260000000000002,-1.2000000000000002,0.2
-0.0014240000000000001,-1.2000000000000002,0.2
-0.001422,-1.2000000000000002,0.2
-0.00142,-1.4000000000000001,0.2
-0.0014180000000000002,-1.2000000000000002,0.2
-0.0014160000000000002,-1.4000000000000001,0.22
-0.0014140000000000001,-1.4000000000000001,0.22
-0.001412,-1.4000000000000001,0.22
-0.00141,-1.6,0.22
-0.0014080000000000002,-1.6,0.24
-0.0014060000000000001,-1.4000000000000001,0.24
-0.001404,-1.6,0.24
-0.001402,-1.6,0.24
-0.0014000000000000002,-1.6,0.24
-0.0013980000000000002,-1.6,0.24
-0.001396,-1.8,0.26
-0.001394,-1.8,0.26
-0.001392,-2.0,0.26
-0.0013900000000000002,-1.8,0.26
-0.0013880000000000001,-2.0,0.26
-0.001386,-2.0,0.26
-0.001384,-2.0,0.28
-0.0013820000000000002,-2.0,0.28
-0.0013800000000000002,-2.2,0.28
-0.001378,-2.2,0.28
-0.001376,-2.0,0.28
-0.001374,-2.2,0.28
-0.0013720000000000002,-2.2,0.3
-0.0013700000000000001,-2.2,0.3
-0.001368,-2.2,0.3
-0.001366,-2.2,0.3
-0.0013640000000000002,-2.4000000000000004,0.3
-0.0013620000000000001,-2.2,0.3
-0.00136,-2.2,0.3
-0.001358,-2.4000000000000004,0.3
-0.001356,-2.6,0.3
-0.0013540000000000002,-2.6,0.32
-0.0013520000000000001,-2.4000000000000004,0.32
-0.00135,-2.4000000000000004,0.32
-0.001348,-2.6,0.34
-0.0013460000000000002,-2.6,0.34
-0.0013440000000000001,-2.6,0.34
-0.001342,-2.6,0.34
-0.00134,-2.8000000000000003,0.34
-0.001338,-2.6,0.36
-0.0013360000000000002,-2.8000000000000003,0.36
-0.0013340000000000001,-2.8000000000000003,0.36
-0.001332,-3.0,0.36
-0.00133,-3.0,0.36
-0.0013280000000000002,-2.8000000000000003,0.38
-0.0013260000000000001,-3.0,0.36
-0.001324,-2.8000000000000003,0.36
-0.001322,-3.0,0.36
-0.0013200000000000002,-3.0,0.36
-0.0013180000000000002,-3.2,0.38
-0.0013160000000000001,-3.2,0.38
-0.001314,-3.2,0.38
-0.001312,-3.2,0.38
-0.0013100000000000002,-3.2,0.38
-0.0013080000000000001,-3.2,0.4
-0.001306,-3.2,0.4
-0.001304,-3.4000000000000004,0.4
-0.0013020000000000002,-3.4000000000000004,0.4
-0.0013000000000000002,-3.4000000000000004,0.4
-0.0012980000000000001,-3.4000000000000004,0.4
-0.001296,-3.4000000000000004,0.4
-0.001294,-3.6,0.42
-0.0012920000000000002,-3.4000000000000004,0.42
-0.0012900000000000001,-3.6,0.42
-0.001288,-3.6,0.44
-0.001286,-3.6,0.44
-0.0012840000000000002,-3.6,0.44
-0.0012820000000000002,-3.6,0.44
-0.00128,-3.6,0.44
-0.001278,-3.6,0.44
-0.001276,-3.6,0.44
-0.0012740000000000002,-3.6,0.44
-0.0012720000000000001,-3.6,0.46
-0.00127,-3.8000000000000003,0.44
-0.001268,-3.6,0.46
-0.0012660000000000002,-3.8000000000000003,0.44
-0.0012640000000000001,-3.8000000000000003,0.46
-0.001262,-3.8000000000000003,0.46
-0.00126,-3.8000000000000003,0.46
-0.001258,-3.8000000000000003,0.46
-0.0012560000000000002,-3.8000000000000003,0.46
-0.0012540000000000001,-3.8000000000000003,0.46
-0.001252,-4.0,0.48
-0.00125,-4.0,0.46
-0.0012480000000000002,-4.0,0.48
-0.0012460000000000001,-4.0,0.48
-0.001244,-4.0,0.48
-0.001242,-4.0,0.48
-0.0012400000000000002,-4.0,0.48
-0.0012380000000000002,-4.0,0.48
-0.0012360000000000001,-4.0,0.48
-0.001234,-4.2,0.48
-0.001232,-4.0,0.48
-0.0012300000000000002,-4.2,0.48
-0.0012280000000000001,-4.2,0.48
-0.001226,-4.2,0.48
-0.001224,-4.2,0.48
-0.0012220000000000002,-4.2,0.48
-0.0012200000000000002,-4.2,0.5
-0.0012180000000000001,-4.2,0.5
-0.001216,-4.4,0.5
-0.001214,-4.2,0.5
-0.0012120000000000002,-4.2,0.5
-0.0012100000000000001,-4.4,0.48
-0.001208,-4.2,0.5
-0.001206,-4.2,0.5
-0.0012040000000000002,-4.2,0.5
-0.0012020000000000002,-4.2,0.5
-0.0012000000000000001,-4.2,0.5
-0.001198,-4.2,0.5
-0.001196,-4.4,0.52
-0.0011940000000000002,-4.4,0.5
-0.0011920000000000001,-4.2,0.5
-0.00119,-4.4,0.52
-0.001188,-4.2,0.5
-0.0011860000000000002,-4.4,0.5
-0.0011840000000000002,-4.4,0.52
-0.001182,-4.4,0.52
-0.00118,-4.4,0.5
-0.001178,-4.4,0.5
-0.0011760000000000002,-4.4,0.52
-0.0011740000000000001,-4.4,0.52
-0.001172,-4.4,0.52
-0.00117,-4.4,0.5
-0.0011680000000000002,-4.6000000000000005,0.5
-0.0011660000000000002,-4.6000000000000005,0.52
-0.001164,-4.4,0.48
-0.001162,-4.4,0.5
-0.00116,-4.4,0.52
-0.0011580000000000002,-4.4,0.52
-0.0011560000000000001,-4.4,0.52
-0.001154,-4.4,0.52
-0.001152,-4.4,0.5
-0.0011500000000000002,-4.4,0.52
-0.0011480000000000001,-4.6000000000000005,0.52
-0.001146,-4.4,0.52
-0.001144,-4.4,0.52
-0.0011420000000000002,-4.4,0.52
-0.0011400000000000002,-4.4,0.52
-0.0011380000000000001,-4.4,0.52
-0.001136,-4.4,0.52
-0.001134,-4.4,0.5
-0.0011320000000000002,-4.4,0.5
-0.0011300000000000001,-4.4,0.52
-0.001128,-4.4,0.52
-0.001126,-4.4,0.52
-0.0011240000000000002,-4.4,0.52
-0.0011220000000000002,-4.4,0.52
-0.0011200000000000001,-4.4,0.52
-0.001118,-4.4,0.5
-0.001116,-4.4,0.5
-0.0011140000000000002,-4.4,0.5
-0.0011120000000000001,-4.4,0.5
-0.00111,-4.4,0.5
-0.001108,-4.4,0.52
-0.0011060000000000002,-4.4,0.5
-0.0011040000000000002,-4.4,0.52
-0.0011020000000000001,-4.4,0.5
-0.0011,-4.4,0.52
-0.001098,-4.4,0.5
-0.0010960000000000002,-4.4,0.5
-0.0010940000000000001,-4.4,0.5
-0.001092,-4.4,0.5
-0.00109,-4.2,0.5
-0.0010880000000000002,-4.2,0.5
-0.0010860000000000002,-4.2,0.5
-0.0010840000000000001,-4.4,0.5
-0.001082,-4.2,0.5
-0.00108,-4.2,0.48
-0.0010780000000000002,-4.2,0.48
-0.0010760000000000001,-4.2,0.48
-0.001074,-4.0,0.48
-0.001072,-4.2,0.48
-0.0010700000000000002,-4.2,0.5
-0.0010680000000000002,-4.4,0.5
-0.001066,-4.4,0.48
-0.001064,-4.0,0.48
-0.001062,-4.2,0.5
-0.0010600000000000002,-4.2,0.48
-0.0010580000000000001,-4.2,0.48
-0.001056,-4.2,0.48
-0.001054,-4.2,0.48
-0.0010520000000000002,-4.0,0.48
-0.0010500000000000002,-4.2,0.48
-0.001048,-4.0,0.48
-0.001046,-4.0,0.48
-0.0010440000000000002,-4.0,0.48
-0.0010420000000000002,-3.8000000000000003,0.48
-0.0010400000000000001,-4.0,0.46
-0.001038,-4.0,0.48
-0.001036,-3.8000000000000003,0.48
-0.0010340000000000002,-3.8000000000000003,0.46
-0.0010320000000000001,-4.0,0.46
-0.00103,-3.8000000000000003,0.44
-0.001028,-3.8000000000000003,0.46
-0.0010260000000000002,-3.8000000000000003,0.46
-0.0010240000000000002,-3.8000000000000003,0.46
-0.0010220000000000001,-3.8000000000000003,0.46
-0.00102,-3.6,0.46
-0.001018,-3.6,0.44
-0.0010160000000000002,-3.6,0.44
-0.0010140000000000001,-3.6,0.44
-0.001012,-3.6,0.44
-0.00101,-3.6,0.44
-0.0010080000000000002,-3.6,0.46
-0.0010060000000000002,-3.4000000000000004,0.44
-0.0010040000000000001,-3.6,0.4
-0.001002,-3.6,0.42
-0.001,-3.4000000000000004,0.4
-0.0009980000000000002,-3.4000000000000004,0.4
-0.0009960000000000001,-3.4000000000000004,0.4
-0.000994,-3.4000000000000004,0.4
-0.000992,-3.4000000000000004,0.4
-0.0009900000000000002,-3.4000000000000004,0.4
-0.0009880000000000002,-3.4000000000000004,0.4
-0.0009860000000000001,-3.2,0.4
-0.000984,-3.2,0.4
-0.000982,-3.4000000000000004,0.4
-0.0009800000000000002,-3.2,0.38
-0.0009780000000000001,-3.0,0.38
-0.0009760000000000001,-3.0,0.38
-0.000974,-3.2,0.38
-0.0009720000000000002,-3.2,0.38
-0.0009700000000000002,-3.0,0.38
-0.0009680000000000001,-3.0,0.38
-0.0009660000000000001,-3.0,0.36
-0.000964,-3.0,0.36
-0.0009620000000000002,-3.0,0.36
