t,V_out,V_in
-1.25e-05,5.0,-0.46
-1.249e-05,5.2,-0.44
-1.248e-05,4.800000000000001,-0.46
-1.2470000000000001e-05,5.0,-0.44
-1.2460000000000001e-05,5.0,-0.42
-1.2450000000000001e-05,4.800000000000001,-0.46
-1.2440000000000001e-05,5.0,-0.46
-1.2430000000000001e-05,5.0,-0.44
-1.2420000000000001e-05,4.800000000000001,-0.42
-1.241e-05,5.0,-0.44
-1.24e-05,5.2,-0.42
-1.239e-05,5.0,-0.42
-1.238e-05,4.800000000000001,-0.42
-1.237e-05,4.800000000000001,-0.44
-1.236e-05,5.0,-0.4
-1.235e-05,4.800000000000001,-0.4
-1.234e-05,5.0,-0.42
-1.233e-05,5.0,-0.44
-1.232e-05,5.0,-0.42
-1.231e-05,5.0,-0.4
-1.23e-05,5.2,-0.4
-1.2290000000000001e-05,4.800000000000001,-0.38
-1.2280000000000001e-05,4.800000000000001,-0.4
-1.2270000000000001e-05,5.0,-0.4
-1.2260000000000001e-05,5.0,-0.38
-1.2250000000000001e-05,5.0,-0.38
-1.2240000000000001e-05,4.800000000000001,-0.38
-1.223e-05,4.800000000000001,-0.4
-1.222e-05,5.0,-0.38
-1.221e-05,4.800000000000001,-0.36
-1.22e-05,4.800000000000001,-0.38
-1.219e-05,5.0,-0.36
-1.218e-05,4.800000000000001,-0.38
-1.217e-05,4.800000000000001,-0.38
-1.216e-05,4.800000000000001,-0.38
-1.215e-05,4.800000000000001,-0.36
-1.214e-05,4.800000000000001,-0.36
-1.213e-05,4.6000000000000005,-0.36
-1.2120000000000001e-05,4.6000000000000005,-0.36
-1.2110000000000001e-05,4.800000000000001,-0.36
-1.2100000000000001e-05,4.800000000000001,-0.34
-1.2090000000000001e-05,4.800000000000001,-0.34
-1.2080000000000001e-05,4.800000000000001,-0.34
-1.2070000000000001e-05,4.800000000000001,-0.32
-1.206e-05,4.800000000000001,-0.32
-1.205e-05,4.6000000000000005,-0.38
-1.204e-05,4.800000000000001,-0.32
-1.203e-05,4.4,-0.32
-1.202e-05,4.800000000000001,-0.3
-1.201e-05,4.6000000000000005,-0.32
-1.2e-05,4.4,-0.3
-1.199e-05,4.6000000000000005,-0.3
-1.198e-05,4.4,-0.32
-1.197e-05,4.2,-0.3
-1.196e-05,4.4,-0.3
-1.195e-05,4.6000000000000005,-0.28
-1.1940000000000001e-05,4.4,-0.3
-1.1930000000000001e-05,4.4,-0.26
-1.1920000000000001e-05,4.4,-0.3
-1.1910000000000001e-05,4.4,-0.26
-1.1900000000000001e-05,4.4,-0.26
-1.1890000000000001e-05,4.4,-0.28
-1.1880000000000001e-05,4.4,-0.26
-1.187e-05,4.4,-0.24
-1.186e-05,4.4,-0.28
-1.185e-05,4.4,-0.26
-1.184e-05,4.800000000000001,-0.26
-1.183e-05,4.2,-0.24
-1.182e-05,4.6000000000000005,-0.24
-1.181e-05,4.4,-0.22
-1.18e-05,4.2,-0.24
-1.179e-05,4.4,-0.22
-1.178e-05,4.4,-0.24
-1.177e-05,4.2,-0.24
-1.1760000000000001e-05,4.0,-0.22
-1.1750000000000001e-05,4.2,-0.22
-1.1740000000000001e-05,4.2,-0.22
-1.1730000000000001e-05,4.2,-0.2
-1.1720000000000001e-05,4.0,-0.18
-1.1710000000000001e-05,3.8000000000000003,-0.2
-1.17e-05,4.0,-0.18
-1.169e-05,4.0,-0.18
-1.168e-05,4.0,-0.18
-1.167e-05,3.8000000000000003,-0.18
-1.166e-05,3.8000000000000003,-0.2
-1.165e-05,4.0,-0.16
-1.164e-05,3.8000000000000003,-0.16
-1.163e-05,3.8000000000000003,-0.16
-1.162e-05,3.8000000000000003,-0.16
-1.161e-05,3.8000000000000003,-0.2
-1.16e-05,3.8000000000000003,-0.16
-1.159e-05,3.8000000000000003,-0.18
-1.1580000000000001e-05,3.8000000000000003,-0.14
-1.1570000000000001e-05,3.6,-0.14
-1.1560000000000001e-05,3.8000000000000003,-0.14
-1.1550000000000001e-05,3.6,-0.14
-1.1540000000000001e-05,3.6,-0.14
-1.153e-05,3.4000000000000004,-0.14
-1.1520000000000002e-05,3.4000000000000004,-0.12
-1.151e-05,3.8000000000000003,-0.12
-1.15e-05,3.6,-0.1
-1.149e-05,3.4000000000000004,-0.12
-1.148e-05,3.4000000000000004,-0.12
-1.147e-05,3.2,-0.1
-1.146e-05,3.2,-0.08
-1.145e-05,3.4000000000000004,-0.1
-1.144e-05,3.4000000000000004,-0.1
-1.143e-05,3.4000000000000004,-0.08
-1.142e-05,3.2,-0.08
-1.1410000000000001e-05,3.2,-0.06
-1.1400000000000001e-05,3.2,-0.06
-1.1390000000000001e-05,3.0,-0.08
-1.1380000000000001e-05,3.0,-0.04
-1.1370000000000001e-05,3.0,-0.04
-1.136e-05,3.0,-0.08
-1.1350000000000001e-05,3.0,-0.06
-1.134e-05,2.8000000000000003,-0.04
-1.133e-05,3.0,-0.04
-1.132e-05,2.8000000000000003,-0.04
-1.131e-05,2.8000000000000003,0.0
-1.13e-05,2.6,-0.02
-1.129e-05,2.6,-0.04
-1.128e-05,2.6,-0.02
-1.127e-05,3.0,0.0
-1.126e-05,2.6,-0.02
-1.125e-05,2.4000000000000004,-0.02
-1.124e-05,2.6,0.0
-1.1230000000000001e-05,2.8000000000000003,-0.02
-1.1220000000000001e-05,2.4000000000000004,0.02
-1.1210000000000001e-05,2.4000000000000004,0.02
-1.1200000000000001e-05,2.6,0.02
-1.1190000000000001e-05,2.4000000000000004,0.02
-1.1180000000000001e-05,2.4000000000000004,0.02
-1.117e-05,2.4000000000000004,0.02
-1.116e-05,2.2,0.04
-1.115e-05,2.2,0.04
-1.114e-05,2.0,0.04
-1.113e-05,2.4000000000000004,0.06
-1.112e-05,2.0,0.06
-1.111e-05,2.0,0.06
-1.11e-05,2.0,0.08
-1.109e-05,1.8,0.06
-1.108e-05,2.0,0.06
-1.107e-05,2.2,0.08
-1.106e-05,1.8,0.1
-1.1050000000000001e-05,1.6,0.08
-1.1040000000000001e-05,1.8,0.1
-1.1030000000000001e-05,1.8,0.1
-1.1020000000000001e-05,1.8,0.08
-1.1010000000000001e-05,1.6,0.12
-1.1e-05,1.8,0.14
-1.0990000000000002e-05,1.4000000000000001,0.12
-1.098e-05,1.8,0.14
-1.097e-05,1.6,0.1
-1.096e-05,1.8,0.12
-1.095e-05,1.2000000000000002,0.14
-1.094e-05,1.6,0.14
-1.093e-05,1.4000000000000001,0.14
-1.092e-05,1.4000000000000001,0.16
-1.091e-05,1.2000000000000002,0.16
-1.09e-05,1.4000000000000001,0.16
-1.089e-05,1.2000000000000002,0.14
-1.0880000000000001e-05,1.4000000000000001,0.18
-1.0870000000000001e-05,1.0,0.18
-1.0860000000000001e-05,1.2000000000000002,0.18
-1.0850000000000001e-05,1.0,0.18
-1.0840000000000001e-05,1.0,0.18
-1.083e-05,1.2000000000000002,0.18
-1.0820000000000001e-05,1.0,0.2
-1.081e-05,0.8,0.18
-1.08e-05,0.8,0.2
-1.079e-05,0.8,0.2
-1.078e-05,0.8,0.2
-1.077e-05,0.8,0.22
