1.000000000000000000e+07
3.044898519277806415e+00
5.793415493804859651e+00
3.208380520098124578e+00
6.026405203222275020e+00
3.037021315611099226e-02
3.248890728233043035e+00
1.002138901728244491e-02
2.939105239172185691e+00
2.491888810828868372e-02
5.136981711939370143e-02
6.089557888968165855e+00
1.278133607671918526e-01
6.266430540164520835e+00
2.878623037871818724e+00
6.146646263259107457e+00
9.311707938707058929e-02
3.195449409469738100e+00
3.104684484318255500e+00
3.079218395978031708e+00
2.677717452737205406e+00
3.194666134645622435e+00
6.143071653521175790e+00
6.249958165354698281e+00
2.310879037356272647e-01
3.016810329968578230e+00
3.047967617364889747e+00
6.194056674451331901e+00
3.191654794058429445e+00
3.664978905048748459e+00
4.551631102226849634e-02
6.248710434427771077e+00
3.055579745365506028e+00
3.159999062503118239e+00
8.907853839483692582e-02
6.216112901865130880e+00
5.124010487685815463e+00
6.166202200029012204e+00
3.157901626289188357e+00
6.226927052720569122e+00
6.164940876876158882e+00
3.694788272352411695e-02
2.766221541533852246e+00
1.092056611830756196e-01
2.803979928239023423e+00
6.201087128156359540e+00
1.249950371530417215e-01
3.138009007007610762e+00
7.424005916883658074e-02
3.290525336095349473e+00
3.785134436588300844e+00
2.224500820904609100e-01
3.025957889040974180e+00
6.146561247804875450e+00
3.209036386575235156e+00
6.252409053206747558e+00
6.128715646556727847e+00
5.630660114528041049e-02
6.272038758818091253e+00
2.928617918351861249e-01
5.989709316485097190e+00
3.163028934442273510e+00
6.271299228277612769e+00
2.708192797042755728e+00
5.992149205332175654e+00
1.059795956079909729e-01
6.234858263465852701e+00
2.876518435632640092e+00
3.139989150819786801e+00
3.149018300042392582e+00
6.094059675881432270e+00
2.812452740847689370e+00
2.902970980367847176e+00
3.161575854549575126e+00
6.064576177136963508e+00
6.086031799131681908e+00
6.171809505796893802e+00
3.353333744499025215e+00
3.131858817187790578e+00
6.244768810212370624e+00
2.486099611084782168e-01
3.186068767279003566e+00
3.300668613695656006e+00
3.070807566034275737e+00
6.560366374101391784e-01
3.829175417556029970e-02
2.028138781017290171e-01
3.173782899042812744e+00
5.615806912180687505e-02
1.611888794523181900e-01
5.522793816788862387e-02
1.504384240626563951e-01
7.649317977533343083e-02
9.054682526770108097e-02
3.630920563032297821e+00
3.261017715170829945e+00
6.234048029929525114e+00
3.219912910230078751e+00
3.224672141945148951e+00
6.245220032170877289e+00
3.243657930641994369e+00
5.494875216365414872e+00
3.178216452420059568e+00
2.947536251361491111e+00
3.632189669046731240e+00
3.184465234658681254e+00
6.145699356150799986e+00
3.176329806346537055e+00
2.639952987370719484e-02
2.405030439151119026e-01
3.171101758217780286e+00
2.977111251170875050e+00
4.115302155789720473e+00
