t,V_out,V_R
-0.05,5.6000000000000005,0.6000000000000001
-0.049960000000000004,5.6000000000000005,0.6000000000000001
-0.049920000000000006,5.6000000000000005,0.4
-0.04988,5.6000000000000005,0.4
-0.04984,5.6000000000000005,0.4
-0.049800000000000004,5.6000000000000005,0.4
-0.049760000000000006,5.6000000000000005,0.2
-0.04972,5.6000000000000005,0.2
-0.04968,5.6000000000000005,0.2
-0.049640000000000004,5.6000000000000005,0.2
-0.049600000000000005,5.6000000000000005,0.2
-0.04956,5.6000000000000005,0.2
-0.04952,5.6000000000000005,0.0
-0.04948,5.6000000000000005,0.0
-0.049440000000000005,5.6000000000000005,0.0
-0.0494,5.6000000000000005,0.0
-0.04936,5.6000000000000005,-0.2
-0.04932,5.6000000000000005,-0.2
-0.049280000000000004,5.6000000000000005,-0.2
-0.049240000000000006,5.6000000000000005,-0.2
-0.0492,5.6000000000000005,-0.4
-0.04916,5.6000000000000005,-0.4
-0.049120000000000004,5.6000000000000005,-0.4
-0.049080000000000006,5.6000000000000005,-0.4
-0.04904,5.6000000000000005,-0.6000000000000001
-0.049,5.6000000000000005,-0.6000000000000001
-0.048960000000000004,5.6000000000000005,-0.6000000000000001
-0.048920000000000005,5.6000000000000005,-0.6000000000000001
-0.04888,5.6000000000000005,-0.8
-0.04884,5.6000000000000005,-0.8
-0.0488,5.6000000000000005,-0.8
-0.048760000000000005,5.6000000000000005,-0.8
-0.04872,5.6000000000000005,-1.0
-0.04868,5.6000000000000005,-1.0
-0.04864,5.6000000000000005,-1.0
-0.048600000000000004,5.6000000000000005,-1.0
-0.048560000000000006,5.6000000000000005,-1.0
-0.04852,5.6000000000000005,-1.2000000000000002
-0.04848,5.6000000000000005,-1.2000000000000002
-0.048440000000000004,5.6000000000000005,-1.2000000000000002
-0.048400000000000006,5.6000000000000005,-1.2000000000000002
-0.04836,5.6000000000000005,-1.2000000000000002
-0.04832,5.6000000000000005,-1.4000000000000001
-0.04828,5.6000000000000005,-1.4000000000000001
