,t,V1,V2,V3
45,69.85011839866638,-7.8208e-05,-0.000223624,0.39141371
46,71.37167716026306,-7.8156e-05,-0.000224011,0.39144277
47,72.89106130599976,-7.7831e-05,-0.000224597,0.39147777
48,74.40631294250488,-7.7768e-05,-0.000225016,0.3915134
49,75.92205619812012,-7.8292e-05,-0.000225665,0.39154621
50,77.44410967826843,-7.8072e-05,-0.000225739,0.39157725
51,78.96267795562744,-7.8449e-05,-0.000226649,0.39160663
52,80.47950792312622,-7.804e-05,-0.00022711,0.39163819
53,81.99571132659912,-7.8355e-05,-0.00022755,0.39166684
54,83.51481127738953,-7.8344e-05,-0.000228304,0.39169934
55,85.03566002845764,-7.8753e-05,-0.00022844,0.39172934
56,86.55206108093262,-7.8271e-05,-0.000229047,0.39176142
57,88.07331538200378,-7.7904e-05,-0.000229518,0.39178757
58,89.58449411392212,-7.8512e-05,-0.000229822,0.39181538
59,91.10482096672058,-7.8082e-05,-0.000230167,0.39184423
60,92.62232995033264,-7.8218e-05,-0.000230754,0.39186923
61,94.14499926567078,-7.8124e-05,-0.00023111,0.39189736
62,95.66546964645386,-7.8197e-05,-0.000231842,0.39192215
63,97.18435859680176,-7.8292e-05,-0.000232219,0.39194694
64,98.69793701171875,-7.8376e-05,-0.000232439,0.39197288
65,100.2155396938324,-7.8376e-05,-0.000232994,0.39199726
66,101.73114824295044,-7.8218e-05,-0.000233277,0.39202351
67,103.2509229183197,-7.8711e-05,-0.000233748,0.39205038
68,104.77611899375916,-7.8093e-05,-0.00023402,0.39207174
69,106.28978562355042,-7.8292e-05,-0.00023468,0.39209642
70,107.81500267982483,-7.8313e-05,-0.000235067,0.39212184
71,109.33322191238403,-7.89e-05,-0.000235371,0.3921459
72,110.84652304649353,-7.8218e-05,-0.000235758,0.39217017
73,112.36638236045837,-7.8229e-05,-0.000236177,0.39218955
74,113.88774108886719,-7.8543e-05,-0.0002367,0.3922134
75,115.40419363975525,-7.8459e-05,-0.000236878,0.3922358
76,116.9247739315033,-7.8197e-05,-0.000237601,0.39225965
77,118.43611073493958,-7.8376e-05,-0.000237873,0.39228278
78,119.95794653892517,-7.869e-05,-0.00023803,0.39230132
79,121.47388172149658,-7.8659e-05,-0.000238313,0.39232393
80,122.99770903587341,-7.8407e-05,-0.000238721,0.39234518
81,124.51087975502014,-7.8407e-05,-0.000239213,0.39236601
82,126.02921867370605,-7.891e-05,-0.000239789,0.39238757
83,127.55091691017151,-7.8281e-05,-0.000240093,0.3924082
84,129.06387782096863,-7.8575e-05,-0.000240501,0.39242788
85,130.59118843078613,-7.8763e-05,-0.000240836,0.39245091
86,132.10135173797607,-7.8753e-05,-0.000241192,0.39246809
87,133.62581062316895,-7.8459e-05,-0.000241642,0.39248747
88,135.1375334262848,-7.8732e-05,-0.000241736,0.39250799
89,136.65862274169922,-7.8858e-05,-0.000242375,0.39253007
90,138.17353630065918,-7.8564e-05,-0.000242595,0.39254861
91,139.6969575881958,-7.826e-05,-0.000242574,0.3925632
