t,V1
-0.000504,0.0024000000000000002
-0.0005036,0.002
-0.0005032,0.0004
-0.0005028,0.002
-0.0005024,0.0008
-0.000502,-0.0004
-0.0005016,0.0004
-0.0005012,0.0016
-0.0005008,0.002
-0.0005004,0.0036000000000000003
-0.0005,0.0024000000000000002
-0.0004996,0.0036000000000000003
-0.0004992,0.0036000000000000003
-0.0004988,0.0024000000000000002
-0.0004984,0.0044
-0.000498,0.0056
-0.0004976,0.0044
-0.0004972,0.0056
-0.0004968,0.0036000000000000003
-0.0004964,0.0028
-0.000496,0.0044
-0.0004956,0.0016
-0.0004952,0.0032
-0.0004948,0.0032
-0.0004944,0.002
-0.000494,0.002
-0.0004936,0.0024000000000000002
-0.0004932,0.0008
-0.0004928,0.0012000000000000001
-0.0004924,0.0024000000000000002
-0.000492,0.0004
-0.0004916,0.0012000000000000001
-0.0004912,0.0016
-0.0004908,0.002
-0.0004904,0.0028
-0.00049,0.0028
-0.0004896,0.0028
-0.0004892,0.0036000000000000003
-0.0004888,0.0024000000000000002
-0.0004883999999999999,0.0024000000000000002
-0.000488,0.004
-0.0004876,0.005200000000000001
-0.0004872,0.005200000000000001
-0.0004868,0.0044
-0.0004864,0.004
-0.000486,0.0024000000000000002
-0.0004856,0.0028
-0.0004852,0.0016
-0.0004848,0.004
-0.0004844,0.0044
-0.000484,0.0036000000000000003
-0.0004836,0.0024000000000000002
-0.0004832,0.0012000000000000001
-0.0004828,-0.0016
-0.0004824,0.002
-0.000482,0.0016
-0.0004816,0.0016
-0.0004812,0.0016
-0.0004808,0.0
-0.0004804,0.0012000000000000001
-0.00048,0.0012000000000000001
-0.0004796,0.0016
-0.0004792,0.0036000000000000003
-0.0004788,0.004
-0.00047840000000000003,0.0024000000000000002
-0.000478,0.004
-0.0004776,0.0028
-0.0004772,0.0032
-0.0004768,0.0048000000000000004
-0.0004764,0.0032
-0.000476,0.0036000000000000003
-0.0004756,0.004
-0.0004752,0.0036000000000000003
-0.0004748,0.0032
-0.0004744,0.004
-0.00047400000000000003,0.0036000000000000003
-0.0004736,0.0028
-0.0004732,0.002
-0.0004728,0.0016
-0.0004724,0.0012000000000000001
-0.000472,0.0012000000000000001
-0.00047159999999999997,0.0028
-0.0004712,0.0036000000000000003
-0.0004708,0.0024000000000000002
-0.0004704,0.0004
-0.00047,0.0004
-0.00046960000000000003,0.0
-0.0004692,0.0016
-0.0004688,0.0032
-0.0004684,0.0036000000000000003
-0.000468,0.0036000000000000003
-0.0004676,0.0036000000000000003
-0.00046719999999999997,0.0012000000000000001
-0.0004668,0.004
-0.0004664,0.0044
-0.000466,0.002
-0.0004656,0.005200000000000001
-0.0004652,0.0048000000000000004
-0.0004648,0.0032
-0.0004644,0.004
-0.000464,0.0028
-0.0004636,0.0016
-0.0004632,0.0024000000000000002
-0.0004628,0.0032
-0.0004624,0.0024000000000000002
-0.000462,0.0028
-0.0004616,0.0012000000000000001
-0.0004612,0.002
-0.0004608,0.002
-0.0004604,0.0
-0.00046,0.002
-0.0004596,0.002
-0.0004592,0.002
-0.0004588,0.0016
-0.0004584,0.0032
-0.000458,0.0032
-0.0004576,0.0036000000000000003
-0.0004572,0.0028
-0.0004568,0.0024000000000000002
-0.0004564,0.0044
-0.000456,0.0028
-0.0004556,0.0012000000000000001
-0.0004552,0.0048000000000000004
-0.0004548,0.0036000000000000003
-0.0004544,0.0036000000000000003
-0.000454,0.0032
-0.0004536,0.0016
-0.0004532,0.0016
-0.0004528,0.002
-0.0004524,0.0012000000000000001
