t,V_e,V_m
-0.00025,6.12,2.08
-0.0002498,6.16,2.12
-0.0002496,6.12,2.12
-0.0002494,6.12,2.08
-0.0002492,6.12,2.08
-0.000249,6.12,2.12
-0.00024880000000000003,6.16,2.16
-0.0002486,6.16,2.12
-0.0002484,6.16,2.16
-0.0002482,6.08,2.16
-0.000248,6.16,2.12
-0.0002478,6.16,2.12
-0.0002476,6.16,2.12
-0.0002474,6.16,2.2
-0.0002472,6.2,2.12
-0.000247,6.16,2.16
-0.0002468,6.16,2.2
-0.00024660000000000003,6.2,2.2
-0.0002464,6.16,2.2
-0.0002462,6.2,2.16
-0.000246,6.2,2.2
-0.0002458,6.2,2.2
-0.0002456,6.24,2.2
-0.0002454,6.24,2.2
-0.0002452,6.2,2.2
-0.000245,6.2,2.2
-0.0002448,6.2,2.2
-0.0002446,6.2,2.2
-0.00024440000000000003,6.28,2.2
-0.0002442,6.24,2.2
-0.000244,6.24,2.2
-0.00024380000000000002,6.28,2.24
-0.0002436,6.28,2.24
-0.0002434,6.24,2.2800000000000002
-0.0002432,6.28,2.24
-0.000243,6.28,2.2800000000000002
-0.0002428,6.28,2.2
-0.00024260000000000002,6.32,2.32
-0.0002424,6.28,2.2800000000000002
-0.0002422,6.32,2.2800000000000002
-0.000242,6.32,2.2800000000000002
-0.0002418,6.32,2.2800000000000002
-0.00024160000000000002,6.28,2.24
-0.0002414,6.28,2.2800000000000002
-0.0002412,6.32,2.2800000000000002
-0.000241,6.28,2.32
-0.0002408,6.36,2.2800000000000002
-0.0002406,6.36,2.2800000000000002
-0.00024040000000000002,6.32,2.2800000000000002
-0.0002402,6.36,2.32
-0.00024,6.36,2.32
-0.0002398,6.32,2.36
-0.0002396,6.36,2.2800000000000002
-0.00023940000000000002,6.36,2.32
-0.00023920000000000001,6.4,2.36
-0.000239,6.36,2.36
-0.0002388,6.4,2.32
-0.0002386,6.4,2.36
-0.0002384,6.4,2.36
-0.00023820000000000002,6.4,2.36
-0.000238,6.4,2.36
-0.0002378,6.4,2.36
-0.0002376,6.4,2.36
-0.0002374,6.36,2.4
-0.00023720000000000002,6.4,2.36
-0.00023700000000000001,6.4,2.4
-0.0002368,6.44,2.4
-0.0002366,6.44,2.44
-0.0002364,6.44,2.44
-0.0002362,6.44,2.44
-0.00023600000000000002,6.4,2.44
-0.0002358,6.44,2.4
-0.0002356,6.44,2.4
-0.0002354,6.44,2.36
-0.0002352,6.48,2.44
-0.00023500000000000002,6.44,2.4
-0.00023480000000000002,6.5200000000000005,2.44
-0.0002346,6.48,2.48
-0.0002344,6.48,2.44
-0.0002342,6.48,2.48
-0.000234,6.48,2.44
-0.0002338,6.48,2.48
-0.0002336,6.5200000000000005,2.48
-0.0002334,6.44,2.52
-0.0002332,6.5200000000000005,2.48
-0.000233,6.5600000000000005,2.52
-0.00023280000000000002,6.5200000000000005,2.52
-0.00023260000000000002,6.5600000000000005,2.52
-0.0002324,6.5200000000000005,2.48
-0.0002322,6.5600000000000005,2.52
-0.000232,6.5600000000000005,2.48
-0.0002318,6.5200000000000005,2.56
-0.0002316,6.5600000000000005,2.48
-0.00023140000000000001,6.5600000000000005,2.52
-0.0002312,6.6000000000000005,2.56
-0.000231,6.6000000000000005,2.56
-0.0002308,6.5600000000000005,2.52
-0.0002306,6.5600000000000005,2.56
-0.00023040000000000002,6.6000000000000005,2.56
-0.0002302,6.5600000000000005,2.56
-0.00023,6.640000000000001,2.52
-0.0002298,6.6000000000000005,2.52
-0.0002296,6.5600000000000005,2.56
-0.0002294,6.6000000000000005,2.56
-0.00022920000000000001,6.6000000000000005,2.6
-0.000229,6.6000000000000005,2.6
-0.0002288,6.640000000000001,2.56
-0.0002286,6.640000000000001,2.6
-0.0002284,6.6000000000000005,2.6
-0.00022820000000000002,6.640000000000001,2.6
-0.000228,6.640000000000001,2.6
-0.0002278,6.640000000000001,2.64
-0.0002276,6.68,2.6
-0.0002274,6.72,2.6
-0.0002272,6.640000000000001,2.64
-0.00022700000000000002,6.68,2.6
-0.0002268,6.640000000000001,2.6
-0.0002266,6.68,2.64
-0.0002264,6.68,2.64
-0.0002262,6.640000000000001,2.6
-0.00022600000000000002,6.72,2.68
-0.0002258,6.72,2.64
-0.0002256,6.76,2.64
-0.0002254,6.72,2.64
-0.0002252,6.68,2.72
-0.000225,6.72,2.68
-0.00022480000000000002,6.72,2.68
-0.0002246,6.72,2.68
-0.0002244,6.72,2.72
-0.0002242,6.68,2.68
-0.000224,6.76,2.72
-0.00022380000000000002,6.76,2.68
-0.00022360000000000001,6.68,2.7600000000000002
-0.0002234,6.76,2.68
-0.0002232,6.72,2.72
-0.000223,6.76,2.72
-0.0002228,6.8,2.7600000000000002
-0.00022260000000000002,6.8,2.72
-0.0002224,6.8,2.72
-0.0002222,6.84,2.72
-0.000222,6.84,2.68
-0.0002218,6.8,2.7600000000000002
