t,V_out,V_in
-0.321,0.776,1.06
-0.3208,0.776,1.06
-0.3206,0.776,1.04
-0.3204,0.776,1.06
-0.3202,0.776,1.06
-0.32,0.776,1.08
-0.3198,0.776,1.08
-0.3196,0.776,1.08
-0.3194,0.776,1.1
-0.3192,0.776,1.08
-0.319,0.768,1.06
-0.3188,0.768,1.08
-0.3186,0.768,1.08
-0.3184,0.768,1.1
-0.3182,0.768,1.08
-0.318,0.768,1.08
-0.31779999999999997,0.768,1.08
-0.3176,0.76,1.08
-0.3174,0.76,1.08
-0.3172,0.76,1.08
-0.317,0.76,1.1
-0.31679999999999997,0.76,1.1
-0.3166,0.76,1.1
-0.3164,0.76,1.1
-0.3162,0.76,1.1
-0.316,0.76,1.1
-0.31579999999999997,0.76,1.1
-0.3156,0.752,1.1
-0.3154,0.752,1.12
-0.3152,0.752,1.1
-0.315,0.752,1.12
-0.31479999999999997,0.752,1.12
-0.3146,0.752,1.1
-0.3144,0.752,1.12
-0.3142,0.752,1.12
-0.314,0.752,1.12
-0.31379999999999997,0.744,1.1400000000000001
-0.3136,0.744,1.1400000000000001
-0.3134,0.744,1.1400000000000001
-0.3132,0.744,1.12
-0.313,0.744,1.1400000000000001
-0.31279999999999997,0.744,1.12
-0.3126,0.744,1.12
-0.3124,0.736,1.1400000000000001
-0.3122,0.744,1.12
-0.312,0.736,1.1400000000000001
-0.31179999999999997,0.736,1.1400000000000001
-0.3116,0.736,1.16
-0.3114,0.736,1.1400000000000001
-0.3112,0.736,1.16
-0.311,0.728,1.1400000000000001
-0.31079999999999997,0.728,1.16
-0.3106,0.736,1.16
-0.3104,0.736,1.1400000000000001
-0.3102,0.736,1.1400000000000001
-0.31,0.728,1.16
-0.30979999999999996,0.728,1.16
-0.3096,0.728,1.16
-0.3094,0.72,1.16
-0.3092,0.728,1.16
-0.309,0.72,1.16
-0.30879999999999996,0.728,1.16
-0.3086,0.72,1.16
-0.3084,0.72,1.16
-0.3082,0.72,1.16
-0.308,0.72,1.16
-0.30779999999999996,0.72,1.18
-0.3076,0.72,1.18
-0.3074,0.72,1.18
-0.30720000000000003,0.712,1.16
-0.307,0.712,1.18
-0.30679999999999996,0.712,1.18
-0.3066,0.712,1.18
-0.3064,0.712,1.18
-0.3062,0.712,1.18
-0.306,0.704,1.18
-0.30579999999999996,0.712,1.18
-0.3056,0.704,1.18
-0.3054,0.704,1.18
-0.3052,0.704,1.18
-0.305,0.704,1.18
-0.30479999999999996,0.704,1.18
-0.3046,0.704,1.18
-0.3044,0.704,1.18
-0.3042,0.704,1.2
-0.304,0.704,1.2
-0.3038,0.6960000000000001,1.18
-0.3036,0.6960000000000001,1.2
-0.3034,0.6960000000000001,1.2
-0.3032,0.6960000000000001,1.2
-0.303,0.6960000000000001,1.22
-0.3028,0.6960000000000001,1.22
-0.3026,0.6960000000000001,1.2
-0.3024,0.6880000000000001,1.2
-0.3022,0.6880000000000001,1.22
-0.302,0.6880000000000001,1.22
-0.3018,0.6880000000000001,1.22
-0.3016,0.6880000000000001,1.22
-0.3014,0.6880000000000001,1.22
-0.3012,0.6880000000000001,1.22
-0.301,0.6880000000000001,1.2
-0.3008,0.6880000000000001,1.22
-0.3006,0.6880000000000001,1.22
-0.3004,0.68,1.24
-0.3002,0.68,1.24
-0.3,0.68,1.22
-0.2998,0.68,1.22
-0.2996,0.68,1.24
-0.2994,0.68,1.24
-0.2992,0.68,1.22
-0.299,0.68,1.24
-0.2988,0.672,1.24
-0.2986,0.672,1.22
-0.2984,0.672,1.24
-0.2982,0.672,1.24
-0.298,0.672,1.24
-0.2978,0.672,1.26
-0.2976,0.672,1.24
-0.2974,0.664,1.26
-0.2972,0.672,1.24
-0.297,0.664,1.24
-0.2968,0.664,1.24
-0.2966,0.664,1.26
-0.2964,0.664,1.26
-0.2962,0.664,1.26
-0.296,0.664,1.26
-0.2958,0.656,1.26
-0.2956,0.656,1.28
-0.2954,0.656,1.26
-0.2952,0.656,1.26
-0.295,0.656,1.26
-0.2948,0.656,1.26
-0.2946,0.656,1.28
-0.2944,0.656,1.28
-0.2942,0.648,1.28
-0.294,0.656,1.26
-0.2938,0.656,1.28
-0.29359999999999997,0.648,1.28
-0.2934,0.648,1.28
-0.2932,0.648,1.28
-0.293,0.648,1.3
-0.2928,0.648,1.28
-0.29259999999999997,0.648,1.32
-0.2924,0.648,1.3
-0.2922,0.648,1.3
-0.292,0.64,1.3
-0.2918,0.64,1.28
-0.29159999999999997,0.64,1.32
-0.2914,0.64,1.3
-0.2912,0.64,1.3
-0.291,0.64,1.32
-0.2908,0.64,1.3
-0.29059999999999997,0.632,1.32
-0.2904,0.64,1.32
-0.2902,0.632,1.32
-0.29,0.632,1.32
-0.2898,0.632,1.32
-0.28959999999999997,0.632,1.32
-0.2894,0.632,1.32
-0.2892,0.632,1.32
-0.289,0.624,1.34
-0.2888,0.632,1.32
-0.28859999999999997,0.624,1.32
-0.2884,0.632,1.32
-0.2882,0.624,1.32
-0.288,0.624,1.34
-0.2878,0.624,1.32
-0.28759999999999997,0.624,1.34
-0.2874,0.624,1.34
-0.2872,0.616,1.32
-0.287,0.616,1.34
-0.2868,0.616,1.34
-0.28659999999999997,0.616,1.36
-0.2864,0.616,1.34
-0.2862,0.616,1.34
-0.286,0.616,1.34
-0.2858,0.616,1.34
-0.28559999999999997,0.616,1.36
-0.2854,0.616,1.34
-0.2852,0.616,1.36
-0.285,0.616,1.34
-0.2848,0.616,1.34
-0.28459999999999996,0.608,1.36
-0.2844,0.608,1.3800000000000001
-0.2842,0.608,1.36
-0.284,0.608,1.34
-0.2838,0.608,1.36
-0.28359999999999996,0.608,1.3800000000000001
-0.2834,0.608,1.3800000000000001
-0.2832,0.608,1.3800000000000001
-0.283,0.608,1.3800000000000001
-0.2828,0.6,1.3800000000000001
-0.28259999999999996,0.608,1.3800000000000001
-0.2824,0.6,1.3800000000000001
-0.2822,0.6,1.3800000000000001
-0.282,0.6,1.3800000000000001
-0.2818,0.6,1.3800000000000001
-0.28159999999999996,0.6,1.3800000000000001
-0.2814,0.592,1.3800000000000001
-0.2812,0.592,1.3800000000000001
-0.281,0.592,1.3800000000000001
-0.2808,0.6,1.3800000000000001
-0.28059999999999996,0.592,1.3800000000000001
-0.2804,0.592,1.4000000000000001
-0.2802,0.592,1.3800000000000001
-0.28,0.592,1.4000000000000001
-0.2798,0.592,1.4000000000000001
-0.27959999999999996,0.592,1.4000000000000001
-0.2794,0.584,1.4000000000000001
-0.2792,0.584,1.4000000000000001
-0.279,0.584,1.4000000000000001
-0.2788,0.584,1.4000000000000001
-0.27859999999999996,0.584,1.3800000000000001
-0.2784,0.584,1.4000000000000001
-0.2782,0.584,1.4000000000000001
-0.278,0.5760000000000001,1.4000000000000001
-0.2778,0.5760000000000001,1.4000000000000001
-0.2776,0.5760000000000001,1.4000000000000001
-0.2774,0.5760000000000001,1.42
-0.2772,0.5760000000000001,1.4000000000000001
-0.277,0.5760000000000001,1.42
-0.2768,0.5760000000000001,1.42
-0.2766,0.5680000000000001,1.4000000000000001
-0.2764,0.5680000000000001,1.42
-0.2762,0.5760000000000001,1.42
-0.276,0.5760000000000001,1.42
-0.2758,0.5680000000000001,1.42
-0.2756,0.5680000000000001,1.42
-0.2754,0.5680000000000001,1.44
-0.2752,0.5680000000000001,1.44
-0.275,0.5680000000000001,1.44
-0.2748,0.56,1.42
-0.2746,0.56,1.42
-0.2744,0.56,1.44
-0.2742,0.56,1.42
-0.274,0.56,1.46
-0.2738,0.56,1.46
-0.2736,0.56,1.44
-0.2734,0.56,1.44
-0.2732,0.552,1.44
-0.273,0.552,1.46
-0.2728,0.56,1.46
-0.2726,0.552,1.44
-0.2724,0.552,1.44
-0.2722,0.552,1.46
-0.272,0.552,1.46
-0.2718,0.552,1.44
-0.2716,0.552,1.46
-0.2714,0.552,1.46
-0.2712,0.552,1.46
-0.271,0.544,1.46
-0.2708,0.544,1.48
-0.2706,0.544,1.46
-0.2704,0.544,1.46
-0.2702,0.544,1.48
-0.27,0.544,1.48
-0.2698,0.544,1.48
-0.2696,0.544,1.48
-0.2694,0.536,1.48
-0.2692,0.536,1.48
-0.269,0.536,1.48
-0.2688,0.544,1.48
-0.2686,0.536,1.48
-0.26839999999999997,0.536,1.5
-0.2682,0.536,1.48
-0.268,0.536,1.5
-0.2678,0.528,1.48
-0.2676,0.528,1.48
-0.26739999999999997,0.528,1.48
-0.2672,0.528,1.5
-0.267,0.528,1.5
-0.2668,0.52,1.5
-0.2666,0.528,1.5
-0.26639999999999997,0.528,1.5
-0.2662,0.52,1.5
-0.266,0.528,1.5
-0.2658,0.52,1.52
-0.2656,0.52,1.5
-0.26539999999999997,0.52,1.52
-0.2652,0.52,1.5
-0.265,0.52,1.5
-0.2648,0.512,1.52
-0.2646,0.52,1.52
-0.26439999999999997,0.512,1.52
-0.2642,0.512,1.54
-0.264,0.512,1.54
-0.2638,0.512,1.54
-0.2636,0.512,1.54
-0.26339999999999997,0.512,1.54
-0.2632,0.512,1.52
-0.263,0.512,1.54
-0.2628,0.512,1.54
-0.2626,0.512,1.54
-0.26239999999999997,0.504,1.54
-0.2622,0.504,1.54
-0.262,0.504,1.54
-0.2618,0.504,1.54
-0.2616,0.496,1.54
-0.26139999999999997,0.504,1.56
-0.2612,0.496,1.54
-0.261,0.496,1.54
-0.2608,0.496,1.54
-0.2606,0.496,1.56
-0.26039999999999996,0.496,1.56
-0.2602,0.496,1.54
-0.26,0.496,1.54
-0.2598,0.496,1.56
-0.2596,0.496,1.56
-0.25939999999999996,0.488,1.56
-0.2592,0.488,1.56
-0.259,0.488,1.56
-0.2588,0.488,1.56
-0.2586,0.488,1.56
-0.25839999999999996,0.488,1.56
-0.2582,0.488,1.56
-0.258,0.488,1.58
-0.2578,0.48,1.58
-0.2576,0.48,1.58
-0.25739999999999996,0.48,1.58
-0.2572,0.488,1.58
-0.257,0.48,1.58
-0.2568,0.48,1.58
-0.2566,0.48,1.58
-0.25639999999999996,0.48,1.58
-0.2562,0.48,1.58
-0.256,0.48,1.6
-0.25579999999999997,0.47200000000000003,1.6
-0.2556,0.47200000000000003,1.6
-0.25539999999999996,0.47200000000000003,1.6
-0.2552,0.47200000000000003,1.58
-0.255,0.47200000000000003,1.6
-0.25479999999999997,0.47200000000000003,1.6
-0.2546,0.47200000000000003,1.6
-0.25439999999999996,0.47200000000000003,1.6
-0.2542,0.47200000000000003,1.6
-0.254,0.464,1.6
-0.2538,0.47200000000000003,1.6
-0.2536,0.464,1.6
-0.25339999999999996,0.464,1.62
-0.2532,0.464,1.62
-0.253,0.464,1.6
-0.2528,0.464,1.62
-0.2526,0.464,1.62
-0.25239999999999996,0.464,1.6
-0.2522,0.456,1.62
-0.252,0.464,1.62
-0.2518,0.456,1.6400000000000001
-0.2516,0.456,1.62
-0.2514,0.456,1.62
-0.2512,0.456,1.62
-0.251,0.456,1.6400000000000001
-0.2508,0.456,1.62
-0.2506,0.448,1.62
-0.2504,0.456,1.6400000000000001
-0.2502,0.456,1.6400000000000001
-0.25,0.448,1.6400000000000001
-0.2498,0.448,1.62
-0.2496,0.448,1.6400000000000001
-0.2494,0.448,1.6400000000000001
-0.24919999999999998,0.448,1.6400000000000001
-0.249,0.448,1.6400000000000001
-0.2488,0.44,1.6600000000000001
-0.2486,0.44,1.6600000000000001
-0.2484,0.44,1.6400000000000001
-0.24819999999999998,0.44,1.6600000000000001
-0.248,0.44,1.6400000000000001
-0.2478,0.44,1.6600000000000001
-0.2476,0.44,1.6400000000000001
-0.2474,0.44,1.68
-0.24719999999999998,0.44,1.6400000000000001
-0.247,0.44,1.6600000000000001
-0.2468,0.432,1.6600000000000001
-0.24659999999999999,0.432,1.6600000000000001
-0.24639999999999998,0.432,1.6600000000000001
-0.2462,0.432,1.6600000000000001
-0.246,0.432,1.6600000000000001
-0.2458,0.432,1.6600000000000001
-0.24559999999999998,0.432,1.6600000000000001
-0.24539999999999998,0.432,1.6600000000000001
-0.2452,0.424,1.68
-0.245,0.424,1.68
-0.2448,0.424,1.68
-0.24459999999999998,0.424,1.6600000000000001
-0.24439999999999998,0.424,1.68
-0.2442,0.424,1.68
-0.244,0.424,1.68
-0.2438,0.424,1.68
-0.24359999999999998,0.424,1.68
-0.24339999999999998,0.41600000000000004,1.7
-0.2432,0.424,1.68
-0.243,0.424,1.68
-0.2428,0.41600000000000004,1.7
-0.24259999999999998,0.41600000000000004,1.7
-0.2424,0.41600000000000004,1.7
-0.2422,0.41600000000000004,1.7
-0.242,0.41600000000000004,1.7
-0.2418,0.40800000000000003,1.7
-0.24159999999999998,0.41600000000000004,1.7
-0.2414,0.40800000000000003,1.7
-0.2412,0.41600000000000004,1.7
-0.241,0.40800000000000003,1.72
-0.2408,0.40800000000000003,1.72
-0.24059999999999998,0.40800000000000003,1.7
-0.2404,0.40800000000000003,1.72
-0.2402,0.40800000000000003,1.72
-0.24,0.40800000000000003,1.7
-0.23979999999999999,0.4,1.7
-0.23959999999999998,0.40800000000000003,1.72
-0.2394,0.4,1.72
-0.2392,0.4,1.74
-0.239,0.4,1.72
-0.23879999999999998,0.4,1.74
-0.23859999999999998,0.4,1.72
-0.2384,0.4,1.72
-0.2382,0.392,1.72
-0.238,0.392,1.72
-0.23779999999999998,0.392,1.72
-0.23759999999999998,0.392,1.72
-0.2374,0.392,1.74
-0.2372,0.392,1.74
-0.237,0.392,1.74
-0.23679999999999998,0.392,1.72
-0.23659999999999998,0.392,1.74
-0.2364,0.392,1.74
-0.2362,0.392,1.74
-0.236,0.384,1.76
-0.23579999999999998,0.384,1.76
-0.2356,0.384,1.74
-0.2354,0.384,1.74
-0.2352,0.384,1.76
-0.235,0.384,1.74
-0.23479999999999998,0.384,1.76
-0.2346,0.384,1.76
-0.2344,0.384,1.76
-0.2342,0.376,1.76
-0.23399999999999999,0.376,1.76
-0.23379999999999998,0.376,1.76
-0.2336,0.376,1.78
-0.2334,0.376,1.78
-0.2332,0.376,1.76
-0.23299999999999998,0.376,1.76
-0.23279999999999998,0.376,1.78
-0.2326,0.376,1.78
-0.2324,0.368,1.78
-0.2322,0.368,1.78
-0.23199999999999998,0.368,1.76
-0.23179999999999998,0.368,1.76
-0.2316,0.368,1.78
-0.2314,0.368,1.78
-0.2312,0.368,1.78
-0.23099999999999998,0.368,1.78
-0.23079999999999998,0.36,1.8
-0.2306,0.36,1.8
-0.2304,0.36,1.8
-0.2302,0.36,1.8
-0.22999999999999998,0.36,1.78
-0.2298,0.36,1.8
-0.2296,0.36,1.78
-0.2294,0.36,1.8
-0.2292,0.36,1.8
-0.22899999999999998,0.36,1.8
-0.2288,0.352,1.8
-0.2286,0.352,1.82
-0.2284,0.352,1.82
-0.2282,0.352,1.8
-0.22799999999999998,0.352,1.82
-0.2278,0.352,1.8
-0.2276,0.352,1.8
-0.2274,0.352,1.82
-0.22719999999999999,0.34400000000000003,1.82
-0.22699999999999998,0.352,1.82
-0.2268,0.352,1.82
-0.2266,0.34400000000000003,1.82
-0.2264,0.34400000000000003,1.82
-0.22619999999999998,0.34400000000000003,1.82
-0.22599999999999998,0.34400000000000003,1.84
-0.2258,0.34400000000000003,1.82
-0.2256,0.34400000000000003,1.84
-0.2254,0.336,1.82
-0.22519999999999998,0.336,1.82
-0.22499999999999998,0.336,1.84
-0.2248,0.336,1.84
-0.2246,0.336,1.82
-0.2244,0.336,1.82
-0.22419999999999998,0.336,1.84
-0.22399999999999998,0.328,1.84
-0.2238,0.328,1.86
-0.2236,0.328,1.86
-0.2234,0.336,1.86
-0.22319999999999998,0.328,1.84
-0.223,0.328,1.86
-0.2228,0.32,1.86
-0.2226,0.328,1.84
-0.2224,0.328,1.86
-0.22219999999999998,0.328,1.84
-0.222,0.328,1.86
-0.2218,0.32,1.86
-0.2216,0.328,1.86
-0.22139999999999999,0.32,1.86
-0.22119999999999998,0.32,1.86
-0.221,0.32,1.86
-0.2208,0.32,1.86
-0.2206,0.312,1.86
-0.22039999999999998,0.312,1.8800000000000001
-0.22019999999999998,0.312,1.8800000000000001
-0.22,0.312,1.8800000000000001
-0.2198,0.312,1.8800000000000001
-0.2196,0.312,1.8800000000000001
-0.21939999999999998,0.312,1.9000000000000001
-0.21919999999999998,0.312,1.8800000000000001
-0.219,0.312,1.8800000000000001
-0.2188,0.312,1.8800000000000001
-0.2186,0.312,1.9000000000000001
-0.21839999999999998,0.304,1.8800000000000001
-0.21819999999999998,0.304,1.8800000000000001
-0.218,0.312,1.8800000000000001
-0.2178,0.312,1.9000000000000001
-0.2176,0.304,1.8800000000000001
-0.21739999999999998,0.304,1.9000000000000001
-0.21719999999999998,0.304,1.9000000000000001
-0.217,0.304,1.9000000000000001
-0.2168,0.304,1.9000000000000001
-0.2166,0.304,1.9000000000000001
-0.21639999999999998,0.296,1.92
-0.2162,0.296,1.9000000000000001
-0.216,0.296,1.9000000000000001
-0.2158,0.296,1.9000000000000001
-0.21559999999999999,0.296,1.92
-0.21539999999999998,0.296,1.92
-0.2152,0.296,1.92
-0.215,0.296,1.9000000000000001
-0.2148,0.296,1.92
-0.21459999999999999,0.296,1.9000000000000001
-0.21439999999999998,0.296,1.92
-0.2142,0.28800000000000003,1.92
-0.214,0.28800000000000003,1.92
-0.2138,0.28800000000000003,1.92
-0.21359999999999998,0.28800000000000003,1.92
-0.21339999999999998,0.28800000000000003,1.94
-0.2132,0.28,1.92
-0.213,0.28800000000000003,1.92
-0.2128,0.28800000000000003,1.94
-0.21259999999999998,0.28,1.94
-0.21239999999999998,0.28,1.94
-0.2122,0.28,1.94
-0.212,0.28,1.94
-0.2118,0.28,1.94
-0.21159999999999998,0.28,1.94
-0.21139999999999998,0.272,1.94
-0.2112,0.272,1.94
-0.211,0.272,1.94
-0.2108,0.272,1.94
-0.21059999999999998,0.272,1.94
-0.21039999999999998,0.272,1.96
-0.2102,0.272,1.94
-0.21,0.264,1.96
-0.2098,0.272,1.96
-0.20959999999999998,0.264,1.94
-0.2094,0.272,1.96
-0.2092,0.264,1.96
-0.209,0.264,1.96
-0.20879999999999999,0.264,1.96
-0.20859999999999998,0.264,1.96
-0.2084,0.264,1.96
-0.2082,0.264,1.98
-0.208,0.264,1.98
-0.20779999999999998,0.264,1.96
-0.20759999999999998,0.256,1.98
-0.2074,0.264,1.98
-0.2072,0.256,1.98
-0.207,0.256,1.98
-0.20679999999999998,0.256,1.98
-0.20659999999999998,0.256,1.98
-0.2064,0.256,1.98
-0.2062,0.256,1.98
-0.206,0.248,1.98
-0.20579999999999998,0.248,1.98
-0.20559999999999998,0.248,2.0
-0.2054,0.248,1.98
-0.2052,0.248,1.98
-0.205,0.248,2.0
-0.20479999999999998,0.248,1.98
-0.20459999999999998,0.248,1.98
-0.2044,0.248,2.0
-0.2042,0.24,2.0
-0.204,0.248,2.0
-0.20379999999999998,0.24,2.0
-0.20359999999999998,0.24,2.02
-0.2034,0.24,2.0
-0.2032,0.24,2.0
-0.20299999999999999,0.24,2.02
-0.20279999999999998,0.24,2.0
-0.2026,0.24,2.02
-0.2024,0.232,2.02
-0.2022,0.24,2.02
-0.20199999999999999,0.232,2.04
-0.20179999999999998,0.232,2.02
-0.2016,0.232,2.02
-0.2014,0.232,2.04
-0.2012,0.232,2.02
-0.20099999999999998,0.232,2.04
-0.20079999999999998,0.232,2.04
-0.2006,0.232,2.04
-0.2004,0.232,2.04
-0.2002,0.232,2.04
-0.19999999999999998,0.224,2.06
-0.19979999999999998,0.232,2.04
-0.1996,1.008,0.02
-0.1994,1.008,0.0
-0.1992,1.008,0.02
-0.19899999999999998,1.016,0.02
-0.19879999999999998,1.008,0.02
-0.1986,1.008,0.02
-0.1984,1.016,0.02
-0.1982,1.008,0.02
-0.19799999999999998,1.016,0.02
-0.19779999999999998,1.016,0.04
-0.1976,1.016,0.04
-0.1974,1.008,0.04
-0.1972,1.016,0.04
-0.19699999999999998,1.008,0.04
