t,V_m,V_e
-0.000125,0.48,-1.2
-0.0001249,0.56,-1.2
-0.0001248,0.56,-1.12
-0.0001247,0.64,-1.04
-0.0001246,0.64,-1.12
-0.0001245,0.64,-1.04
-0.00012440000000000002,0.72,-1.04
-0.0001243,0.72,-1.12
-0.0001242,0.72,-1.04
-0.0001241,0.72,-0.88
-0.000124,0.72,-0.96
-0.0001239,0.72,-0.88
-0.0001238,0.8,-0.88
-0.0001237,0.72,-0.88
-0.0001236,0.8,-0.88
-0.0001235,0.8,-0.8
-0.0001234,0.8,-0.8
-0.00012330000000000002,0.8,-0.8
-0.0001232,0.88,-0.72
-0.0001231,1.04,-0.72
-0.000123,0.88,-0.64
-0.0001229,0.96,-0.56
-0.0001228,0.96,-0.64
-0.0001227,0.96,-0.56
-0.0001226,0.96,-0.64
-0.0001225,0.96,-0.56
-0.0001224,1.04,-0.56
-0.0001223,1.04,-0.48
-0.00012220000000000002,1.12,-0.48
-0.0001221,1.2,-0.48
-0.000122,1.04,-0.4
-0.00012190000000000001,1.12,-0.4
-0.0001218,1.2,-0.4
-0.0001217,1.2,-0.32
-0.0001216,1.12,-0.32
-0.0001215,1.12,-0.32
-0.0001214,1.2,-0.16
-0.00012130000000000001,1.28,-0.24
-0.0001212,1.28,-0.32
-0.0001211,1.36,-0.24
-0.000121,1.28,-0.16
-0.0001209,1.28,-0.16
-0.00012080000000000001,1.28,-0.16
-0.0001207,1.36,-0.16
-0.0001206,1.36,0.0
-0.0001205,1.36,0.0
-0.0001204,1.36,0.0
-0.0001203,1.36,0.0
-0.00012020000000000001,1.36,0.16
-0.0001201,1.36,0.08
-0.00012,1.36,0.16
-0.0001199,1.44,0.16
-0.0001198,1.44,0.08
-0.00011970000000000001,1.52,0.16
-0.00011960000000000001,1.52,0.16
-0.0001195,1.52,0.24
-0.0001194,1.44,0.32
-0.0001193,1.52,0.32
-0.0001192,1.52,0.32
-0.00011910000000000001,1.52,0.4
-0.000119,1.52,0.4
-0.0001189,1.6,0.4
-0.0001188,1.52,0.4
-0.0001187,1.6,0.48
-0.00011860000000000001,1.52,0.48
-0.00011850000000000001,1.68,0.48
-0.0001184,1.6,0.48
-0.0001183,1.6,0.64
-0.0001182,1.6,0.56
-0.0001181,1.68,0.64
-0.00011800000000000001,1.6,0.56
-0.0001179,1.76,0.64
-0.0001178,1.76,0.64
-0.0001177,1.76,0.72
-0.0001176,1.68,0.72
-0.00011750000000000001,1.68,0.72
-0.00011740000000000001,1.84,0.8
-0.0001173,1.76,0.72
-0.0001172,1.68,0.88
-0.0001171,1.76,0.96
-0.000117,1.76,0.88
-0.0001169,1.76,0.96
-0.0001168,1.76,0.88
-0.0001167,1.84,0.96
-0.0001166,1.84,0.88
-0.0001165,1.84,0.96
-0.00011640000000000001,1.84,0.96
-0.00011630000000000001,1.92,1.04
-0.0001162,1.84,1.04
-0.0001161,1.92,1.12
-0.000116,1.84,1.04
-0.0001159,1.92,1.04
-0.0001158,1.92,1.2
-0.00011570000000000001,1.92,1.2
-0.0001156,1.84,1.2
-0.0001155,1.84,1.28
-0.0001154,1.84,1.28
-0.0001153,1.92,1.2
-0.00011520000000000001,1.92,1.2
-0.0001151,1.92,1.36
-0.000115,1.92,1.36
-0.0001149,1.92,1.36
-0.0001148,1.92,1.44
-0.0001147,2.0,1.44
-0.00011460000000000001,2.0,1.52
-0.0001145,2.0,1.52
-0.0001144,2.0,1.44
-0.0001143,1.92,1.44
-0.0001142,2.0,1.52
-0.00011410000000000001,2.08,1.44
-0.000114,1.92,1.44
-0.0001139,1.92,1.52
-0.0001138,1.92,1.6
-0.0001137,2.0,1.68
-0.0001136,2.0,1.6
-0.00011350000000000001,2.0,1.68
-0.0001134,1.92,1.76
-0.0001133,2.08,1.68
-0.0001132,2.08,1.68
-0.0001131,2.08,1.76
-0.00011300000000000001,2.0,1.76
-0.0001129,2.08,1.76
-0.0001128,2.0,1.84
-0.0001127,2.0,1.76
-0.0001126,2.08,1.84
-0.0001125,2.0,1.84
-0.00011240000000000001,2.0,1.92
-0.0001123,1.92,1.84
-0.0001122,2.08,1.92
-0.0001121,2.0,1.92
-0.000112,2.0,1.92
-0.00011190000000000001,2.0,2.0
-0.00011180000000000001,2.0,2.0
-0.0001117,2.08,2.0
-0.0001116,2.0,2.0
-0.0001115,2.0,2.08
-0.0001114,2.08,1.92
-0.00011130000000000001,2.08,2.0
-0.0001112,2.0,2.08
-0.0001111,2.08,2.08
-0.000111,2.08,2.16
-0.0001109,2.08,2.08
-0.00011080000000000001,2.08,2.08
-0.00011070000000000001,2.08,2.16
-0.0001106,2.0,2.08
-0.0001105,2.0,2.16
-0.0001104,1.92,2.24
-0.0001103,2.0,2.24
-0.00011020000000000001,2.08,2.24
-0.0001101,2.0,2.24
-0.00011,2.08,2.24
-0.0001099,2.0,2.24
-0.0001098,2.0,2.32
-0.00010970000000000001,1.92,2.24
-0.00010960000000000001,2.0,2.32
-0.0001095,2.0,2.24
-0.0001094,2.08,2.24
-0.0001093,2.0,2.32
-0.0001092,1.92,2.32
-0.0001091,2.0,2.32
-0.000109,2.0,2.32
-0.0001089,1.92,2.4
-0.0001088,1.84,2.32
-0.0001087,1.92,2.32
-0.00010860000000000001,1.84,2.4
-0.00010850000000000001,1.92,2.48
-0.0001084,1.92,2.4
-0.0001083,1.92,2.4
-0.0001082,1.92,2.4
-0.0001081,1.92,2.4
-0.000108,1.92,2.48
-0.00010790000000000001,1.92,2.4
-0.0001078,1.92,2.48
-0.0001077,1.92,2.48
-0.0001076,1.84,2.56
-0.00010750000000000001,1.92,2.4
-0.00010740000000000001,1.84,2.48
-0.0001073,1.84,2.48
-0.0001072,1.76,2.56
-0.0001071,1.84,2.56
-0.000107,1.84,2.56
-0.0001069,1.76,2.56
-0.00010680000000000001,1.84,2.56
-0.0001067,1.84,2.56
-0.0001066,1.76,2.56
-0.0001065,1.76,2.56
-0.00010640000000000001,1.84,2.56
-0.00010630000000000001,1.84,2.64
-0.0001062,1.84,2.56
-0.0001061,1.76,2.56
-0.000106,1.76,2.56
-0.0001059,1.76,2.64
-0.0001058,1.68,2.64
-0.00010570000000000001,1.68,2.56
-0.0001056,1.52,2.56
-0.0001055,1.68,2.64
-0.0001054,1.68,2.56
-0.00010530000000000001,1.6,2.56
-0.00010520000000000001,1.6,2.64
-0.00010510000000000001,1.6,2.56
-0.000105,1.6,2.72
-0.0001049,1.68,2.56
-0.0001048,1.68,2.64
-0.0001047,1.6,2.72
-0.00010460000000000001,1.52,2.64
-0.0001045,1.6,2.56
-0.0001044,1.52,2.56
-0.0001043,1.6,2.48
-0.00010420000000000001,1.68,2.56
-0.00010410000000000001,1.44,2.72
-0.00010400000000000001,1.52,2.64
-0.0001039,1.36,2.56
-0.0001038,1.36,2.56
-0.0001037,1.36,2.56
-0.0001036,1.44,2.56
-0.00010350000000000001,1.44,2.56
-0.0001034,1.44,2.56
-0.0001033,1.28,2.56
-0.0001032,1.36,2.56
-0.0001031,1.36,2.56
-0.00010300000000000001,1.36,2.56
-0.00010290000000000001,1.36,2.56
-0.0001028,1.28,2.48
-0.0001027,1.28,2.56
-0.0001026,1.28,2.48
-0.0001025,1.36,2.56
-0.0001024,1.2,2.48
-0.0001023,1.28,2.56
-0.0001022,1.2,2.48
-0.0001021,1.2,2.48
-0.000102,1.2,2.56
-0.00010190000000000001,1.2,2.48
-0.00010180000000000001,1.12,2.48
-0.0001017,1.12,2.48
-0.0001016,1.12,2.4
-0.0001015,1.04,2.4
-0.0001014,1.12,2.4
-0.0001013,1.12,2.4
-0.00010120000000000001,1.04,2.4
-0.0001011,1.04,2.32
-0.000101,1.2,2.4
-0.0001009,0.96,2.32
-0.00010080000000000001,1.04,2.4
-0.00010070000000000001,1.04,2.32
-0.0001006,0.96,2.32
-0.0001005,0.96,2.4
-0.0001004,0.88,2.4
-0.0001003,0.88,2.4
-0.0001002,0.88,2.32
-0.00010010000000000001,0.88,2.32
-0.0001,0.8,2.32
-9.99e-05,0.8,2.32
-9.98e-05,0.8,2.24
-9.970000000000001e-05,0.8,2.24
-9.960000000000001e-05,0.72,2.24
-9.95e-05,0.72,2.24
-9.94e-05,0.8,2.24
-9.93e-05,0.72,2.24
-9.92e-05,0.72,2.16
-9.91e-05,0.72,2.24
-9.900000000000001e-05,0.64,2.24
-9.89e-05,0.64,2.16
-9.88e-05,0.64,2.16
-9.87e-05,0.56,2.08
-9.860000000000001e-05,0.72,2.08
-9.850000000000001e-05,0.64,2.08
-9.84e-05,0.56,2.08
-9.83e-05,0.56,2.08
-9.82e-05,0.48,2.08
-9.81e-05,0.56,2.16
-9.8e-05,0.56,2.08
-9.790000000000001e-05,0.48,2.0
-9.78e-05,0.56,1.92
-9.77e-05,0.48,1.92
-9.76e-05,0.48,1.92
-9.750000000000001e-05,0.48,1.92
-9.740000000000001e-05,0.32,1.92
-9.730000000000001e-05,0.32,2.0
-9.72e-05,0.4,1.84
-9.71e-05,0.32,1.92
-9.7e-05,0.4,1.84
-9.69e-05,0.32,1.92
-9.680000000000001e-05,0.24,1.84
-9.67e-05,0.24,1.76
-9.66e-05,0.24,1.84
-9.65e-05,0.24,1.76
-9.640000000000001e-05,0.16,1.76
-9.630000000000001e-05,0.16,1.76
-9.620000000000001e-05,0.16,1.76
-9.61e-05,0.16,1.68
-9.6e-05,0.08,1.68
-9.59e-05,0.08,1.68
-9.58e-05,0.0,1.6
-9.570000000000001e-05,0.0,1.6
-9.56e-05,0.0,1.6
-9.55e-05,0.0,1.44
-9.54e-05,0.0,1.52
-9.53e-05,0.0,1.52
-9.520000000000001e-05,-0.08,1.52
-9.510000000000001e-05,-0.08,1.52
-9.5e-05,-0.08,1.44
-9.49e-05,-0.16,1.44
-9.48e-05,-0.08,1.52
-9.47e-05,-0.16,1.44
-9.46e-05,-0.16,1.36
-9.45e-05,-0.16,1.36
-9.44e-05,-0.16,1.28
-9.43e-05,-0.24,1.2
-9.420000000000001e-05,-0.32,1.28
-9.410000000000001e-05,-0.32,1.28
-9.400000000000001e-05,-0.32,1.12
-9.39e-05,-0.4,1.2
-9.38e-05,-0.32,1.28
-9.37e-05,-0.32,1.2
-9.36e-05,-0.32,1.12
-9.35e-05,-0.4,1.12
-9.340000000000001e-05,-0.4,1.12
-9.33e-05,-0.4,1.04
-9.32e-05,-0.4,0.96
-9.310000000000001e-05,-0.4,1.04
-9.300000000000001e-05,-0.48,1.04
-9.290000000000001e-05,-0.48,0.96
-9.28e-05,-0.4,0.96
-9.27e-05,-0.48,0.88
-9.26e-05,-0.56,0.88
-9.25e-05,-0.56,0.8
-9.24e-05,-0.56,0.88
-9.230000000000001e-05,-0.64,0.8
-9.22e-05,-0.56,0.8
-9.21e-05,-0.64,0.8
-9.200000000000001e-05,-0.56,0.8
-9.190000000000001e-05,-0.64,0.72
-9.180000000000001e-05,-0.64,0.72
-9.17e-05,-0.64,0.72
-9.16e-05,-0.72,0.56
-9.15e-05,-0.64,0.56
-9.14e-05,-0.8,0.64
-9.13e-05,-0.88,0.48
