t,V_m,V_e
-0.000125,-2.0,-2.48
-0.0001249,-2.0,-2.4
-0.0001248,-2.0,-2.48
-0.0001247,-2.0,-2.48
-0.0001246,-2.08,-2.48
-0.0001245,-2.08,-2.56
-0.00012440000000000002,-2.0,-2.56
-0.0001243,-1.92,-2.56
-0.0001242,-1.92,-2.56
-0.0001241,-2.0,-2.56
-0.000124,-1.92,-2.48
-0.0001239,-1.92,-2.64
-0.0001238,-2.0,-2.56
-0.0001237,-1.92,-2.48
-0.0001236,-1.92,-2.64
-0.0001235,-1.92,-2.48
-0.0001234,-2.0,-2.72
-0.00012330000000000002,-2.0,-2.48
-0.0001232,-1.84,-2.64
-0.0001231,-2.0,-2.64
-0.000123,-1.92,-2.56
-0.0001229,-1.84,-2.56
-0.0001228,-1.84,-2.64
-0.0001227,-1.84,-2.64
-0.0001226,-1.84,-2.64
-0.0001225,-1.84,-2.72
-0.0001224,-1.84,-2.72
-0.0001223,-1.84,-2.64
-0.00012220000000000002,-1.76,-2.64
-0.0001221,-1.84,-2.64
-0.000122,-1.76,-2.72
-0.00012190000000000001,-1.76,-2.72
-0.0001218,-1.76,-2.72
-0.0001217,-1.84,-2.72
-0.0001216,-1.68,-2.72
-0.0001215,-1.76,-2.64
-0.0001214,-1.76,-2.72
-0.00012130000000000001,-1.68,-2.64
-0.0001212,-1.68,-2.64
-0.0001211,-1.6,-2.64
-0.000121,-1.68,-2.72
-0.0001209,-1.6,-2.64
-0.00012080000000000001,-1.68,-2.64
-0.0001207,-1.6,-2.64
-0.0001206,-1.68,-2.64
-0.0001205,-1.6,-2.64
-0.0001204,-1.6,-2.64
-0.0001203,-1.52,-2.64
-0.00012020000000000001,-1.52,-2.56
-0.0001201,-1.52,-2.64
-0.00012,-1.52,-2.64
-0.0001199,-1.52,-2.64
-0.0001198,-1.52,-2.64
-0.00011970000000000001,-1.6,-2.64
-0.00011960000000000001,-1.52,-2.56
-0.0001195,-1.44,-2.64
-0.0001194,-1.44,-2.56
-0.0001193,-1.44,-2.56
-0.0001192,-1.36,-2.56
-0.00011910000000000001,-1.36,-2.56
-0.000119,-1.36,-2.56
-0.0001189,-1.28,-2.64
-0.0001188,-1.28,-2.64
-0.0001187,-1.28,-2.56
-0.00011860000000000001,-1.28,-2.64
-0.00011850000000000001,-1.2,-2.56
-0.0001184,-1.28,-2.48
-0.0001183,-1.28,-2.4
-0.0001182,-1.2,-2.4
-0.0001181,-1.12,-2.48
-0.00011800000000000001,-1.12,-2.48
-0.0001179,-1.2,-2.4
-0.0001178,-1.04,-2.32
-0.0001177,-1.12,-2.48
-0.0001176,-1.04,-2.4
-0.00011750000000000001,-1.04,-2.4
-0.00011740000000000001,-1.04,-2.4
-0.0001173,-1.04,-2.32
-0.0001172,-0.96,-2.32
-0.0001171,-0.88,-2.48
-0.000117,-0.88,-2.32
-0.0001169,-0.88,-2.24
-0.0001168,-0.88,-2.32
-0.0001167,-0.96,-2.24
-0.0001166,-0.96,-2.16
-0.0001165,-0.8,-2.24
-0.00011640000000000001,-0.8,-2.24
-0.00011630000000000001,-0.72,-2.24
-0.0001162,-0.72,-2.24
-0.0001161,-0.8,-2.08
-0.000116,-0.8,-2.16
-0.0001159,-0.64,-2.16
-0.0001158,-0.72,-2.0
-0.00011570000000000001,-0.64,-2.08
-0.0001156,-0.64,-2.08
-0.0001155,-0.64,-2.16
