Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0001,
Sample Interval,8e-08,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,0.05
Label,,
TIME,CH1,CH2
-1.15520e-04,-9.8,0.0029375
-1.15440e-04,-9.79688,0.00296094
-1.15360e-04,-9.81172,0.00232031
-1.15280e-04,-9.8,0.00253125
-1.15200e-04,-9.8375,0.00238281
-1.15120e-04,-9.8,0.002125
-1.15040e-04,-9.8,0.00219531
-1.14960e-04,-9.8,0.00215625
-1.14880e-04,-9.81328,0.00230469
-1.14800e-04,-9.8,0.00270313
-1.14720e-04,-9.8,0.00250781
-1.14640e-04,-9.8,0.00207031
-1.14560e-04,-9.8,0.00203906
-1.14480e-04,-9.84922,0.00209375
-1.14400e-04,-9.8,0.00202344
-1.14320e-04,-9.8,0.00203125
-1.14240e-04,-9.81094,0.0031875
-1.14160e-04,-9.82422,0.00207813
-1.14080e-04,-9.8375,0.00221094
-1.14000e-04,-9.8,0.00315625
-1.13920e-04,-9.8,0.00203125
-1.13840e-04,-9.80625,0.00239844
-1.13760e-04,-9.8375,0.00216406
-1.13680e-04,-9.8,0.00257031
-1.13600e-04,-9.81563,0.0024375
-1.13520e-04,-9.81172,0.00240625
-1.13440e-04,-9.8375,0.00205469
-1.13360e-04,-9.8,0.00272656
-1.13280e-04,-9.8,0.00249219
-1.13200e-04,-9.8,0.00208594
-1.13120e-04,-9.8,0.0025625
-1.13040e-04,-9.79766,0.00217969
-1.12960e-04,-9.8,0.00230469
-1.12880e-04,-9.8,0.00239844
-1.12800e-04,-9.81406,0.00224219
-1.12720e-04,-9.79766,0.00247656
-1.12640e-04,-9.8,0.00224219
-1.12560e-04,-9.80234,0.00205469
-1.12480e-04,-9.80625,0.00259375
-1.12400e-04,-9.79688,0.00236719
-1.12320e-04,-9.8,0.00202344
-1.12240e-04,-9.80313,0.00301563
-1.12160e-04,-9.8,0.00289844
-1.12080e-04,-9.8,0.00217188
-1.12000e-04,-9.80313,0.00216406
-1.11920e-04,-9.8375,0.00219531
-1.11840e-04,-9.80625,0.00217969
-1.11760e-04,-9.8,0.00203906
-1.11680e-04,-9.8375,0.00242188
-1.11600e-04,-9.81563,0.00217969
-1.11520e-04,-9.8,0.002125
-1.11440e-04,-9.82734,0.00239844
-1.11360e-04,-9.80156,0.00239844
-1.11280e-04,-9.8,0.00207031
-1.11200e-04,-9.80078,0.00211719
-1.11120e-04,-9.80859,0.00221094
-1.11040e-04,-9.8,0.00232813
-1.10960e-04,-9.83828,0.002125
-1.10880e-04,-9.8,0.00202344
-1.10800e-04,-9.82109,0.00228906
-1.10720e-04,-9.80469,0.00225781
-1.10640e-04,-9.8,0.00209375
-1.10560e-04,-9.80313,0.00244531
-1.10480e-04,-9.80625,0.00280469
-1.10400e-04,-9.80313,0.00225
-1.10320e-04,-9.81172,0.00264063
-1.10240e-04,-9.82812,0.00317969
-1.10160e-04,-9.81641,0.00275781
-1.10080e-04,-9.79063,0.00239844
-1.10000e-04,-9.80859,0.00301563
-1.09920e-04,-9.8,0.00214844
-1.09840e-04,-9.8,0.00210156
-1.09760e-04,-9.84141,0.00207031
-1.09680e-04,-9.80625,0.00260938
-1.09600e-04,-9.8,0.00236719
-1.09520e-04,-9.80703,0.00253125
-1.09440e-04,-9.80625,0.00202344
-1.09360e-04,-9.83281,0.00202344
-1.09280e-04,-9.80313,0.00207031
-1.09200e-04,-9.8,0.00264063
-1.09120e-04,-9.80078,0.00222656
-1.09040e-04,-9.82109,0.00207813
-1.08960e-04,-9.81719,0.00226563
-1.08880e-04,-9.80078,0.00232031
-1.08800e-04,-9.75938,0.00207031
-1.08720e-04,-9.8,0.00210938
-1.08640e-04,-9.8,0.00247656
-1.08560e-04,-9.80469,0.00210938
-1.08480e-04,-9.83828,0.00207813
-1.08400e-04,-9.88203,0.00258594
-1.08320e-04,-9.8,0.00251563
-1.08240e-04,-9.8,0.00229688
-1.08160e-04,-9.79766,0.00235938
-1.08080e-04,-9.8,0.00289063
-1.08000e-04,-9.82422,0.00222656
-1.07920e-04,-9.81484,0.00241406
-1.07840e-04,-9.8,0.0021875
-1.07760e-04,-9.80234,0.002125
-1.07680e-04,-9.80547,0.00252344
-1.07600e-04,-9.8,0.00241406
-1.07520e-04,-9.8,0.00213281
-1.07440e-04,-9.8,0.00263281
-1.07360e-04,-9.82812,0.00286719
-1.07280e-04,-9.77109,0.00260938
-1.07200e-04,-9.81094,0.00223438
-1.07120e-04,-9.83672,0.00202344
-1.07040e-04,-9.79297,0.00246094
-1.06960e-04,-9.8,0.00257813
-1.06880e-04,-9.81016,0.002125
-1.06800e-04,-9.80234,0.00228906
-1.06720e-04,-9.80078,0.00221094
-1.06640e-04,-9.8,0.00223438
-1.06560e-04,-9.80469,0.00266406
-1.06480e-04,-9.8,0.00299219
-1.06400e-04,-9.80313,0.00310938
-1.06320e-04,-9.81094,0.00203906
-1.06240e-04,-9.8,0.00241406
-1.06160e-04,-9.79141,0.002125
-1.06080e-04,-9.8,0.00203125
-1.06000e-04,-9.82109,0.00284375
-1.05920e-04,-9.8,0.00282031
-1.05840e-04,-9.8375,0.00204688
-1.05760e-04,-9.8,0.0020625
-1.05680e-04,-9.79766,0.00208594
-1.05600e-04,-9.81875,0.00224219
-1.05520e-04,-9.8,0.0024375
-1.05440e-04,-9.8,0.00202344
-1.05360e-04,-9.80234,0.00285156
-1.05280e-04,-9.83828,0.00251563
-1.05200e-04,-9.86563,0.00217188
-1.05120e-04,-9.8,0.00202344
-1.05040e-04,-9.8,0.00272656
-1.04960e-04,-9.79766,0.00216406
-1.04880e-04,-9.83672,0.00210156
-1.04800e-04,-9.80078,0.00266406
-1.04720e-04,-9.79688,0.00203906
-1.04640e-04,-9.80234,0.00221094
-1.04560e-04,-9.81719,0.00232813
-1.04480e-04,-9.80625,0.00298438
-1.04400e-04,-9.80625,0.00209375
-1.04320e-04,-9.8,0.00217969
-1.04240e-04,-9.8,0.00285156
-1.04160e-04,-9.80625,0.00241406
-1.04080e-04,-9.83516,0.00202344
-1.04000e-04,-9.80781,0.0034375
-1.03920e-04,-9.8,0.00202344
-1.03840e-04,-9.79453,0.00232031
-1.03760e-04,-9.81563,0.00205469
-1.03680e-04,-9.80234,0.00285156
-1.03600e-04,-9.8,0.00240625
-1.03520e-04,-9.80234,0.00214844
-1.03440e-04,-9.79766,0.002375
-1.03360e-04,-9.8,0.00246094
-1.03280e-04,-9.8375,0.00217969
-1.03200e-04,-9.8,0.00207031
-1.03120e-04,-9.8,0.00282031
-1.03040e-04,-9.8,0.00252344
-1.02960e-04,-9.79766,0.00267969
-1.02880e-04,-9.8,0.00217969
-1.02800e-04,-9.79609,0.00214063
-1.02720e-04,-9.82812,0.00207031
-1.02640e-04,-9.80469,0.00234375
-1.02560e-04,-9.8,0.00248438
-1.02480e-04,-9.81172,0.00239844
-1.02400e-04,-9.78594,0.00229688
-1.02320e-04,-9.8,0.00241406
-1.02240e-04,-9.8,0.00224219
-1.02160e-04,-9.8,0.00239063
-1.02080e-04,-9.8,0.00228125
-1.02000e-04,-9.81641,0.00209375
-1.01920e-04,-9.8,0.00220313
-1.01840e-04,-9.8,0.00244531
-1.01760e-04,-9.82734,0.00264844
-1.01680e-04,-9.83047,0.00258594
-1.01600e-04,-9.81172,0.00257031
-1.01520e-04,-9.81563,0.00272656
-1.01440e-04,-9.82109,0.00202344
-1.01360e-04,-9.8,0.00259375
-1.01280e-04,-9.80469,0.00232813
-1.01200e-04,-9.80234,0.00239844
-1.01120e-04,-9.80625,0.00244531
-1.01040e-04,-9.81641,0.00220313
-1.00960e-04,-9.8,0.00210938
-1.00880e-04,-9.8,0.00229688
-1.00800e-04,-9.85313,0.00246094
-1.00720e-04,-9.8375,0.00202344
-1.00640e-04,-9.8,0.00202344
-1.00560e-04,-9.8,0.00264063
-1.00480e-04,-9.84375,0.0021875
-1.00400e-04,-9.80234,0.00244531
-1.00320e-04,-9.82812,0.00202344
-1.00240e-04,-9.79063,0.00242188
-1.00160e-04,-9.80859,0.00317969
-1.00080e-04,-9.8375,0.00225781
-1.00000e-04,-9.80234,0.00204688
-9.99200e-05,-9.80234,0.00267969
-9.98400e-05,-9.80547,0.00221094
-9.97600e-05,-9.84063,0.00223438
-9.96800e-05,-9.8375,0.00239844
-9.96000e-05,-9.8,0.00251563
-9.95200e-05,-9.8,0.00284375
-9.94400e-05,-9.8,0.00214063
-9.93600e-05,-9.8,0.00270313
-9.92800e-05,-9.81563,0.00252344
-9.92000e-05,-9.8,0.00207031
-9.91200e-05,-9.8,0.00202344
-9.90400e-05,-9.82109,0.00202344
-9.89600e-05,-9.79766,0.00239063
-9.88800e-05,-9.8,0.00217969
-9.88000e-05,-9.8,0.00219531
-9.87200e-05,-9.8,0.00211719
-9.86400e-05,-9.8,0.00288281
-9.85600e-05,-9.80625,0.0026875
-9.84800e-05,-9.8,0.00255469
-9.84000e-05,-9.79531,0.00282813
-9.83200e-05,-9.79688,0.00289844
-9.82400e-05,-9.81172,0.00339844
-9.81600e-05,-9.80625,0.00202344
-9.80800e-05,-9.8,0.00210938
-9.80000e-05,-9.80313,0.00217969
-9.79200e-05,-9.8,0.00205469
-9.78400e-05,-9.8,0.00221094
-9.77600e-05,-9.8375,0.00260938
-9.76800e-05,-9.8,0.00284375
-9.76000e-05,-9.8,0.00289844
-9.75200e-05,-9.80234,0.00255469
-9.74400e-05,-9.80234,0.00239844
-9.73600e-05,-9.80625,0.00289063
-9.72800e-05,-9.8,0.0021875
-9.72000e-05,-9.80625,0.00226563
-9.71200e-05,-9.8,0.00254688
-9.70400e-05,-9.8,0.00265625
-9.69600e-05,-9.8,0.00269531
-9.68800e-05,-9.79688,0.00235156
-9.68000e-05,-9.8375,0.00202344
-9.67200e-05,-9.81641,0.00226563
-9.66400e-05,-9.80547,0.00244531
-9.65600e-05,-9.8,0.00296094
-9.64800e-05,-9.80625,0.00328125
-9.64000e-05,-9.81094,0.00279688
-9.63200e-05,-9.79453,0.00292188
-9.62400e-05,-9.80703,0.00272656
-9.61600e-05,-9.79766,0.00234375
-9.60800e-05,-9.79688,0.00233594
-9.60000e-05,-9.8,0.00202344
-9.59200e-05,-9.79766,0.00263281
-9.58400e-05,-9.8,0.0025625
-9.57600e-05,-9.8,0.00209375
-9.56800e-05,-9.82109,0.00202344
-9.56000e-05,-9.87109,0.00246875
-9.55200e-05,-9.84609,0.00221094
-9.54400e-05,-9.8375,0.00207031
-9.53600e-05,-9.80625,0.00216406
-9.52800e-05,-9.75625,0.00289844
-9.52000e-05,-9.82188,0.00267969
-9.51200e-05,-9.8,0.00291406
-9.50400e-05,-9.82109,0.00264844
-9.49600e-05,-9.82109,0.00257031
-9.48800e-05,-9.83203,0.00235156
-9.48000e-05,-9.8,0.00255469
-9.47200e-05,-9.80625,0.00259375
-9.46400e-05,-9.8,0.00297656
-9.45600e-05,-9.8,0.00202344
-9.44800e-05,-9.8,0.00265625
-9.44000e-05,-9.8375,0.00255469
-9.43200e-05,-9.80703,0.00255469
-9.42400e-05,-9.79766,0.00217969
-9.41600e-05,-9.82188,0.00257031
-9.40800e-05,-9.8,0.00230469
-9.40000e-05,-9.80391,0.00252344
-9.39200e-05,-9.80234,0.00278125
-9.38400e-05,-9.82188,0.00202344
-9.37600e-05,-9.8,0.002125
-9.36800e-05,-9.80469,0.00280469
-9.36000e-05,-9.8,0.00254688
-9.35200e-05,-9.80469,0.00210938
-9.34400e-05,-9.79766,0.00248438
-9.33600e-05,-9.80313,0.00246875
-9.32800e-05,-9.80391,0.00253125
-9.32000e-05,-9.80625,0.00298438
-9.31200e-05,-9.8,0.00239844
-9.30400e-05,-9.79688,0.00255469
-9.29600e-05,-9.8,0.00246094
-9.28800e-05,-9.8,0.00202344
-9.28000e-05,-9.80234,0.0026875
-9.27200e-05,-9.8,0.00257813
-9.26400e-05,-9.84609,0.00303906
-9.25600e-05,-9.84609,0.00204688
-9.24800e-05,-9.80703,0.00225781
-9.24000e-05,-9.79766,0.00223438
-9.23200e-05,-9.8,0.00226563
-9.22400e-05,-9.8,0.00208594
-9.21600e-05,-9.8,0.00202344
-9.20800e-05,-9.83516,0.00289844
-9.20000e-05,-9.8,0.00217969
-9.19200e-05,-9.81172,0.00296094
-9.18400e-05,-9.8,0.00264063
-9.17600e-05,-9.80469,0.00244531
-9.16800e-05,-9.80859,0.00235938
-9.16000e-05,-9.8,0.00303125
-9.15200e-05,-9.8,0.00239844
-9.14400e-05,-9.78203,0.00232031
-9.13600e-05,-9.81563,0.00230469
-9.12800e-05,-9.80625,0.00226563
-9.12000e-05,-9.8,0.00202344
-9.11200e-05,-9.81797,0.00203906
-9.10400e-05,-9.80781,0.00220313
-9.09600e-05,-9.80313,0.00252344
-9.08800e-05,-9.8,0.00214063
-9.08000e-05,-9.84375,0.00202344
-9.07200e-05,-9.79063,0.00271875
-9.06400e-05,-9.79453,0.00207813
-9.05600e-05,-9.80859,0.00214063
-9.04800e-05,-9.85859,0.00310156
-9.04000e-05,-9.8,0.00242969
-9.03200e-05,-9.80156,0.00246094
-9.02400e-05,-9.80859,0.00217969
-9.01600e-05,-9.8,0.00246875
-9.00800e-05,-9.79688,0.00217969
-9.00000e-05,-9.8,0.00251563
-8.99200e-05,-9.85703,0.00275
-8.98400e-05,-9.80156,0.00230469
-8.97600e-05,-9.82422,0.00214063
-8.96800e-05,-9.82109,0.00205469
-8.96000e-05,-9.80469,0.00225781
-8.95200e-05,-9.8,0.00257031
-8.94400e-05,-9.79766,0.00217188
-8.93600e-05,-9.80234,0.002375
-8.92800e-05,-9.80625,0.00252344
-8.92000e-05,-9.80078,0.0029375
-8.91200e-05,-9.80078,0.00224219
-8.90400e-05,-9.79766,0.00216406
-8.89600e-05,-9.83516,0.002375
-8.88800e-05,-9.81563,0.00202344
-8.88000e-05,-9.84766,0.00289844
-8.87200e-05,-9.8,0.00260938
-8.86400e-05,-9.83984,0.0021875
-8.85600e-05,-9.82109,0.00252344
-8.84800e-05,-9.8,0.0028125
-8.84000e-05,-9.8,0.00208594
-8.83200e-05,-9.80625,0.00204688
-8.82400e-05,-9.82812,0.0021875
-8.81600e-05,-9.80156,0.00230469
-8.80800e-05,-9.80625,0.0033125
-8.80000e-05,-9.85234,0.00239063
-8.79200e-05,-9.8,0.00264063
-8.78400e-05,-9.8375,0.00260938
-8.77600e-05,-9.80234,0.00235938
-8.76800e-05,-9.8,0.00245313
-8.76000e-05,-9.86484,0.00276563
-8.75200e-05,-9.79766,0.00225781
-8.74400e-05,-9.80313,0.00210938
-8.73600e-05,-9.80469,0.00204688
-8.72800e-05,-9.8,0.00215625
-8.72000e-05,-9.85078,0.002625
-8.71200e-05,-9.8,0.00238281
-8.70400e-05,-9.8,0.00263281
-8.69600e-05,-9.8,0.00251563
-8.68800e-05,-9.8,0.00271094
-8.68000e-05,-9.80859,0.00253906
-8.67200e-05,-9.81172,0.00217969
-8.66400e-05,-9.8,0.00210938
-8.65600e-05,-9.81563,0.00214063
-8.64800e-05,-9.8,0.00230469
-8.64000e-05,-9.81016,0.0029375
-8.63200e-05,-9.82344,0.00214844
-8.62400e-05,-9.82734,0.00282031
-8.61600e-05,-9.79297,0.00204688
-8.60800e-05,-9.80469,0.00208594
-8.60000e-05,-9.8,0.00207031
-8.59200e-05,-9.80234,0.00260938
-8.58400e-05,-9.77891,0.00289844
-8.57600e-05,-9.82422,0.00264844
-8.56800e-05,-9.80078,0.0025625
-8.56000e-05,-9.83594,0.00203125
-8.55200e-05,-9.80859,0.00239844
-8.54400e-05,-9.81719,0.00261719
-8.53600e-05,-9.8,0.00210938
-8.52800e-05,-9.82109,0.00203125
-8.52000e-05,-9.80234,0.0024375
-8.51200e-05,-9.8,0.00204688
-8.50400e-05,-9.79297,0.00210938
-8.49600e-05,-9.80078,0.00253906
-8.48800e-05,-9.8,0.00233594
-8.48000e-05,-9.82109,0.00265625
-8.47200e-05,-9.82422,0.002375
-8.46400e-05,-9.8,0.00224219
-8.45600e-05,-9.8375,0.00229688
-8.44800e-05,-9.81172,0.00239063
-8.44000e-05,-9.79766,0.00261719
-8.43200e-05,-9.80156,0.00205469
-8.42400e-05,-9.8,0.00235156
-8.41600e-05,-9.80234,0.00260938
-8.40800e-05,-9.8,0.00216406
-8.40000e-05,-9.84375,0.00230469
-8.39200e-05,-9.8,0.00214063
-8.38400e-05,-9.8,0.00228125
-8.37600e-05,-9.81719,0.00207031
-8.36800e-05,-9.80078,0.00297656
-8.36000e-05,-9.83516,0.00214063
-8.35200e-05,-9.83516,0.0020625
-8.34400e-05,-9.8,0.00246875
-8.33600e-05,-9.83047,0.00232813
-8.32800e-05,-9.82109,0.00239844
-8.32000e-05,-9.79766,0.0025
-8.31200e-05,-9.86563,0.00202344
-8.30400e-05,-9.8,0.00204688
-8.29600e-05,-9.8,0.00202344
-8.28800e-05,-9.85859,0.00235156
-8.28000e-05,-9.8,0.00223438
-8.27200e-05,-9.8,0.00214063
-8.26400e-05,-9.8,0.00283594
-8.25600e-05,-9.85234,0.00210938
-8.24800e-05,-9.80469,0.00257813
-8.24000e-05,-9.80156,0.00275781
-8.23200e-05,-9.80859,0.00202344
-8.22400e-05,-9.82109,0.00267188
-8.21600e-05,-9.87813,0.00294531
-8.20800e-05,-9.80469,0.00226563
-8.20000e-05,-9.82109,0.00204688
-8.19200e-05,-9.8,0.00242188
-8.18400e-05,-9.79766,0.00239844
-8.17600e-05,-9.8,0.00221094
-8.16800e-05,-9.80156,0.00215625
-8.16000e-05,-9.81172,0.00225781
-8.15200e-05,-9.82812,0.00273438
-8.14400e-05,-9.8875,0.00305469
-8.13600e-05,-9.8,0.00273438
-8.12800e-05,-9.80938,0.00257813
-8.12000e-05,-9.81797,0.00209375
-8.11200e-05,-9.80156,0.00208594
-8.10400e-05,-9.80469,0.00244531
-8.09600e-05,-9.81484,0.002125
-8.08800e-05,-9.84688,0.00246094
-8.08000e-05,-9.8,0.00229688
-8.07200e-05,-9.80625,0.00235156
-8.06400e-05,-9.82812,0.00294531
-8.05600e-05,-9.81094,0.00202344
-8.04800e-05,-9.85,0.00214063
-8.04000e-05,-9.80469,0.00270313
-8.03200e-05,-9.84375,0.00259375
-8.02400e-05,-9.8,0.00251563
-8.01600e-05,-9.84531,0.00255469
-8.00800e-05,-9.78906,0.00214844
-8.00000e-05,-9.87422,0.00208594
-7.99200e-05,-9.8375,0.00214063
-7.98400e-05,-9.80313,0.00225
-7.97600e-05,-9.85,0.00202344
-7.96800e-05,-9.8,0.00252344
-7.96000e-05,-9.81563,0.00202344
-7.95200e-05,-9.8,0.00275781
-7.94400e-05,-9.85,0.00264063
-7.93600e-05,-9.80859,0.002125
-7.92800e-05,-9.8,0.00225781
-7.92000e-05,-9.8,0.00202344
-7.91200e-05,-9.82109,0.00246875
-7.90400e-05,-9.79297,0.0029375
-7.89600e-05,-9.8,0.00225
-7.88800e-05,-9.8,0.00252344
-7.88000e-05,-9.80313,0.00225
-7.87200e-05,-9.79688,0.00233594
-7.86400e-05,-9.8,0.00257031
-7.85600e-05,-9.8,0.00296094
-7.84800e-05,-9.8,0.00202344
-7.84000e-05,-9.80078,0.00286719
-7.83200e-05,-9.85,0.00350781
-7.82400e-05,-9.80156,0.00210938
-7.81600e-05,-9.79531,0.00282813
-7.80800e-05,-9.79609,0.00242969
-7.80000e-05,-9.82812,0.00232813
-7.79200e-05,-9.8,0.00208594
-7.78400e-05,-9.80234,0.00230469
-7.77600e-05,-9.81172,0.00246875
-7.76800e-05,-9.8,0.00242188
-7.76000e-05,-9.82812,0.00204688
-7.75200e-05,-9.8,0.002625
-7.74400e-05,-9.8,0.00264844
-7.73600e-05,-9.86797,0.00232031
-7.72800e-05,-9.80313,0.0024375
-7.72000e-05,-9.80625,0.00264063
-7.71200e-05,-9.80703,0.00220313
-7.70400e-05,-9.80938,0.00235156
-7.69600e-05,-9.80469,0.00221094
-7.68800e-05,-9.80469,0.00202344
-7.68000e-05,-9.80625,0.002125
-7.67200e-05,-9.8,0.00205469
-7.66400e-05,-9.8,0.00203906
-7.65600e-05,-9.8,0.00229688
-7.64800e-05,-9.8,0.00214844
-7.64000e-05,-9.80234,0.00202344
-7.63200e-05,-9.8,0.00204688
-7.62400e-05,-9.82109,0.00214063
-7.61600e-05,-9.8,0.00225
-7.60800e-05,-9.8,0.00216406
-7.60000e-05,-9.8,0.00264844
-7.59200e-05,-9.80625,0.00234375
-7.58400e-05,-9.80469,0.00353906
-7.57600e-05,-9.8,0.002375
-7.56800e-05,-9.85,0.00224219
-7.56000e-05,-9.80078,0.00270313
-7.55200e-05,-9.80781,0.00217969
-7.54400e-05,-9.81172,0.00202344
-7.53600e-05,-9.80703,0.00242969
-7.52800e-05,-9.80703,0.00230469
-7.52000e-05,-9.80156,0.00310156
-7.51200e-05,-9.8,0.00266406
-7.50400e-05,-9.80078,0.0021875
-7.49600e-05,-9.85859,0.00283594
-7.48800e-05,-9.85,0.00228125
-7.48000e-05,-9.80625,0.0021875
-7.47200e-05,-9.80078,0.00239844
-7.46400e-05,-9.8,0.00203125
-7.45600e-05,-9.80703,0.00207031
-7.44800e-05,-9.8,0.00232031
-7.44000e-05,-9.8,0.00267969
-7.43200e-05,-9.83125,0.00202344
-7.42400e-05,-9.8,0.00233594
-7.41600e-05,-9.82812,0.00215625
-7.40800e-05,-9.78906,0.00214063
-7.40000e-05,-9.89766,0.00217969
-7.39200e-05,-9.82578,0.00223438
-7.38400e-05,-9.79766,0.00241406
-7.37600e-05,-9.85313,0.00230469
-7.36800e-05,-9.80313,0.00282813
-7.36000e-05,-9.81563,0.00244531
-7.35200e-05,-9.8,0.00252344
-7.34400e-05,-9.80313,0.00205469
-7.33600e-05,-9.81641,0.00224219
-7.32800e-05,-9.82812,0.00232813
-7.32000e-05,-9.80313,0.00228125
-7.31200e-05,-9.79766,0.00226563
-7.30400e-05,-9.80703,0.00202344
-7.29600e-05,-9.85,0.00280469
-7.28800e-05,-9.80859,0.00229688
-7.28000e-05,-9.80313,0.00257031
-7.27200e-05,-9.79766,0.00239844
-7.26400e-05,-9.82422,0.00249219
-7.25600e-05,-9.86875,0.00235938
-7.24800e-05,-9.82109,0.00207813
-7.24000e-05,-9.8375,0.002625
-7.23200e-05,-9.84609,0.00230469
-7.22400e-05,-9.80469,0.00266406
-7.21600e-05,-9.80859,0.00253125
-7.20800e-05,-9.8,0.0024375
-7.20000e-05,-9.80547,0.00207031
-7.19200e-05,-9.80313,0.00223438
-7.18400e-05,-9.8,0.00207031
-7.17600e-05,-9.8,0.0021875
-7.16800e-05,-9.80703,0.00222656
-7.16000e-05,-9.80625,0.00213281
-7.15200e-05,-9.85,0.00275
-7.14400e-05,-9.8,0.00214063
-7.13600e-05,-9.8,0.00204688
-7.12800e-05,-9.8875,0.00266406
-7.12000e-05,-9.83438,0.00202344
-7.11200e-05,-9.80469,0.00291406
-7.10400e-05,-9.84219,0.00211719
-7.09600e-05,-9.83047,0.00254688
-7.08800e-05,-9.8,0.00204688
-7.08000e-05,-9.78047,0.00210938
-7.07200e-05,-9.81484,0.00217969
-7.06400e-05,-9.8,0.00239063
-7.05600e-05,-9.8375,0.00217188
-7.04800e-05,-9.83984,0.00239844
-7.04000e-05,-9.8,0.00279688
-7.03200e-05,-9.81641,0.00271094
-7.02400e-05,-9.8,0.00240625
-7.01600e-05,-9.79766,0.00214063
-7.00800e-05,-9.82109,0.00205469
-7.00000e-05,-9.80938,0.00276563
-6.99200e-05,-9.80469,0.00244531
-6.98400e-05,-9.79766,0.00229688
-6.97600e-05,-9.80313,0.00225781
-6.96800e-05,-9.79688,0.00233594
-6.96000e-05,-9.80859,0.00245313
-6.95200e-05,-9.85625,0.00205469
-6.94400e-05,-9.81953,0.00274219
-6.93600e-05,-9.80234,0.00302344
-6.92800e-05,-9.8,0.00242188
-6.92000e-05,-9.80469,0.00246875
-6.91200e-05,-9.80703,0.00246094
-6.90400e-05,-9.80234,0.00202344
-6.89600e-05,-9.80234,0.00240625
-6.88800e-05,-9.80625,0.00204688
-6.88000e-05,-9.80703,0.00271094
-6.87200e-05,-9.80625,0.00305469
-6.86400e-05,-9.8,0.00217188
-6.85600e-05,-9.8,0.00254688
-6.84800e-05,-9.8,0.00242188
-6.84000e-05,-9.86641,0.00219531
-6.83200e-05,-9.8,0.00235156
-6.82400e-05,-9.80078,0.00220313
-6.81600e-05,-9.80469,0.00203125
-6.80800e-05,-9.80859,0.00202344
-6.80000e-05,-9.82109,0.00239844
-6.79200e-05,-9.82812,0.00239063
-6.78400e-05,-9.80313,0.00260938
-6.77600e-05,-9.82188,0.00257031
-6.76800e-05,-9.82031,0.00214063
-6.76000e-05,-9.80313,0.00219531
-6.75200e-05,-9.8,0.00261719
-6.74400e-05,-9.8,0.00244531
-6.73600e-05,-9.8,0.00245313
-6.72800e-05,-9.81563,0.00217969
-6.72000e-05,-9.80078,0.00242969
-6.71200e-05,-9.8,0.00245313
-6.70400e-05,-9.80625,0.00242188
-6.69600e-05,-9.83125,0.00273438
-6.68800e-05,-9.79766,0.00202344
-6.68000e-05,-9.80625,0.00320313
-6.67200e-05,-9.84219,0.00203125
-6.66400e-05,-9.81328,0.00210938
-6.65600e-05,-9.80625,0.00207031
-6.64800e-05,-9.80156,0.00217969
-6.64000e-05,-9.8,0.00317969
-6.63200e-05,-9.8,0.00273438
-6.62400e-05,-9.8,0.00242969
-6.61600e-05,-9.8,0.00214063
-6.60800e-05,-9.80469,0.00257813
-6.60000e-05,-9.82266,0.00240625
-6.59200e-05,-9.8,0.00230469
-6.58400e-05,-9.80313,0.00258594
-6.57600e-05,-9.8,0.00289844
-6.56800e-05,-9.8,0.00310938
-6.56000e-05,-9.8,0.00204688
-6.55200e-05,-9.85859,0.00257031
-6.54400e-05,-9.83125,0.00267188
-6.53600e-05,-9.80859,0.00217969
-6.52800e-05,-9.82109,0.00226563
-6.52000e-05,-9.80234,0.002375
-6.51200e-05,-9.82109,0.00205469
-6.50400e-05,-9.8,0.00315625
-6.49600e-05,-9.8,0.00215625
-6.48800e-05,-9.8,0.00240625
-6.48000e-05,-9.82734,0.00247656
-6.47200e-05,-9.8375,0.00236719
-6.46400e-05,-9.8,0.00254688
-6.45600e-05,-9.8,0.00296094
-6.44800e-05,-9.8,0.00202344
-6.44000e-05,-9.8,0.00232031
-6.43200e-05,-9.80625,0.00242969
-6.42400e-05,-9.80625,0.00235156
-6.41600e-05,-9.8,0.00265625
-6.40800e-05,-9.8,0.00246875
-6.40000e-05,-9.8,0.00214844
-6.39200e-05,-9.80078,0.00253906
-6.38400e-05,-9.80234,0.00205469
-6.37600e-05,-9.80313,0.00207031
-6.36800e-05,-9.82109,0.00210938
-6.36000e-05,-9.8,0.0028125
-6.35200e-05,-9.82578,0.00202344
-6.34400e-05,-9.81641,0.00241406
-6.33600e-05,-9.8,0.00202344
-6.32800e-05,-9.80313,0.00209375
-6.32000e-05,-9.82969,0.00202344
-6.31200e-05,-9.8,0.00203125
-6.30400e-05,-9.85859,0.00223438
-6.29600e-05,-9.8,0.00264063
-6.28800e-05,-9.80313,0.00351563
-6.28000e-05,-9.80625,0.0026875
-6.27200e-05,-9.8,0.00339063
-6.26400e-05,-9.80469,0.00232031
-6.25600e-05,-9.8,0.00202344
-6.24800e-05,-9.78594,0.00225781
-6.24000e-05,-9.8,0.00215625
-6.23200e-05,-9.80859,0.00257813
-6.22400e-05,-9.8,0.00257031
-6.21600e-05,-9.8,0.00226563
-6.20800e-05,-9.8,0.00202344
