t,V_m,V_e
-0.0125,-0.28,1.84
-0.012490000000000001,-0.24,1.84
-0.012480000000000002,-0.24,1.92
-0.01247,-0.2,1.92
-0.01246,-0.2,2.0
-0.012450000000000001,-0.12,2.0
-0.012440000000000001,-0.12,2.0
-0.01243,-0.08,2.0
-0.01242,-0.08,2.0
-0.012410000000000001,-0.04,2.08
-0.012400000000000001,-0.04,2.16
-0.01239,0.0,2.16
-0.01238,-0.04,2.16
-0.01237,0.04,2.16
-0.012360000000000001,0.08,2.16
-0.01235,0.04,2.24
-0.01234,0.12,2.24
-0.01233,0.12,2.24
-0.012320000000000001,0.16,2.24
-0.012310000000000001,0.16,2.32
-0.0123,0.16,2.32
-0.01229,0.2,2.32
-0.012280000000000001,0.24,2.32
-0.012270000000000001,0.24,2.4
-0.01226,0.28,2.4
-0.01225,0.28,2.4
-0.012240000000000001,0.32,2.4
-0.012230000000000001,0.32,2.48
-0.01222,0.36,2.48
-0.01221,0.36,2.48
-0.0122,0.4,2.56
-0.012190000000000001,0.44,2.48
-0.01218,0.44,2.56
-0.01217,0.48,2.48
-0.01216,0.48,2.56
-0.012150000000000001,0.48,2.56
-0.012140000000000001,0.52,2.64
-0.01213,0.52,2.56
-0.01212,0.56,2.64
-0.012110000000000001,0.56,2.64
-0.012100000000000001,0.6,2.64
-0.01209,0.64,2.64
-0.01208,0.64,2.64
-0.01207,0.64,2.64
-0.012060000000000001,0.68,2.64
-0.01205,0.72,2.72
-0.01204,0.76,2.64
-0.01203,0.76,2.64
-0.012020000000000001,0.76,2.72
-0.01201,0.76,2.64
-0.012,0.8,2.72
-0.01199,0.8,2.72
-0.011980000000000001,0.84,2.72
-0.011970000000000001,0.84,2.64
-0.01196,0.84,2.72
-0.01195,0.88,2.72
-0.011940000000000001,0.88,2.72
-0.011930000000000001,0.92,2.72
-0.01192,0.92,2.72
-0.01191,0.96,2.72
-0.0119,1.0,2.72
-0.011890000000000001,0.96,2.72
-0.01188,1.0,2.64
-0.01187,1.0,2.64
-0.01186,1.04,2.72
-0.011850000000000001,1.08,2.64
-0.01184,1.08,2.72
-0.01183,1.08,2.64
-0.01182,1.12,2.64
-0.011810000000000001,1.16,2.64
-0.011800000000000001,1.12,2.64
-0.01179,1.16,2.64
-0.01178,1.16,2.56
-0.011770000000000001,1.2,2.64
-0.011760000000000001,1.16,2.64
-0.01175,1.2,2.56
-0.01174,1.24,2.56
-0.01173,1.24,2.56
-0.011720000000000001,1.24,2.56
-0.01171,1.24,2.56
-0.0117,1.28,2.56
-0.01169,1.28,2.56
-0.011680000000000001,1.28,2.56
-0.01167,1.32,2.56
-0.01166,1.32,2.48
-0.01165,1.32,2.48
-0.011640000000000001,1.32,2.48
-0.011630000000000001,1.36,2.4
-0.01162,1.36,2.4
