t,V_m,V_e
-0.0125,-1.72,-2.08
-0.012490000000000001,-1.68,-2.0
-0.012480000000000002,-1.72,-2.0
-0.01247,-1.72,-2.0
-0.01246,-1.72,-2.0
-0.012450000000000001,-1.68,-2.0
-0.012440000000000001,-1.68,-1.92
-0.01243,-1.72,-1.92
-0.01242,-1.72,-1.92
-0.012410000000000001,-1.72,-1.84
-0.012400000000000001,-1.72,-1.84
-0.01239,-1.72,-1.84
-0.01238,-1.72,-1.84
-0.01237,-1.76,-1.84
-0.012360000000000001,-1.72,-1.84
-0.01235,-1.72,-1.76
-0.01234,-1.72,-1.76
-0.01233,-1.72,-1.76
-0.012320000000000001,-1.72,-1.68
-0.012310000000000001,-1.72,-1.68
-0.0123,-1.72,-1.68
-0.01229,-1.72,-1.6
-0.012280000000000001,-1.72,-1.6
-0.012270000000000001,-1.72,-1.6
-0.01226,-1.72,-1.52
-0.01225,-1.76,-1.52
-0.012240000000000001,-1.76,-1.52
-0.012230000000000001,-1.72,-1.52
-0.01222,-1.72,-1.44
-0.01221,-1.72,-1.44
-0.0122,-1.68,-1.44
-0.012190000000000001,-1.68,-1.44
-0.01218,-1.72,-1.36
-0.01217,-1.68,-1.36
-0.01216,-1.72,-1.36
-0.012150000000000001,-1.68,-1.28
-0.012140000000000001,-1.68,-1.28
-0.01213,-1.72,-1.2
-0.01212,-1.68,-1.28
-0.012110000000000001,-1.6400000000000001,-1.2
-0.012100000000000001,-1.6400000000000001,-1.2
-0.01209,-1.68,-1.12
-0.01208,-1.68,-1.12
-0.01207,-1.6400000000000001,-1.12
-0.012060000000000001,-1.6400000000000001,-1.04
-0.01205,-1.6400000000000001,-1.04
-0.01204,-1.6400000000000001,-1.04
-0.01203,-1.6400000000000001,-0.96
-0.012020000000000001,-1.6,-0.96
-0.01201,-1.6,-0.96
-0.012,-1.56,-0.88
-0.01199,-1.6,-0.88
-0.011980000000000001,-1.6,-0.88
-0.011970000000000001,-1.6,-0.8
-0.01196,-1.56,-0.8
-0.01195,-1.56,-0.8
-0.011940000000000001,-1.56,-0.72
-0.011930000000000001,-1.52,-0.72
-0.01192,-1.56,-0.64
-0.01191,-1.56,-0.64
-0.0119,-1.52,-0.64
-0.011890000000000001,-1.52,-0.56
-0.01188,-1.48,-0.56
-0.01187,-1.48,-0.56
-0.01186,-1.48,-0.48
-0.011850000000000001,-1.48,-0.48
-0.01184,-1.48,-0.48
-0.01183,-1.4000000000000001,-0.4
-0.01182,-1.44,-0.4
-0.011810000000000001,-1.44,-0.4
-0.011800000000000001,-1.44,-0.32
-0.01179,-1.4000000000000001,-0.32
-0.01178,-1.32,-0.32
-0.011770000000000001,-1.4000000000000001,-0.24
-0.011760000000000001,-1.36,-0.24
-0.01175,-1.36,-0.16
-0.01174,-1.36,-0.16
-0.01173,-1.32,-0.16
-0.011720000000000001,-1.32,-0.08
-0.01171,-1.32,0.0
-0.0117,-1.28,0.0
-0.01169,-1.28,0.0
-0.011680000000000001,-1.28,0.08
