Distance_(pixels),Gray_Value
0,9.000
1,9.000
2,9.000
3,9.000
4,8.004
5,8.995
6,9.000
7,9.000
8,9.000
9,9.000
10,9.000
11,9.000
12,9.000
13,9.000
14,9.000
15,9.000
16,9.000
17,9.000
18,8.018
19,8.981
20,9.000
21,9.000
22,8.214
23,8.004
24,9.951
25,10.000
26,9.026
27,9.000
28,9.023
29,9.972
30,9.030
31,8.871
32,8.994
33,9.966
34,10.000
35,8.766
36,7.721
37,7.363
38,7.015
39,7.000
40,7.959
41,8.481
42,8.020
43,8.000
44,8.374
45,8.971
46,9.000
47,9.000
48,9.000
49,9.000
50,9.000
51,9.948
52,10.000
53,10.887
54,10.999
55,10.990
56,10.054
57,10.000
58,10.000
59,10.940
60,11.000
61,11.000
62,11.000
63,11.000
64,10.382
65,10.959
66,10.615
67,11.483
68,11.966
69,11.515
70,11.031
71,11.000
72,11.000
73,11.000
74,10.348
75,10.020
76,9.795
77,9.985
78,10.000
79,10.920
80,10.930
81,10.960
82,11.000
83,11.000
84,11.000
85,11.000
86,11.000
87,11.000
88,11.000
89,11.680
90,11.065
91,11.000
92,11.000
93,11.000
94,10.606
95,11.431
96,11.950
97,12.000
98,12.000
99,11.101
100,11.000
101,11.000
102,11.000
103,10.105
104,10.000
105,10.145
106,10.014
107,10.891
108,11.843
109,11.109
110,10.130
111,10.057
112,10.897
113,11.000
114,11.000
115,11.000
116,10.118
117,9.757
118,9.687
119,9.651
120,10.831
121,11.877
122,12.402
123,12.495
124,12.532
125,12.449
126,12.051
127,12.000
128,12.870
129,12.752
130,12.099
131,12.000
132,12.000
133,12.000
134,11.225
135,11.009
136,11.025
137,11.001
138,10.178
139,10.870
140,11.100
141,12.010
142,12.027
143,12.000
144,11.775
145,11.956
146,12.566
147,14.329
148,14.089
149,14.000
150,14.848
151,15.000
152,15.000
153,15.000
154,15.000
155,15.560
156,15.362
157,15.042
158,15.000
159,15.000
160,15.128
161,15.855
162,16.000
163,15.130
164,14.999
165,15.025
166,15.011
167,14.914
168,14.030
169,13.970
170,14.651
171,14.130
172,14.000
173,14.000
174,14.823
175,15.822
176,15.534
177,15.084
178,15.000
179,16.193
180,16.894
181,17.000
182,16.185
183,16.254
184,16.865
185,16.382
186,16.849
187,17.000
188,17.705
189,17.982
190,18.000
191,17.194
192,16.209
193,17.619
194,18.000
195,15.594
196,13.529
197,13.200
198,13.048
199,12.782
200,13.487
201,14.725
202,15.000
203,14.206
204,14.000
205,14.792
206,15.418
207,15.565
208,15.127
209,15.000
210,15.787
211,18.917
212,19.946
213,21.568
214,22.000
215,22.671
216,22.894
217,22.205
218,21.221
219,21.778
220,22.000
221,22.776
222,22.225
223,21.110
224,21.586
225,21.949
226,22.000
227,22.228
228,22.590
229,21.863
230,21.139
231,20.573
232,20.479
233,20.122
234,20.341
235,20.724
236,20.940
237,20.497
238,20.302
239,20.265
240,20.812
241,21.755
242,22.637
243,24.388
244,24.289
245,24.046
246,24.753
247,26.471
248,26.984
249,27.000
250,27.000
251,26.255
252,26.000
253,26.000
254,26.000
255,26.000
256,26.264
257,25.363
258,23.841
259,23.516
260,23.497
261,23.122
262,23.000
263,21.983
264,20.699
265,20.085
266,20.000
267,20.553
268,20.944
269,21.000
270,20.904
271,20.905
272,20.984
273,22.446
274,23.708
275,27.553
276,28.256
277,27.370
278,28.481
279,29.000
280,29.000
281,28.807
282,29.407
283,30.838
284,31.069
285,30.704
286,30.869
287,30.291
288,30.000
289,29.293
290,28.717
291,27.483
292,27.231
293,27.087
294,26.298
295,26.000
296,25.873
297,25.258
298,25.000
299,25.696
300,26.025
301,27.388
302,28.682
303,29.000
304,28.385
305,28.838
306,29.184
307,33.199
308,37.062
309,39.574
310,40.330
311,41.051
312,41.403
313,41.140
314,40.319
315,40.000
316,40.000
317,40.281
318,39.701
319,38.665
320,38.568
321,38.239
322,37.483
323,35.179
324,33.487
325,33.040
326,33.000
327,32.332
328,31.333
329,31.024
330,31.061
331,32.361
332,32.426
333,32.720
334,34.185
335,35.577
336,36.474
337,37.999
338,39.768
339,45.236
340,49.162
341,51.585
342,51.847
343,52.490
344,54.302
345,55.650
346,55.351
347,54.558
348,54.099
349,54.488
350,53.503
351,51.541
352,50.778
353,47.016
354,44.337
355,42.721
356,41.376
357,37.908
358,34.788
359,33.288
360,33.477
361,36.463
362,38.778
363,40.530
364,41.304
365,43.014
366,44.628
367,47.878
368,50.458
369,52.876
370,54.922
371,61.674
372,66.529
373,69.359
374,71.077
375,70.493
376,68.763
377,67.519
378,68.303
379,69.524
380,69.888
381,67.564
382,64.838
383,62.168
384,59.156
385,55.520
386,53.827
387,52.322
388,50.394
389,48.099
390,46.396
391,44.016
392,42.071
393,42.839
394,45.640
395,49.396
396,52.196
397,56.289
398,59.738
399,64.401
400,68.414
401,73.290
402,76.000
403,80.727
404,84.000
405,85.766
406,87.000
407,89.274
408,91.549
409,93.230
410,94.605
411,93.838
412,91.928
413,88.176
414,84.765
415,79.879
416,77.118
417,73.204
418,70.118
419,65.797
420,60.355
421,55.399
422,52.758
423,54.252
424,55.786
425,59.714
426,65.328
427,77.368
428,87.060
429,96.763
430,102.276
431,100.772
432,98.708
433,101.574
434,106.248
435,113.178
436,119.485
437,124.313
438,125.897
439,123.936
440,120.315
441,116.331
442,113.743
443,110.713
444,109.000
445,107.355
446,106.000
447,103.453
448,101.781
449,98.742
450,95.651
451,93.053
452,90.459
453,86.759
454,83.141
455,81.633
456,81.716
457,84.659
458,87.135
459,92.477
460,95.746
461,101.684
462,104.646
463,107.834
464,107.818
465,107.246
466,108.815
467,111.847
468,114.478
469,113.371
470,115.170
471,115.581
472,115.000
473,115.520
