Distance_(pixels),Gray_Value
299,119.027
300,121.684
301,124.751
302,127.000
303,123.430
304,118.693
305,119.479
306,125.396
307,128.667
308,128.986
309,126.844
310,128.500
311,127.262
312,126.043
313,122.146
314,125.841
315,137.057
316,147.520
317,153.290
318,152.840
319,153.801
320,126.203
321,107.188
322,104.723
323,126.531
324,124.017
325,124.220
326,121.128
327,123.642
328,59.336
329,79.200
330,104.454
331,123.362
332,121.463
333,128.203
334,100.158
335,82.450
336,89.878
337,104.562
338,100.205
339,100.891
340,111.643
341,117.131
342,112.823
343,100.615
344,105.093
345,113.720
346,121.526
347,118.694
348,118.194
349,115.767
350,113.741
351,124.009
352,140.073
353,137.291
354,132.687
355,126.098
356,120.873
357,124.814
358,134.130
359,127.988
360,129.913
361,127.265
362,130.059
363,129.762
364,135.935
365,136.558
366,137.415
367,133.671
368,128.801
369,123.302
370,122.771
371,124.769
372,128.472
373,127.990
374,123.614
375,119.069
376,118.000
377,121.007
378,124.495
379,124.508
380,122.075
381,120.376
382,121.480
383,124.001
384,128.074
385,125.610
386,121.623
387,113.703
388,112.056
389,110.107
390,114.238
391,114.325
392,113.742
393,107.594
394,104.268
395,97.802
396,94.524
397,97.416
398,98.030
399,95.417
400,94.450
401,94.846
402,95.669
403,97.331
404,97.338
405,97.564
406,97.978
407,100.603
408,103.947
409,105.529
410,103.643
411,99.338
412,97.210
413,96.681
414,97.303
415,97.040
416,95.724
417,90.836
418,87.418
419,85.162
420,85.901
421,83.518
422,79.285
423,73.805
424,71.596
425,72.593
426,73.849
427,73.563
428,72.093
429,71.026
430,70.902
431,72.126
432,73.543
433,73.873
434,73.791
435,74.108
436,74.465
437,75.351
438,76.550
439,77.546
440,77.457
441,76.041
442,75.219
443,74.557
444,73.991
445,72.474
446,70.231
447,68.213
448,67.000
449,65.165
450,62.745
451,60.149
452,58.168
453,57.500
454,57.497
455,57.057
456,55.517
457,54.513
458,54.000
459,54.594
460,55.795
461,56.684
462,57.470
463,58.000
464,58.000
465,59.254
466,61.808
467,63.000
468,62.985
469,62.079
470,60.499
471,58.213
472,57.038
473,57.405
474,56.311
475,56.000
476,56.424
477,56.032
478,53.526
479,50.618
480,48.579
481,48.420
482,48.596
483,46.471
484,44.557
485,45.273
486,46.245
487,47.207
488,47.363
489,47.125
490,47.155
491,46.626
492,46.000
493,47.103
494,49.000
495,49.000
496,48.642
497,48.354
498,49.912
499,51.518
500,50.748
501,49.576
502,50.338
503,49.997
504,47.669
505,46.662
506,45.317
507,43.679
508,43.251
509,43.170
510,41.689
511,39.936
512,37.159
513,35.966
514,34.792
515,34.155
516,33.709
517,32.424
518,30.430
519,27.030
520,21.722
521,20.450
522,19.177
523,19.418
524,18.735
525,17.738
526,17.258
527,17.490
528,15.748
529,15.000
530,15.000
531,15.000
532,15.201
533,15.111
534,12.926
535,12.233
536,11.000
537,11.000
538,11.000
539,11.000
540,10.959
541,10.704
542,10.000
543,10.041
544,10.000
545,10.195
546,10.808
547,9.693
548,8.372
549,8.084
550,8.492
551,9.298
552,10.954
553,11.717
554,10.991
555,10.842
556,10.231
557,10.686
558,10.000
559,10.149
560,11.000
561,10.858
562,10.000
563,10.000
564,10.000
565,10.000
566,10.115
567,10.754
568,9.000
569,9.000
570,9.000
571,9.000
572,9.000
573,9.000
574,9.043
575,9.415
576,9.907
577,9.000
578,9.000
579,9.000
580,9.004
581,9.200
582,10.000
583,10.000
584,10.000
585,9.966
586,9.508
587,9.000
588,9.053
589,9.989
590,9.830
591,9.055
592,9.001
593,9.108
594,9.182
595,9.000
596,9.026
597,10.000
598,9.970
599,8.399
600,8.000
601,8.000
602,8.006
603,8.919
604,9.000
