Distance_(pixels),Gray_Value
353,97.022
354,105.831
355,110.746
356,113.598
357,107.207
358,110.652
359,107.588
360,114.079
361,111.572
362,121.065
363,113.642
364,120.317
365,107.488
366,109.422
367,96.921
368,92.518
369,87.550
370,88.984
371,94.414
372,98.945
373,109.810
374,108.643
375,115.327
376,109.004
377,114.592
378,115.778
379,119.946
380,119.362
381,121.520
382,119.346
383,114.792
384,112.511
385,109.779
386,112.136
387,109.794
388,108.186
389,99.665
390,100.683
391,92.375
392,92.973
393,81.012
394,80.036
395,72.268
396,73.373
397,65.861
398,60.726
399,56.272
400,55.000
401,60.744
402,63.658
403,73.962
404,78.280
405,87.548
406,90.717
407,98.587
408,100.339
409,102.696
410,101.853
411,101.016
412,101.053
413,101.580
414,101.924
415,98.306
416,96.872
417,91.856
418,91.577
419,86.292
420,83.646
421,75.851
422,71.401
423,58.340
424,50.671
425,44.709
426,41.342
427,39.035
428,37.756
429,39.433
430,41.481
431,48.178
432,52.530
433,59.998
434,64.633
435,71.339
436,75.616
437,80.830
438,83.534
439,84.619
440,84.510
441,84.355
442,85.413
443,85.490
444,85.417
445,84.167
446,83.775
447,80.429
448,77.981
449,71.031
450,65.476
451,60.235
452,56.698
453,50.751
454,44.753
455,39.834
456,35.872
457,35.000
458,35.437
459,38.082
460,40.496
461,44.263
462,46.407
463,50.535
464,56.291
465,62.858
466,68.955
467,74.740
468,79.422
469,82.079
470,85.162
471,85.024
472,82.371
473,76.408
474,70.548
475,65.194
476,61.345
477,58.170
478,54.807
479,49.847
480,43.805
481,40.206
482,36.544
483,34.151
484,32.524
485,31.528
486,31.469
487,31.587
488,31.657
489,33.528
490,35.913
491,38.301
492,40.480
493,43.161
494,46.564
495,51.724
496,56.908
497,58.340
498,61.295
499,64.592
500,67.760
501,68.900
502,67.692
503,64.735
504,61.241
505,57.283
506,53.594
507,50.984
508,47.600
509,44.666
510,39.858
511,34.444
512,28.538
513,27.616
514,27.000
515,27.241
516,27.723
517,28.372
518,29.222
519,31.145
520,34.126
521,36.336
522,39.356
523,41.409
524,44.584
525,46.766
526,49.441
527,52.035
528,54.931
529,55.685
530,56.241
531,56.345
532,54.027
533,50.011
534,45.606
535,43.415
536,39.655
537,37.497
538,33.598
539,30.993
540,27.512
541,25.429
542,22.707
543,21.598
544,20.691
545,21.055
546,22.174
547,23.277
548,23.717
549,23.542
550,25.268
551,27.323
552,31.349
553,32.931
554,34.752
555,35.929
556,37.594
557,38.691
558,40.000
559,39.761
560,39.000
561,38.723
562,37.968
563,37.152
564,34.553
565,32.255
566,29.207
567,27.242
568,24.220
569,23.283
570,21.780
571,21.485
572,19.988
573,19.593
574,18.173
575,19.231
576,21.186
577,22.000
578,22.180
579,23.265
580,24.929
581,26.833
582,27.910
583,28.987
584,29.598
585,28.000
586,27.985
587,27.413
588,27.450
589,27.422
590,26.299
591,25.517
592,23.019
593,22.577
594,22.285
595,21.476
596,20.622
597,18.828
598,17.883
599,16.988
600,16.742
601,16.269
602,16.417
603,17.158
604,18.685
605,20.427
606,20.610
607,19.978
608,19.831
609,19.919
610,20.079
611,21.000
612,21.000
613,20.947
614,20.293
615,20.000
616,20.031
617,20.446
618,20.399
619,21.000
620,21.000
621,20.995
622,20.915
623,19.850
624,16.047
625,14.191
626,14.000
627,14.000
628,14.000
629,14.019
630,15.009
631,15.683
632,16.000
633,16.000
634,16.000
635,16.000
