Distance_(pixels),Gray_Value
0,8.000
1,8.000
2,8.000
3,8.740
4,8.666
5,8.012
6,8.000
7,8.568
8,8.668
9,8.027
10,8.000
11,8.956
12,9.951
13,9.053
14,9.000
15,9.000
16,9.935
17,9.608
18,9.963
19,10.000
20,10.000
21,9.085
22,9.000
23,9.907
24,10.000
25,10.000
26,10.000
27,8.218
28,8.000
29,8.000
30,8.433
31,8.926
32,9.284
33,9.243
34,9.159
35,9.869
36,9.992
37,9.986
38,10.846
39,11.000
40,11.000
41,10.166
42,10.407
43,11.723
44,12.822
45,14.636
46,15.000
47,14.941
48,14.194
49,14.000
50,14.656
51,15.740
52,16.000
53,16.000
54,16.400
55,17.688
56,18.000
57,18.952
58,20.567
59,24.754
60,26.000
61,26.000
62,26.135
63,27.558
64,28.999
65,30.168
66,30.871
67,32.022
68,33.538
69,34.890
70,35.151
71,35.732
72,35.303
73,37.144
74,38.701
75,41.090
76,41.757
77,42.255
78,42.837
79,42.457
80,41.230
81,42.113
82,43.619
83,42.671
84,41.346
85,40.411
86,41.369
87,42.648
88,43.417
89,42.923
90,42.175
91,39.472
92,37.372
93,37.910
94,40.061
95,41.602
96,42.013
97,42.649
98,43.114
99,44.908
100,46.596
101,47.592
102,47.412
103,47.000
104,47.000
105,46.555
106,45.980
107,46.075
108,47.127
109,49.678
110,52.004
111,53.125
112,52.581
113,50.914
114,49.461
115,49.535
116,51.062
117,52.000
118,50.358
119,48.454
120,48.515
121,49.056
122,48.997
123,49.588
124,50.139
125,51.978
126,54.750
127,55.612
128,55.024
129,55.551
130,58.423
131,62.352
132,65.000
133,65.000
134,65.000
135,65.781
136,67.086
137,67.952
138,68.089
139,67.514
140,66.868
141,65.788
142,65.192
143,65.924
144,67.372
145,66.623
146,64.672
147,64.980
148,65.853
149,65.550
150,65.466
151,65.921
152,66.598
153,67.411
154,69.755
155,72.493
156,74.631
157,74.730
158,76.649
159,79.857
160,84.820
161,88.587
162,90.614
163,88.059
164,85.833
165,87.117
166,93.186
167,96.604
168,97.309
169,94.846
170,92.482
171,91.492
172,91.305
173,92.164
174,92.324
175,91.415
176,90.000
177,90.284
178,90.964
179,90.957
180,91.585
181,94.766
182,100.626
183,105.225
184,107.345
185,103.794
186,102.970
187,98.466
188,99.162
189,103.919
190,113.889
191,115.612
192,116.872
193,112.845
194,113.226
195,116.894
196,122.324
197,122.038
198,119.113
199,115.867
200,116.807
201,119.562
202,121.633
203,119.303
204,115.040
205,111.020
206,112.410
207,117.712
208,124.558
209,126.156
210,125.755
211,122.146
212,122.571
213,125.007
214,130.000
215,130.261
216,131.608
217,129.365
218,132.954
219,126.128
220,121.217
221,119.221
222,129.243
223,126.105
224,121.016
225,117.849
226,126.262
227,125.838
228,121.720
229,117.455
230,116.594
231,115.566
232,113.424
233,111.428
234,120.485
235,116.421
236,98.187
237,99.862
238,110.932
239,115.736
240,116.428
241,119.492
242,115.647
243,109.590
244,92.077
245,91.395
246,83.479
247,112.956
248,122.422
249,117.260
250,55.778
251,67.263
252,77.652
253,120.451
254,119.072
255,129.361
256,131.539
257,135.320
258,126.835
259,130.853
260,140.479
261,155.352
262,147.439
263,138.523
264,128.725
265,124.561
266,124.662
267,125.215
268,126.686
269,124.259
270,122.582
271,122.034
272,121.755
273,118.954
274,117.991
275,119.774
276,121.837
277,122.898
278,125.427
279,125.361
280,124.872
281,120.640
282,119.267
283,118.740
284,118.567
285,117.367
286,116.930
287,116.173
288,117.628
289,121.763
290,126.058
291,127.766
292,124.687
293,119.473
294,116.616
295,117.389
296,118.965
297,119.836
298,119.921
299,121.566
300,118.905
301,118.269
302,119.065
303,120.868
304,120.321
305,119.233
306,119.763
307,121.518
308,124.264
309,124.385
310,125.518
311,123.772
312,125.887
313,125.958
314,126.603
315,125.081
316,123.039
317,113.069
318,108.959
319,98.841
320,99.925
321,100.726
322,113.858
323,119.210
324,125.210
325,122.362
326,118.999
327,102.691
328,103.683
329,106.884
330,110.457
331,104.166
332,100.734
333,106.539
334,116.752
335,124.203
336,135.165
337,144.723
338,142.553
339,133.360
340,118.212
341,105.590
342,106.392
343,110.353
344,105.702
345,103.418
346,104.557
347,107.366
348,107.770
349,110.049
350,111.083
351,116.519
352,121.136
353,125.494
354,124.667
355,121.104
356,118.683
357,119.207
358,119.761
359,118.996
360,118.073
361,117.329
362,115.217
363,114.043
364,114.366
365,114.527
366,115.224
367,115.666
368,116.390
369,116.407
370,116.882
371,119.000
372,119.917
373,118.354
374,116.757
375,117.958
376,117.019
377,114.026
378,111.226
379,111.007
380,110.507
381,108.674
382,108.260
383,106.352
384,105.191
385,101.368
386,98.036
387,94.626
388,93.456
389,92.143
390,92.751
391,93.029
392,94.415
393,95.000
394,93.811
395,91.602
396,90.690
397,90.104
398,89.809
399,89.935
400,90.423
401,90.315
402,89.846
403,89.424
404,88.178
405,86.536
406,85.310
407,84.000
408,83.267
409,82.232
410,83.342
411,85.469
412,86.705
413,82.538
414,77.722
415,70.679
416,68.527
417,66.686
418,65.070
419,62.381
420,60.094
421,57.755
422,56.751
423,55.880
424,56.592
425,57.000
426,57.443
427,59.226
428,60.763
429,60.622
430,59.739
431,59.244
432,59.878
433,59.185
434,57.310
435,56.000
436,55.628
437,54.395
438,53.313
439,50.621
440,48.962
441,48.000
442,47.376
443,45.045
444,44.380
445,41.293
446,40.659
447,39.283
448,38.893
449,38.518
450,38.601
451,38.861
452,39.901
453,40.704
454,40.881
455,41.000
456,40.844
457,39.876
458,39.013
459,37.944
460,39.296
461,38.449
462,38.132
463,39.088
464,39.551
465,37.983
466,37.822
467,36.998
468,36.787
469,35.708
470,34.628
471,33.644
472,33.601
473,33.958
474,33.523
475,32.556
476,30.774
477,28.000
478,28.000
479,28.002
480,28.161
481,28.955
482,28.261
483,27.970
484,27.466
485,28.019
486,28.391
487,28.329
488,29.027
489,30.000
490,29.981
491,29.000
492,28.989
493,28.000
494,28.000
495,28.000
496,27.558
497,27.472
498,27.005
499,25.718
500,25.779
501,25.996
502,25.082
503,25.000
504,25.000
505,25.000
506,24.046
507,24.604
508,24.976
509,25.000
510,24.062
511,22.784
512,22.985
513,23.000
514,23.047
515,23.000
516,23.000
517,23.000
518,23.649
519,23.062
520,23.000
521,24.310
522,24.383
523,24.299
524,24.026
525,22.245
526,22.831
527,21.292
528,20.151
529,20.000
530,20.000
531,20.000
532,20.849
533,20.547
534,19.219
535,19.000
536,19.833
537,20.000
538,20.825
539,20.172
540,20.817
541,21.000
542,21.000
543,20.195
544,20.000
545,20.000
546,20.000
547,20.000
