Distance_(pixels),Gray_Value
0,13.000
1,12.003
2,11.173
3,11.993
4,11.668
5,11.423
6,11.009
7,12.380
8,13.302
9,14.951
10,15.969
11,15.928
12,15.037
13,15.000
14,15.000
15,15.000
16,15.000
17,15.540
18,15.971
19,16.941
20,17.000
21,17.218
22,17.802
23,18.056
24,18.000
25,17.905
26,17.813
27,17.061
28,17.324
29,17.439
30,17.049
31,16.645
32,16.069
33,16.000
34,16.894
35,17.000
36,16.972
37,16.987
38,17.000
39,19.389
40,19.955
41,20.391
42,20.939
43,21.332
44,22.162
45,22.215
46,22.019
47,22.000
48,22.856
49,23.000
50,23.000
51,23.000
52,23.000
53,23.000
54,22.619
55,21.279
56,21.000
57,20.347
58,19.302
59,18.976
60,19.047
61,19.131
62,19.042
63,18.196
64,17.199
65,17.000
66,17.794
67,18.000
68,18.000
69,20.201
70,21.757
71,27.452
72,29.788
73,30.773
74,31.769
75,32.000
76,32.763
77,33.760
78,34.000
79,33.246
80,32.656
81,32.982
82,33.103
83,32.263
84,31.131
85,29.450
86,28.829
87,26.727
88,25.708
89,24.791
90,24.430
91,25.062
92,25.262
93,26.472
94,27.000
95,28.408
96,29.701
97,31.396
98,32.695
99,34.383
100,35.000
101,36.371
102,37.682
103,40.717
104,42.676
105,43.673
106,44.613
107,43.667
108,42.916
109,40.412
110,38.595
111,37.242
112,36.957
113,36.022
114,34.501
115,32.717
116,31.517
117,30.422
118,29.368
119,27.118
120,26.035
121,26.623
122,27.000
123,28.637
124,30.184
125,32.318
126,34.617
127,37.735
128,40.296
129,44.080
130,47.255
131,50.327
132,52.341
133,53.321
134,53.146
135,54.383
136,54.984
137,53.603
138,52.908
139,51.474
140,49.534
141,46.353
142,44.081
143,41.782
144,38.959
145,35.896
146,33.608
147,32.427
148,31.551
149,31.217
150,30.796
151,32.077
152,33.855
153,36.879
154,40.085
155,43.604
156,46.514
157,49.449
158,51.710
159,54.150
160,56.814
161,59.907
162,63.738
163,67.040
164,69.900
165,70.243
166,68.626
167,65.059
168,62.393
169,61.210
170,60.732
171,59.160
172,55.643
173,52.156
174,49.709
175,47.461
176,45.108
177,43.654
178,42.000
179,41.558
180,41.000
181,42.211
182,44.558
183,49.215
184,54.854
185,59.813
186,65.149
187,68.724
188,74.539
189,78.939
190,82.992
191,83.863
192,84.837
193,84.539
194,85.521
195,87.187
196,88.486
197,87.964
198,86.749
199,83.221
200,78.111
201,75.453
202,71.019
203,69.040
204,65.477
205,63.038
206,59.642
207,59.355
208,60.178
209,62.716
210,67.924
211,71.730
212,76.397
213,83.112
214,96.667
215,103.577
216,107.393
217,100.983
218,100.075
219,97.405
220,100.031
221,100.063
222,102.428
223,103.328
224,105.811
225,107.150
226,107.552
227,108.267
228,108.210
229,108.720
230,105.382
231,105.188
232,102.412
233,101.647
234,96.643
235,94.632
236,91.436
237,91.671
238,93.995
239,95.967
240,101.448
241,102.356
242,109.053
243,107.748
244,114.371
245,113.046
246,119.521
247,117.161
248,117.821
249,116.427
250,117.542
251,113.605
252,115.397
253,115.639
254,122.108
255,124.133
256,117.389
257,112.920
258,113.511
259,118.626
260,116.009
261,123.738
262,117.860
263,116.476
264,112.822
265,112.349
266,114.171
267,115.932
268,120.038
269,117.849
270,116.404
271,108.082
272,115.580
273,111.594
274,114.542
275,107.218
276,108.952
277,98.303
278,104.662
279,109.724
280,113.565
281,98.981
282,92.476
283,100.566
284,107.611
285,108.218
286,109.906
287,108.592
288,109.745
289,118.898
290,131.064
291,135.526
292,128.725
293,121.368
294,109.607
295,102.368
296,97.945
297,100.907
298,88.458
299,83.494
300,88.054
301,113.460
302,109.855
303,122.894
304,113.263
305,122.796
306,113.063
307,118.589
308,113.937
309,118.897
310,115.823
311,117.401
312,120.035
313,121.327
314,121.311
315,116.841
316,108.920
317,103.752
318,110.021
319,112.455
320,106.534
321,119.000
322,119.000
323,119.994
324,120.000
325,117.693
326,114.056
327,114.981
328,117.935
329,116.369
330,116.979
331,116.538
332,116.099
333,115.982
334,119.472
335,123.455
336,127.334
337,127.399
338,123.524
339,118.796
340,117.095
341,118.236
342,118.950
343,117.929
344,116.139
345,117.853
346,119.749
347,122.570
348,125.477
349,125.969
350,124.580
351,124.523
352,122.606
353,123.209
354,123.023
355,123.000
356,123.000
357,123.916
358,124.112
359,125.786
360,127.650
361,125.554
362,126.937
363,129.997
364,132.577
365,130.858
366,142.098
367,149.997
368,153.481
369,151.454
370,145.916
371,137.402
372,127.966
373,79.714
374,86.976
375,92.936
376,101.818
377,102.476
378,112.723
379,116.711
380,118.121
381,72.647
382,75.923
383,96.718
384,121.890
385,126.138
386,119.640
387,117.966
388,119.077
389,106.602
390,94.084
391,73.009
392,97.940
393,121.745
394,130.387
395,129.164
396,117.594
397,109.855
398,98.957
399,94.240
400,100.430
401,120.497
402,121.668
403,120.618
404,113.548
405,107.456
406,117.183
407,129.992
408,127.402
409,130.834
410,131.583
411,139.697
412,133.525
413,132.405
414,129.383
415,129.868
416,128.866
417,128.172
418,126.922
419,125.097
420,124.428
421,120.280
422,118.149
423,119.236
424,123.164
425,122.044
426,121.731
427,124.150
428,127.000
429,130.654
430,132.660
431,129.056
432,122.427
433,125.848
434,133.545
435,136.822
436,128.571
437,123.757
438,117.587
439,116.577
440,117.378
441,123.829
442,124.818
443,125.804
444,122.330
445,114.176
446,106.698
447,102.464
448,101.078
449,101.508
450,103.286
451,103.431
452,107.132
453,109.897
454,111.570
455,110.557
456,111.897
457,114.323
458,117.069
459,120.039
460,121.642
461,121.452
462,119.974
463,119.639
464,117.199
465,114.460
466,112.003
467,111.371
468,107.091
469,102.310
470,97.398
471,93.383
472,89.434
473,85.474
474,81.928
475,79.543
476,77.931
477,74.458
478,73.000
479,74.670
480,80.223
481,84.731
482,87.037
483,87.140
484,87.679
485,90.485
486,94.582
487,99.523
488,102.848
489,103.564
490,101.843
491,101.598
492,101.408
493,101.464
494,100.156
495,97.251
496,92.514
497,87.637
498,84.869
499,81.583
500,77.879
501,73.860
502,70.723
503,65.660
504,61.813
505,58.273
506,57.762
507,57.355
508,57.993
509,59.414
510,61.234
511,63.000
512,65.874
513,70.804
514,74.486
515,78.048
516,78.981
517,81.562
518,84.227
519,86.573
520,85.947
521,85.910
522,86.584
523,88.118
524,88.944
525,86.213
526,82.227
527,77.315
528,73.748
529,68.327
530,65.411
531,59.626
532,55.692
533,51.492
534,48.589
535,44.000
536,44.661
537,46.700
538,49.559
539,51.444
540,52.343
541,53.190
542,53.890
543,56.912
544,58.283
545,62.143
546,63.845
547,66.299
548,68.210
549,70.346
550,68.975
551,68.346
552,68.029
553,66.026
554,62.690
555,61.461
556,63.561
557,62.206
558,58.413
559,53.234
560,49.902
561,46.392
562,46.185
563,42.907
564,39.210
565,34.886
566,33.660
567,30.692
568,29.087
569,22.826
570,20.427
571,17.978
572,18.000
573,17.612
574,15.797
575,14.000
576,13.887
577,13.533
578,13.617
579,13.818
580,14.215
581,14.106
582,13.609
583,12.031
584,11.458
585,9.178
586,10.000
587,10.000
588,9.909
589,9.618
590,10.000
591,9.887
592,9.174
593,9.019
594,9.181
595,9.887
596,8.726
597,7.815
598,8.096
599,8.534
600,8.000
601,8.070
602,8.681
603,9.034
604,9.291
605,10.000
606,9.888
607,9.050
608,9.000
609,9.103
610,9.931
611,9.413
612,9.523
613,9.400
614,9.000
615,9.000
616,9.000
617,8.922
618,8.000
619,8.067
620,8.792
621,7.935
622,7.062
623,8.059
624,8.971
625,8.540
626,8.000
627,8.000
628,8.000
629,8.000
630,8.000
631,7.997
632,7.846
633,8.000
634,8.025
635,9.000
636,8.981
637,7.993
638,7.664
639,7.750
640,8.005
641,8.916
642,9.000
