Distance_(pixels),Gray_Value
0,12.000
1,12.000
2,10.000
3,10.000
4,10.000
5,10.123
6,11.000
7,11.000
8,11.000
9,11.779
10,12.755
11,14.000
12,14.706
13,15.319
14,15.656
15,15.632
16,16.000
17,16.000
18,18.442
19,19.000
20,19.000
21,19.000
22,18.540
23,18.564
24,18.411
25,18.000
26,17.000
27,16.663
28,17.000
29,18.000
30,18.000
31,17.239
32,17.000
33,17.190
34,17.000
35,17.000
36,16.883
37,17.000
38,17.000
39,17.957
40,17.982
41,18.000
42,18.000
43,18.000
44,18.000
45,17.104
46,17.871
47,18.000
48,19.000
49,19.000
50,19.773
51,19.748
52,20.000
53,20.000
54,20.000
55,19.650
56,19.000
57,19.000
58,19.000
59,18.552
60,18.000
61,18.000
62,18.000
63,18.000
64,18.000
65,18.000
66,17.000
67,17.000
68,18.000
69,18.000
70,18.000
71,18.000
72,18.767
73,19.000
74,19.184
75,19.160
76,19.135
77,20.000
78,20.000
79,21.000
80,21.963
81,21.012
82,21.000
83,21.000
84,22.000
85,22.000
86,22.000
87,22.000
88,21.160
89,21.184
90,22.000
91,21.000
92,20.000
93,19.000
94,19.000
95,19.669
96,19.000
97,20.000
98,20.405
99,19.000
100,19.000
101,18.521
102,19.497
103,20.000
104,21.000
105,21.423
106,22.000
107,23.000
108,23.000
109,23.000
110,25.301
111,27.000
112,25.748
113,24.000
114,25.000
115,26.000
116,26.153
117,26.000
118,26.896
119,26.000
120,25.945
121,25.031
122,25.006
123,23.982
124,22.957
125,21.933
126,22.000
127,23.000
128,23.000
129,23.000
130,22.000
131,22.000
132,22.761
133,23.000
134,23.000
135,23.000
136,23.337
137,24.000
138,25.387
139,27.000
140,27.564
141,28.000
142,29.000
143,29.000
144,28.534
145,29.000
146,32.583
147,32.607
148,31.264
149,31.000
150,31.319
151,30.294
152,29.270
153,28.245
154,26.779
155,26.000
156,25.000
157,25.000
158,23.000
159,21.000
160,21.000
161,21.049
162,21.975
163,21.000
164,19.025
165,18.049
166,21.074
167,22.000
168,24.123
169,26.853
170,30.000
171,30.196
172,33.000
173,34.000
174,35.730
175,37.000
176,36.681
177,37.000
178,38.000
179,39.000
180,38.000
181,37.000
182,35.534
183,35.509
184,33.485
185,33.000
186,30.436
187,29.000
188,29.000
189,29.638
190,29.000
191,28.000
192,26.000
193,24.736
194,24.239
195,26.785
196,28.000
197,28.166
198,31.000
199,31.000
200,33.092
201,34.067
202,37.957
203,37.982
204,40.000
205,40.969
206,44.000
207,45.000
208,45.000
209,44.000
210,44.847
211,45.822
212,46.798
213,46.000
214,42.252
215,42.000
216,40.000
217,39.000
218,36.000
219,34.626
220,32.000
221,32.000
222,30.552
223,30.528
224,30.000
225,29.521
226,31.000
227,33.000
228,36.405
229,37.380
230,39.000
231,39.000
232,43.307
