Distance_(pixels),Gray_Value
0,14.000
1,14.927
2,15.854
3,18.971
4,19.276
5,19.005
6,20.140
7,20.500
8,21.533
9,20.656
10,20.021
11,19.033
12,18.036
13,17.039
14,16.042
15,16.000
16,16.000
17,16.179
18,16.014
19,16.943
20,17.000
21,17.498
22,17.965
23,18.932
24,19.000
25,19.233
26,20.104
27,21.031
28,21.958
29,22.940
30,23.919
31,23.695
32,23.739
33,24.594
34,24.063
35,24.000
36,24.430
37,23.156
38,22.417
39,22.032
40,22.000
41,22.000
42,21.125
43,20.128
44,20.000
45,20.000
46,20.000
47,19.387
48,19.908
49,20.000
50,20.000
51,21.696
52,22.307
53,22.889
54,23.839
55,25.673
56,26.833
57,27.819
58,28.010
59,28.720
60,28.804
61,29.770
62,31.357
63,32.406
64,32.524
65,31.647
66,31.384
67,28.661
68,27.202
69,26.344
70,25.312
71,23.457
72,23.000
73,23.700
74,23.824
75,23.754
76,23.155
77,23.474
78,23.545
79,24.641
80,25.308
81,27.358
82,28.200
83,30.454
84,31.875
85,35.002
86,37.488
87,38.741
88,39.738
89,40.735
90,40.484
91,41.557
92,42.411
93,43.219
94,43.119
95,42.538
96,42.286
97,40.793
98,38.729
99,35.201
100,32.599
101,30.601
102,29.397
103,27.676
104,27.000
105,27.451
106,27.869
107,28.682
108,28.624
109,29.052
110,29.773
111,32.009
112,34.333
113,38.318
114,41.321
115,45.932
116,48.729
117,51.258
118,52.342
119,52.114
120,51.357
121,50.704
122,51.443
123,48.830
124,46.369
125,44.906
126,44.695
127,43.683
128,41.125
129,38.776
130,38.500
131,35.114
132,31.554
133,29.068
134,27.622
135,28.374
136,29.886
137,33.627
138,38.438
139,44.219
140,46.878
141,49.844
142,52.538
143,55.296
144,57.459
145,59.583
146,60.554
147,62.689
148,64.869
149,65.322
150,66.062
151,64.787
152,62.821
153,60.665
154,59.105
155,56.307
156,52.976
157,49.356
158,46.420
159,43.246
160,40.710
161,39.438
162,37.993
163,37.806
164,38.000
165,39.761
166,42.205
167,45.676
168,48.750
169,51.665
170,54.604
171,61.444
172,68.976
173,73.881
174,78.082
175,80.156
176,82.457
177,84.179
178,85.946
179,85.290
180,83.946
181,82.261
182,80.542
183,77.268
184,73.548
185,70.780
186,67.991
187,63.895
188,58.262
189,55.812
190,53.114
191,51.070
192,48.816
193,49.565
194,51.903
195,57.205
196,62.830
197,65.390
198,68.438
199,70.739
200,74.981
201,78.272
202,82.729
203,85.682
204,91.288
205,94.001
206,97.592
207,99.625
208,104.179
209,107.892
210,113.172
211,117.152
212,117.305
213,113.833
214,104.768
215,95.646
216,84.929
217,80.167
218,75.000
219,73.955
220,71.655
221,71.000
222,71.179
223,73.414
224,77.000
225,79.973
226,85.673
227,88.244
228,94.679
229,99.414
230,110.342
231,111.969
232,117.057
233,114.920
234,117.214
235,114.812
236,117.143
237,117.317
238,117.251
239,116.052
240,114.071
241,113.118
242,110.571
243,113.066
244,109.863
245,113.474
246,110.769
247,111.525
248,110.179
249,111.174
250,109.100
251,106.302
252,105.125
253,105.252
254,109.024
255,108.209
256,112.714
257,107.365
258,113.839
259,111.525
260,114.988
261,111.116
262,114.417
263,112.429
264,112.199
