t,V1
-2.25e-05,0.0024000000000000002
-2.249e-05,0.0024000000000000002
-2.248e-05,0.002
-2.247e-05,0.002
-2.2460000000000002e-05,0.0016
-2.245e-05,0.0012000000000000001
-2.2440000000000002e-05,0.0016
-2.243e-05,0.0012000000000000001
-2.2420000000000002e-05,0.0012000000000000001
-2.241e-05,0.0008
-2.2400000000000002e-05,0.0008
-2.239e-05,0.0012000000000000001
-2.2380000000000003e-05,0.0004
-2.237e-05,0.0008
-2.2360000000000003e-05,0.0024000000000000002
-2.235e-05,0.0016
-2.2340000000000003e-05,0.002
-2.233e-05,0.0024000000000000002
-2.232e-05,0.0016
-2.231e-05,0.0008
-2.23e-05,0.0016
-2.2290000000000002e-05,0.0012000000000000001
-2.228e-05,0.0024000000000000002
-2.2270000000000002e-05,0.0024000000000000002
-2.226e-05,0.0024000000000000002
-2.2250000000000002e-05,0.0016
-2.224e-05,0.002
-2.2230000000000002e-05,0.0012000000000000001
-2.222e-05,0.0008
-2.2210000000000002e-05,0.0008
-2.22e-05,0.0008
-2.2190000000000003e-05,0.0008
-2.218e-05,0.002
-2.2170000000000003e-05,0.0004
-2.216e-05,0.0012000000000000001
-2.2150000000000003e-05,0.0
-2.214e-05,0.0012000000000000001
-2.213e-05,0.0008
-2.212e-05,0.0016
-2.211e-05,0.0016
-2.2100000000000002e-05,0.0024000000000000002
-2.209e-05,0.0028
-2.2080000000000002e-05,0.0024000000000000002
-2.207e-05,0.0024000000000000002
-2.2060000000000002e-05,0.002
-2.205e-05,0.0024000000000000002
-2.2040000000000002e-05,0.002
-2.203e-05,0.002
-2.2020000000000003e-05,0.0016
-2.201e-05,0.0016
-2.2000000000000003e-05,0.0012000000000000001
-2.199e-05,0.0008
-2.1980000000000003e-05,-0.0004
-2.197e-05,0.0004
-2.196e-05,-0.0004
-2.195e-05,0.0008
-2.194e-05,0.0008
-2.1930000000000002e-05,0.0028
-2.192e-05,0.0016
-2.1910000000000002e-05,0.0028
-2.19e-05,0.0012000000000000001
-2.1890000000000002e-05,0.0016
-2.188e-05,0.0008
-2.1870000000000002e-05,0.002
-2.186e-05,0.0032
-2.1850000000000003e-05,0.0036000000000000003
-2.184e-05,0.0032
-2.1830000000000003e-05,0.0036000000000000003
-2.182e-05,0.0016
-2.1810000000000003e-05,0.0016
-2.18e-05,0.0012000000000000001
-2.179e-05,0.0012000000000000001
-2.178e-05,0.0012000000000000001
-2.177e-05,0.0012000000000000001
-2.1760000000000002e-05,0.0024000000000000002
-2.175e-05,0.0008
-2.1740000000000002e-05,0.0016
-2.173e-05,0.002
-2.1720000000000002e-05,0.0024000000000000002
-2.171e-05,0.0012000000000000001
-2.1700000000000002e-05,0.0016
-2.169e-05,0.0016
-2.1680000000000002e-05,0.0024000000000000002
-2.167e-05,0.0024000000000000002
-2.1660000000000003e-05,0.0032
-2.165e-05,0.0024000000000000002
-2.1640000000000003e-05,0.0032
-2.163e-05,0.0032
-2.162e-05,0.0024000000000000002
-2.161e-05,0.0024000000000000002
-2.16e-05,0.0028
-2.159e-05,0.002
-2.158e-05,0.0028
-2.1570000000000002e-05,0.0028
-2.156e-05,0.0012000000000000001
-2.1550000000000002e-05,0.002
-2.154e-05,0.0016
-2.1530000000000002e-05,0.0036000000000000003
-2.152e-05,0.0024000000000000002
-2.1510000000000002e-05,0.0032
-2.15e-05,0.002
-2.1490000000000003e-05,0.002
