Freq.	V(out)
6.00832755431986e+03	(-2.99593956751387e+01dB,-8.62793522111003e+01°)
6.14827948166287e+03	(-3.01591983698761e+01dB,-8.63207682668738e+01°)
6.29149130816916e+03	(-3.03590099364450e+01dB,-8.63612433754144e+01°)
6.43803896664478e+03	(-3.05588299762828e+01dB,-8.64007988354800e+01°)
6.58800015859803e+03	(-3.07586581087008e+01dB,-8.64394554689912e+01°)
6.74145439543786e+03	(-3.09584939700847e+01dB,-8.64772336313540e+01°)
6.89848304063185e+03	(-3.11583372131320e+01dB,-8.65141532215835e+01°)
7.05916935284620e+03	(-3.13581875061224e+01dB,-8.65502336922295e+01°)
7.22359853009058e+03	(-3.15580445322206e+01dB,-8.65854940591078e+01°)
7.39185775489125e+03	(-3.17579079888103e+01dB,-8.66199529108374e+01°)
7.56403624051636e+03	(-3.19577775868583e+01dB,-8.66536284181886e+01°)
7.74022527827805e+03	(-3.21576530503057e+01dB,-8.66865383432427e+01°)
7.92051828593628e+03	(-3.23575341154875e+01dB,-8.67187000483667e+01°)
8.10501085723017e+03	(-3.25574205305772e+01dB,-8.67501305050055e+01°)
8.29380081256306e+03	(-3.27573120550569e+01dB,-8.67808463022947e+01°)
8.48698825086820e+03	(-3.29572084592099e+01dB,-8.68108636554958e+01°)
8.68467560268253e+03	(-3.31571095236371e+01dB,-8.68401984142572e+01°)
8.88696768445666e+03	(-3.33570150387947e+01dB,-8.68688660707045e+01°)
9.09397175413002e+03	(-3.35569248045517e+01dB,-8.68968817673613e+01°)
9.30579756800037e+03	(-3.37568386297684e+01dB,-8.69242603049044e+01°)
9.52255743891806e+03	(-3.39567563318931e+01dB,-8.69510161497558e+01°)
9.74436629583582e+03	(-3.41566777365764e+01dB,-8.69771634415153e+01°)
9.97134174474556e+03	(-3.43566026773040e+01dB,-8.70027160002342e+01°)
1.02036041310347e+04	(-3.45565309950442e+01dB,-8.70276873335360e+01°)
1.04412766032947e+04	(-3.47564625379131e+01dB,-8.70520906435840e+01°)
1.06844851786165e+04	(-3.49563971608531e+01dB,-8.70759388339006e+01°)
1.09333588094059e+04	(-3.51563347253268e+01dB,-8.70992445160399e+01°)
1.11880294517561e+04	(-3.53562750990241e+01dB,-8.71220200161173e+01°)
1.14486321354127e+04	(-3.55562181555830e+01dB,-8.71442773811974e+01°)
1.17153050353680e+04	(-3.57561637743218e+01dB,-8.71660283855444e+01°)
1.19881895451235e+04	(-3.59561118399850e+01dB,-8.71872845367369e+01°)
1.22674303516583e+04	(-3.61560622424985e+01dB,-8.72080570816499e+01°)
1.25531755121442e+04	(-3.63560148767379e+01dB,-8.72283570123058e+01°)
1.28455765324475e+04	(-3.65559696423055e+01dB,-8.72481950715992e+01°)
1.31447884474596e+04	(-3.67559264433181e+01dB,-8.72675817588950e+01°)
1.34509699032985e+04	(-3.69558851882043e+01dB,-8.72865273355048e+01°)
1.37642832414246e+04	(-3.71558457895106e+01dB,-8.73050418300428e+01°)
1.40848945847173e+04	(-3.73558081637165e+01dB,-8.73231350436641e+01°)
1.44129739255543e+04	(-3.75557722310579e+01dB,-8.73408165551876e+01°)
1.47486952159450e+04	(-3.77557379153578e+01dB,-8.73580957261060e+01°)
1.50922364597612e+04	(-3.79557051438654e+01dB,-8.73749817054849e+01°)
1.54437798071177e+04	(-3.81556738471024e+01dB,-8.73914834347539e+01°)
1.58035116509506e+04	(-3.83556439587152e+01dB,-8.74076096523917e+01°)
1.61716227258450e+04	(-3.85556154153349e+01dB,-8.74233688985065e+01°)
1.65483082091653e+04	(-3.87555881564433e+01dB,-8.74387695193159e+01°)
1.69337678245410e+04	(-3.89555621242442e+01dB,-8.74538196715264e+01°)
1.73282059477621e+04	(-3.91555372635414e+01dB,-8.74685273266157e+01°)
1.77318317151426e+04	(-3.93555135216217e+01dB,-8.74829002750197e+01°)
1.81448591344071e+04	(-3.95554908481432e+01dB,-8.74969461302259e+01°)
1.85675071981602e+04	(-3.97554691950289e+01dB,-8.75106723327760e+01°)
1.89999999999998e+04	(-3.99554485163644e+01dB,-8.75240861541783e+01°)
1.94425668533341e+04	(-4.01554287683013e+01dB,-8.75371947007335e+01°)
1.98954424129668e+04	(-4.03554099089636e+01dB,-8.75500049172741e+01°)
2.03588667995143e+04	(-4.05553918983594e+01dB,-8.75625235908206e+01°)
2.08330857267203e+04	(-4.07553746982963e+01dB,-8.75747573541557e+01°)
2.13183506317370e+04	(-4.09553582722999e+01dB,-8.75867126893182e+01°)
2.18149188084405e+04	(-4.11553425855371e+01dB,-8.75983959310184e+01°)
2.23230535438508e+04	(-4.13553276047421e+01dB,-8.76098132699772e+01°)
2.28430242577306e+04	(-4.15553132981457e+01dB,-8.76209707561899e+01°)
2.33751066454349e+04	(-4.17552996354082e+01dB,-8.76318743021164e+01°)
2.39195828240889e+04	(-4.19552865875550e+01dB,-8.76425296858004e+01°)
2.44767414821692e+04	(-4.21552741269154e+01dB,-8.76529425539174e+01°)
2.50468780325714e+04	(-4.23552622270636e+01dB,-8.76631184247550e+01°)
2.56302947692411e+04	(-4.25552508627629e+01dB,-8.76730626911254e+01°)
2.62273010274545e+04	(-4.27552400099122e+01dB,-8.76827806232123e+01°)
2.68382133478320e+04	(-4.29552296454949e+01dB,-8.76922773713542e+01°)
2.74633556441723e+04	(-4.31552197475302e+01dB,-8.77015579687643e+01°)
2.81030593751956e+04	(-4.33552102950262e+01dB,-8.77106273341892e+01°)
2.87576637202876e+04	(-4.35552012679358e+01dB,-8.77194902745074e+01°)
2.94275157593368e+04	(-4.37551926471138e+01dB,-8.77281514872697e+01°)
3.01129706567607e+04	(-4.39551844142768e+01dB,-8.77366155631814e+01°)
3.08143918498193e+04	(-4.41551765519639e+01dB,-8.77448869885291e+01°)
3.15321512413132e+04	(-4.43551690435001e+01dB,-8.77529701475521e+01°)
3.22666293967727e+04	(-4.45551618729607e+01dB,-8.77608693247606e+01°)
3.30182157462377e+04	(-4.47551550251377e+01dB,-8.77685887072010e+01°)
3.37873087907391e+04	(-4.49551484855074e+01dB,-8.77761323866705e+01°)
3.45743163135892e+04	(-4.51551422401998e+01dB,-8.77835043618811e+01°)
3.53796555965940e+04	(-4.53551362759689e+01dB,-8.77907085405746e+01°)
3.62037536413012e+04	(-4.55551305801650e+01dB,-8.77977487415904e+01°)
3.70470473954023e+04	(-4.57551251407076e+01dB,-8.78046286968853e+01°)
3.79099839844082e+04	(-4.59551199460597e+01dB,-8.78113520535086e+01°)
3.87930209487205e+04	(-4.61551149852036e+01dB,-8.78179223755320e+01°)
3.96966264862262e+04	(-4.63551102476176e+01dB,-8.78243431459356e+01°)
4.06212797005418e+04	(-4.65551057232532e+01dB,-8.78306177684513e+01°)
4.15674708550409e+04	(-4.67551014025144e+01dB,-8.78367495693648e+01°)
4.25357016327978e+04	(-4.69550972762368e+01dB,-8.78427417992759e+01°)
4.35264854025871e+04	(-4.71550933356687e+01dB,-8.78485976348195e+01°)
4.45403474910779e+04	(-4.73550895724520e+01dB,-8.78543201803475e+01°)
4.55778254613697e+04	(-4.75550859786049e+01dB,-8.78599124695725e+01°)
4.66394693980149e+04	(-4.77550825465048e+01dB,-8.78653774671737e+01°)
4.77258421986813e+04	(-4.79550792688722e+01dB,-8.78707180703672e+01°)
4.88375198726077e+04	(-4.81550761387549e+01dB,-8.78759371104400e+01°)
4.99750918460115e+04	(-4.83550731495141e+01dB,-8.78810373542498e+01°)
5.11391612746107e+04	(-4.85550702948094e+01dB,-8.78860215056898e+01°)
5.23303453634244e+04	(-4.87550675685857e+01dB,-8.78908922071210e+01°)
5.35492756940238e+04	(-4.89550649650608e+01dB,-8.78956520407722e+01°)
5.47965985594047e+04	(-4.91550624787123e+01dB,-8.79003035301073e+01°)
5.60729753066605e+04	(-4.93550601042666e+01dB,-8.79048491411619e+01°)
5.73790826876375e+04	(-4.95550578366873e+01dB,-8.79092912838504e+01°)
5.87156132177574e+04	(-4.97550556711648e+01dB,-8.79136323132417e+01°)
6.00832755431983e+04	(-4.99550536031059e+01dB,-8.79178745308076e+01°)
6.14827948166285e+04	(-5.01550516281241e+01dB,-8.79220201856420e+01°)
6.29149130816914e+04	(-5.03550497420302e+01dB,-8.79260714756521e+01°)
6.43803896664475e+04	(-5.05550479408238e+01dB,-8.79300305487234e+01°)
6.58800015859800e+04	(-5.07550462206843e+01dB,-8.79338995038575e+01°)
6.74145439543783e+04	(-5.09550445779632e+01dB,-8.79376803922845e+01°)
6.89848304063182e+04	(-5.11550430091762e+01dB,-8.79413752185496e+01°)
7.05916935284617e+04	(-5.13550415109957e+01dB,-8.79449859415757e+01°)
7.22359853009055e+04	(-5.15550400802439e+01dB,-8.79485144757011e+01°)
7.39185775489122e+04	(-5.17550387138861e+01dB,-8.79519626916941e+01°)
7.56403624051633e+04	(-5.19550374090242e+01dB,-8.79553324177446e+01°)
7.74022527827803e+04	(-5.21550361628903e+01dB,-8.79586254404327e+01°)
7.92051828593625e+04	(-5.23550349728414e+01dB,-8.79618435056754e+01°)
8.10501085723014e+04	(-5.25550338363532e+01dB,-8.79649883196523e+01°)
8.29380081256303e+04	(-5.27550327510151e+01dB,-8.79680615497096e+01°)
8.48698825086817e+04	(-5.29550317145250e+01dB,-8.79710648252438e+01°)
8.68467560268249e+04	(-5.31550307246845e+01dB,-8.79739997385652e+01°)
8.88696768445663e+04	(-5.33550297793939e+01dB,-8.79768678457420e+01°)
9.09397175412999e+04	(-5.35550288766481e+01dB,-8.79796706674252e+01°)
9.30579756800034e+04	(-5.37550280145325e+01dB,-8.79824096896542e+01°)
9.52255743891803e+04	(-5.39550271912183e+01dB,-8.79850863646447e+01°)
9.74436629583578e+04	(-5.41550264049592e+01dB,-8.79877021115586e+01°)
9.97134174474553e+04	(-5.43550256540874e+01dB,-8.79902583172557e+01°)
1.02036041310346e+05	(-5.45550249370103e+01dB,-8.79927563370295e+01°)
1.04412766032947e+05	(-5.47550242522069e+01dB,-8.79951974953251e+01°)
1.06844851786165e+05	(-5.49550235982246e+01dB,-8.79975830864415e+01°)
1.09333588094058e+05	(-5.51550229736763e+01dB,-8.79999143752175e+01°)
1.11880294517560e+05	(-5.53550223772372e+01dB,-8.80021925977025e+01°)
1.14486321354126e+05	(-5.55550218076422e+01dB,-8.80044189618112e+01°)
1.17153050353680e+05	(-5.57550212636832e+01dB,-8.80065946479646e+01°)
1.19881895451235e+05	(-5.59550207442062e+01dB,-8.80087208097151e+01°)
1.22674303516583e+05	(-5.61550202481096e+01dB,-8.80107985743584e+01°)
1.25531755121441e+05	(-5.63550197743409e+01dB,-8.80128290435309e+01°)
1.28455765324475e+05	(-5.65550193218952e+01dB,-8.80148132937938e+01°)
1.31447884474596e+05	(-5.67550188898129e+01dB,-8.80167523772039e+01°)
1.34509699032984e+05	(-5.69550184771775e+01dB,-8.80186473218711e+01°)
1.37642832414246e+05	(-5.71550180831137e+01dB,-8.80204991325034e+01°)
1.40848945847172e+05	(-5.73550177067857e+01dB,-8.80223087909400e+01°)
1.44129739255543e+05	(-5.75550173473951e+01dB,-8.80240772566713e+01°)
1.47486952159449e+05	(-5.77550170041798e+01dB,-8.80258054673476e+01°)
1.50922364597611e+05	(-5.79550166764117e+01dB,-8.80274943392766e+01°)
1.54437798071176e+05	(-5.81550163633956e+01dB,-8.80291447679088e+01°)
1.58035116509505e+05	(-5.83550160644675e+01dB,-8.80307576283124e+01°)
1.61716227258449e+05	(-5.85550157789933e+01dB,-8.80323337756370e+01°)
1.65483082091653e+05	(-5.87550155063676e+01dB,-8.80338740455672e+01°)
1.69337678245409e+05	(-5.89550152460121e+01dB,-8.80353792547657e+01°)
1.73282059477620e+05	(-5.91550149973744e+01dB,-8.80368502013061e+01°)
1.77318317151425e+05	(-5.93550147599273e+01dB,-8.80382876650957e+01°)
1.81448591344070e+05	(-5.95550145331671e+01dB,-8.80396924082898e+01°)
1.85675071981601e+05	(-5.97550143166127e+01dB,-8.80410651756950e+01°)
1.89999999999997e+05	(-5.99550141098049e+01dB,-8.80424066951645e+01°)
1.94425668533340e+05	(-6.01550139123050e+01dB,-8.80437176779838e+01°)
1.98954424129668e+05	(-6.03550137236940e+01dB,-8.80449988192477e+01°)
2.03588667995142e+05	(-6.05550135435719e+01dB,-8.80462507982292e+01°)
2.08330857267202e+05	(-6.07550133715566e+01dB,-8.80474742787395e+01°)
2.13183506317369e+05	(-6.09550132072833e+01dB,-8.80486699094795e+01°)
2.18149188084404e+05	(-6.11550130504035e+01dB,-8.80498383243843e+01°)
2.23230535438507e+05	(-6.13550129005844e+01dB,-8.80509801429591e+01°)
2.28430242577305e+05	(-6.15550127575083e+01dB,-8.80520959706077e+01°)
2.33751066454349e+05	(-6.17550126208717e+01dB,-8.80531863989531e+01°)
2.39195828240888e+05	(-6.19550124903847e+01dB,-8.80542520061519e+01°)
2.44767414821691e+05	(-6.21550123657707e+01dB,-8.80552933571999e+01°)
2.50468780325713e+05	(-6.23550122467651e+01dB,-8.80563110042327e+01°)
2.56302947692410e+05	(-6.25550121331157e+01dB,-8.80573054868176e+01°)
2.62273010274544e+05	(-6.27550120245814e+01dB,-8.80582773322400e+01°)
2.68382133478319e+05	(-6.29550119209319e+01dB,-8.80592270557830e+01°)
2.74633556441722e+05	(-6.31550118219474e+01dB,-8.80601551610005e+01°)
2.81030593751955e+05	(-6.33550117274179e+01dB,-8.80610621399842e+01°)
2.87576637202875e+05	(-6.35550116371430e+01dB,-8.80619484736245e+01°)
2.94275157593366e+05	(-6.37550115509311e+01dB,-8.80628146318657e+01°)
3.01129706567606e+05	(-6.39550114685994e+01dB,-8.80636610739545e+01°)
3.08143918498191e+05	(-6.41550113899732e+01dB,-8.80644882486845e+01°)
3.15321512413131e+05	(-6.43550113148857e+01dB,-8.80652965946332e+01°)
3.22666293967726e+05	(-6.45550112431778e+01dB,-8.80660865403950e+01°)
3.30182157462375e+05	(-6.47550111746972e+01dB,-8.80668585048084e+01°)
3.37873087907389e+05	(-6.49550111092988e+01dB,-8.80676128971781e+01°)
3.45743163135891e+05	(-6.51550110468438e+01dB,-8.80683501174918e+01°)
3.53796555965938e+05	(-6.53550109871997e+01dB,-8.80690705566325e+01°)
3.62037536413011e+05	(-6.55550109302401e+01dB,-8.80697745965857e+01°)
3.70470473954022e+05	(-6.57550108758441e+01dB,-8.80704626106418e+01°)
3.79099839844080e+05	(-6.59550108238963e+01dB,-8.80711349635942e+01°)
3.87930209487204e+05	(-6.61550107742865e+01dB,-8.80717920119326e+01°)
3.96966264862260e+05	(-6.63550107269095e+01dB,-8.80724341040320e+01°)
4.06212797005417e+05	(-6.65550106816648e+01dB,-8.80730615803376e+01°)
4.15674708550407e+05	(-6.67550106384565e+01dB,-8.80736747735448e+01°)
4.25357016327977e+05	(-6.69550105971929e+01dB,-8.80742740087764e+01°)
4.35264854025869e+05	(-6.71550105577865e+01dB,-8.80748596037543e+01°)
4.45403474910777e+05	(-6.73550105201536e+01dB,-8.80754318689682e+01°)
4.55778254613695e+05	(-6.75550104842145e+01dB,-8.80759911078402e+01°)
4.66394693980147e+05	(-6.77550104498929e+01dB,-8.80765376168857e+01°)
4.77258421986812e+05	(-6.79550104171160e+01dB,-8.80770716858707e+01°)
4.88375198726075e+05	(-6.81550103858144e+01dB,-8.80775935979652e+01°)
4.99750918460113e+05	(-6.83550103559215e+01dB,-8.80781036298937e+01°)
5.11391612746105e+05	(-6.85550103273741e+01dB,-8.80786020520814e+01°)
5.23303453634242e+05	(-6.87550103001115e+01dB,-8.80790891287981e+01°)
5.35492756940236e+05	(-6.89550102740759e+01dB,-8.80795651182981e+01°)
5.47965985594045e+05	(-6.91550102492121e+01dB,-8.80800302729569e+01°)
5.60729753066603e+05	(-6.93550102254674e+01dB,-8.80804848394056e+01°)
5.73790826876373e+05	(-6.95550102027913e+01dB,-8.80809290586611e+01°)
5.87156132177572e+05	(-6.97550101811359e+01dB,-8.80813631662539e+01°)
6.00832755431981e+05	(-6.99550101604551e+01dB,-8.80817873923537e+01°)
6.14827948166282e+05	(-7.01550101407050e+01dB,-8.80822019618904e+01°)
6.29149130816912e+05	(-7.03550101218439e+01dB,-8.80826070946741e+01°)
6.43803896664473e+05	(-7.05550101038317e+01dB,-8.80830030055115e+01°)
6.58800015859798e+05	(-7.07550100866302e+01dB,-8.80833899043195e+01°)
6.74145439543781e+05	(-7.09550100702028e+01dB,-8.80837679962369e+01°)
6.89848304063180e+05	(-7.11550100545148e+01dB,-8.80841374817329e+01°)
7.05916935284615e+05	(-7.13550100395329e+01dB,-8.80844985567135e+01°)
7.22359853009053e+05	(-7.15550100252253e+01dB,-8.80848514126253e+01°)
7.39185775489119e+05	(-7.17550100115616e+01dB,-8.80851962365570e+01°)
7.56403624051631e+05	(-7.19550099985129e+01dB,-8.80855332113388e+01°)
7.74022527827800e+05	(-7.21550099860515e+01dB,-8.80858625156390e+01°)
7.92051828593622e+05	(-7.23550099741509e+01dB,-8.80861843240591e+01°)
8.10501085723011e+05	(-7.25550099627860e+01dB,-8.80864988072261e+01°)
8.29380081256300e+05	(-7.27550099519326e+01dB,-8.80868061318831e+01°)
8.48698825086814e+05	(-7.29550099415676e+01dB,-8.80871064609775e+01°)
8.68467560268246e+05	(-7.31550099316692e+01dB,-8.80873999537478e+01°)
8.88696768445660e+05	(-7.33550099222162e+01dB,-8.80876867658077e+01°)
9.09397175412996e+05	(-7.35550099131887e+01dB,-8.80879670492286e+01°)
9.30579756800030e+05	(-7.37550099045675e+01dB,-8.80882409526205e+01°)
9.52255743891799e+05	(-7.39550098963343e+01dB,-8.80885086212105e+01°)
9.74436629583575e+05	(-7.41550098884717e+01dB,-8.80887701969200e+01°)
9.97134174474549e+05	(-7.43550098809630e+01dB,-8.80890258184399e+01°)
1.02036041310346e+06	(-7.45550098737922e+01dB,-8.80892756213040e+01°)
1.04412766032947e+06	(-7.47550098669441e+01dB,-8.80895197379612e+01°)
1.06844851786164e+06	(-7.49550098604043e+01dB,-8.80897582978451e+01°)
1.09333588094058e+06	(-7.51550098541587e+01dB,-8.80899914274435e+01°)
1.11880294517560e+06	(-7.53550098481944e+01dB,-8.80902192503647e+01°)
1.14486321354126e+06	(-7.55550098424984e+01dB,-8.80904418874033e+01°)
1.17153050353679e+06	(-7.57550098370588e+01dB,-8.80906594566046e+01°)
1.19881895451234e+06	(-7.59550098318640e+01dB,-8.80908720733264e+01°)
1.22674303516582e+06	(-7.61550098269030e+01dB,-8.80910798503010e+01°)
1.25531755121441e+06	(-7.63550098221653e+01dB,-8.80912828976945e+01°)
1.28455765324474e+06	(-7.65550098176409e+01dB,-8.80914813231652e+01°)
1.31447884474595e+06	(-7.67550098133200e+01dB,-8.80916752319210e+01°)
1.34509699032984e+06	(-7.69550098091937e+01dB,-8.80918647267748e+01°)
1.37642832414245e+06	(-7.71550098052530e+01dB,-8.80920499081993e+01°)
1.40848945847172e+06	(-7.73550098014897e+01dB,-8.80922308743801e+01°)
1.44129739255542e+06	(-7.75550097978958e+01dB,-8.80924077212678e+01°)
1.47486952159449e+06	(-7.77550097944636e+01dB,-8.80925805426291e+01°)
1.50922364597611e+06	(-7.79550097911860e+01dB,-8.80927494300960e+01°)
1.54437798071176e+06	(-7.81550097880558e+01dB,-8.80929144732150e+01°)
1.58035116509504e+06	(-7.83550097850665e+01dB,-8.80930757594940e+01°)
1.61716227258448e+06	(-7.85550097822118e+01dB,-8.80932333744492e+01°)
1.65483082091652e+06	(-7.87550097794855e+01dB,-8.80933874016501e+01°)
1.69337678245408e+06	(-7.89550097768820e+01dB,-8.80935379227640e+01°)
1.73282059477619e+06	(-7.91550097743956e+01dB,-8.80936850175991e+01°)
1.77318317151425e+06	(-7.93550097720211e+01dB,-8.80938287641470e+01°)
1.81448591344069e+06	(-7.95550097697535e+01dB,-8.80939692386241e+01°)
1.85675071981600e+06	(-7.97550097675879e+01dB,-8.80941065155118e+01°)
1.90000000000000e+06	(-7.99550097655200e+01dB,-8.80942406675961e+01°)
