Freq.	V(out)
5.87156132177576e+03	(-7.94600941308816e+01dB,-1.75850098795620e+02°)
6.00832755431986e+03	(-7.98598344413807e+01dB,-1.75901272477805e+02°)
6.14827948166287e+03	(-8.02595864255221e+01dB,-1.75951283993455e+02°)
6.29149130816916e+03	(-8.06593495591631e+01dB,-1.76000159617537e+02°)
6.43803896664478e+03	(-8.10591233416408e+01dB,-1.76047925038854e+02°)
6.58800015859803e+03	(-8.14589072947249e+01dB,-1.76094605372597e+02°)
6.74145439543786e+03	(-8.18587009616173e+01dB,-1.76140225172659e+02°)
6.89848304063185e+03	(-8.22585039059953e+01dB,-1.76184808443723e+02°)
7.05916935284620e+03	(-8.26583157110974e+01dB,-1.76228378653117e+02°)
7.22359853009058e+03	(-8.30581359788497e+01dB,-1.76270958742445e+02°)
7.39185775489125e+03	(-8.34579643290308e+01dB,-1.76312571138987e+02°)
7.56403624051636e+03	(-8.38578003984743e+01dB,-1.76353237766887e+02°)
7.74022527827805e+03	(-8.42576438403057e+01dB,-1.76392980058112e+02°)
7.92051828593628e+03	(-8.46574943232145e+01dB,-1.76431818963196e+02°)
8.10501085723017e+03	(-8.50573515307570e+01dB,-1.76469774961777e+02°)
8.29380081256306e+03	(-8.54572151606922e+01dB,-1.76506868072912e+02°)
8.48698825086820e+03	(-8.58570849243452e+01dB,-1.76543117865189e+02°)
8.68467560268253e+03	(-8.62569605460002e+01dB,-1.76578543466637e+02°)
8.88696768445666e+03	(-8.66568417623202e+01dB,-1.76613163574425e+02°)
9.09397175413002e+03	(-8.70567283217924e+01dB,-1.76646996464372e+02°)
9.30579756800037e+03	(-8.74566199841988e+01dB,-1.76680060000248e+02°)
9.52255743891806e+03	(-8.78565165201095e+01dB,-1.76712371642897e+02°)
9.74436629583582e+03	(-8.82564177103998e+01dB,-1.76743948459158e+02°)
9.97134174474556e+03	(-8.86563233457878e+01dB,-1.76774807130602e+02°)
1.02036041310347e+04	(-8.90562332263935e+01dB,-1.76804963962093e+02°)
1.04412766032947e+04	(-8.94561471613168e+01dB,-1.76834434890156e+02°)
1.06844851786165e+04	(-8.98560649682348e+01dB,-1.76863235491180e+02°)
1.09333588094059e+04	(-9.02559864730173e+01dB,-1.76891380989435e+02°)
1.11880294517561e+04	(-9.06559115093592e+01dB,-1.76918886264928e+02°)
1.14486321354127e+04	(-9.10558399184290e+01dB,-1.76945765861090e+02°)
1.17153050353680e+04	(-9.14557715485339e+01dB,-1.76972033992288e+02°)
1.19881895451235e+04	(-9.18557062547990e+01dB,-1.76997704551188e+02°)
1.22674303516583e+04	(-9.22556438988617e+01dB,-1.77022791115953e+02°)
1.25531755121442e+04	(-9.26555843485788e+01dB,-1.77047306957287e+02°)
1.28455765324475e+04	(-9.30555274777476e+01dB,-1.77071265045323e+02°)
1.31447884474596e+04	(-9.34554731658392e+01dB,-1.77094678056370e+02°)
1.34509699032985e+04	(-9.38554212977434e+01dB,-1.77117558379500e+02°)
1.37642832414246e+04	(-9.42553717635256e+01dB,-1.77139918123004e+02°)
1.40848945847173e+04	(-9.46553244581942e+01dB,-1.77161769120699e+02°)
1.44129739255543e+04	(-9.50552792814786e+01dB,-1.77183122938101e+02°)
1.47486952159450e+04	(-9.54552361376171e+01dB,-1.77203990878460e+02°)
1.50922364597612e+04	(-9.58551949351542e+01dB,-1.77224383988665e+02°)
1.54437798071177e+04	(-9.62551555867474e+01dB,-1.77244313065012e+02°)
1.58035116509506e+04	(-9.66551180089821e+01dB,-1.77263788658859e+02°)
1.61716227258450e+04	(-9.70550821221951e+01dB,-1.77282821082141e+02°)
1.65483082091653e+04	(-9.74550478503065e+01dB,-1.77301420412768e+02°)
1.69337678245410e+04	(-9.78550151206576e+01dB,-1.77319596499914e+02°)
1.73282059477621e+04	(-9.82549838638583e+01dB,-1.77337358969167e+02°)
1.77318317151426e+04	(-9.86549540136394e+01dB,-1.77354717227591e+02°)
1.81448591344071e+04	(-9.90549255067125e+01dB,-1.77371680468648e+02°)
1.85675071981602e+04	(-9.94548982826363e+01dB,-1.77388257677038e+02°)
1.89999999999998e+04	(-9.98548722836881e+01dB,-1.77404457633406e+02°)
1.94425668533341e+04	(-1.00254847454742e+02dB,-1.77420288918964e+02°)
1.98954424129668e+04	(-1.00654823743152e+02dB,-1.77435759919997e+02°)
2.03588667995143e+04	(-1.01054801098639e+02dB,-1.77450878832275e+02°)
2.08330857267203e+04	(-1.01454779473189e+02dB,-1.77465653665362e+02°)
2.13183506317370e+04	(-1.01854758820945e+02dB,-1.77480092246834e+02°)
2.18149188084405e+04	(-1.02254739098115e+02dB,-1.77494202226399e+02°)
2.23230535438508e+04	(-1.02654720262876e+02dB,-1.77507991079922e+02°)
2.28430242577306e+04	(-1.03054702275287e+02dB,-1.77521466113368e+02°)
2.33751066454349e+04	(-1.03454685097204e+02dB,-1.77534634466645e+02°)
2.39195828240889e+04	(-1.03854668692200e+02dB,-1.77547503117375e+02°)
2.44767414821692e+04	(-1.04254653025485e+02dB,-1.77560078884565e+02°)
2.50468780325714e+04	(-1.04654638063836e+02dB,-1.77572368432208e+02°)
2.56302947692411e+04	(-1.05054623775526e+02dB,-1.77584378272796e+02°)
2.62273010274545e+04	(-1.05454610130251e+02dB,-1.77596114770757e+02°)
2.68382133478320e+04	(-1.05854597099076e+02dB,-1.77607584145809e+02°)
2.74633556441723e+04	(-1.06254584654364e+02dB,-1.77618792476252e+02°)
2.81030593751956e+04	(-1.06654572769724e+02dB,-1.77629745702167e+02°)
2.87576637202876e+04	(-1.07054561419951e+02dB,-1.77640449628559e+02°)
2.94275157593368e+04	(-1.07454550580974e+02dB,-1.77650909928420e+02°)
3.01129706567607e+04	(-1.07854540229807e+02dB,-1.77661132145726e+02°)
3.08143918498193e+04	(-1.08254530344496e+02dB,-1.77671121698368e+02°)
3.15321512413132e+04	(-1.08654520904076e+02dB,-1.77680883881009e+02°)
3.22666293967727e+04	(-1.09054511888527e+02dB,-1.77690423867891e+02°)
3.30182157462377e+04	(-1.09454503278727e+02dB,-1.77699746715561e+02°)
3.37873087907391e+04	(-1.09854495056416e+02dB,-1.77708857365550e+02°)
3.45743163135892e+04	(-1.10254487204156e+02dB,-1.77717760646983e+02°)
3.53796555965940e+04	(-1.10654479705292e+02dB,-1.77726461279132e+02°)
3.62037536413012e+04	(-1.11054472543921e+02dB,-1.77734963873916e+02°)
3.70470473954023e+04	(-1.11454465704854e+02dB,-1.77743272938333e+02°)
3.79099839844082e+04	(-1.11854459173586e+02dB,-1.77751392876850e+02°)
3.87930209487205e+04	(-1.12254452936264e+02dB,-1.77759327993732e+02°)
3.96966264862262e+04	(-1.12654446979660e+02dB,-1.77767082495315e+02°)
4.06212797005418e+04	(-1.13054441291139e+02dB,-1.77774660492237e+02°)
4.15674708550409e+04	(-1.13454435858638e+02dB,-1.77782066001612e+02°)
4.25357016327978e+04	(-1.13854430670632e+02dB,-1.77789302949153e+02°)
4.35264854025871e+04	(-1.14254425716120e+02dB,-1.77796375171253e+02°)
4.45403474910779e+04	(-1.14654420984593e+02dB,-1.77803286417013e+02°)
4.55778254613697e+04	(-1.15054416466014e+02dB,-1.77810040350229e+02°)
4.66394693980149e+04	(-1.15454412150801e+02dB,-1.77816640551331e+02°)
4.77258421986813e+04	(-1.15854408029800e+02dB,-1.77823090519276e+02°)
4.88375198726077e+04	(-1.16254404094271e+02dB,-1.77829393673404e+02°)
4.99750918460115e+04	(-1.16654400335867e+02dB,-1.77835553355246e+02°)
5.11391612746107e+04	(-1.17054396746616e+02dB,-1.77841572830295e+02°)
5.23303453634244e+04	(-1.17454393318905e+02dB,-1.77847455289735e+02°)
5.35492756940238e+04	(-1.17854390045464e+02dB,-1.77853203852130e+02°)
5.47965985594047e+04	(-1.18254386919350e+02dB,-1.77858821565077e+02°)
5.60729753066605e+04	(-1.18654383933933e+02dB,-1.77864311406819e+02°)
5.73790826876375e+04	(-1.19054381082879e+02dB,-1.77869676287822e+02°)
5.87156132177574e+04	(-1.19454378360142e+02dB,-1.77874919052319e+02°)
6.00832755431983e+04	(-1.19854375759947e+02dB,-1.77880042479815e+02°)
6.14827948166285e+04	(-1.20254373276778e+02dB,-1.77885049286558e+02°)
6.29149130816914e+04	(-1.20654370905369e+02dB,-1.77889942126980e+02°)
6.43803896664475e+04	(-1.21054368640690e+02dB,-1.77894723595105e+02°)
6.58800015859800e+04	(-1.21454366477937e+02dB,-1.77899396225919e+02°)
6.74145439543783e+04	(-1.21854364412523e+02dB,-1.77903962496714e+02°)
6.89848304063182e+04	(-1.22254362440067e+02dB,-1.77908424828404e+02°)
7.05916935284617e+04	(-1.22654360556386e+02dB,-1.77912785586805e+02°)
7.22359853009055e+04	(-1.23054358757483e+02dB,-1.77917047083888e+02°)
7.39185775489122e+04	(-1.23454357039544e+02dB,-1.77921211579006e+02°)
7.56403624051633e+04	(-1.23854355398924e+02dB,-1.77925281280089e+02°)
7.74022527827803e+04	(-1.24254353832143e+02dB,-1.77929258344816e+02°)
7.92051828593625e+04	(-1.24654352335879e+02dB,-1.77933144881758e+02°)
8.10501085723014e+04	(-1.25054350906957e+02dB,-1.77936942951495e+02°)
8.29380081256303e+04	(-1.25454349542347e+02dB,-1.77940654567709e+02°)
8.48698825086817e+04	(-1.25854348239154e+02dB,-1.77944281698247e+02°)
8.68467560268249e+04	(-1.26254346994614e+02dB,-1.77947826266170e+02°)
8.88696768445663e+04	(-1.26654345806087e+02dB,-1.77951290150770e+02°)
9.09397175412999e+04	(-1.27054344671053e+02dB,-1.77954675188563e+02°)
9.30579756800034e+04	(-1.27454343587103e+02dB,-1.77957983174266e+02°)
9.52255743891803e+04	(-1.27854342551938e+02dB,-1.77961215861746e+02°)
9.74436629583578e+04	(-1.28254341563364e+02dB,-1.77964374964953e+02°)
9.97134174474553e+04	(-1.28654340619282e+02dB,-1.77967462158824e+02°)
1.02036041310346e+05	(-1.29054339717691e+02dB,-1.77970479080172e+02°)
1.04412766032947e+05	(-1.29454338856678e+02dB,-1.77973427328557e+02°)
1.06844851786165e+05	(-1.29854338034417e+02dB,-1.77976308467129e+02°)
1.09333588094058e+05	(-1.30254337249164e+02dB,-1.77979124023459e+02°)
1.11880294517560e+05	(-1.30654336499253e+02dB,-1.77981875490350e+02°)
1.14486321354126e+05	(-1.31054335783093e+02dB,-1.77984564326625e+02°)
1.17153050353680e+05	(-1.31454335099165e+02dB,-1.77987191957905e+02°)
1.19881895451235e+05	(-1.31854334446019e+02dB,-1.77989759777357e+02°)
1.22674303516583e+05	(-1.32254333822270e+02dB,-1.77992269146442e+02°)
1.25531755121441e+05	(-1.32654333226594e+02dB,-1.77994721395630e+02°)
1.28455765324475e+05	(-1.33054332657727e+02dB,-1.77997117825107e+02°)
1.31447884474596e+05	(-1.33454332114464e+02dB,-1.77999459705465e+02°)
1.34509699032984e+05	(-1.33854331595652e+02dB,-1.78001748278375e+02°)
1.37642832414246e+05	(-1.34254331100189e+02dB,-1.78003984757246e+02°)
1.40848945847172e+05	(-1.34654330627027e+02dB,-1.78006170327867e+02°)
1.44129739255543e+05	(-1.35054330175160e+02dB,-1.78008306149036e+02°)
1.47486952159449e+05	(-1.35454329743630e+02dB,-1.78010393353175e+02°)
1.50922364597611e+05	(-1.35854329331523e+02dB,-1.78012433046929e+02°)
1.54437798071176e+05	(-1.36254328937963e+02dB,-1.78014426311756e+02°)
1.58035116509505e+05	(-1.36654328562116e+02dB,-1.78016374204494e+02°)
1.61716227258449e+05	(-1.37054328203185e+02dB,-1.78018277757928e+02°)
1.65483082091653e+05	(-1.37454327860409e+02dB,-1.78020137981335e+02°)
1.69337678245409e+05	(-1.37854327533060e+02dB,-1.78021955861016e+02°)
1.73282059477620e+05	(-1.38254327220444e+02dB,-1.78023732360824e+02°)
1.77318317151425e+05	(-1.38654326921899e+02dB,-1.78025468422671e+02°)
1.81448591344070e+05	(-1.39054326636790e+02dB,-1.78027164967032e+02°)
1.85675071981601e+05	(-1.39454326364513e+02dB,-1.78028822893425e+02°)
1.89999999999997e+05	(-1.39854326104490e+02dB,-1.78030443080898e+02°)
1.94425668533340e+05	(-1.40254325856171e+02dB,-1.78032026388487e+02°)
1.98954424129668e+05	(-1.40654325619027e+02dB,-1.78033573655674e+02°)
2.03588667995142e+05	(-1.41054325392557e+02dB,-1.78035085702835e+02°)
2.08330857267202e+05	(-1.41454325176280e+02dB,-1.78036563331669e+02°)
2.13183506317369e+05	(-1.41854324969736e+02dB,-1.78038007325630e+02°)
2.18149188084404e+05	(-1.42254324772489e+02dB,-1.78039418450335e+02°)
2.23230535438507e+05	(-1.42654324584119e+02dB,-1.78040797453977e+02°)
2.28430242577305e+05	(-1.43054324404228e+02dB,-1.78042145067716e+02°)
2.33751066454349e+05	(-1.43454324232432e+02dB,-1.78043462006070e+02°)
2.39195828240888e+05	(-1.43854324068369e+02dB,-1.78044748967294e+02°)
2.44767414821691e+05	(-1.44254323911690e+02dB,-1.78046006633746e+02°)
2.50468780325713e+05	(-1.44654323762063e+02dB,-1.78047235672254e+02°)
2.56302947692410e+05	(-1.45054323619169e+02dB,-1.78048436734468e+02°)
2.62273010274544e+05	(-1.45454323482708e+02dB,-1.78049610457202e+02°)
2.68382133478319e+05	(-1.45854323352388e+02dB,-1.78050757462778e+02°)
2.74633556441722e+05	(-1.46254323227933e+02dB,-1.78051878359350e+02°)
2.81030593751955e+05	(-1.46654323109080e+02dB,-1.78052973741228e+02°)
2.87576637202875e+05	(-1.47054322995575e+02dB,-1.78054044189198e+02°)
2.94275157593366e+05	(-1.47454322887180e+02dB,-1.78055090270821e+02°)
3.01129706567606e+05	(-1.47854322783663e+02dB,-1.78056112540743e+02°)
3.08143918498191e+05	(-1.48254322684805e+02dB,-1.78057111540981e+02°)
3.15321512413131e+05	(-1.48654322590397e+02dB,-1.78058087801218e+02°)
3.22666293967726e+05	(-1.49054322500237e+02dB,-1.78059041839077e+02°)
3.30182157462375e+05	(-1.49454322414136e+02dB,-1.78059974160401e+02°)
3.37873087907389e+05	(-1.49854322331909e+02dB,-1.78060885259517e+02°)
3.45743163135891e+05	(-1.50254322253384e+02dB,-1.78061775619500e+02°)
3.53796555965938e+05	(-1.50654322178392e+02dB,-1.78062645712430e+02°)
3.62037536413011e+05	(-1.51054322106776e+02dB,-1.78063495999639e+02°)
3.70470473954022e+05	(-1.51454322038383e+02dB,-1.78064326931961e+02°)
3.79099839844080e+05	(-1.51854321973068e+02dB,-1.78065138949966e+02°)
3.87930209487204e+05	(-1.52254321910693e+02dB,-1.78065932484195e+02°)
3.96966264862260e+05	(-1.52654321851125e+02dB,-1.78066707955390e+02°)
4.06212797005417e+05	(-1.53054321794239e+02dB,-1.78067465774715e+02°)
4.15674708550407e+05	(-1.53454321739912e+02dB,-1.78068206343974e+02°)
4.25357016327977e+05	(-1.53854321688031e+02dB,-1.78068930055828e+02°)
4.35264854025869e+05	(-1.54254321638484e+02dB,-1.78069637293996e+02°)
4.45403474910777e+05	(-1.54654321591168e+02dB,-1.78070328433464e+02°)
4.55778254613695e+05	(-1.55054321545981e+02dB,-1.78071003840685e+02°)
4.66394693980147e+05	(-1.55454321502828e+02dB,-1.78071663873766e+02°)
4.77258421986812e+05	(-1.55854321461617e+02dB,-1.78072308882666e+02°)
4.88375198726075e+05	(-1.56254321422261e+02dB,-1.78072939209376e+02°)
4.99750918460113e+05	(-1.56654321384677e+02dB,-1.78073555188104e+02°)
5.11391612746105e+05	(-1.57054321348783e+02dB,-1.78074157145448e+02°)
5.23303453634242e+05	(-1.57454321314506e+02dB,-1.78074745400575e+02°)
5.35492756940236e+05	(-1.57854321281771e+02dB,-1.78075320265385e+02°)
5.47965985594045e+05	(-1.58254321250509e+02dB,-1.78075882044677e+02°)
5.60729753066603e+05	(-1.58654321220655e+02dB,-1.78076431036316e+02°)
5.73790826876373e+05	(-1.59054321192144e+02dB,-1.78076967531382e+02°)
5.87156132177572e+05	(-1.59454321164916e+02dB,-1.78077491814333e+02°)
6.00832755431981e+05	(-1.59854321138914e+02dB,-1.78078004163149e+02°)
6.14827948166282e+05	(-1.60254321114082e+02dB,-1.78078504849486e+02°)
6.29149130816912e+05	(-1.60654321090367e+02dB,-1.78078994138812e+02°)
6.43803896664473e+05	(-1.61054321067720e+02dB,-1.78079472290556e+02°)
6.58800015859798e+05	(-1.61454321046092e+02dB,-1.78079939558240e+02°)
6.74145439543781e+05	(-1.61854321025438e+02dB,-1.78080396189615e+02°)
6.89848304063180e+05	(-1.62254321005713e+02dB,-1.78080842426792e+02°)
7.05916935284615e+05	(-1.62654320986876e+02dB,-1.78081278506373e+02°)
7.22359853009053e+05	(-1.63054320968887e+02dB,-1.78081704659573e+02°)
7.39185775489119e+05	(-1.63454320951708e+02dB,-1.78082121112343e+02°)
7.56403624051631e+05	(-1.63854320935301e+02dB,-1.78082528085492e+02°)
7.74022527827800e+05	(-1.64254320919633e+02dB,-1.78082925794802e+02°)
7.92051828593622e+05	(-1.64654320904671e+02dB,-1.78083314451145e+02°)
8.10501085723011e+05	(-1.65054320890381e+02dB,-1.78083694260591e+02°)
8.29380081256300e+05	(-1.65454320876735e+02dB,-1.78084065424518e+02°)
8.48698825086814e+05	(-1.65854320863703e+02dB,-1.78084428139725e+02°)
8.68467560268246e+05	(-1.66254320851258e+02dB,-1.78084782598526e+02°)
8.88696768445660e+05	(-1.66654320839372e+02dB,-1.78085128988861e+02°)
9.09397175412996e+05	(-1.67054320828022e+02dB,-1.78085467494390e+02°)
9.30579756800030e+05	(-1.67454320817182e+02dB,-1.78085798294594e+02°)
9.52255743891799e+05	(-1.67854320806831e+02dB,-1.78086121564866e+02°)
9.74436629583575e+05	(-1.68254320796945e+02dB,-1.78086437476609e+02°)
9.97134174474549e+05	(-1.68654320787504e+02dB,-1.78086746197323e+02°)
1.02036041310346e+06	(-1.69054320778488e+02dB,-1.78087047890697e+02°)
1.04412766032947e+06	(-1.69454320769878e+02dB,-1.78087342716691e+02°)
1.06844851786164e+06	(-1.69854320761655e+02dB,-1.78087630831627e+02°)
1.09333588094058e+06	(-1.70254320753803e+02dB,-1.78087912388267e+02°)
1.11880294517560e+06	(-1.70654320746304e+02dB,-1.78088187535896e+02°)
1.14486321354126e+06	(-1.71054320739142e+02dB,-1.78088456420401e+02°)
1.17153050353679e+06	(-1.71454320732303e+02dB,-1.78088719184347e+02°)
1.19881895451234e+06	(-1.71854320725771e+02dB,-1.78088975967056e+02°)
1.22674303516582e+06	(-1.72254320719534e+02dB,-1.78089226904677e+02°)
1.25531755121441e+06	(-1.72654320713577e+02dB,-1.78089472130261e+02°)
1.28455765324474e+06	(-1.73054320707888e+02dB,-1.78089711773830e+02°)
1.31447884474595e+06	(-1.73454320702456e+02dB,-1.78089945962445e+02°)
1.34509699032984e+06	(-1.73854320697267e+02dB,-1.78090174820277e+02°)
1.37642832414245e+06	(-1.74254320692313e+02dB,-1.78090398468669e+02°)
1.40848945847172e+06	(-1.74654320687581e+02dB,-1.78090617026202e+02°)
1.44129739255542e+06	(-1.75054320683062e+02dB,-1.78090830608758e+02°)
1.47486952159449e+06	(-1.75454320678747e+02dB,-1.78091039329582e+02°)
1.50922364597611e+06	(-1.75854320674626e+02dB,-1.78091243299340e+02°)
1.54437798071176e+06	(-1.76254320670690e+02dB,-1.78091442626180e+02°)
1.58035116509504e+06	(-1.76654320666932e+02dB,-1.78091637415787e+02°)
1.61716227258448e+06	(-1.77054320663343e+02dB,-1.78091827771442e+02°)
1.65483082091652e+06	(-1.77454320659915e+02dB,-1.78092013794073e+02°)
1.69337678245408e+06	(-1.77854320656641e+02dB,-1.78092195582312e+02°)
1.73282059477619e+06	(-1.78254320653515e+02dB,-1.78092373232546e+02°)
1.77318317151425e+06	(-1.78654320650530e+02dB,-1.78092546838967e+02°)
1.81448591344069e+06	(-1.79054320647679e+02dB,-1.78092716493623e+02°)
1.85675071981600e+06	(-1.79454320644956e+02dB,-1.78092882286468e+02°)
1.90000000000000e+06	(-1.79854320642356e+02dB,-1.78093044305407e+02°)
