,V_H,V_Bnint,V_B,V_pt,V_pr
0,2.249807627332162,0.010542975541709312,-0.04309860971970374,-0.45478936370680934,-0.010025117772494652
1,3.521909875360178,0.011530244046569313,-0.04556678065899042,-0.4054259776731414,-0.009202394059441149
2,3.045384573240159,0.016631131359698632,-0.046060414845180836,-0.3560625886394469,-0.00805058085845474
3,3.054105498696767,-0.003114238532581054,-0.04540223593013694,-0.30587647301891463,-0.006898767654300822
4,3.0623327873148822,-0.023024152225832567,-0.04309860971970374,-0.25700671085139426,-0.005911499191073019
5,3.05673823100679,-0.00706331239794547,-0.04540223593013694,-0.20747876601483484,-0.005088775469934331
6,3.057396414091316,0.004125730318003645,-0.04474405701410586,-0.15877354019309703,-0.0036078727677964217
7,3.0610164211064577,0.0061002672992498536,-0.046060414845180836,-0.10990376504243514,-0.002785149042112328
8,3.061674604209262,-0.013809646831800873,-0.04589587011651236,-0.061198529620632394,-0.0014687910776341184
9,3.0654591571050482,-0.01479691527646386,-0.04836404104007225,-0.010847841483935958,1.2111637389039531e-05
10,3.069737347447346,-0.023188696963196226,-0.046060414845180836,0.04098375554980356,0.0008348353702415795
11,3.0705600763730048,-0.018252354814627114,-0.04523769120122176,0.09018264282576592,0.0021511933462041583
12,3.0700664390170798,-0.010189662514911837,-0.046060414845180836,0.13888790215408978,0.0029739170833073397
13,3.068914618526102,-0.011176930968061438,-0.046060414845180836,0.18923861645698595,0.003796640822048322
14,3.0654591571050482,-0.01249328890198853,-0.049844943587567,0.2379438897205412,0.005442088304450102
15,3.0555864106156276,-0.016442362679107966,-0.04523769120122176,0.28780098450668373,0.006264812048114146
16,3.0340309163051202,-0.010354207257264547,-0.04556678065899042,0.3365062730163604,0.0077457147908540705
17,3.0002990418692717,-0.00805058085845474,-0.04392133336767749,0.3853761145031194,0.00823934903961955
18,2.95768170833778,0.000999380117008064,-0.046554049030816405,0.4347395993181476,0.009391162289047017
19,2.9065080138113855,-0.01693599689865298,-0.04441496755571987,0.4816349181840837,0.010872065043064746
20,2.846942511482271,-0.020391436419374062,-0.04540223593013694,0.5328084160675003,0.01185933354871866
21,2.781947028552393,-0.015619638978586495,-0.043263154449422206,0.5800328429235226,0.012682057305250953
22,2.714318842681392,-0.0026206042967804044,-0.04392133336767749,0.629231820002216,0.01383387056718012
23,2.644880682808963,0.007252080542681581,-0.044085878097086764,0.6774435365966552,0.01498568383236127
24,2.5741261859251336,-0.00887330457376799,-0.04145316241911348,0.7246679924173934,0.016137497100798842
25,2.502878078711519,-0.009202394059441149,-0.0417822518797272,0.772386093904269,0.016795676112798384
26,2.4314654510348443,0.0021511933462041583,-0.04260497553017699,0.8194460250688718,0.01794748938636219
27,2.3589010311443674,-0.011670565193766719,-0.0417822518797272,0.867164147934664,0.019099302663193853
28,2.2868302699775938,-0.021543249586702132,-0.04112407295825171,0.9137304648714277,0.020086571188796747
29,2.212455900274466,-0.010683296741776593,-0.0417822518797272,0.9598031567581506,0.02107383971680659
30,2.1351197429976505,-0.005746954446974956,-0.041946796609941064,1.0063694958550844,0.022390197757902013
31,2.0520245354862885,-0.020062346942421774,-0.03947862565021858,1.0512903922422676,0.023212921535765076
32,1.963170281343949,-0.00706331239794547,-0.04063043876649375,1.096869481544909,0.024035645315305776
33,1.8710251564087665,-0.0021269700603940983,-0.03997225984328068,1.1411322183953427,0.02502291385297141
34,1.775095526891395,-0.01578418371881883,-0.03947862565021858,1.1857240575816799,0.025845637636208646
35,1.6778495646832912,-0.01282237838482711,-0.03783317833596882,1.230315908423067,0.026997450935568296
