t,V_out,V_R
-0.05,5.0,0.6000000000000001
-0.049960000000000004,5.0,0.4
-0.049920000000000006,5.0,0.4
-0.04988,4.800000000000001,0.4
-0.04984,4.800000000000001,0.4
-0.049800000000000004,4.800000000000001,0.4
-0.049760000000000006,4.800000000000001,0.4
-0.04972,4.6000000000000005,0.2
-0.04968,4.800000000000001,0.4
-0.049640000000000004,4.6000000000000005,0.2
-0.049600000000000005,4.6000000000000005,0.2
-0.04956,4.6000000000000005,0.0
-0.04952,4.6000000000000005,0.0
-0.04948,4.4,0.0
-0.049440000000000005,4.4,0.0
-0.0494,4.4,0.0
-0.04936,4.4,0.0
-0.04932,4.2,-0.2
-0.049280000000000004,4.4,-0.2
-0.049240000000000006,4.2,-0.2
-0.0492,4.2,-0.2
-0.04916,4.2,-0.2
-0.049120000000000004,4.2,-0.4
-0.049080000000000006,4.2,-0.4
-0.04904,4.0,-0.2
-0.049,4.0,-0.4
-0.048960000000000004,4.0,-0.4
-0.048920000000000005,4.0,-0.6000000000000001
-0.04888,3.8000000000000003,-0.6000000000000001
-0.04884,3.8000000000000003,-0.6000000000000001
-0.0488,3.8000000000000003,-0.6000000000000001
-0.048760000000000005,3.8000000000000003,-0.6000000000000001
-0.04872,3.8000000000000003,-0.8
-0.04868,3.8000000000000003,-0.8
-0.04864,3.6,-0.8
-0.048600000000000004,3.6,-1.0
-0.048560000000000006,3.6,-1.0
-0.04852,3.6,-1.0
-0.04848,3.4000000000000004,-1.0
-0.048440000000000004,3.6,-1.0
-0.048400000000000006,3.4000000000000004,-1.0
-0.04836,3.4000000000000004,-1.0
-0.04832,3.4000000000000004,-1.2000000000000002
-0.04828,3.2,-1.2000000000000002
-0.048240000000000005,3.4000000000000004,-1.2000000000000002
-0.0482,3.2,-1.2000000000000002
-0.04816,3.2,-1.2000000000000002
-0.04812,3.2,-1.4000000000000001
-0.048080000000000005,3.2,-1.4000000000000001
-0.04804,3.2,-1.4000000000000001
-0.048,3.0,-1.4000000000000001
-0.04796,3.0,-1.4000000000000001
-0.047920000000000004,2.8000000000000003,-1.4000000000000001
-0.047880000000000006,2.8000000000000003,-1.4000000000000001
-0.04784,2.8000000000000003,-1.6
-0.0478,2.8000000000000003,-1.6
-0.047760000000000004,2.8000000000000003,-1.6
-0.047720000000000005,2.8000000000000003,-1.6
-0.04768,2.8000000000000003,-1.6
-0.04764,2.8000000000000003,-1.8
-0.0476,2.6,-1.8
-0.047560000000000005,2.6,-1.8
-0.04752,2.6,-1.8
-0.04748,2.6,-1.8
-0.04744,2.6,-2.0
-0.047400000000000005,2.6,-2.0
-0.04736,2.4000000000000004,-2.0
-0.04732,2.4000000000000004,-2.0
-0.04728,2.4000000000000004,-2.0
-0.047240000000000004,2.4000000000000004,-2.2
-0.047200000000000006,2.4000000000000004,-2.2
-0.04716,2.2,-2.2
-0.04712,2.2,-2.2
-0.047080000000000004,2.2,-2.2
-0.047040000000000005,2.2,-2.2
-0.047,2.2,-2.4000000000000004
-0.04696,2.2,-2.4000000000000004
-0.04692,2.0,-2.4000000000000004
-0.046880000000000005,2.0,-2.4000000000000004
-0.04684,2.0,-2.4000000000000004
-0.0468,2.0,-2.4000000000000004
-0.04676,2.0,-2.4000000000000004
-0.046720000000000005,2.0,-2.6
-0.04668,1.8,-2.6
-0.04664,2.0,-2.6
-0.0466,1.8,-2.6
-0.046560000000000004,1.8,-2.6
-0.046520000000000006,1.8,-2.8000000000000003
-0.04648,1.8,-2.8000000000000003
-0.04644,1.8,-2.8000000000000003
-0.046400000000000004,1.6,-2.8000000000000003
-0.046360000000000005,1.6,-2.8000000000000003
-0.04632,1.6,-2.8000000000000003
-0.04628,1.6,-2.8000000000000003
-0.04624,1.6,-2.8000000000000003
-0.046200000000000005,1.4000000000000001,-2.8000000000000003
-0.04616,1.4000000000000001,-2.8000000000000003
-0.04612,1.4000000000000001,-3.0
-0.04608,1.4000000000000001,-3.2
-0.046040000000000005,1.4000000000000001,-3.2
-0.046,1.4000000000000001,-3.2
-0.04596,1.2000000000000002,-3.2
-0.04592,1.2000000000000002,-3.2
-0.045880000000000004,1.2000000000000002,-3.2
-0.045840000000000006,1.2000000000000002,-3.2
-0.0458,1.2000000000000002,-3.2
-0.04576,1.2000000000000002,-3.4000000000000004
-0.045720000000000004,1.2000000000000002,-3.4000000000000004
-0.045680000000000005,1.0,-3.4000000000000004
-0.04564,1.0,-3.4000000000000004
-0.0456,1.0,-3.4000000000000004
-0.04556,1.0,-3.4000000000000004
-0.045520000000000005,1.0,-3.4000000000000004
-0.04548,1.0,-3.4000000000000004
-0.04544,1.0,-3.6
-0.0454,1.0,-3.6
-0.045360000000000004,1.0,-3.6
-0.04532,1.0,-3.6
-0.04528,0.8,-3.6
-0.04524,0.8,-3.8000000000000003
-0.045200000000000004,0.8,-3.6
-0.045160000000000006,0.8,-3.8000000000000003
-0.04512,0.8,-3.8000000000000003
-0.04508,0.8,-3.8000000000000003
-0.045040000000000004,0.8,-3.8000000000000003
-0.045000000000000005,0.6000000000000001,-3.8000000000000003
-0.04496,0.6000000000000001,-3.8000000000000003
-0.04492,0.6000000000000001,-3.8000000000000003
-0.04488,0.6000000000000001,-3.8000000000000003
-0.044840000000000005,0.6000000000000001,-3.8000000000000003
-0.0448,0.6000000000000001,-3.8000000000000003
-0.04476,0.6000000000000001,-4.0
-0.04472,0.4,-4.0
-0.044680000000000004,0.6000000000000001,-4.0
-0.04464,0.4,-4.0
-0.0446,0.4,-4.0
-0.04456,0.6000000000000001,-4.0
-0.044520000000000004,0.4,-4.0
-0.044480000000000006,0.2,-4.0
-0.04444,0.4,-4.2
-0.0444,0.2,-4.2
-0.044360000000000004,0.2,-4.2
-0.044320000000000005,0.2,-4.2
-0.04428,0.2,-4.2
-0.04424,0.2,-4.2
-0.0442,0.2,-4.2
-0.044160000000000005,0.2,-4.2
-0.04412,0.2,-4.4
-0.04408,0.0,-4.2
-0.04404,0.2,-4.4
-0.044000000000000004,0.0,-4.4
-0.04396,0.0,-4.4
-0.04392,0.0,-4.4
-0.04388,0.0,-4.4
-0.043840000000000004,0.0,-4.4
-0.043800000000000006,0.0,-4.4
-0.04376,0.0,-4.4
-0.04372,0.0,-4.4
-0.043680000000000004,-0.2,-4.4
-0.043640000000000005,-0.2,-4.6000000000000005
-0.0436,-0.2,-4.4
-0.04356,0.0,-4.6000000000000005
-0.04352,-0.2,-4.6000000000000005
-0.043480000000000005,-0.2,-4.6000000000000005
-0.04344,-0.2,-4.6000000000000005
-0.0434,-0.2,-4.6000000000000005
-0.04336,-0.2,-4.6000000000000005
-0.043320000000000004,-0.2,-4.800000000000001
-0.04328,-0.2,-4.6000000000000005
-0.04324,-0.2,-4.800000000000001
-0.0432,-0.2,-4.800000000000001
-0.043160000000000004,-0.2,-4.800000000000001
-0.043120000000000006,-0.4,-4.800000000000001
-0.04308,-0.2,-4.800000000000001
-0.04304,-0.2,-4.800000000000001
-0.043000000000000003,-0.4,-4.800000000000001
-0.042960000000000005,-0.4,-4.800000000000001
-0.04292,-0.4,-4.800000000000001
-0.04288,-0.4,-4.800000000000001
-0.04284,-0.4,-4.800000000000001
-0.042800000000000005,-0.4,-4.800000000000001
-0.04276,-0.4,-4.800000000000001
-0.04272,-0.4,-4.800000000000001
-0.04268,-0.4,-4.800000000000001
-0.042640000000000004,-0.4,-5.0
-0.0426,-0.4,-4.800000000000001
-0.04256,-0.4,-4.800000000000001
-0.04252,-0.4,-5.0
-0.042480000000000004,-0.6000000000000001,-4.800000000000001
-0.042440000000000005,-0.4,-5.0
-0.0424,-0.6000000000000001,-4.800000000000001
-0.04236,-0.6000000000000001,-5.0
-0.04232,-0.6000000000000001,-5.0
-0.042280000000000005,-0.6000000000000001,-5.0
-0.04224,-0.6000000000000001,-5.0
