Distance_(pixels),Gray_Value
0,1.6667
1,2.6667
2,2.6667
3,2.6667
4,2.6667
5,2.0000
6,2.0000
7,2.6667
8,2.6667
9,2.0000
10,2.0000
11,2.0000
12,2.0000
13,2.0000
14,2.0000
15,2.0000
16,2.0000
17,2.6667
18,2.6667
19,3.3333
20,3.3333
21,4.6667
22,3.3333
23,3.6667
24,3.6667
25,3.6667
26,3.6667
27,3.6667
28,3.6667
29,3.6667
30,4.6667
31,5.0000
32,6.0000
33,7.3333
34,8.3333
35,9.6667
36,9.6667
37,10.0000
38,10.0000
39,12.6667
40,13.3333
41,15.0000
42,15.0000
43,18.3333
44,18.3333
45,21.3333
46,21.3333
47,23.3333
48,23.3333
49,26.3333
50,27.0000
51,30.3333
52,30.3333
53,33.6667
54,33.6667
55,36.3333
56,36.3333
57,40.3333
58,40.3333
59,41.6667
60,44.0000
61,45.6667
62,45.6667
63,46.3333
64,47.3333
65,49.0000
66,49.0000
67,49.3333
68,49.3333
69,51.0000
70,52.0000
71,52.6667
72,52.6667
73,53.6667
74,53.6667
75,53.6667
76,54.3333
77,54.3333
78,54.3333
79,53.6667
80,53.6667
81,54.3333
82,54.3333
83,54.3333
84,54.3333
85,54.3333
86,54.3333
87,53.6667
88,53.6667
89,52.6667
90,52.6667
91,52.0000
92,52.0000
93,51.3333
94,51.3333
95,48.6667
96,48.6667
97,47.3333
98,47.3333
99,46.0000
100,45.0000
101,43.3333
102,43.3333
103,42.6667
104,41.3333
105,39.6667
106,39.6667
107,38.0000
108,38.0000
109,36.3333
110,35.3333
111,33.6667
112,33.6667
113,30.0000
114,30.0000
115,29.3333
116,30.3333
117,29.3333
118,29.3333
119,28.3333
120,27.0000
121,26.3333
122,25.3333
123,25.0000
124,25.0000
125,22.3333
126,22.3333
127,20.0000
128,20.0000
129,19.0000
130,17.6667
131,18.3333
132,18.3333
133,18.3333
134,18.3333
135,18.3333
136,18.3333
137,18.3333
138,18.3333
139,17.0000
140,18.3333
141,19.3333
142,19.3333
143,17.6667
144,17.6667
145,17.3333
146,18.3333
147,18.0000
148,18.0000
149,17.3333
150,16.0000
151,17.3333
152,17.3333
153,18.3333
154,18.3333
155,19.0000
156,20.0000
157,20.6667
158,20.6667
159,20.6667
160,21.6667
161,22.3333
162,23.3333
163,23.0000
164,24.3333
165,24.3333
166,26.3333
167,26.6667
168,27.6667
169,28.3333
170,29.6667
171,30.3333
172,32.6667
173,33.6667
174,34.6667
175,35.6667
176,38.3333
177,39.3333
178,40.3333
179,40.0000
180,41.0000
181,43.0000
182,45.6667
183,46.0000
184,47.0000
185,46.6667
186,49.3333
187,50.0000
188,50.0000
189,49.0000
190,50.3333
191,51.6667
192,53.6667
193,54.6667
194,54.6667
195,56.0000
196,57.0000
197,58.0000
198,59.0000
199,59.0000
200,60.0000
201,58.6667
202,61.3333
203,61.6667
204,63.0000
205,63.3333
206,62.0000
207,62.6667
208,62.6667
209,62.0000
210,60.3333
211,60.0000
212,61.3333
213,63.6667
214,63.6667
215,67.0000
216,68.0000
217,68.0000
218,66.3333
219,65.3333
220,64.3333
221,64.0000
222,64.0000
223,64.0000
224,62.6667
225,62.6667
226,64.3333
227,62.6667
228,62.6667
229,64.3333
230,62.6667
231,61.3333
232,60.0000
233,60.6667
234,59.6667
235,57.0000
236,57.0000
237,55.6667
238,55.6667
239,55.3333
240,55.3333
241,55.3333
242,55.3333
243,55.6667
244,53.3333
245,51.3333
246,48.3333
247,48.6667
248,47.3333
249,47.3333
250,46.3333
251,45.0000
252,45.0000
253,45.0000
254,44.0000
255,43.0000
256,41.6667
257,42.3333
258,43.6667
259,41.0000
260,39.0000
261,38.0000
262,35.6667
263,36.0000
264,33.3333
265,33.6667
266,32.6667
267,32.6667
268,31.3333
269,30.0000
270,30.0000
271,30.0000
272,27.6667
273,26.6667
274,26.6667
275,26.6667
276,24.0000
277,23.6667
278,22.6667
279,23.0000
280,23.0000
281,21.6667
282,20.3333
283,20.0000
284,18.6667
285,17.6667
286,17.6667
287,17.3333
288,16.3333
289,15.3333
290,15.3333
291,16.0000
292,16.0000
293,14.6667
294,13.3333
295,12.6667
296,11.6667
297,11.3333
298,10.3333
299,10.3333
300,6.6667
301,8.0000
302,8.0000
303,8.3333
304,8.3333
305,8.3333
306,8.3333
307,9.0000
308,9.0000
309,9.3333
310,9.3333
311,9.0000
312,8.0000
313,8.6667
314,8.6667
315,7.6667
316,8.6667
317,6.3333
318,5.0000
319,6.3333
320,5.0000
321,6.0000
322,6.0000
323,6.0000
324,6.0000
325,6.0000
326,6.0000
327,4.0000
328,5.0000
329,5.0000
330,4.0000
331,4.0000
332,4.0000
333,4.0000
334,3.0000
335,3.0000
336,2.0000
337,3.0000
338,2.0000
339,2.0000
340,2.0000
341,2.0000
342,2.0000
343,2.0000
344,2.0000
345,2.0000
346,2.0000
347,2.0000
348,2.0000
349,2.0000
350,2.0000
351,2.0000
352,2.0000
353,2.0000
354,2.0000
355,2.0000
356,2.0000
357,2.0000
358,2.0000
359,2.0000
360,2.0000
361,2.0000
362,2.0000
363,2.0000
364,2.0000
365,2.0000
366,2.0000
367,2.0000
368,2.0000
369,2.0000
370,2.0000
371,2.0000
372,2.0000
373,2.0000
374,2.0000
375,2.0000
376,2.0000
377,2.0000
378,2.0000
379,2.0000
380,2.0000
381,2.0000
382,2.0000
383,2.0000
384,2.0000
385,2.0000
386,2.0000
387,2.0000
388,2.0000
389,2.0000
390,2.0000
391,2.0000
392,2.0000
393,2.0000
394,2.0000
395,2.0000
396,2.0000
397,2.0000
398,2.0000
399,2.0000
400,2.0000
401,2.0000
402,2.0000
403,2.0000
404,2.0000
405,2.0000
406,2.0000
407,2.0000
408,2.0000
409,2.0000
410,2.0000
411,2.0000
412,2.0000
413,3.0000
414,2.0000
415,2.0000
416,2.0000
417,2.0000
418,2.0000
419,2.0000
420,2.0000
421,2.0000
422,2.0000
423,2.0000
424,2.0000
425,2.0000
426,2.0000
427,2.0000
428,2.0000
429,2.0000
430,2.0000
431,2.0000
432,2.0000
433,2.0000
434,2.0000
435,2.0000
436,2.0000
437,2.0000
438,2.0000
439,2.0000
440,2.0000
441,2.0000
442,2.0000
443,2.0000
444,2.0000
445,2.0000
446,2.0000
447,2.0000
448,2.0000
449,2.0000
450,2.0000
451,2.0000
452,2.0000
453,2.0000
454,2.0000
455,2.0000
456,2.0000
457,2.0000
458,2.0000
459,2.0000
460,2.0000
