Distance_(pixels),Gray_Value
0,2.6667
1,2.6667
2,2.6667
3,2.6667
4,2.6667
5,2.6667
6,2.6667
7,2.6667
8,2.6667
9,2.6667
10,2.6667
11,3.3333
12,3.3333
13,3.3333
14,3.3333
15,3.6667
16,3.6667
17,4.3333
18,4.3333
19,3.6667
20,4.6667
21,3.6667
22,3.6667
23,4.6667
24,3.6667
25,6.0000
26,5.0000
27,6.6667
28,6.6667
29,8.6667
30,8.6667
31,10.0000
32,11.3333
33,13.6667
34,13.6667
35,16.0000
36,16.0000
37,16.6667
38,17.6667
39,23.6667
40,23.6667
41,29.0000
42,29.0000
43,33.0000
44,33.0000
45,35.3333
46,36.3333
47,38.3333
48,39.3333
49,42.3333
50,42.3333
51,45.3333
52,45.3333
53,47.0000
54,48.0000
55,50.6667
56,50.6667
57,52.3333
58,52.3333
59,53.0000
60,53.0000
61,54.3333
62,54.3333
63,54.6667
64,55.6667
65,58.3333
66,58.3333
67,58.3333
68,58.3333
69,58.3333
70,58.3333
71,58.3333
72,58.3333
73,59.3333
74,59.3333
75,60.3333
76,60.3333
77,60.3333
78,60.3333
79,59.3333
80,59.3333
81,58.0000
82,58.0000
83,56.6667
84,56.6667
85,56.0000
86,56.0000
87,55.0000
88,55.0000
89,52.3333
90,52.3333
91,51.6667
92,50.6667
93,49.6667
94,47.3333
95,47.3333
96,46.0000
97,44.6667
98,44.6667
99,44.0000
100,42.6667
101,42.0000
102,41.0000
103,41.0000
104,40.0000
105,38.3333
106,38.3333
107,37.3333
108,37.3333
109,35.0000
110,35.0000
111,32.6667
112,31.3333
113,29.6667
114,28.3333
115,26.3333
116,26.3333
117,27.6667
118,28.6667
119,27.6667
120,26.3333
121,24.6667
122,24.6667
123,22.6667
124,21.6667
125,22.3333
126,22.3333
127,21.6667
128,21.6667
129,19.0000
130,19.0000
131,18.0000
132,18.0000
133,17.0000
134,17.0000
135,17.6667
136,19.0000
137,20.0000
138,20.6667
139,21.0000
140,21.0000
141,21.0000
142,21.0000
143,20.0000
144,21.0000
145,19.3333
146,20.0000
147,18.6667
148,19.3333
149,20.6667
150,19.3333
151,20.0000
152,20.0000
153,19.6667
154,21.6667
155,21.6667
156,23.6667
157,26.6667
158,27.6667
159,26.3333
160,27.3333
161,27.3333
162,27.3333
163,29.3333
164,29.3333
165,28.6667
166,31.0000
167,32.3333
168,32.3333
169,31.6667
170,34.0000
171,33.3333
172,33.3333
173,31.6667
174,32.6667
175,31.3333
176,33.6667
177,33.6667
178,34.6667
179,36.6667
180,38.6667
181,40.0000
182,40.0000
183,39.3333
184,39.3333
185,40.0000
186,41.0000
187,42.0000
188,43.0000
189,40.0000
190,40.0000
191,39.0000
192,40.3333
193,40.3333
194,40.3333
195,41.3333
196,41.3333
197,40.6667
198,40.6667
199,40.6667
200,40.6667
201,41.0000
202,38.6667
203,36.6667
204,35.6667
205,36.0000
206,34.6667
207,35.0000
208,35.0000
209,35.0000
210,35.0000
211,34.3333
