Distance_(pixels),Gray_Value
0,2.6667
1,2.6667
2,2.6667
3,2.0000
4,2.0000
5,2.0000
6,2.0000
7,2.0000
8,2.0000
9,2.0000
10,2.0000
11,2.0000
12,2.0000
13,2.6667
14,2.6667
15,3.3333
16,3.3333
17,3.3333
18,3.3333
19,3.3333
20,3.3333
21,3.3333
22,3.3333
23,3.3333
24,3.3333
25,3.6667
26,3.6667
27,4.3333
28,4.3333
29,5.0000
30,6.0000
31,6.6667
32,6.6667
33,9.6667
34,9.6667
35,12.6667
36,14.0000
37,15.0000
38,15.0000
39,16.6667
40,17.6667
41,19.6667
42,19.6667
43,22.0000
44,22.0000
45,23.6667
46,23.6667
47,26.3333
48,27.0000
49,30.6667
50,31.3333
51,34.3333
52,34.3333
53,37.3333
54,38.3333
55,41.0000
56,41.0000
57,41.3333
58,41.3333
59,45.0000
60,46.0000
61,47.3333
62,48.6667
63,48.6667
64,49.6667
65,51.0000
66,51.0000
67,52.3333
68,52.3333
69,52.3333
70,53.6667
71,53.3333
72,53.3333
73,53.3333
74,54.3333
75,55.0000
76,55.0000
77,55.0000
78,55.0000
79,55.0000
80,55.0000
81,55.0000
82,55.0000
83,55.3333
84,54.3333
85,53.6667
86,54.3333
87,53.6667
88,53.6667
89,52.6667
90,51.6667
91,51.0000
92,51.0000
93,50.3333
94,50.3333
95,49.3333
96,49.3333
97,48.6667
98,47.6667
99,47.3333
100,46.3333
101,45.0000
102,45.0000
103,43.0000
104,43.0000
105,41.3333
106,40.3333
107,39.6667
108,38.3333
109,38.0000
110,37.0000
111,34.6667
112,34.6667
113,33.6667
114,33.6667
115,30.6667
116,28.3333
117,26.3333
118,26.3333
119,27.3333
120,28.3333
121,28.3333
122,29.3333
123,27.3333
124,25.3333
125,23.6667
126,24.3333
127,23.6667
128,22.6667
129,21.3333
130,20.6667
131,21.0000
132,21.0000
133,19.6667
134,19.6667
135,19.0000
136,19.0000
137,18.3333
138,18.3333
139,18.3333
140,19.0000
141,19.0000
142,19.0000
143,20.0000
144,20.0000
145,19.3333
146,20.6667
147,20.0000
148,20.0000
149,19.0000
150,17.6667
151,19.0000
152,21.0000
153,20.3333
154,23.0000
155,23.0000
156,20.6667
157,22.6667
158,23.6667
159,23.6667
160,25.0000
161,25.3333
162,27.3333
163,29.0000
164,30.0000
165,30.3333
166,31.3333
167,31.0000
168,32.0000
169,32.6667
170,35.0000
171,36.3333
172,37.3333
173,38.6667
174,39.6667
175,40.0000
176,42.6667
177,43.0000
178,44.0000
179,44.0000
180,45.0000
181,47.3333
182,50.3333
183,50.0000
184,50.0000
185,47.6667
186,50.3333
187,51.0000
188,52.0000
189,54.6667
190,56.0000
191,55.3333
192,57.6667
193,58.0000
194,59.3333
195,59.6667
196,59.6667
197,59.6667
198,62.0000
199,63.0000
200,64.0000
201,63.3333
202,64.3333
203,65.0000
204,65.0000
205,64.6667
206,66.0000
207,65.0000
208,64.0000
209,64.3333
210,64.3333
211,66.3333
