t,V1
0.00191,0.0004
0.00191004,0.0
0.00191008,0.0008
0.00191012,0.0028
0.00191016,0.0006000000000000001
0.0019102,-0.0004
0.0019102400000000001,-0.0006000000000000001
0.00191028,-0.001
0.00191032,0.0014
0.00191036,0.0004
0.0019104,0.0012000000000000001
0.00191044,0.0012000000000000001
0.00191048,0.0004
0.00191052,0.0016
0.00191056,0.0014
0.0019106,0.0016
0.0019106400000000001,0.003
0.00191068,0.0026000000000000003
0.00191072,0.0028
0.00191076,0.0012000000000000001
0.0019108,0.0006000000000000001
0.00191084,0.0018000000000000002
0.00191088,0.0032
0.00191092,0.0032
0.00191096,0.0032
0.001911,-0.0018000000000000002
0.00191104,-0.0006000000000000001
0.0019110800000000001,0.001
0.00191112,0.0036000000000000003
0.00191116,0.0044
0.0019112,0.0006000000000000001
0.00191124,-0.0006000000000000001
0.00191128,0.0004
0.00191132,0.0014
0.00191136,0.0036000000000000003
0.0019114,0.0014
0.00191144,0.0012000000000000001
0.0019114800000000001,0.0002
0.00191152,0.001
0.00191156,0.002
0.0019116,0.0012000000000000001
0.00191164,0.0012000000000000001
0.00191168,0.0012000000000000001
0.00191172,0.0006000000000000001
0.00191176,0.0012000000000000001
0.0019118,0.0002
0.00191184,0.002
0.00191188,0.004200000000000001
0.0019119200000000001,0.004200000000000001
0.00191196,0.0028
0.001912,0.0012000000000000001
0.00191204,0.0006000000000000001
0.00191208,0.0028
0.00191212,0.0026000000000000003
0.00191216,0.0024000000000000002
0.0019122,0.0008
0.00191224,-0.0008
0.00191228,0.0014
0.0019123200000000001,0.0024000000000000002
0.00191236,0.0036000000000000003
0.0019124,0.002
0.00191244,0.0
0.00191248,0.0
0.00191252,0.001
0.00191256,0.002
0.0019126,0.003
0.00191264,0.0012000000000000001
0.00191268,0.0004
0.00191272,0.0
0.0019127600000000001,0.0
0.0019128,0.002
0.00191284,0.0012000000000000001
0.00191288,0.0012000000000000001
0.00191292,0.0008
0.00191296,-0.0002
0.001913,0.0006000000000000001
0.00191304,0.0002
0.00191308,0.001
0.00191312,0.0022
0.0019131600000000001,0.001
0.0019132,0.0014
0.00191324,0.0
0.00191328,0.0
0.00191332,0.0028
0.00191336,0.002
0.0019134,0.0012000000000000001
0.00191344,-0.0002
0.00191348,-0.002
0.00191352,0.0006000000000000001
0.0019135600000000001,0.001
0.0019136000000000001,0.0018000000000000002
0.00191364,0.0006000000000000001
0.00191368,-0.002
0.00191372,-0.0018000000000000002
0.00191376,-0.001
0.0019138,0.0008
0.00191384,0.0018000000000000002
0.00191388,-0.0002
0.00191392,-0.0006000000000000001
0.00191396,-0.0004
0.0019140000000000001,0.0002
0.00191404,0.0008
0.00191408,0.0004
0.00191412,0.0008
0.00191416,-0.0014
0.0019142,-0.0016
0.00191424,0.0006000000000000001
0.00191428,-0.0006000000000000001
0.00191432,0.0014
0.00191436,0.0012000000000000001
0.0019144000000000001,0.0002
0.0019144400000000001,0.001
0.00191448,-0.0008
0.00191452,-0.0002
0.00191456,0.0018000000000000002
0.0019146,0.001
0.00191464,0.0006000000000000001
0.00191468,-0.0012000000000000001
0.00191472,-0.0016
0.00191476,0.0014
0.0019148,0.001
0.0019148400000000001,0.001
0.00191488,-0.001
0.00191492,-0.0022
0.00191496,-0.0016
0.001915,0.0002
0.00191504,0.0014
0.00191508,0.0008
0.00191512,-0.0012000000000000001
0.00191516,-0.001
0.0019152,0.0
0.0019152400000000001,0.0014
0.00191528,0.0016
0.00191532,0.0
0.00191536,-0.0006000000000000001
0.0019154,-0.0008
0.00191544,-0.0006000000000000001
0.00191548,-0.0002
0.00191552,-0.0008
0.00191556,-0.0004
0.0019156,0.0002
0.00191564,-0.002
0.0019156800000000001,-0.0012000000000000001
0.00191572,-0.0018000000000000002
0.00191576,-0.001
0.0019158,0.002
0.00191584,0.0008
0.00191588,-0.0002
0.00191592,-0.0012000000000000001
0.00191596,-0.0018000000000000002
0.001916,0.001
0.00191604,0.0012000000000000001
0.0019160800000000001,0.0002
0.00191612,-0.0018000000000000002
0.00191616,-0.0038
0.0019162,-0.0014
0.00191624,0.0002
0.00191628,0.0006000000000000001
0.00191632,0.0004
0.00191636,-0.0016
0.0019164,-0.0008
0.00191644,0.0002
0.00191648,0.0008
0.0019165200000000001,0.001
0.00191656,0.0
0.0019166,0.0008
0.00191664,0.0008
0.00191668,-0.0002
0.00191672,0.0004
0.00191676,0.0006000000000000001
0.0019168,0.0014
0.00191684,0.0008
0.00191688,-0.0016
0.0019169200000000001,-0.0016
0.00191696,-0.001
0.001917,-0.0006000000000000001
0.00191704,0.001
0.00191708,0.0002
0.00191712,-0.0008
0.00191716,-0.0012000000000000001
0.0019172,-0.0006000000000000001
0.00191724,0.0018000000000000002
0.00191728,0.0014
0.00191732,0.0004
0.0019173600000000001,-0.0012000000000000001
0.0019174,-0.0012000000000000001
